episode,attempts,success,rested,rest_z,phase,steps,tag,regrasps,unjams,pose_rejects,stage_exit,stage_x,stage_y,stage_z
0,1,1,1,0.8936,DONE_OK,105,,0,0,0,,0.0,0.0,0.0
1,1,1,1,0.8636,DONE_OK,110,,0,0,0,,0.0,0.0,0.0
2,1,1,1,0.8851,DONE_OK,107,,0,0,0,,0.0,0.0,0.0
3,1,1,1,0.8791,DONE_OK,178,,0,0,0,,0.0,0.0,0.0
4,1,0,0,0.9634,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
5,1,0,0,0.8789,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
6,1,0,0,0.909,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
7,1,0,0,0.7548,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
8,1,1,1,0.8877,DONE_OK,136,,0,0,0,,0.0,0.0,0.0
9,1,1,1,0.8431,DONE_OK,149,,0,0,0,,0.0,0.0,0.0
10,1,1,1,0.8949,DONE_OK,111,,0,0,0,,0.0,0.0,0.0
11,1,0,0,0.9789,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
12,1,1,1,0.8851,DONE_OK,173,,0,0,0,,0.0,0.0,0.0
13,1,1,1,0.8945,DONE_OK,127,,0,0,0,,0.0,0.0,0.0
14,1,1,1,0.835,DONE_OK,136,,0,0,0,,0.0,0.0,0.0
15,1,1,1,0.8933,DONE_OK,141,,0,0,0,,0.0,0.0,0.0
16,1,1,1,0.883,DONE_OK,129,,0,0,0,,0.0,0.0,0.0
17,1,1,1,0.866,DONE_OK,118,,0,0,0,,0.0,0.0,0.0
18,1,1,1,0.8877,DONE_OK,142,,0,0,0,,0.0,0.0,0.0
19,1,0,1,0.9023,DONE_FAIL,123,,0,0,0,,0.0,0.0,0.0
20,1,0,1,0.904,DONE_FAIL,121,,0,0,0,,0.0,0.0,0.0
21,1,0,0,0.9504,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
22,1,1,1,0.878,DONE_OK,143,,0,0,0,,0.0,0.0,0.0
23,1,0,1,0.9042,DONE_FAIL,102,,0,0,0,,0.0,0.0,0.0
24,1,0,0,1.4209,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
25,1,1,1,0.8824,DONE_OK,110,,0,0,0,,0.0,0.0,0.0
26,1,0,0,0.7361,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
27,1,1,1,0.8365,DONE_OK,130,,0,0,0,,0.0,0.0,0.0
28,1,1,1,0.896,DONE_OK,136,,0,0,0,,0.0,0.0,0.0
29,1,0,0,1.056,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
30,1,0,1,0.9056,DONE_FAIL,91,,0,0,0,,0.0,0.0,0.0
31,1,1,1,0.8849,DONE_OK,143,,0,0,0,,0.0,0.0,0.0
32,1,0,0,0.8485,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
33,1,1,1,0.8965,DONE_OK,118,,0,0,0,,0.0,0.0,0.0
34,1,1,1,0.8293,DONE_OK,123,,0,0,0,,0.0,0.0,0.0
35,1,1,1,0.8635,DONE_OK,79,,0,0,0,,0.0,0.0,0.0
36,1,1,1,0.8314,DONE_OK,143,,0,0,0,,0.0,0.0,0.0
37,1,1,1,0.895,DONE_OK,144,,0,0,0,,0.0,0.0,0.0
38,1,1,1,0.8421,DONE_OK,95,,0,0,0,,0.0,0.0,0.0
39,1,1,1,0.8718,DONE_OK,82,,0,0,0,,0.0,0.0,0.0
40,1,1,1,0.8694,DONE_OK,120,,0,0,0,,0.0,0.0,0.0
41,1,1,1,0.8806,DONE_OK,142,,0,0,0,,0.0,0.0,0.0
42,1,1,1,0.8674,DONE_OK,149,,0,0,0,,0.0,0.0,0.0
43,1,1,1,0.8724,DONE_OK,131,,0,0,0,,0.0,0.0,0.0
44,1,1,1,0.8973,DONE_OK,110,,0,0,0,,0.0,0.0,0.0
45,1,1,1,0.8695,DONE_OK,106,,0,0,0,,0.0,0.0,0.0
46,1,1,1,0.8784,DONE_OK,150,,0,0,0,,0.0,0.0,0.0
47,1,1,1,0.8352,DONE_OK,104,,0,0,0,,0.0,0.0,0.0
48,1,1,1,0.9033,DONE_OK,188,,0,0,0,,0.0,0.0,0.0
49,1,1,1,0.8962,DONE_OK,116,,0,0,0,,0.0,0.0,0.0
50,1,1,1,0.8709,DONE_OK,134,,0,0,0,,0.0,0.0,0.0
