episode,attempts,success,rested,rest_z,phase,steps,tag,regrasps,unjams,pose_rejects,stage_exit,stage_x,stage_y,stage_z
0,1,1,1,0.8954,DONE_OK,124,,0,0,0,tol,0.1459,0.0175,1.3462
1,1,1,1,0.8795,DONE_OK,146,,0,0,0,tol,0.11,-0.0457,1.2067
2,1,1,1,0.8972,DONE_OK,200,,0,0,0,tol,0.0961,-0.0489,1.1827
3,1,1,1,0.8928,DONE_OK,165,,0,0,0,tol,0.0896,-0.0457,1.1931
4,1,1,1,0.8697,DONE_OK,118,,0,0,0,tol,0.066,0.0343,1.2607
5,1,1,1,0.8963,DONE_OK,201,,0,0,0,timeout,0.086,-0.0654,1.1746
6,1,1,1,0.8807,DONE_OK,139,,0,0,0,tol,0.1097,0.0473,1.3296
7,1,1,1,0.8964,DONE_OK,259,,0,0,0,timeout,0.086,-0.1375,1.1746
8,1,0,1,0.9015,DONE_FAIL,236,,0,0,0,timeout,0.1077,-0.0997,1.2902
9,1,1,1,0.8962,DONE_OK,208,,0,0,0,tol,0.0978,-0.0495,1.1956
10,1,1,1,0.8907,DONE_OK,157,,0,0,0,tol,0.1002,-0.0474,1.2079
11,1,1,1,0.8826,DONE_OK,171,,0,0,0,timeout,0.0957,-0.1165,1.1938
12,1,1,1,0.907,DONE_OK,180,,0,0,0,tol,0.113,-0.0473,1.1839
13,1,1,1,0.8879,DONE_OK,116,,0,0,0,tol,0.1376,0.0289,1.3785
14,1,1,1,0.87,DONE_OK,249,,0,0,0,tol,0.0844,-0.0453,1.1751
15,1,1,1,0.8711,DONE_OK,196,,0,0,0,tol,0.1254,-0.0391,1.343
16,1,1,1,0.8854,DONE_OK,166,,0,0,0,tol,0.0941,-0.0478,1.2305
17,1,1,1,0.8766,DONE_OK,141,,0,0,0,tol,0.0647,0.03,1.2854
18,1,1,1,0.9052,DONE_OK,194,,0,0,0,timeout,0.0973,-0.0881,1.1827
19,1,1,1,0.8956,DONE_OK,206,,0,0,0,timeout,0.0877,-0.0818,1.1808
20,1,1,1,0.9086,DONE_OK,146,,0,0,0,tol,0.0598,0.0264,1.2835
21,1,1,1,0.8948,DONE_OK,226,,0,0,0,timeout,0.0871,-0.1934,1.1766
22,1,1,1,0.8977,DONE_OK,174,,0,0,0,tol,0.0686,-0.0367,1.1867
23,1,1,1,0.9006,DONE_OK,271,,0,0,0,timeout,0.0917,-0.1352,1.1903
24,1,0,1,0.9015,DONE_FAIL,231,,0,0,0,timeout,0.0884,-0.1335,1.178
25,1,0,1,0.9094,DONE_FAIL,231,,0,0,0,tol,0.0925,-0.0478,1.1854
26,1,1,1,0.8759,DONE_OK,165,,0,0,0,tol,0.1027,-0.0463,1.2066
27,1,1,1,0.8966,DONE_OK,212,,0,0,0,timeout,0.0923,-0.0786,1.177
28,1,1,1,0.8846,DONE_OK,132,,0,0,0,tol,0.1383,0.0299,1.3129
29,1,1,1,0.8969,DONE_OK,176,,0,0,0,timeout,0.0967,-0.1748,1.1952
30,1,1,1,0.8857,DONE_OK,113,,0,0,0,tol,0.1423,0.025,1.3135
31,1,1,1,0.9061,DONE_OK,135,,0,0,0,tol,0.0924,-0.0473,1.2967
32,1,1,1,0.8953,DONE_OK,259,,0,0,0,timeout,0.0694,-0.0884,1.1586
33,1,1,1,0.8907,DONE_OK,254,,0,0,0,tol,0.0809,-0.0444,1.1854
34,1,1,1,0.8348,DONE_OK,198,,0,0,0,tol,0.1039,-0.0498,1.3125
35,1,1,1,0.8966,DONE_OK,203,,0,0,0,timeout,0.0944,-0.0601,1.1802
