episode,attempts,success,rested,rest_z,phase,steps,tag,regrasps,unjams,pose_rejects,stage_exit,stage_x,stage_y,stage_z
0,1,1,1,0.874,DONE_OK,193,,0,0,0,,0.0,0.0,0.0
1,1,1,1,0.88,DONE_OK,197,,0,0,0,,0.0,0.0,0.0
2,1,0,0,1.0789,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
3,1,0,0,1.2354,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
4,1,0,0,1.5429,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
5,1,1,1,0.8992,DONE_OK,213,,1,0,0,,0.0,0.0,0.0
6,1,1,1,0.8768,DONE_OK,145,,0,0,0,,0.0,0.0,0.0
7,1,1,1,0.9099,DONE_OK,162,,0,0,0,,0.0,0.0,0.0
8,1,1,1,0.8826,DONE_OK,153,,0,0,0,,0.0,0.0,0.0
9,1,1,1,0.8836,DONE_OK,176,,0,0,0,,0.0,0.0,0.0
10,1,0,1,0.9081,DONE_FAIL,197,,0,0,0,,0.0,0.0,0.0
11,1,1,1,0.889,DONE_OK,154,,0,0,0,,0.0,0.0,0.0
12,1,1,1,0.9019,DONE_OK,213,,0,0,0,,0.0,0.0,0.0
13,1,1,1,0.8701,DONE_OK,158,,0,0,0,,0.0,0.0,0.0
14,1,1,1,0.8868,DONE_OK,149,,0,0,0,,0.0,0.0,0.0
15,1,0,0,1.9375,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
16,1,1,1,0.8791,DONE_OK,141,,0,0,0,,0.0,0.0,0.0
17,1,1,1,0.8923,DONE_OK,112,,0,0,0,,0.0,0.0,0.0
18,1,1,1,0.896,DONE_OK,161,,0,0,0,,0.0,0.0,0.0
19,1,0,0,0.9812,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
20,1,1,1,0.8954,DONE_OK,111,,0,0,0,,0.0,0.0,0.0
21,1,1,1,0.9108,DONE_OK,191,,0,0,0,,0.0,0.0,0.0
22,1,1,1,0.896,DONE_OK,110,,0,0,0,,0.0,0.0,0.0
23,1,1,1,0.8809,DONE_OK,148,,0,0,0,,0.0,0.0,0.0
24,1,1,1,0.8991,DONE_OK,208,,0,0,0,,0.0,0.0,0.0
