episode,attempts,success,rested,rest_z,phase,steps,tag,regrasps,unjams,pose_rejects,stage_exit,stage_x,stage_y,stage_z
0,1,1,1,0.8702,DONE_OK,143,,0,0,0,,0.0,0.0,0.0
1,1,0,1,0.9048,DONE_FAIL,119,,0,0,0,,0.0,0.0,0.0
2,1,0,0,1.0118,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
3,1,1,1,0.8826,DONE_OK,84,,0,0,0,,0.0,0.0,0.0
4,1,0,0,0.7555,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
5,1,1,1,0.9049,DONE_OK,81,,0,0,0,,0.0,0.0,0.0
6,1,1,1,0.8572,DONE_OK,131,,0,0,0,,0.0,0.0,0.0
7,1,1,1,0.883,DONE_OK,126,,0,0,0,,0.0,0.0,0.0
8,1,1,1,0.8779,DONE_OK,119,,0,0,0,,0.0,0.0,0.0
9,1,1,1,0.875,DONE_OK,115,,0,0,0,,0.0,0.0,0.0
10,1,1,1,0.8774,DONE_OK,84,,0,0,0,,0.0,0.0,0.0
11,1,0,0,0.9346,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
12,1,1,1,0.8698,DONE_OK,86,,0,0,0,,0.0,0.0,0.0
13,1,1,1,0.8324,DONE_OK,160,,0,0,0,,0.0,0.0,0.0
14,1,0,0,0.9472,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
15,1,1,1,0.835,DONE_OK,97,,0,0,0,,0.0,0.0,0.0
16,1,0,0,0.8925,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
17,1,1,1,0.869,DONE_OK,95,,0,0,0,,0.0,0.0,0.0
18,1,1,1,0.8737,DONE_OK,149,,0,0,0,,0.0,0.0,0.0
19,1,0,0,0.9027,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
20,1,0,1,0.9083,DONE_FAIL,142,,0,0,0,,0.0,0.0,0.0
21,1,1,1,0.8696,DONE_OK,130,,0,0,0,,0.0,0.0,0.0
22,1,1,1,0.872,DONE_OK,177,,0,0,0,,0.0,0.0,0.0
23,1,1,1,0.8915,DONE_OK,135,,0,0,0,,0.0,0.0,0.0
24,1,0,0,1.0714,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
25,1,1,1,0.8951,DONE_OK,131,,0,0,0,,0.0,0.0,0.0
26,1,1,1,0.8719,DONE_OK,136,,0,0,0,,0.0,0.0,0.0
27,1,1,1,0.8702,DONE_OK,92,,0,0,0,,0.0,0.0,0.0
28,1,1,1,0.8924,DONE_OK,90,,0,0,0,,0.0,0.0,0.0
29,1,1,1,0.865,DONE_OK,78,,0,0,0,,0.0,0.0,0.0
30,1,0,0,0.8357,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
31,1,1,1,0.8736,DONE_OK,134,,0,0,0,,0.0,0.0,0.0
32,1,1,1,0.8349,DONE_OK,131,,0,0,0,,0.0,0.0,0.0
33,1,0,1,0.9043,DONE_FAIL,99,,0,0,0,,0.0,0.0,0.0
34,1,1,1,0.8834,DONE_OK,118,,0,0,0,,0.0,0.0,0.0
35,1,1,1,0.8722,DONE_OK,129,,0,0,0,,0.0,0.0,0.0
36,1,1,1,0.8826,DONE_OK,178,,0,0,0,,0.0,0.0,0.0
37,1,1,1,0.8787,DONE_OK,123,,0,0,0,,0.0,0.0,0.0
38,1,1,1,0.8947,DONE_OK,151,,0,0,0,,0.0,0.0,0.0
39,1,1,1,0.8883,DONE_OK,136,,0,0,0,,0.0,0.0,0.0
40,1,1,1,0.8701,DONE_OK,134,,0,0,0,,0.0,0.0,0.0
41,1,1,1,0.8916,DONE_OK,106,,0,0,0,,0.0,0.0,0.0
42,1,1,1,0.8709,DONE_OK,132,,0,0,0,,0.0,0.0,0.0
43,1,1,1,0.8982,DONE_OK,137,,0,0,0,,0.0,0.0,0.0
44,1,1,1,0.9064,DONE_OK,147,,0,0,0,,0.0,0.0,0.0
45,1,1,1,0.8308,DONE_OK,140,,0,0,0,,0.0,0.0,0.0
46,1,1,1,0.8827,DONE_OK,212,,0,0,0,,0.0,0.0,0.0
47,1,1,1,0.8784,DONE_OK,99,,0,0,0,,0.0,0.0,0.0
48,1,0,0,0.8528,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
49,1,0,0,0.958,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
50,1,1,1,0.8716,DONE_OK,174,,0,0,0,,0.0,0.0,0.0
51,1,1,1,0.8791,DONE_OK,115,,0,0,0,,0.0,0.0,0.0
52,1,1,1,0.8741,DONE_OK,152,,0,0,0,,0.0,0.0,0.0
53,1,1,1,0.8756,DONE_OK,117,,0,0,0,,0.0,0.0,0.0
54,1,1,1,0.8693,DONE_OK,155,,0,0,0,,0.0,0.0,0.0
55,1,1,1,0.874,DONE_OK,174,,0,0,0,,0.0,0.0,0.0
56,1,0,0,0.6804,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
57,1,0,0,0.8818,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
58,1,1,1,0.8951,DONE_OK,149,,0,0,0,,0.0,0.0,0.0
59,1,1,1,0.8674,DONE_OK,104,,0,0,0,,0.0,0.0,0.0
60,1,1,1,0.87,DONE_OK,126,,0,0,0,,0.0,0.0,0.0
61,1,0,0,0.8546,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
62,1,0,0,0.8153,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
63,1,1,1,0.8974,DONE_OK,138,,0,0,0,,0.0,0.0,0.0
64,1,1,1,0.8644,DONE_OK,97,,0,0,0,,0.0,0.0,0.0
65,1,1,1,0.8685,DONE_OK,108,,0,0,0,,0.0,0.0,0.0
66,1,1,1,0.8648,DONE_OK,132,,0,0,0,,0.0,0.0,0.0
67,1,0,1,0.9032,DONE_FAIL,178,,0,0,0,,0.0,0.0,0.0
68,1,1,1,0.8786,DONE_OK,125,,0,0,0,,0.0,0.0,0.0
69,1,0,0,0.7042,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
70,1,0,0,0.9436,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
71,1,0,0,0.8057,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
72,1,1,1,0.8572,DONE_OK,94,,0,0,0,,0.0,0.0,0.0
73,1,0,0,0.9894,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
74,1,1,1,0.8804,DONE_OK,137,,0,0,0,,0.0,0.0,0.0
75,1,1,1,0.88,DONE_OK,212,,1,0,0,,0.0,0.0,0.0
76,1,1,1,0.8847,DONE_OK,148,,0,0,0,,0.0,0.0,0.0
77,1,0,0,0.9473,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
78,1,1,1,0.8569,DONE_OK,90,,0,0,0,,0.0,0.0,0.0
79,1,1,1,0.8942,DONE_OK,122,,0,0,0,,0.0,0.0,0.0
80,1,1,1,0.8932,DONE_OK,142,,0,0,0,,0.0,0.0,0.0
81,1,1,1,0.8815,DONE_OK,99,,0,0,0,,0.0,0.0,0.0
82,1,0,0,1.0295,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
83,1,1,1,0.8705,DONE_OK,181,,0,0,0,,0.0,0.0,0.0
84,1,1,1,0.9039,DONE_OK,84,,0,0,0,,0.0,0.0,0.0
85,1,1,1,0.8786,DONE_OK,139,,0,0,0,,0.0,0.0,0.0
86,1,1,1,0.8948,DONE_OK,153,,0,0,0,,0.0,0.0,0.0
87,1,1,1,0.8851,DONE_OK,115,,0,0,0,,0.0,0.0,0.0
88,1,0,0,0.7868,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
89,1,0,0,0.905,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
90,1,0,0,0.8143,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
91,1,0,0,0.8606,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
92,1,1,1,0.8482,DONE_OK,126,,0,0,0,,0.0,0.0,0.0
93,1,0,0,1.046,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
94,1,1,1,0.8704,DONE_OK,115,,0,0,0,,0.0,0.0,0.0
95,1,1,1,0.8716,DONE_OK,128,,0,0,0,,0.0,0.0,0.0
96,1,0,1,0.9002,DONE_FAIL,133,,0,0,0,,0.0,0.0,0.0
97,1,1,1,0.8575,DONE_OK,92,,0,0,0,,0.0,0.0,0.0
98,1,1,1,0.8769,DONE_OK,127,,0,0,0,,0.0,0.0,0.0
99,1,0,1,0.9016,DONE_FAIL,107,,0,0,0,,0.0,0.0,0.0
