episode,attempts,success,rested,rest_z,phase,steps,tag,regrasps,unjams,pose_rejects,stage_exit,stage_x,stage_y,stage_z
0,1,1,1,0.8808,DONE_OK,247,,0,0,0,,0.0,0.0,0.0
1,1,1,1,0.8702,DONE_OK,210,,0,0,0,,0.0,0.0,0.0
2,1,1,1,0.8655,DONE_OK,156,,0,0,0,,0.0,0.0,0.0
3,1,0,0,0.0828,DONE_FAIL,285,,0,0,0,,0.0,0.0,0.0
4,1,0,0,1.8163,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
5,1,1,1,0.8927,DONE_OK,159,,0,0,0,,0.0,0.0,0.0
6,1,1,1,0.8711,DONE_OK,267,,0,0,0,,0.0,0.0,0.0
7,1,1,1,0.8682,DONE_OK,243,,0,0,0,,0.0,0.0,0.0
8,1,1,1,0.8704,DONE_OK,182,,0,0,0,,0.0,0.0,0.0
9,1,1,1,0.8384,DONE_OK,133,,0,0,0,,0.0,0.0,0.0
10,1,0,0,1.959,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
11,1,1,1,0.867,DONE_OK,178,,0,0,0,,0.0,0.0,0.0
12,1,1,1,0.8953,DONE_OK,167,,0,0,0,,0.0,0.0,0.0
13,1,1,1,0.8882,DONE_OK,133,,0,0,0,,0.0,0.0,0.0
14,1,1,1,0.8703,DONE_OK,149,,0,0,0,,0.0,0.0,0.0
15,1,1,1,0.8568,DONE_OK,289,,0,0,0,,0.0,0.0,0.0
16,1,1,1,0.8969,DONE_OK,153,,0,0,0,,0.0,0.0,0.0
17,1,1,1,0.8811,DONE_OK,192,,0,0,0,,0.0,0.0,0.0
18,1,0,0,1.9438,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
19,1,1,1,0.8273,DONE_OK,302,,0,0,0,,0.0,0.0,0.0
20,1,0,1,0.9025,DONE_FAIL,192,,0,0,0,,0.0,0.0,0.0
21,1,1,1,0.8762,DONE_OK,122,,0,0,0,,0.0,0.0,0.0
22,1,1,1,0.8954,DONE_OK,160,,0,0,0,,0.0,0.0,0.0
23,1,1,1,0.913,DONE_OK,151,,0,0,0,,0.0,0.0,0.0
24,1,1,1,0.9009,DONE_OK,158,,0,0,0,,0.0,0.0,0.0
25,1,1,1,0.8956,DONE_OK,186,,0,0,0,,0.0,0.0,0.0
26,1,1,1,0.9078,DONE_OK,199,,0,0,0,,0.0,0.0,0.0
27,1,1,1,0.8731,DONE_OK,146,,0,0,0,,0.0,0.0,0.0
28,1,0,0,0.87,DONE_FAIL,359,,0,0,0,,0.0,0.0,0.0
29,1,1,1,0.8866,DONE_OK,198,,0,0,0,,0.0,0.0,0.0
30,1,1,1,0.8902,DONE_OK,137,,0,0,0,,0.0,0.0,0.0
31,1,1,1,0.8564,DONE_OK,142,,0,0,0,,0.0,0.0,0.0
32,1,1,1,0.8703,DONE_OK,201,,0,0,0,,0.0,0.0,0.0
33,1,0,1,0.9036,DONE_FAIL,214,,0,0,0,,0.0,0.0,0.0
34,1,0,1,0.9048,DONE_FAIL,128,,0,0,0,,0.0,0.0,0.0
35,1,1,1,0.8889,DONE_OK,162,,0,0,0,,0.0,0.0,0.0
36,1,1,1,0.8898,DONE_OK,135,,0,0,0,,0.0,0.0,0.0
37,1,1,1,0.8723,DONE_OK,134,,0,0,0,,0.0,0.0,0.0
38,1,1,1,0.8802,DONE_OK,176,,0,0,0,,0.0,0.0,0.0
