act_all,act_tail,attempts,d_end,d_min,d_progress,d_start,episode,frac_grasped,grasped_end,max_run_near,n_near,net_tail,path_tail,phase,steps,success,tag,tr_steps,z_end,z_min
1.0163315464468563,1.014141662120819,1,0.1582707315683365,0.1582707315683365,0.45720623433589935,0.6154769659042358,0,1.0,1,3,3,0.5550761222839355,0.6063337922096252,DONE_OK,115,1,fp32_rand,51,1.3307125568389893,1.080187201499939
0.9271910890700326,0.8782865810394287,1,0.16182918846607208,0.16182918846607208,0.38232652842998505,0.5441557168960571,1,1.0,1,3,3,0.4612441062927246,0.5361197590827942,DONE_OK,129,1,fp32_rand,63,1.3033115863800049,1.04494047164917
1.0075623107453187,1.0075623107453187,1,0.15901871025562286,0.15901871025562286,0.31333668529987335,0.4723553955554962,2,1.0,1,3,3,0.5091227889060974,0.5494653582572937,DONE_OK,86,1,fp32_rand,48,1.4292707443237305,1.0928400754928589
0.9484027570752955,0.9595202481746674,1,0.16446135938167572,0.16446135938167572,0.47164858877658844,0.6361099481582642,3,1.0,1,3,3,0.39081045985221863,0.5730805397033691,DONE_FAIL,147,0,fp32_rand,67,0.9501086473464966,0.8668829798698425
1.125060723378108,1.125060723378108,1,0.1550922989845276,0.1550922989845276,0.12295594811439514,0.27804824709892273,4,1.0,1,3,3,0.1630418300628662,0.16339373588562012,DONE_OK,84,1,fp32_rand,13,1.113668441772461,1.0155376195907593
1.1153032569324268,1.1153032569324268,1,0.16356131434440613,0.16356131434440613,0.1284562349319458,0.29201754927635193,5,1.0,1,3,3,0.21350744366645813,0.21469680964946747,DONE_OK,84,1,fp32_rand,17,1.2343151569366455,1.0867420434951782
1.1257625543154204,1.1257625543154204,1,0.1663655787706375,0.1663655787706375,0.18272440135478973,0.34908998012542725,6,1.0,1,3,3,0.218905508518219,0.23196664452552795,DONE_OK,98,1,fp32_rand,26,1.1480611562728882,1.1110211610794067
1.0742013372223953,1.0742013372223953,1,0.17459148168563843,0.17459148168563843,0.07382193207740784,0.24841341376304626,7,1.0,1,3,3,0.34243595600128174,0.35998857021331787,DONE_OK,76,1,fp32_rand,29,1.288701057434082,1.066469430923462
1.0744074821472167,1.0744074821472167,1,0.1557590216398239,0.1557590216398239,0.24942328035831451,0.4051823019981384,8,1.0,1,3,3,0.34522995352745056,0.34724822640419006,DONE_OK,94,1,fp32_rand,30,1.2348337173461914,1.0364434719085693
1.1257214616326725,1.1257214616326725,1,0.14648956060409546,0.14648956060409546,0.17610999941825867,0.3225995600223541,9,1.0,1,3,3,0.21519118547439575,0.21593676507472992,DONE_OK,80,1,fp32_rand,17,1.1506288051605225,1.031116008758545
0.9425021005889117,0.9409138536453248,1,0.1581011861562729,0.1581011861562729,0.4131831079721451,0.571284294128418,10,1.0,1,3,3,0.4584444761276245,0.5690498948097229,DONE_OK,119,1,fp32_rand,59,1.2395528554916382,0.9793269634246826
1.054366648197174,1.054366648197174,1,0.17464424669742584,0.17464424669742584,0.05431479215621948,0.22895903885364532,11,1.0,1,3,3,0.2909632921218872,0.29678165912628174,DONE_OK,93,1,fp32_rand,25,1.2001961469650269,1.0074660778045654
0.9797178167721321,0.9595877683162689,1,0.15930108726024628,0.15930108726024628,0.4437921792268753,0.6030932664871216,12,1.0,1,3,3,0.44677475094795227,0.5877307653427124,DONE_OK,117,1,fp32_rand,58,1.0158106088638306,1.0158106088638306
1.038858977647928,1.0353872561454773,1,0.16011448204517365,0.16011448204517365,0.3025832027196884,0.46269768476486206,13,1.0,1,3,3,0.5917366147041321,0.6368449330329895,DONE_OK,93,1,fp32_rand,52,1.4125628471374512,0.99476158618927
1.1257994430405753,1.1257994430405753,1,0.17525272071361542,0.17525272071361542,0.2503662258386612,0.4256189465522766,14,1.0,1,3,3,0.3130699694156647,0.3443717062473297,DONE_OK,93,1,fp32_rand,28,1.1984128952026367,1.0221649408340454
0.8932231614987055,0.8495416390895844,1,0.16310547292232513,0.16310547292232513,0.4979289323091507,0.6610344052314758,15,1.0,1,3,3,0.47039100527763367,0.5172961950302124,DONE_OK,135,1,fp32_rand,60,1.2939453125,0.9969509840011597
0.9579867482185364,0.9573675131797791,1,0.4237368702888489,0.4065333902835846,0.1335999071598053,0.5401332974433899,16,1.0,1,0,0,0.00032120817922987044,0.0003212203737348318,DONE_FAIL,300,0,fp32_rand,300,1.360019564628601,1.043636441230774
1.1258295178413391,1.1258295178413391,1,0.15782278776168823,0.15782278776168823,0.14023515582084656,0.2980579435825348,17,1.0,1,3,3,0.17520348727703094,0.1769760102033615,DONE_OK,83,1,fp32_rand,14,1.2993205785751343,1.21211838722229
0.9296374147137006,0.9296374147137006,1,0.15526139736175537,0.15526139736175537,0.4042035937309265,0.5594649910926819,18,1.0,1,3,3,0.4352571666240692,0.5454103350639343,DONE_OK,113,1,fp32_rand,48,1.189617395401001,1.0619685649871826
1.0421008800759035,1.0421008800759035,1,0.16967962682247162,0.16967962682247162,0.22118009626865387,0.3908597230911255,19,1.0,1,3,3,0.39986225962638855,0.40789198875427246,DONE_OK,100,1,fp32_rand,34,1.3075178861618042,1.0724200010299683
1.1231184468686002,1.120933744907379,1,0.15247061848640442,0.15247061848640442,0.41873034834861755,0.571200966835022,20,1.0,1,3,3,0.2952795624732971,0.3639025092124939,DONE_OK,164,1,fp32_rand,103,1.1602253913879395,1.0368205308914185
1.0005150503582425,1.0005150503582425,1,0.15659381449222565,0.15659381449222565,0.19117026031017303,0.3477640748023987,21,1.0,1,3,3,0.31002235412597656,0.39308175444602966,DONE_OK,96,1,fp32_rand,36,1.1428638696670532,0.9805111885070801
0.947898148248593,0.947898148248593,1,0.15981297194957733,0.15981297194957733,0.3369160443544388,0.4967290163040161,22,1.0,1,3,3,0.5247005820274353,0.5530447959899902,DONE_OK,111,1,fp32_rand,48,1.3416688442230225,1.0013775825500488
1.1240496502982245,1.1240496502982245,1,0.1511915624141693,0.1511915624141693,0.07834315299987793,0.22953471541404724,23,1.0,1,3,3,0.08459058403968811,0.0856599509716034,DONE_OK,49,1,fp32_rand,9,1.1699014902114868,1.1548775434494019
1.0079482332715448,1.0008955585956574,1,0.15226416289806366,0.15226416289806366,0.47890932857990265,0.6311734914779663,24,1.0,1,3,3,0.5530583262443542,0.6012289524078369,DONE_OK,118,1,fp32_rand,53,1.2160354852676392,0.912146806716919
1.121875497011038,1.121875497011038,1,0.1560409516096115,0.1560409516096115,0.10388775169849396,0.25992870330810547,25,1.0,1,3,3,0.12763823568820953,0.12885984778404236,DONE_OK,89,1,fp32_rand,13,1.042868733406067,0.995446503162384
0.9639280755072832,0.9639280755072832,1,0.16382728517055511,0.16382728517055511,0.10250680148601532,0.26633408665657043,26,1.0,1,3,3,0.35953715443611145,0.3787895739078522,DONE_OK,97,1,fp32_rand,32,1.2708203792572021,1.0007156133651733
1.1169329078992207,1.1180988788604735,1,0.3665485680103302,0.33138322830200195,0.2623401880264282,0.5937234163284302,27,1.0,1,0,0,0.002559327520430088,0.004573011305183172,DONE_FAIL,300,0,fp32_rand,300,1.1848253011703491,1.0340656042099
0.9700767561793328,0.9930554580688477,1,0.17066136002540588,0.17066136002540588,0.46125414967536926,0.6319155097007751,28,1.0,1,3,3,0.3064558506011963,0.3245036005973816,DONE_OK,146,1,fp32_rand,80,0.9216306805610657,0.9147484302520752
