act_all,act_tail,attempts,d_end,d_min,d_progress,d_start,episode,frac_grasped,grasped_end,max_run_near,n_near,net_tail,path_tail,phase,steps,success,tag,tr_steps,z_end,z_min
1.117955730511592,1.117955730511592,1,0.16176527738571167,0.16176527738571167,0.1427302062511444,0.3044954836368561,0,1.0,1,3,3,0.2608904540538788,0.270236074924469,DONE_OK,90,1,fp32_rand,26,1.241570234298706,1.0833044052124023
1.062113370100657,1.0619198822975158,1,0.15527674555778503,0.15526644885540009,0.2578415125608444,0.4131079614162445,1,0.08333333333333333,0,272,272,1.4569759514415637e-05,0.0006516329012811184,DONE_FAIL,300,0,fp32_rand,300,0.9232615828514099,0.9232032299041748
1.1257787783940634,1.1257787783940634,2,0.16007429361343384,0.16007429361343384,0.13637098670005798,0.2964452803134918,2,1.0,1,3,3,0.18578915297985077,0.18787269294261932,DONE_OK,83,1,fp32_rand,15,1.2456283569335938,1.155852198600769
1.042458991919245,1.042458991919245,1,0.17043128609657288,0.17043128609657288,0.14430761337280273,0.3147388994693756,3,1.0,1,3,3,0.30777111649513245,0.3212542235851288,DONE_OK,95,1,fp32_rand,28,1.2989336252212524,1.1321427822113037
1.082141165897764,1.0783277106285096,1,0.17645342648029327,0.17645342648029327,0.3597353547811508,0.5361887812614441,4,1.0,1,3,3,0.09313406050205231,0.09328991919755936,DONE_OK,218,1,fp32_rand,145,1.026347279548645,1.026347279548645
1.0995925903320312,1.0995925903320312,1,0.1643218696117401,0.1643218696117401,0.1986592710018158,0.3629811406135559,5,1.0,1,3,3,0.3390033543109894,0.3447960317134857,DONE_OK,95,1,fp32_rand,30,1.2581512928009033,1.0502465963363647
1.0749936709801355,1.009603580236435,1,0.9269615411758423,0.20567335188388824,0.298543319106102,0.5042166709899902,6,1.0,1,0,0,0.10225321352481842,0.11181370913982391,DONE_FAIL,300,0,fp32_rand,300,1.5293142795562744,0.9512017369270325
0.9567308195175663,0.916227958202362,1,0.15176193416118622,0.15176193416118622,0.47294171154499054,0.6247036457061768,7,1.0,1,3,3,0.5330178737640381,0.5830814838409424,DONE_OK,97,1,fp32_rand,62,1.4220069646835327,1.0395303964614868
1.120955032362065,1.118949031829834,1,0.17429527640342712,0.17429527640342712,0.3519986569881439,0.526293933391571,8,1.0,1,3,3,0.17566195130348206,0.18316037952899933,DONE_OK,141,1,fp32_rand,71,1.0471086502075195,1.0471086502075195
0.9957431546155957,0.9488999950885773,1,0.1664891541004181,0.1664891541004181,0.3852820098400116,0.5517711639404297,9,1.0,1,3,3,0.405502587556839,0.5325211882591248,DONE_OK,134,1,fp32_rand,69,1.2375812530517578,0.9973534345626831
