act_all,act_tail,attempts,d_end,d_min,d_progress,d_start,episode,frac_grasped,grasped_end,max_run_near,n_near,net_tail,path_tail,phase,steps,success,tag,tr_steps,z_end,z_min
0.7948987124101171,0.8031621980667114,2,0.1621485948562622,0.1621485948562622,0.4285637140274048,0.590712308883667,0,1.0,1,3,3,0.47107475996017456,0.5013101100921631,DONE_OK,122,1,int8_rand,53,1.162888526916504,0.9416958689689636
0.6738523253301779,0.5753084635734558,1,0.06861509382724762,0.06858526170253754,0.21176277101039886,0.2803480327129364,1,0.04,0,290,290,1.3528246199712157e-05,0.0006721853278577328,DONE_FAIL,300,0,int8_rand,300,0.8433467149734497,0.8431477546691895
0.5132362010081609,0.39922103464603426,1,0.15020668506622314,0.15008120238780975,0.4146752506494522,0.564756453037262,2,0.16666666666666666,0,247,247,1.1916532457689755e-05,0.0013190554454922676,DONE_FAIL,300,0,int8_rand,300,0.9232535362243652,0.923132598400116
0.7920073801279068,0.7962645328044892,2,0.47096142172813416,0.3786420226097107,0.10150596499443054,0.48014798760414124,3,1.0,1,0,0,0.006227709352970123,0.007571146823465824,DONE_FAIL,300,0,int8_rand,300,1.6652668714523315,1.0499345064163208
0.8004598525854257,0.8021932709217071,1,0.16473060846328735,0.16473060846328735,0.38820743560791016,0.5529380440711975,4,1.0,1,3,3,0.42426222562789917,0.4791620373725891,DONE_OK,113,1,int8_rand,52,1.043203592300415,0.961035966873169
0.3701051782929536,0.3535101409256458,1,0.1769511103630066,0.1769511103630066,0.28248003125190735,0.45943114161491394,5,1.0,1,3,3,0.062309134751558304,0.15539425611495972,DONE_FAIL,158,0,int8_rand,99,1.1967161893844604,1.127366542816162
0.983995747385603,0.9414224135875702,1,0.16173453629016876,0.16173453629016876,0.4109949916601181,0.5727295279502869,6,1.0,1,3,3,0.5086321234703064,0.5466566681861877,DONE_OK,129,1,int8_rand,66,1.5147048234939575,1.1125319004058838
1.1170374155044556,1.1170374155044556,1,0.15462496876716614,0.15462496876716614,0.05304156243801117,0.2076665312051773,7,1.0,1,3,3,0.06636681407690048,0.06674601882696152,DONE_OK,49,1,int8_rand,6,1.2524611949920654,1.2140754461288452
0.8232874026838338,0.8184952044486999,1,0.15991681814193726,0.15991681814193726,0.3843643069267273,0.5442811250686646,8,1.0,1,3,3,0.4317125678062439,0.49049675464630127,DONE_OK,114,1,int8_rand,53,1.111133098602295,0.9609982371330261
1.1131521307903787,1.1131521307903787,1,0.1621260643005371,0.1621260643005371,0.21744123101234436,0.37956729531288147,9,1.0,1,3,3,0.36475592851638794,0.39559105038642883,DONE_OK,105,1,int8_rand,46,1.0701589584350586,0.9731451869010925
0.9017644822597504,0.8973998343944549,1,0.16370104253292084,0.16370104253292084,0.37266047298908234,0.5363615155220032,10,1.0,1,3,3,0.44161704182624817,0.5358155369758606,DONE_OK,109,1,int8_rand,52,1.1849251985549927,0.9861809611320496
1.1168912053108215,1.1168912053108215,1,0.1564568132162094,0.1564568132162094,0.20163051784038544,0.35808733105659485,11,1.0,1,3,3,0.2378140240907669,0.2430567443370819,DONE_OK,92,1,int8_rand,20,1.127027988433838,1.0220950841903687
0.8575234039624532,0.7464717411994934,1,0.1635344922542572,0.1635344922542572,0.45435473322868347,0.6178892254829407,12,1.0,1,3,3,0.4484514594078064,0.4900461435317993,DONE_FAIL,124,0,int8_rand,75,1.4134005308151245,1.0041162967681885
0.8266286480015722,0.7817664551734924,1,0.16868548095226288,0.16868548095226288,0.400042787194252,0.5687282681465149,13,1.0,1,3,3,0.4422048032283783,0.495219349861145,DONE_OK,127,1,int8_rand,58,1.1052104234695435,0.9965986609458923
0.9504454930623373,0.8971360778808594,1,0.16742344200611115,0.16742344200611115,0.37359707057476044,0.5410205125808716,14,1.0,1,3,3,0.4232170879840851,0.5382346510887146,DONE_OK,115,1,int8_rand,66,1.3691219091415405,1.025963544845581
0.8990735685503161,0.8990735685503161,1,0.170797199010849,0.170797199010849,0.22111478447914124,0.39191198348999023,15,1.0,1,3,3,0.37622538208961487,0.42924198508262634,DONE_OK,82,1,int8_rand,37,1.26617431640625,1.26617431640625
0.9165755527120241,0.8490059173107147,1,0.16429920494556427,0.16429920494556427,0.4405336230993271,0.6048328280448914,16,1.0,1,3,3,0.4921518862247467,0.5478571653366089,DONE_OK,134,1,int8_rand,71,1.3391602039337158,1.025193214416504
0.9237946564500982,0.9045870363712311,1,0.16490906476974487,0.16490906476974487,0.3370091915130615,0.5019182562828064,17,1.0,1,3,3,0.4514434039592743,0.5497416257858276,DONE_OK,115,1,int8_rand,55,1.335206151008606,1.066609263420105
1.1161648432413738,1.1161648432413738,1,0.1473732441663742,0.1473732441663742,0.3052552193403244,0.4526284635066986,18,1.0,1,3,3,0.4019017815589905,0.40425077080726624,DONE_OK,90,1,int8_rand,30,1.1949098110198975,0.9460490942001343
1.1170374155044556,1.1170374155044556,1,0.16160142421722412,0.16160142421722412,0.0780121237039566,0.23961354792118073,19,1.0,1,3,3,0.12409178167581558,0.12486360967159271,DONE_OK,88,1,int8_rand,10,1.1749509572982788,1.1036559343338013
0.6775157103935877,0.6675561666488647,1,0.3112279176712036,0.3107036352157593,0.2795741558074951,0.5902777910232544,20,0.11333333333333333,0,0,0,4.5190827222540975e-06,4.563739366858499e-06,DONE_FAIL,300,0,int8_rand,300,0.843275249004364,0.8376520276069641
1.073464507503169,1.0682357585430144,1,0.15948961675167084,0.15948961675167084,0.4291112571954727,0.5886008739471436,21,1.0,1,3,3,0.5237702131271362,0.5336084365844727,DONE_OK,119,1,int8_rand,56,1.3216928243637085,0.9949769377708435
1.114113211631775,1.114113211631775,1,0.1365061104297638,0.1365061104297638,0.08858959376811981,0.2250957041978836,22,1.0,1,3,3,0.10147738456726074,0.10170166939496994,DONE_OK,35,1,int8_rand,7,0.9948731064796448,0.9485698342323303
0.9323232738035065,0.9101575767993927,1,0.16541381180286407,0.16541381180286407,0.3125094920396805,0.47792330384254456,23,1.0,1,3,3,0.48996517062187195,0.5733112692832947,DONE_OK,120,1,int8_rand,56,1.4370030164718628,1.0958125591278076
