episode,attempts,success,rested,rest_z,phase,steps,tag,regrasps,unjams,pose_rejects,stage_exit,stage_x,stage_y,stage_z
0,1,0,0,0.9728,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
1,1,0,0,0.9458,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
2,1,0,0,0.8305,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
3,1,0,0,0.8073,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
4,1,0,0,1.0547,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
5,1,0,0,0.8821,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
6,1,0,0,2.1733,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
7,1,0,0,0.8864,DONE_FAIL,355,,1,0,0,,0.0,0.0,0.0
8,1,0,0,1.3777,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
9,1,0,0,1.4061,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
10,1,0,0,1.0386,DONE_FAIL,370,,1,0,0,,0.0,0.0,0.0
11,1,0,0,1.0685,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
12,1,0,0,0.9344,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
13,1,0,0,1.0155,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
14,1,0,0,0.6786,DONE_FAIL,347,,1,0,0,,0.0,0.0,0.0
15,1,0,0,0.9105,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
16,1,0,0,0.9147,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
17,1,0,0,0.855,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
18,1,0,0,0.9716,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
19,1,0,0,0.6834,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
20,1,0,0,0.8572,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
21,1,0,0,1.095,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
22,1,0,0,1.0954,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
23,1,0,0,1.0128,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
24,1,0,0,0.9732,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
25,1,0,0,1.0357,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
26,1,0,0,0.8556,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
27,1,0,0,0.7547,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
28,1,0,0,0.8346,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
29,1,0,0,0.015,DONE_FAIL,286,,1,0,0,,0.0,0.0,0.0
30,1,0,0,0.8168,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
31,1,0,0,0.8264,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
32,1,0,0,0.8227,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
33,1,0,0,2.1763,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
34,1,0,0,0.8602,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
35,1,0,0,1.0361,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
36,1,0,0,0.9191,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
37,1,0,0,0.9404,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
38,1,0,0,0.7862,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
39,1,0,0,1.2621,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
40,1,0,0,0.8147,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
41,1,0,0,2.165,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
42,1,0,0,0.8789,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
43,1,0,0,1.8927,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
44,1,0,0,0.8696,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
45,1,0,0,0.8112,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
46,1,0,0,1.034,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
47,1,0,0,1.2548,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
48,1,0,0,1.0916,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
49,1,0,0,1.336,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
