episode,attempts,success,rested,rest_z,phase,steps,tag,regrasps,unjams,pose_rejects,stage_exit,stage_x,stage_y,stage_z
0,1,1,1,0.8911,DONE_OK,120,,0,0,0,,0.0,0.0,0.0
1,1,1,1,0.8839,DONE_OK,118,,0,0,0,,0.0,0.0,0.0
2,1,1,1,0.8702,DONE_OK,198,,0,0,0,,0.0,0.0,0.0
3,1,1,1,0.8722,DONE_OK,201,,0,0,0,,0.0,0.0,0.0
4,1,1,1,0.8767,DONE_OK,72,,0,0,0,,0.0,0.0,0.0
5,1,0,0,1.0537,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
6,1,1,1,0.8859,DONE_OK,126,,0,0,0,,0.0,0.0,0.0
7,1,0,0,0.8987,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
8,1,0,0,1.2215,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
9,1,0,0,0.9576,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
10,1,0,0,1.1467,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
11,1,0,0,0.8945,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
12,1,1,1,0.8788,DONE_OK,164,,0,0,0,,0.0,0.0,0.0
13,1,1,1,0.8632,DONE_OK,140,,0,0,0,,0.0,0.0,0.0
14,1,1,1,0.8823,DONE_OK,203,,0,0,0,,0.0,0.0,0.0
15,1,1,1,0.8709,DONE_OK,142,,0,0,0,,0.0,0.0,0.0
16,1,0,0,1.3239,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
17,1,1,1,0.8755,DONE_OK,107,,0,0,0,,0.0,0.0,0.0
18,1,0,0,1.1642,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
19,1,1,1,0.8689,DONE_OK,163,,0,0,0,,0.0,0.0,0.0
20,1,1,1,0.8963,DONE_OK,104,,0,0,0,,0.0,0.0,0.0
21,1,1,1,0.8601,DONE_OK,227,,0,0,0,,0.0,0.0,0.0
22,1,0,0,1.3749,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
23,1,0,0,0.9596,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
24,1,0,0,1.0683,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
25,1,1,1,0.9107,DONE_OK,252,,0,0,0,,0.0,0.0,0.0
26,1,0,0,1.3788,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
27,1,1,1,0.8889,DONE_OK,192,,0,0,0,,0.0,0.0,0.0
28,1,1,1,0.886,DONE_OK,96,,0,0,0,,0.0,0.0,0.0
29,1,0,0,1.0665,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
30,1,1,1,0.8701,DONE_OK,121,,0,0,0,,0.0,0.0,0.0
31,1,0,1,0.9051,DONE_FAIL,147,,0,0,0,,0.0,0.0,0.0
32,1,0,0,1.0646,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
33,1,1,1,0.894,DONE_OK,224,,0,0,0,,0.0,0.0,0.0
34,1,0,0,1.1002,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
35,1,1,1,0.8707,DONE_OK,204,,0,0,0,,0.0,0.0,0.0
36,1,1,1,0.8957,DONE_OK,124,,0,0,0,,0.0,0.0,0.0
37,1,1,1,0.8762,DONE_OK,110,,0,0,0,,0.0,0.0,0.0
38,1,0,0,1.1988,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
39,1,0,0,0.9754,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
40,1,1,1,0.8642,DONE_OK,185,,0,0,0,,0.0,0.0,0.0
41,1,1,1,0.8271,DONE_OK,202,,0,0,0,,0.0,0.0,0.0
42,1,0,0,1.0691,DONE_FAIL,559,,1,0,0,,0.0,0.0,0.0
43,1,1,1,0.8964,DONE_OK,103,,0,0,0,,0.0,0.0,0.0
44,1,0,0,1.0743,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
45,1,1,1,0.8754,DONE_OK,169,,0,0,0,,0.0,0.0,0.0
46,1,1,1,0.8782,DONE_OK,77,,0,0,0,,0.0,0.0,0.0
47,1,0,0,1.0736,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
48,1,0,0,0.9775,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
49,1,0,0,0.8861,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
