control_cereal_s2best	123	42	50	47
control_cereal_s2best	89	43	50	47
control_cereal_s2best	101	45	50	48
control_cereal_s2best	7	45	50	47
control_cereal_s2best	307	45	50	49
control_cereal_s2best	47	41	50	49
control_cereal_s2best	211	40	50	43
control_cereal_s2best	31	40	50	44
control_cereal_s2best	503	47	50	49
control_cereal_s2best	401	41	50	48
control_cereal_s2best	2024	43	50	47
control_cereal_s2best	555	40	50	45
