checkpoints/td3_place_cerBPann_scr_s10	FINAL_NO_STOP	2000	7.0	4000	2026-09-12 07:21:45
checkpoints/td3_place_cerBPann_scr_s11	FINAL_NO_STOP	2500	7.0	4000	2026-09-12 07:23:45
checkpoints/td3_place_cerBPann_scr_s12	FINAL_NO_STOP	4000	58.0	4000	2026-09-12 07:24:15
checkpoints/td3_place_cerBPann_warm_s10	FINAL_NO_STOP	250	77.0	4000	2026-09-12 07:27:45
checkpoints/td3_place_cerBPann_warm_s11	FINAL_NO_STOP	250	54.0	4000	2026-09-12 07:27:45
checkpoints/td3_place_cerBPann_warm_s12	FINAL_NO_STOP	250	64.0	4000	2026-09-12 07:30:15
