episode,attempts,success,rested,rest_z,phase,steps,tag,regrasps,unjams,pose_rejects,stage_exit,stage_x,stage_y,stage_z
0,1,0,0,0.8922,DONE_FAIL,331,,1,0,0,,0.0,0.0,0.0
1,1,1,1,0.8962,DONE_OK,210,,1,0,0,,0.0,0.0,0.0
2,1,1,1,0.9083,DONE_OK,161,,0,0,0,,0.0,0.0,0.0
3,1,1,1,0.8781,DONE_OK,187,,1,0,0,,0.0,0.0,0.0
4,1,1,1,0.8948,DONE_OK,244,,1,0,0,,0.0,0.0,0.0
5,1,0,0,0.015,DONE_FAIL,419,,2,0,0,,0.0,0.0,0.0
6,1,0,0,0.8892,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
7,1,0,0,0.9053,DONE_FAIL,220,,1,0,0,,0.0,0.0,0.0
8,1,0,0,0.015,DONE_FAIL,331,,1,0,0,,0.0,0.0,0.0
9,1,1,1,0.8979,DONE_OK,142,,0,0,0,,0.0,0.0,0.0
10,1,0,0,0.8922,DONE_FAIL,323,,1,0,0,,0.0,0.0,0.0
11,1,0,0,0.9071,DONE_FAIL,136,,1,0,0,,0.0,0.0,0.0
12,1,0,0,0.9038,DONE_FAIL,70,,0,0,0,,0.0,0.0,0.0
13,1,0,0,0.9151,DONE_FAIL,315,,1,0,0,,0.0,0.0,0.0
14,1,0,0,0.9008,DONE_FAIL,154,,1,0,0,,0.0,0.0,0.0
15,1,1,1,0.9,DONE_OK,170,,1,0,0,,0.0,0.0,0.0
16,1,0,0,0.878,DONE_FAIL,269,,1,0,0,,0.0,0.0,0.0
17,1,0,0,0.9186,DONE_FAIL,75,,0,0,0,,0.0,0.0,0.0
18,1,1,1,0.9039,DONE_OK,155,,0,0,0,,0.0,0.0,0.0
19,1,1,1,0.87,DONE_OK,146,,0,0,0,,0.0,0.0,0.0
20,1,0,0,0.9733,DONE_FAIL,84,,0,0,0,,0.0,0.0,0.0
21,1,1,1,0.8344,DONE_OK,157,,1,0,0,,0.0,0.0,0.0
22,1,0,0,0.8891,DONE_FAIL,274,,1,0,0,,0.0,0.0,0.0
23,1,0,0,0.8961,DONE_FAIL,222,,1,0,0,,0.0,0.0,0.0
24,1,0,0,0.015,DONE_FAIL,309,,1,0,0,,0.0,0.0,0.0
25,1,1,1,0.8846,DONE_OK,74,,0,0,0,,0.0,0.0,0.0
26,1,1,1,0.8957,DONE_OK,145,,0,0,0,,0.0,0.0,0.0
27,1,0,1,0.9046,DONE_FAIL,230,,1,0,0,,0.0,0.0,0.0
28,1,1,1,0.8884,DONE_OK,157,,0,0,0,,0.0,0.0,0.0
29,1,1,1,0.894,DONE_OK,81,,0,0,0,,0.0,0.0,0.0
30,1,0,0,0.8351,DONE_FAIL,375,,1,0,0,,0.0,0.0,0.0
31,1,0,0,0.9133,DONE_FAIL,309,,1,0,0,,0.0,0.0,0.0
32,1,0,0,0.8806,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
33,1,0,0,0.8351,DONE_FAIL,326,,1,0,0,,0.0,0.0,0.0
34,1,0,0,0.8951,DONE_FAIL,338,,2,0,0,,0.0,0.0,0.0
35,1,0,0,0.8989,DONE_FAIL,141,,0,0,0,,0.0,0.0,0.0
36,1,1,1,0.8922,DONE_OK,235,,1,0,0,,0.0,0.0,0.0
37,1,0,0,0.9158,DONE_FAIL,161,,0,0,0,,0.0,0.0,0.0
38,1,0,0,0.9061,DONE_FAIL,414,,2,0,0,,0.0,0.0,0.0
39,1,1,1,0.8962,DONE_OK,391,,2,0,0,,0.0,0.0,0.0
40,1,1,1,0.8722,DONE_OK,252,,1,0,0,,0.0,0.0,0.0
41,1,0,0,0.8721,DONE_FAIL,211,,1,0,0,,0.0,0.0,0.0
42,1,1,1,0.9039,DONE_OK,226,,1,0,0,,0.0,0.0,0.0
43,1,0,0,0.9049,DONE_FAIL,86,,0,0,0,,0.0,0.0,0.0
