episode,attempts,success,rested,rest_z,phase,steps,tag,regrasps,unjams,pose_rejects,stage_exit,stage_x,stage_y,stage_z
0,1,0,0,0.7743,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
1,1,0,0,0.8928,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
2,1,0,0,1.0234,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
3,1,0,0,0.9232,DONE_FAIL,405,,1,0,0,,0.0,0.0,0.0
4,1,0,0,0.772,DONE_FAIL,366,,1,0,0,,0.0,0.0,0.0
5,1,0,0,1.9243,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
6,1,0,0,0.8876,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
7,1,0,0,1.2056,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
8,1,0,0,0.8968,DONE_FAIL,355,,1,0,0,,0.0,0.0,0.0
9,1,0,0,0.8422,DONE_FAIL,370,,1,0,0,,0.0,0.0,0.0
10,1,0,0,0.8434,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
11,1,0,0,1.2598,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
12,1,0,0,1.3454,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
13,1,0,0,0.9175,DONE_FAIL,373,,1,0,0,,0.0,0.0,0.0
14,1,0,0,0.883,DONE_FAIL,360,,1,0,0,,0.0,0.0,0.0
15,1,0,0,1.0046,DONE_FAIL,391,,1,0,0,,0.0,0.0,0.0
16,1,0,0,0.8865,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
17,1,0,0,1.8218,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
18,1,0,0,0.8409,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
19,1,0,0,0.8803,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
20,1,0,0,0.8351,DONE_FAIL,393,,1,0,0,,0.0,0.0,0.0
21,1,0,0,0.826,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
22,1,0,0,0.903,DONE_FAIL,357,,1,0,0,,0.0,0.0,0.0
23,1,0,0,0.015,DONE_FAIL,291,,1,0,0,,0.0,0.0,0.0
24,1,0,0,0.9259,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
25,1,0,0,1.6406,DONE_FAIL,395,,1,0,0,,0.0,0.0,0.0
26,1,0,0,0.015,DONE_FAIL,307,,1,0,0,,0.0,0.0,0.0
27,1,0,0,0.015,DONE_FAIL,285,,1,0,0,,0.0,0.0,0.0
28,1,0,0,0.855,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
29,1,0,0,0.8862,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
30,1,0,0,0.9085,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
31,1,0,0,1.6446,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
32,1,0,0,0.8351,DONE_FAIL,283,,1,0,0,,0.0,0.0,0.0
33,1,0,0,0.9333,DONE_FAIL,358,,1,0,0,,0.0,0.0,0.0
34,1,0,0,1.0074,DONE_FAIL,354,,1,0,0,,0.0,0.0,0.0
35,1,0,0,0.9508,DONE_FAIL,362,,1,0,0,,0.0,0.0,0.0
36,1,0,0,0.804,DONE_FAIL,286,,1,0,0,,0.0,0.0,0.0
37,1,0,0,0.9743,DONE_FAIL,366,,1,0,0,,0.0,0.0,0.0
38,1,0,0,1.0276,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
