episode,attempts,success,rested,rest_z,phase,steps,tag,regrasps,unjams,pose_rejects,stage_exit,stage_x,stage_y,stage_z
0,1,0,0,1.2795,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
1,1,0,0,0.2907,DONE_FAIL,332,,0,0,0,,0.0,0.0,0.0
2,1,0,0,1.6159,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
3,1,1,1,0.8578,DONE_OK,171,,0,0,0,,0.0,0.0,0.0
4,1,0,0,1.4888,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
5,1,0,0,1.8772,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
6,1,1,1,0.8348,DONE_OK,186,,0,0,0,,0.0,0.0,0.0
7,1,0,0,1.7758,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
8,1,0,0,1.7904,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
9,1,0,0,1.8332,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
10,1,1,1,0.8767,DONE_OK,190,,0,0,0,,0.0,0.0,0.0
11,1,0,0,1.5875,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
12,1,0,0,1.5706,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
13,1,0,0,1.7661,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
14,1,0,0,1.7163,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
15,1,0,0,1.8616,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
16,1,0,0,1.6803,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
17,1,0,0,1.0251,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
18,1,0,0,1.5292,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
19,1,0,0,1.3018,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
20,1,0,0,1.5819,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
21,1,0,0,1.7176,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
22,1,1,1,0.829,DONE_OK,186,,0,0,0,,0.0,0.0,0.0
23,1,0,0,1.1708,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
24,1,0,0,1.9252,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
25,1,1,1,0.8331,DONE_OK,270,,0,0,0,,0.0,0.0,0.0
26,1,0,0,1.7253,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
27,1,1,1,0.8721,DONE_OK,220,,0,0,0,,0.0,0.0,0.0
28,1,1,1,0.8775,DONE_OK,162,,0,0,0,,0.0,0.0,0.0
29,1,0,0,1.4655,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
30,1,0,0,1.5583,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
31,1,0,0,0.8847,DONE_FAIL,372,,0,0,0,,0.0,0.0,0.0
32,1,0,0,1.9691,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
33,1,1,1,0.8623,DONE_OK,172,,0,0,0,,0.0,0.0,0.0
34,1,0,0,1.2154,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
35,1,0,0,1.4162,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
36,1,0,0,1.8663,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
37,1,0,0,1.4682,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
38,1,0,0,1.5207,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
39,1,1,1,0.8688,DONE_OK,238,,0,0,0,,0.0,0.0,0.0
40,1,0,0,0.0781,DONE_FAIL,220,,0,0,0,,0.0,0.0,0.0
41,1,0,0,2.1076,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
42,1,1,1,0.8641,DONE_OK,152,,0,0,0,,0.0,0.0,0.0
43,1,1,1,0.8637,DONE_OK,190,,0,0,0,,0.0,0.0,0.0
44,1,1,1,0.8901,DONE_OK,168,,0,0,0,,0.0,0.0,0.0
45,1,0,0,1.8403,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
46,1,0,0,0.9234,DONE_FAIL,360,,0,0,0,,0.0,0.0,0.0
47,1,0,0,1.9962,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
48,1,0,0,1.7572,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
49,1,0,0,1.7183,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
50,1,0,0,1.8789,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
51,1,0,0,1.9954,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
52,1,0,0,1.721,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
53,1,0,0,1.7943,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
54,1,0,0,1.6277,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
55,1,0,0,1.7048,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
56,1,0,0,1.6275,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
57,1,0,0,1.9001,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
58,1,0,0,1.6941,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
59,1,0,0,1.5871,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
60,1,1,1,0.8693,DONE_OK,330,,0,0,0,,0.0,0.0,0.0
61,1,1,1,0.8746,DONE_OK,182,,0,0,0,,0.0,0.0,0.0
62,1,0,0,1.9537,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
63,1,1,1,0.8338,DONE_OK,179,,0,0,0,,0.0,0.0,0.0
64,1,0,0,0.8531,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
65,1,0,0,0.891,DONE_FAIL,549,,1,0,0,,0.0,0.0,0.0
66,1,1,1,0.8336,DONE_OK,195,,0,0,0,,0.0,0.0,0.0
67,1,0,0,1.7163,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
68,1,1,1,0.862,DONE_OK,173,,0,0,0,,0.0,0.0,0.0
69,1,0,0,1.8944,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
70,1,0,0,1.8077,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
71,1,0,0,1.9686,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
72,1,0,0,1.7561,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
73,1,0,0,1.1356,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
74,1,1,1,0.835,DONE_OK,204,,0,0,0,,0.0,0.0,0.0
75,1,0,0,1.9028,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
76,1,0,0,1.8951,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
77,1,0,0,1.9207,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
78,1,0,0,1.3359,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
79,1,0,0,1.0959,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
80,1,0,0,1.5273,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
81,1,1,1,0.8879,DONE_OK,188,,0,0,0,,0.0,0.0,0.0
82,1,0,0,2.0163,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
83,1,0,0,1.3607,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
84,1,1,1,0.8706,DONE_OK,132,,0,0,0,,0.0,0.0,0.0
85,1,0,0,1.3415,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
86,1,0,0,1.8956,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
