episode,attempts,success,rested,rest_z,phase,steps,tag,regrasps,unjams,pose_rejects,stage_exit,stage_x,stage_y,stage_z
0,1,0,0,0.05,DONE_FAIL,599,,2,0,0,,0.0,0.0,0.0
1,1,0,0,0.015,DONE_FAIL,554,,2,0,0,,0.0,0.0,0.0
2,1,0,0,0.8951,DONE_FAIL,506,,2,0,0,,0.0,0.0,0.0
3,1,0,0,0.8698,DONE_FAIL,455,,2,0,0,,0.0,0.0,0.0
4,1,0,0,0.895,DONE_FAIL,358,,1,0,0,,0.0,0.0,0.0
5,1,0,0,0.015,DONE_FAIL,402,,2,0,0,,0.0,0.0,0.0
6,1,0,0,0.8351,DONE_FAIL,316,,1,0,0,,0.0,0.0,0.0
7,1,0,0,0.87,DONE_FAIL,282,,1,0,0,,0.0,0.0,0.0
8,1,0,0,0.8982,DONE_FAIL,381,,1,0,0,,0.0,0.0,0.0
9,1,0,0,0.9003,DONE_FAIL,283,,1,0,0,,0.0,0.0,0.0
10,1,0,0,0.9166,DONE_FAIL,340,,1,0,0,,0.0,0.0,0.0
11,1,0,0,0.015,DONE_FAIL,351,,1,0,0,,0.0,0.0,0.0
12,1,0,0,0.015,DONE_FAIL,452,,2,0,0,,0.0,0.0,0.0
13,1,1,1,0.8808,DONE_OK,90,,0,0,0,,0.0,0.0,0.0
14,1,1,1,0.8713,DONE_OK,380,,2,0,0,,0.0,0.0,0.0
15,1,0,0,0.8826,DONE_FAIL,304,,1,0,0,,0.0,0.0,0.0
16,1,0,0,0.015,DONE_FAIL,583,,2,0,0,,0.0,0.0,0.0
17,1,0,0,0.8967,DONE_FAIL,336,,1,0,0,,0.0,0.0,0.0
18,1,0,0,0.8694,DONE_FAIL,377,,2,0,0,,0.0,0.0,0.0
19,1,0,0,0.015,DONE_FAIL,324,,1,0,0,,0.0,0.0,0.0
20,1,0,0,0.8858,DONE_FAIL,387,,1,0,0,,0.0,0.0,0.0
21,1,0,0,0.87,DONE_FAIL,293,,1,0,0,,0.0,0.0,0.0
22,1,0,0,0.015,DONE_FAIL,307,,1,0,0,,0.0,0.0,0.0
23,1,0,1,0.8957,DONE_FAIL,404,,1,0,0,,0.0,0.0,0.0
24,1,0,0,0.9305,DONE_FAIL,377,,2,0,0,,0.0,0.0,0.0
25,1,1,1,0.8921,DONE_OK,102,,0,0,0,,0.0,0.0,0.0
26,1,0,0,0.015,DONE_FAIL,306,,1,0,0,,0.0,0.0,0.0
27,1,0,0,0.015,DONE_FAIL,386,,2,0,0,,0.0,0.0,0.0
28,1,0,0,0.015,DONE_FAIL,351,,2,0,0,,0.0,0.0,0.0
29,1,0,0,0.8678,DONE_FAIL,336,,1,0,0,,0.0,0.0,0.0
30,1,0,0,0.8331,DONE_FAIL,290,,1,0,0,,0.0,0.0,0.0
31,1,0,0,0.8701,DONE_FAIL,300,,1,0,0,,0.0,0.0,0.0
32,1,0,0,0.015,DONE_FAIL,422,,2,0,0,,0.0,0.0,0.0
33,1,1,1,0.8965,DONE_OK,129,,0,0,0,,0.0,0.0,0.0
34,1,0,0,0.9091,DONE_FAIL,396,,1,0,0,,0.0,0.0,0.0
35,1,0,0,0.015,DONE_FAIL,313,,1,0,0,,0.0,0.0,0.0
36,1,1,1,0.8952,DONE_OK,115,,0,0,0,,0.0,0.0,0.0
37,1,0,0,0.8991,DONE_FAIL,424,,2,0,0,,0.0,0.0,0.0
38,1,0,0,0.915,DONE_FAIL,298,,1,0,0,,0.0,0.0,0.0
39,1,0,0,0.874,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
40,1,0,0,0.8795,DONE_FAIL,374,,2,0,0,,0.0,0.0,0.0
41,1,0,0,0.8343,DONE_FAIL,285,,1,0,0,,0.0,0.0,0.0
42,1,0,0,0.8949,DONE_FAIL,251,,0,0,0,,0.0,0.0,0.0
43,1,0,0,0.015,DONE_FAIL,527,,2,0,0,,0.0,0.0,0.0
44,1,0,0,0.835,DONE_FAIL,282,,1,0,0,,0.0,0.0,0.0
45,1,0,0,0.8332,DONE_FAIL,297,,1,0,0,,0.0,0.0,0.0
46,1,0,0,1.0066,DONE_FAIL,388,,1,0,0,,0.0,0.0,0.0
47,1,0,0,0.8728,DONE_FAIL,280,,1,0,0,,0.0,0.0,0.0
48,1,0,0,0.9297,DONE_FAIL,382,,1,0,0,,0.0,0.0,0.0
49,1,0,0,0.015,DONE_FAIL,546,,2,0,0,,0.0,0.0,0.0
50,1,1,1,0.8852,DONE_OK,176,,1,0,0,,0.0,0.0,0.0
51,1,1,1,0.8619,DONE_OK,200,,1,0,0,,0.0,0.0,0.0
52,1,0,0,0.015,DONE_FAIL,480,,2,0,0,,0.0,0.0,0.0
53,1,0,0,0.8924,DONE_FAIL,412,,2,0,0,,0.0,0.0,0.0
54,1,0,0,0.9042,DONE_FAIL,516,,1,0,0,,0.0,0.0,0.0
55,1,0,0,0.8662,DONE_FAIL,336,,2,0,0,,0.0,0.0,0.0
56,1,0,0,0.015,DONE_FAIL,529,,2,0,0,,0.0,0.0,0.0
57,1,0,0,0.9151,DONE_FAIL,349,,1,0,0,,0.0,0.0,0.0
58,1,0,0,0.9172,DONE_FAIL,365,,2,0,0,,0.0,0.0,0.0
59,1,0,0,0.889,DONE_FAIL,325,,1,0,0,,0.0,0.0,0.0
60,1,0,0,0.9223,DONE_FAIL,453,,1,0,0,,0.0,0.0,0.0
61,1,0,0,0.8942,DONE_FAIL,500,,2,0,0,,0.0,0.0,0.0
62,1,0,0,0.8044,DONE_FAIL,461,,1,0,0,,0.0,0.0,0.0
63,1,1,1,0.9096,DONE_OK,124,,0,0,0,,0.0,0.0,0.0
64,1,0,0,0.7898,DONE_FAIL,279,,1,0,0,,0.0,0.0,0.0
65,1,0,0,0.8896,DONE_FAIL,325,,1,0,0,,0.0,0.0,0.0
66,1,1,1,0.8845,DONE_OK,264,,2,0,0,,0.0,0.0,0.0
67,1,0,0,0.015,DONE_FAIL,623,,2,0,0,,0.0,0.0,0.0
68,1,0,0,0.05,DONE_FAIL,469,,1,0,0,,0.0,0.0,0.0
69,1,0,0,0.9072,DONE_FAIL,323,,1,0,0,,0.0,0.0,0.0
70,1,0,0,0.015,DONE_FAIL,399,,1,0,0,,0.0,0.0,0.0
71,1,0,0,0.8351,DONE_FAIL,291,,1,0,0,,0.0,0.0,0.0
72,1,0,0,0.8841,DONE_FAIL,504,,1,0,0,,0.0,0.0,0.0
73,1,1,1,0.8962,DONE_OK,148,,0,0,0,,0.0,0.0,0.0
74,1,0,0,0.015,DONE_FAIL,396,,2,0,0,,0.0,0.0,0.0
75,1,0,0,0.8825,DONE_FAIL,289,,1,0,0,,0.0,0.0,0.0
76,1,0,0,0.8977,DONE_FAIL,351,,1,0,0,,0.0,0.0,0.0
77,1,0,0,0.015,DONE_FAIL,411,,1,0,0,,0.0,0.0,0.0
78,1,1,1,0.8951,DONE_OK,113,,0,0,0,,0.0,0.0,0.0
79,1,1,1,0.8795,DONE_OK,140,,0,0,0,,0.0,0.0,0.0
80,1,1,1,0.9096,DONE_OK,124,,0,0,0,,0.0,0.0,0.0
81,1,0,0,0.9068,DONE_FAIL,320,,1,0,0,,0.0,0.0,0.0
82,1,1,1,0.831,DONE_OK,156,,1,0,0,,0.0,0.0,0.0
83,1,0,0,0.05,DONE_FAIL,463,,2,0,0,,0.0,0.0,0.0
84,1,1,1,0.9097,DONE_OK,76,,0,0,0,,0.0,0.0,0.0
85,1,1,1,0.8791,DONE_OK,68,,0,0,0,,0.0,0.0,0.0
86,1,0,0,0.8697,DONE_FAIL,471,,2,0,0,,0.0,0.0,0.0
87,1,0,0,0.8351,DONE_FAIL,321,,1,0,0,,0.0,0.0,0.0
88,1,0,0,0.8522,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
89,1,1,1,0.8802,DONE_OK,162,,1,0,0,,0.0,0.0,0.0
90,1,1,1,0.8951,DONE_OK,78,,0,0,0,,0.0,0.0,0.0
91,1,0,1,0.9164,DONE_FAIL,550,,2,0,0,,0.0,0.0,0.0
92,1,0,0,0.9241,DONE_FAIL,308,,1,0,0,,0.0,0.0,0.0
93,1,0,1,0.9064,DONE_FAIL,347,,1,0,0,,0.0,0.0,0.0
94,1,0,0,0.015,DONE_FAIL,326,,1,0,0,,0.0,0.0,0.0
95,1,0,1,0.878,DONE_FAIL,301,,1,0,0,,0.0,0.0,0.0
96,1,0,0,0.9133,DONE_FAIL,368,,1,0,0,,0.0,0.0,0.0
97,1,0,0,0.8908,DONE_FAIL,368,,2,0,0,,0.0,0.0,0.0
98,1,0,0,0.8903,DONE_FAIL,387,,1,0,0,,0.0,0.0,0.0
99,1,0,0,0.015,DONE_FAIL,335,,1,0,0,,0.0,0.0,0.0
