episode,seed,profile,tag,axis,sign,grasp_ok,lift_ok,survived,lost_at,diag_deg,off_xy0,drift,rise,margin_hand,joint_hand,grasp_step
0,47,jerk,int8_jerkhard,0,1.0,1,1,1,-1,27.06217184698974,0.008607152382744964,0.01156388101934601,0.115438711944719,0.729547464205067,5,60
1,47,jerk,int8_jerkhard,0,-1.0,1,1,0,41,17.415738573205715,0.005099356360097617,,0.12248911138914276,0.011345999639454707,5,26
2,47,jerk,int8_jerkhard,1,1.0,1,1,0,22,41.77222237294285,0.018996117760509853,,0.15375202145908207,0.6893686917732547,5,31
3,47,jerk,int8_jerkhard,1,-1.0,1,1,1,-1,40.11862320590494,0.007173424855581919,0.003725526235539567,0.14432433663715039,0.055309822520002605,5,28
4,47,jerk,int8_jerkhard,0,1.0,1,0,0,-1,38.53584950443516,0.01731655063480464,,0.1980675125093463,,,50
5,47,jerk,int8_jerkhard,0,-1.0,1,1,1,-1,19.810260431921918,0.015542717563784343,0.005594712626133015,0.13130944468203365,0.6432677974349281,5,26
6,47,jerk,int8_jerkhard,1,1.0,1,1,1,-1,10.827607526043778,0.003511717624197255,0.008366382406498287,0.13324513284500983,0.04784724405755236,6,36
7,47,jerk,int8_jerkhard,1,-1.0,1,0,0,-1,14.838088431993697,0.011896196242980574,,0.040523664914905,,,40
8,47,jerk,int8_jerkhard,0,1.0,1,1,1,-1,34.54893127618584,0.002868934731203793,0.007883099268235634,0.23612748005493323,-0.0002528318873111779,5,25
9,47,jerk,int8_jerkhard,0,-1.0,1,0,0,-1,0.6680446646379892,0.013621029225762306,,0.0004870709769906334,,,31
10,47,jerk,int8_jerkhard,1,1.0,1,0,0,-1,19.017624800181395,0.005426175444435699,,0.0019681622273851618,,,65
11,47,jerk,int8_jerkhard,1,-1.0,0,0,0,-1,,,,,,,-1
12,47,jerk,int8_jerkhard,0,1.0,1,1,0,26,36.540263885619396,0.018079564205297577,,0.12683509929803394,0.17407890893643607,5,27
13,47,jerk,int8_jerkhard,0,-1.0,1,1,1,-1,0.2771150411111236,0.017580011921259006,0.016478834722808932,0.10902690552929672,0.4529776057699393,6,33
14,47,jerk,int8_jerkhard,1,1.0,1,1,1,-1,12.467238847470611,0.009434188097666982,0.0041350978583858935,0.15310049799259118,0.006828483476962521,5,29
15,47,jerk,int8_jerkhard,1,-1.0,1,1,0,48,29.101346849379595,0.02099136799548299,,0.13322342848475377,0.9627360862802812,5,25
16,47,jerk,int8_jerkhard,0,1.0,1,1,1,-1,32.87882275101501,0.004671101824077431,0.0030652049649911067,0.12739546567233717,0.15080187065116757,5,23
17,47,jerk,int8_jerkhard,0,-1.0,1,1,1,-1,2.453519471813024,0.00488190497351939,0.0016929063224034274,0.09165038610787912,0.008985715931064675,5,29
18,47,jerk,int8_jerkhard,1,1.0,0,0,0,-1,,,,,,,-1
19,47,jerk,int8_jerkhard,1,-1.0,1,1,1,-1,17.087961691947214,0.008605819631750626,0.005656996335750815,0.24526156269908317,-0.0001419674392324488,5,26
20,47,jerk,int8_jerkhard,0,1.0,1,0,0,-1,44.9978540919131,0.019401952986676678,,0.07869137785642832,,,42
21,47,jerk,int8_jerkhard,0,-1.0,1,1,0,51,37.09081089686387,0.010904203841891558,,0.1807921313247507,0.007635566395084226,5,30
22,47,jerk,int8_jerkhard,1,1.0,0,0,0,-1,,,,,,,-1
23,47,jerk,int8_jerkhard,1,-1.0,1,1,1,-1,11.132074268981754,0.007775666389739562,0.010881867217925906,0.27151963957102265,-0.00015065500754340988,5,25
24,47,jerk,int8_jerkhard,0,1.0,1,1,1,-1,0.5825057142666878,0.005386130865625302,0.005552734886083318,0.20253607430036946,0.0005360497183501955,5,28
25,47,jerk,int8_jerkhard,0,-1.0,1,1,1,-1,5.559193750106942,0.02429100470834676,0.0217414763562032,0.10662227983220918,0.2766984650826325,5,29
26,47,jerk,int8_jerkhard,1,1.0,1,1,1,-1,30.730339108523424,0.0095334264660045,0.0028320330965672,0.12865017457824246,0.20734945870716448,5,27
27,47,jerk,int8_jerkhard,1,-1.0,1,1,1,-1,39.88652467260832,0.009713579566009302,0.006058911186265657,0.19800283249378414,-0.00012413157896951077,5,29
28,47,jerk,int8_jerkhard,0,1.0,1,1,1,-1,20.337905971735324,0.01733517129568076,0.0035568155620514224,0.18867136228950088,0.00025648577872239287,5,29
29,47,jerk,int8_jerkhard,0,-1.0,1,1,1,-1,14.118631485236392,0.015343855125241442,0.0012407421885791265,0.16238279778493925,0.5673901207442724,5,28
30,47,jerk,int8_jerkhard,1,1.0,1,1,1,-1,26.753324848338917,0.016685721917631326,0.01209101444334914,0.12315054851489649,0.782874824896318,5,33
31,47,jerk,int8_jerkhard,1,-1.0,1,1,0,11,35.60767970985981,0.020867409631330384,,0.08844633441579464,0.29430997546586957,5,33
32,47,jerk,int8_jerkhard,0,1.0,1,1,1,-1,29.765085526905096,0.0034833268970942597,0.0010217469773023786,0.13419400890620303,0.1975953265475061,5,25
33,47,jerk,int8_jerkhard,0,-1.0,1,1,1,-1,21.463293719011176,0.009894124446058573,0.0037952736578246303,0.1525373881523211,-0.0003271946609406662,5,29
34,47,jerk,int8_jerkhard,1,1.0,1,1,1,-1,26.658402527826127,0.009790855666872052,0.007480786792190945,0.16024387423893716,0.03696090830511034,5,102
35,47,jerk,int8_jerkhard,1,-1.0,1,1,1,-1,30.758532527604558,0.0018806573498484755,0.002323650875121546,0.10685555993862605,-0.00022234323477343665,5,27
36,47,jerk,int8_jerkhard,0,1.0,1,1,1,-1,8.708680238258324,0.003917399374248384,0.005534737098560156,0.23887863892941508,-0.00027335543156725706,5,57
37,47,jerk,int8_jerkhard,0,-1.0,1,1,1,-1,23.6220934631871,0.01338357566255623,0.02003343504983659,0.20147117092845646,0.0002605207827177658,5,27
38,47,jerk,int8_jerkhard,1,1.0,1,1,0,55,7.781761846703475,0.009593094370825388,,0.13246488404436763,0.6364181345989177,5,28
39,47,jerk,int8_jerkhard,1,-1.0,0,0,0,-1,,,,,,,-1
40,47,jerk,int8_jerkhard,0,1.0,1,1,1,-1,13.00876767444612,0.012747288642549542,0.00525124352681253,0.3110243070379509,-0.0003176736891314924,5,45
41,47,jerk,int8_jerkhard,0,-1.0,1,1,1,-1,34.32622348250217,0.01834433145052635,0.013469567433903313,0.1542534422213413,1.0821030291312292,1,29
42,47,jerk,int8_jerkhard,1,1.0,1,1,1,-1,27.23091523212568,0.017396894380994246,0.01563825581985724,0.1250947662817149,0.03920556311271506,5,30
43,47,jerk,int8_jerkhard,1,-1.0,1,1,1,-1,4.164132586811505,0.011406318024720093,0.004089935674465692,0.135014153092466,1.015721355197792,1,63
44,47,jerk,int8_jerkhard,0,1.0,1,1,1,-1,3.6025325597223414,0.012223651289242743,0.006408839165546762,0.13240784754393276,0.18087445037923278,5,26
45,47,jerk,int8_jerkhard,0,-1.0,1,1,1,-1,32.06196693948644,0.010368522127866679,0.011412335547939008,0.1609202261334819,0.009547560532420896,5,29
46,47,jerk,int8_jerkhard,1,1.0,1,1,0,34,43.442935954968114,0.022821289600232036,,0.12619256981287108,0.3999721135982437,5,30
47,47,jerk,int8_jerkhard,1,-1.0,1,1,1,-1,43.4969041421184,0.0062425676045107705,0.009217547782449886,0.1488919750733526,0.03613862787654387,5,28
48,47,jerk,int8_jerkhard,0,1.0,1,1,1,-1,23.342332420319593,0.024789646504245682,0.024866335137937404,0.11174404853479691,0.9255869398422778,6,35
49,47,jerk,int8_jerkhard,0,-1.0,1,1,1,-1,10.402547084944558,0.007961524815867087,0.0016977636968380037,0.1404095251565567,0.5785636535442893,5,28
50,47,jerk,int8_jerkhard,1,1.0,1,0,0,-1,14.872212462366747,0.019345605536546216,,0.016437944710726682,,,67
51,47,jerk,int8_jerkhard,1,-1.0,1,1,1,-1,41.68062680953716,0.003401670436907628,0.004602105370354471,0.21909263256891165,0.000199591301265567,5,23
52,47,jerk,int8_jerkhard,0,1.0,1,1,1,-1,38.461865244416856,0.009354910037503841,0.010934654726689527,0.1341930157830401,0.18269342804169497,5,22
53,47,jerk,int8_jerkhard,0,-1.0,1,1,1,-1,33.78534679158204,0.011564682039984531,0.006261332883520353,0.09827871054158588,0.5350049494199542,1,45
54,47,jerk,int8_jerkhard,1,1.0,1,1,1,-1,6.281021353726601,0.0030201774679705817,0.0032250250199892835,0.14503809568137715,0.5681181931249677,5,28
55,47,jerk,int8_jerkhard,1,-1.0,1,1,1,-1,38.280006413122834,0.007599245381405456,0.020158116748803526,0.13618664833071514,0.00506812559243075,5,25
56,47,jerk,int8_jerkhard,0,1.0,1,1,1,-1,38.30743450727583,0.006020882374335582,0.005054887796834574,0.159006026102403,0.04507304884694108,5,25
57,47,jerk,int8_jerkhard,0,-1.0,1,1,1,-1,2.31370180694514,0.0072697013734510305,0.004651360980172883,0.16219836424972645,-0.0003104704167271599,5,60
58,47,jerk,int8_jerkhard,1,1.0,1,1,1,-1,9.656316228951425,0.012731851722156419,0.012351570001091584,0.13721270876646674,0.034338478302714304,5,27
59,47,jerk,int8_jerkhard,1,-1.0,1,1,1,-1,38.913827457409894,0.006478621499166122,0.010092242025307835,0.1897746129982213,0.0017205616701962967,5,26
60,47,jerk,int8_jerkhard,0,1.0,1,0,0,-1,3.135241504846846,0.01742894142376211,,0.05774741666163641,,,33
61,47,jerk,int8_jerkhard,0,-1.0,1,1,1,-1,34.043080739994274,0.01871191205735188,0.02102029386511445,0.14359066534682863,0.07676726620518837,5,171
62,47,jerk,int8_jerkhard,1,1.0,1,1,1,-1,1.6707270634537252,0.007211521744558414,0.004540532976155024,0.13210902882959652,0.11026088321768812,5,27
63,47,jerk,int8_jerkhard,1,-1.0,1,1,1,-1,20.62472078334571,0.00045102045035694016,0.000946632919619794,0.12376680004293628,0.6410289722183835,1,33
64,47,jerk,int8_jerkhard,0,1.0,1,1,1,-1,0.6561087216035872,0.0026043068048244985,0.0023874873865122872,0.16552793246134379,0.04707678102955892,5,29
65,47,jerk,int8_jerkhard,0,-1.0,0,0,0,-1,,,,,,,-1
66,47,jerk,int8_jerkhard,1,1.0,1,1,1,-1,43.7858754263184,0.013607281233923716,0.017928995390386195,0.15164255212784672,0.03598931970397912,5,28
67,47,jerk,int8_jerkhard,1,-1.0,1,1,1,-1,9.824822601739157,0.011113017044816311,0.01109313119032974,0.19707371282331998,-0.0003310146980268769,5,30
68,47,jerk,int8_jerkhard,0,1.0,1,1,1,-1,27.536894981943902,0.010050523964600537,0.008760525406204233,0.17223245629384254,0.004205676983041862,5,25
69,47,jerk,int8_jerkhard,0,-1.0,1,1,1,-1,12.13824844259652,0.009280100789589404,0.0018319457009026464,0.14856189351317273,0.033795509004647784,5,27
70,47,jerk,int8_jerkhard,1,1.0,1,1,1,-1,29.923373977293522,0.004897045300508476,0.0048907220190117975,0.2045427875538567,0.038302239612989286,5,28
71,47,jerk,int8_jerkhard,1,-1.0,1,1,1,-1,2.567972931903938,0.008724256025363274,0.001026741187073683,0.24451299932472026,0.4391546537270923,5,31
72,47,jerk,int8_jerkhard,0,1.0,1,1,1,-1,14.55931570619477,0.007134023528875963,0.0008187644684562309,0.1509345139994258,0.05735666898899572,5,25
73,47,jerk,int8_jerkhard,0,-1.0,1,1,1,-1,7.929922206150081,0.016903711135621512,0.010014616403783054,0.12418805620738993,0.19124570533904262,5,30
74,47,jerk,int8_jerkhard,1,1.0,1,1,1,-1,1.35544459170206,0.010505454710599667,0.004798555595350708,0.13772742513237968,1.015409331736444,1,31
75,47,jerk,int8_jerkhard,1,-1.0,1,1,1,-1,32.946303276433355,0.021670301588142312,0.015320171221406493,0.1058477337761875,0.040288429901332634,5,29
76,47,jerk,int8_jerkhard,0,1.0,1,1,1,-1,41.71879169721291,0.011515605181183974,0.020099738535611974,0.1552920831365222,0.008228898952087338,5,32
77,47,jerk,int8_jerkhard,0,-1.0,1,1,1,-1,15.811318505815876,0.0034382470208532893,0.0027461582717212825,0.16949686062901426,0.029234841333077632,5,28
78,47,jerk,int8_jerkhard,1,1.0,1,1,1,-1,38.859189203219614,0.020911824727956857,0.017622243064059333,0.12016397948106394,0.06026373366504156,6,28
79,47,jerk,int8_jerkhard,1,-1.0,1,1,1,-1,41.67710017249806,0.01579585593643166,0.021367308992905357,0.14532299476486388,0.4373524184796902,5,25
80,47,jerk,int8_jerkhard,0,1.0,1,1,0,1,6.501279469236579,0.020751153111970868,,0.10094455256137291,0.5566238034211581,3,33
81,47,jerk,int8_jerkhard,0,-1.0,1,1,1,-1,11.122017029391117,0.004791629225916749,0.0019205915072205658,0.13775309269325242,0.5744621431567873,5,30
82,47,jerk,int8_jerkhard,1,1.0,1,1,1,-1,18.059837915702616,0.0061081249327173326,0.0016174823354367287,0.11982000170671514,0.6411032105734948,5,30
83,47,jerk,int8_jerkhard,1,-1.0,1,1,1,-1,11.513115385502331,0.012996902958789977,0.0024465803960458266,0.1303639708646519,0.10668667557548606,5,39
84,47,jerk,int8_jerkhard,0,1.0,1,1,1,-1,14.82601125346153,0.017716953935949662,0.00472614454190333,0.1152106784667476,0.02979833202147697,6,38
85,47,jerk,int8_jerkhard,0,-1.0,1,1,1,-1,30.859407030457135,0.004215116028846298,0.002928607440272653,0.14201080032862579,0.14755373858783072,5,31
86,47,jerk,int8_jerkhard,1,1.0,1,1,1,-1,36.667845028523885,0.019381153011231656,0.017988926304640395,0.1263464972722883,0.10734959521253984,5,56
87,47,jerk,int8_jerkhard,1,-1.0,1,1,0,27,39.676168422147256,0.0123567999513421,,0.1392414061191395,0.018861417710287487,5,68
88,47,jerk,int8_jerkhard,0,1.0,1,1,1,-1,32.09763336171778,0.0017301469399073099,0.0009475105026241334,0.21727168636196803,0.587903088711661,5,30
89,47,jerk,int8_jerkhard,0,-1.0,1,1,1,-1,34.04573932684045,0.0032167975001994764,0.012274918133037318,0.22122784953865227,0.026106348941602242,1,36
90,47,jerk,int8_jerkhard,1,1.0,1,1,1,-1,16.597979073505282,0.006787907039307377,0.00582813935080352,0.14217918809056063,0.04293953926379501,5,26
91,47,jerk,int8_jerkhard,1,-1.0,1,1,1,-1,29.959410043303535,0.0038894824576001727,0.0019536877995974707,0.15630378750442975,0.025358738846712026,5,25
92,47,jerk,int8_jerkhard,0,1.0,1,1,1,-1,23.959135807979294,0.009477528831065635,0.004978353000080212,0.13669533984260052,-0.00030492219316125,5,249
93,47,jerk,int8_jerkhard,0,-1.0,1,0,0,-1,39.499616930302864,0.021626538280306744,,0.024971468062388036,,,34
94,47,jerk,int8_jerkhard,1,1.0,1,1,1,-1,17.10333362135549,0.012541928540939256,0.010615133717406586,0.10343878878121748,0.6121563539858546,5,26
95,47,jerk,int8_jerkhard,1,-1.0,0,0,0,-1,,,,,,,-1
96,47,jerk,int8_jerkhard,0,1.0,1,1,1,-1,16.339979858436863,0.00247288656922057,0.0031919168968777066,0.15131252425444275,0.014590063446981993,5,27
97,47,jerk,int8_jerkhard,0,-1.0,1,1,1,-1,13.768184807551393,0.0033190454086486623,0.006882408259432891,0.18836730653977107,0.0008556925708669283,5,28
98,47,jerk,int8_jerkhard,1,1.0,1,1,1,-1,21.50018077680049,0.010104176776214018,0.0014085382205400094,0.12829280549705968,0.5646146929248064,1,33
99,47,jerk,int8_jerkhard,1,-1.0,1,1,1,-1,5.39539494233604,0.0016430765726028259,0.0034092366551022836,0.15987406655898118,0.04453121878968602,5,26
