episode,seed,profile,tag,axis,sign,grasp_ok,lift_ok,survived,lost_at,diag_deg,off_xy0,drift,rise,margin_hand,joint_hand,grasp_step
0,503,jerk,int8_jerkhard,0,1.0,1,0,0,-1,21.014225425847087,0.0077422871227230605,,0.000714687906520739,,,63
1,503,jerk,int8_jerkhard,0,-1.0,1,1,1,-1,21.693216411107272,0.01737830791816619,0.029870251962150464,0.10405127755428156,0.6208206057398908,1,57
2,503,jerk,int8_jerkhard,1,1.0,1,1,0,12,21.44572894219786,0.012617353394803807,,0.12188192485958094,0.16655620549676486,5,27
3,503,jerk,int8_jerkhard,1,-1.0,1,1,0,44,23.153553224691564,0.021314156588357287,,0.12959870625895586,0.21704521886768724,5,30
4,503,jerk,int8_jerkhard,0,1.0,1,0,0,-1,36.399144227411256,0.01669266383435861,,0.0,,,37
5,503,jerk,int8_jerkhard,0,-1.0,1,1,1,-1,29.405979121777307,0.015019844752865481,0.012163248246639648,0.19022883050856,-4.273289293577065e-05,5,29
6,503,jerk,int8_jerkhard,1,1.0,1,1,1,-1,15.798222552671675,0.012681980437590628,0.004768851620928384,0.12087858664671791,0.6735639814868066,5,25
7,503,jerk,int8_jerkhard,1,-1.0,1,1,1,-1,14.906070294168927,0.01194967169685705,0.011686993264170184,0.3314213117873911,-6.44966824278892e-05,3,51
8,503,jerk,int8_jerkhard,0,1.0,1,1,1,-1,11.965530898302433,0.01669517441706436,0.012361706711082263,0.20497958287853535,3.268200222406037e-05,5,28
9,503,jerk,int8_jerkhard,0,-1.0,1,1,1,-1,24.06764086511876,0.007032434815196953,0.007896771500031322,0.24865368392475007,-0.00014782581163075292,5,27
10,503,jerk,int8_jerkhard,1,1.0,1,1,1,-1,5.752995079640073,0.0068812591273240045,0.0020606653269620284,0.10937123502157586,0.4282342961758514,1,31
11,503,jerk,int8_jerkhard,1,-1.0,1,1,1,-1,15.682878471557302,0.010851512440562427,0.004600222163521174,0.13639047916837177,0.04600455483944854,5,35
12,503,jerk,int8_jerkhard,0,1.0,1,1,1,-1,38.17859413881712,0.01206022452060218,0.02153962212515467,0.12432904620959362,0.22634228419060332,5,28
13,503,jerk,int8_jerkhard,0,-1.0,1,1,1,-1,17.922061721013733,0.004907611484801999,0.0012467604014138722,0.14674545536162464,0.039228454832319404,5,25
14,503,jerk,int8_jerkhard,1,1.0,1,1,1,-1,36.89968640653302,0.008933311352840827,0.00746808744839209,0.13729350094464765,0.00030288972828707017,5,48
15,503,jerk,int8_jerkhard,1,-1.0,1,1,1,-1,13.563014368789755,0.00799556656824685,0.00656198157081498,0.12343410493224005,0.629969995602067,5,30
16,503,jerk,int8_jerkhard,0,1.0,1,1,1,-1,17.785300608299107,0.01876750804353572,0.008921783900293207,0.13701540801497214,0.13207403799484263,5,81
17,503,jerk,int8_jerkhard,0,-1.0,1,1,1,-1,9.372547560288226,0.003700608103950518,0.008770832639549373,0.29091467568915497,-0.00027737268730687603,5,26
18,503,jerk,int8_jerkhard,1,1.0,1,1,1,-1,32.57801710767228,0.00455394334912745,0.010921791577300251,0.18189668115304913,0.52195167363505,5,29
19,503,jerk,int8_jerkhard,1,-1.0,1,1,1,-1,35.6845504194108,0.008037952958223947,0.0131128372225526,0.182496761765772,0.0055619435332161515,5,29
20,503,jerk,int8_jerkhard,0,1.0,1,1,1,-1,19.62737592393667,0.003861915854857467,0.0035741269815903064,0.1095284657080906,0.26232823609797506,5,193
21,503,jerk,int8_jerkhard,0,-1.0,1,1,1,-1,8.767112677371642,0.00666927559079956,0.003977811865480194,0.18724473294423905,-4.739517271268312e-05,5,25
22,503,jerk,int8_jerkhard,1,1.0,1,0,0,-1,3.6159658614645025,0.02247908295172128,,0.002250379815100123,,,43
23,503,jerk,int8_jerkhard,1,-1.0,1,1,1,-1,2.8915224860144235,0.009413702006271587,0.004931758362280864,0.10516519539536306,0.2778744954336543,5,28
24,503,jerk,int8_jerkhard,0,1.0,1,1,1,-1,2.6141800837983666,0.005641957104088815,0.004634037043246293,0.11662515324784373,-0.00030390225470977583,5,85
25,503,jerk,int8_jerkhard,0,-1.0,1,1,1,-1,31.959854939610963,0.006889504084224856,0.010349458128004035,0.20916511139996896,0.0016071607586551906,5,26
26,503,jerk,int8_jerkhard,1,1.0,1,1,1,-1,0.6585913819673692,0.0069206396449038735,0.0005446277492434359,0.16968505756051977,0.8090036314396944,5,28
27,503,jerk,int8_jerkhard,1,-1.0,1,1,1,-1,43.99575199766116,0.005423830031188331,0.0023311205413249006,0.13468375581379,0.307491727252142,1,28
28,503,jerk,int8_jerkhard,0,1.0,1,1,1,-1,5.1387219334147005,0.006112380350336352,0.001514852200403899,0.14878883899579254,0.9065776284247451,3,27
29,503,jerk,int8_jerkhard,0,-1.0,1,1,1,-1,40.957354873902744,0.011867059272595919,0.019801083196418663,0.18412747002328833,0.29238622801543146,5,34
30,503,jerk,int8_jerkhard,1,1.0,1,1,0,17,33.62579070894623,0.0177642782333399,,0.14179271759021428,0.5140029108223128,5,26
31,503,jerk,int8_jerkhard,1,-1.0,0,0,0,-1,,,,,,,-1
32,503,jerk,int8_jerkhard,0,1.0,1,1,1,-1,42.83532364808306,0.011546792527485136,0.005180024961602003,0.1405593214029297,0.6337718161519188,5,30
33,503,jerk,int8_jerkhard,0,-1.0,1,1,1,-1,35.53632415298256,0.016017054565333668,0.01658207894242289,0.1142076114908096,0.04345553814127756,5,26
34,503,jerk,int8_jerkhard,1,1.0,1,1,1,-1,14.97045263681703,0.013378350954202941,0.0074411574771256145,0.11868016665520531,0.05983685198820021,5,118
35,503,jerk,int8_jerkhard,1,-1.0,1,1,1,-1,0.11384026892436339,0.003936160135597509,0.004172764317799801,0.0816156122395546,-0.0002622246307217857,5,32
36,503,jerk,int8_jerkhard,0,1.0,1,1,1,-1,10.816028722078045,0.006463931635887538,0.001965464643522492,0.15938884611998716,0.0999604197606696,6,28
37,503,jerk,int8_jerkhard,0,-1.0,1,1,1,-1,31.987911474687905,0.014531727001484683,0.0115330044914695,0.07337699381675367,0.4447957818708308,5,53
38,503,jerk,int8_jerkhard,1,1.0,1,1,1,-1,39.18434367783357,0.009353372350611214,0.004981598480894522,0.13423402850229782,0.27408749121155607,5,38
39,503,jerk,int8_jerkhard,1,-1.0,1,1,0,7,17.10693003339071,0.00791372727629779,,0.15258536770827702,0.011251255037245667,5,71
40,503,jerk,int8_jerkhard,0,1.0,1,1,0,27,9.6213311798043,0.018593487412935435,,0.1248849533104085,0.6711429843954506,1,31
41,503,jerk,int8_jerkhard,0,-1.0,1,1,1,-1,12.404328878917973,0.0024999169446953177,0.003795391173184972,0.25453664382981867,-0.00028461149258385277,5,25
42,503,jerk,int8_jerkhard,1,1.0,1,1,1,-1,10.816286116229207,0.007200402829082576,0.005035710382302152,0.13991614196002733,-0.00033767996525968513,5,28
