attempts,eef_z,episode,frac_grasped,grip_w,off_x,off_xy,off_y,off_z,outcome,rel_yaw,success,tag,tr_steps
1,1.0541542752238147,0,1.0,0.046630991756173704,-0.011553380296679686,0.01182159989389726,0.0025039224771716308,0.01143545763544354,carried_ok,-75.54576086123201,1,int8,58
1,1.0993983182515203,1,1.0,0.04896874166613671,-0.017705300757985307,0.017757302326156344,-0.0013579804754864809,0.00283366917402044,carried_ok,80.82958956683659,1,int8,41
1,1.0858072068350575,2,1.0,0.04833730721257186,-0.020856195540233213,0.020881185591735185,-0.0010212831654567058,0.0018610454441962774,carried_ok,81.91077838152424,1,int8,27
1,1.1254833215983227,3,1.0,0.05189047550006802,-0.01646935655670372,0.01654915255847956,0.0016231897646272783,0.0033911896362819292,carried_ok,-89.98358586820272,1,int8,8
1,0.8954008936236563,4,1.0,0.04057948964480389,0.0008333923417831311,0.0017809342222066967,0.0015739072108876687,-0.0015809468557010354,carried_ok,-21.008821395772245,1,int8,28
1,1.1784737277437562,5,1.0,0.039637980831815356,-0.01117196052039737,0.011217586247409195,0.0010107122977121028,0.009758002183096658,carried_ok,37.66286056093393,1,int8,7
1,1.026955349560321,6,1.0,0.039719117403308635,-0.0005792341979418032,0.0005803444787368313,3.58811640703081e-05,0.01301475136988826,carried_ok,3.6624311891910417,1,int8,39
1,1.0110804308760966,7,0.6766666666666666,0.052204419361452425,-0.0152482498491191,0.01967796016698585,-0.012438367773639799,-0.006748960092249073,dropped_in_carry,-7.504119874488745,0,int8,300
1,1.0457619789406314,8,1.0,0.04233055488921128,0.0019422797477169121,0.002202733759534038,0.0010390309894318295,0.0008348039256524031,carried_ok,9.85760189960679,1,int8,16
1,1.107146392542497,9,1.0,0.046433646775491305,-0.011638271104131376,0.011980371361656028,-0.0028425241722681172,0.0028407548178048187,carried_ok,4.01979541427494,1,int8,59
1,1.0831242984169103,10,0.13666666666666666,0.045147551464425145,-0.01845911232298251,0.018706442106168737,-0.0030318556230397864,0.012381493488953708,dropped_in_carry,75.91297054119784,0,int8,300
1,1.0621528976067791,11,1.0,0.03970809497901567,0.0018222273522284114,0.0035837397450758173,0.0030858836720179064,-0.00021708480278251658,carried_ok,42.21562600731596,1,int8,82
1,1.1271961640978982,12,1.0,0.0397702351074066,-0.007581399673231099,0.007582001103654473,9.549728032264763e-05,0.005082563472025016,carried_ok,2.0547209526303356,1,int8,50
1,0.8816203530063612,13,1.0,0.043101209909134644,1.537451666115035e-05,0.0030366120605749966,-0.0030365731393574174,0.009135660157431415,carried_ok,-1.3514294469122001,1,int8,67
1,0.9867714922057779,14,1.0,0.04799346233950154,-0.011430125292031005,0.013744269269096806,0.0076326387016491205,0.016888164422461747,carried_ok,41.383995079006596,1,int8,15
1,1.1596804747701712,15,1.0,0.03971049192039033,-0.011188518219865898,0.011227325708964559,0.0009326857021019277,-0.0006986236590816527,carried_ok,20.97055306647567,1,int8,8
1,0.9413169403164156,16,1.0,0.04426496834371258,0.010644395886398051,0.012224840090607751,0.006011950719572042,-0.000809763838848984,carried_ok,30.964432417604158,1,int8,70
1,1.0373827481228157,17,1.0,0.03131859833727106,-0.01726003783803388,0.01728251238376096,0.0008810948442078319,0.020444932146932743,carried_ok,-64.76734883032779,1,int8,10
1,1.010706651091685,18,1.0,0.03974485014876539,-0.008521714303254642,0.008680852013306553,-0.0016545624831458307,0.006295519144776315,jammed,-6.344412181136256,0,int8,300
1,1.060403706656079,19,1.0,0.046173975681540386,-0.006099238951100178,0.011282185036180205,0.009491416301479507,-0.003930641704985436,jammed,55.251881314987436,0,int8,300
1,0.9013685874749516,20,1.0,0.04730698422205466,0.0036388010678144213,0.005950619941168816,0.004708397229749057,0.004370459101550418,other_fail,-50.78261884406712,0,int8,15
2,1.0618030290002098,21,1.0,0.039725759760796425,-0.005058130195231503,0.005204126612240044,0.0012240313412296088,0.0007366793997884704,carried_ok,18.386162527944307,1,int8,15
1,0.9883443880047402,22,0.03,0.04588997250714599,-0.023140290207298415,0.023344317664443573,0.003079632500877546,0.01647897238497067,dropped_in_carry,-60.487280152063335,0,int8,300
1,1.1416357303794182,23,1.0,0.04633920230329987,0.0006053004199723048,0.004165729053326305,-0.004121517917868152,0.0014775218199428513,carried_ok,-89.84679220210072,1,int8,61
1,0.9864703977683205,24,1.0,0.04745598256696537,0.011036655429923119,0.012746270944320423,0.0063764927591251595,0.01530794190481789,carried_ok,-75.59372464323461,1,int8,4
1,0.9912384314061272,25,1.0,0.0489942809352178,0.010949370416390663,0.011277724322392886,0.0027015464786971618,0.006159723912912621,jammed,-55.56514486742312,0,int8,300
1,1.2442276662423115,26,1.0,0.04578278700017336,-0.006744441932845836,0.008625338916883727,0.005376706654224283,0.016381371093968138,carried_ok,-69.3233718656474,1,int8,7
2,1.2689990680631675,27,1.0,0.06001533284056643,0.0029953127578849297,0.004292522810016368,0.0030747119469899283,0.000999416476271239,other_fail,63.85716756374509,0,int8,10
1,0.9877846651791694,28,1.0,0.052469501879440425,-0.01811573751623369,0.019920595755292536,-0.008285540989501062,0.009752234502808781,carried_ok,-74.4324776600371,1,int8,55
1,1.04570701495924,29,1.0,0.040117946192891815,-0.0022350648501894975,0.0024871154179579693,0.0010909758098563154,-0.001760744442315159,carried_ok,7.456620651779125,1,int8,11
