attempts,eef_z,episode,frac_grasped,grip_w,off_x,off_xy,off_y,off_z,outcome,rel_yaw,success,tag,tr_steps
1,1.1808114719208327,0,1.0,0.04711641419667517,-0.0011132245390194594,0.0014590371694927125,-0.0009431439909611992,-0.0007005046942955419,carried_ok,-86.47255921994486,1,fp32,64
1,1.0025332446582935,1,1.0,0.04674802085745665,-0.017625446572264832,0.01779424710751997,-0.0024451714156109184,-0.00666037882641713,carried_ok,50.63518682227476,1,fp32,39
1,0.9938501999988026,2,1.0,0.03930558504989204,-0.01767356191660626,0.018075490234920732,-0.003790587871636748,0.011946181502446664,carried_ok,-16.348441886325446,1,fp32,63
1,1.1005735326665005,3,1.0,0.03972578123473992,-0.0011073606624879334,0.0015043972309302087,0.0010183139946032193,0.0029107679226257235,carried_ok,9.345806622217507,1,fp32,15
1,1.071029878268338,4,1.0,0.047319708240777594,0.007609473305210725,0.009688652986477173,0.00599715871973207,0.009629029233752084,carried_ok,-68.2515180323579,1,fp32,9
1,1.1832350423674793,5,1.0,0.039710974973103066,0.0012538824052212546,0.0013521419234393322,-0.0005060303301174532,0.00165179617179707,carried_ok,-1.2252587462380262,1,fp32,63
1,0.9143949482384282,6,0.9933333333333333,0.04487857110960258,-0.010955976860387672,0.024391179272062625,-0.021792113190706112,0.0031693429888885413,jammed,70.9126321644197,0,fp32,300
1,1.011769921057019,7,1.0,0.049639712932371814,-0.01328320369108835,0.013416767659311159,-0.001888426362078936,0.0006937081749768476,other_fail,85.83548155508002,0,fp32,13
1,1.0700195258031366,8,1.0,0.05946133939895898,-0.00939588798097319,0.009402687205311563,-0.00035751325840211714,-0.0026761024993754733,carried_ok,-42.61162343931343,1,fp32,15
1,1.1222174469953008,9,1.0,0.06040139945551062,-0.013909003473089723,0.014193936177783553,-0.0028297432047044097,0.003209596924571445,carried_ok,54.07191026984581,1,fp32,42
1,1.0088417773394278,10,1.0,0.06004668878479054,-0.00204704656369205,0.0037966307661866008,-0.0031974998891057408,0.0005393210213393985,carried_ok,-63.50653970154535,1,fp32,52
1,0.976294043188614,11,1.0,0.059111061707896595,-0.0016136976223446544,0.008226217053305748,-0.008066388720594706,0.0012363512251839317,carried_ok,-44.75877661622833,1,fp32,30
1,1.0876939096248133,12,1.0,0.050382766489597844,-0.02074013231416437,0.020916959798932787,-0.002714059472658107,0.0024140139247656664,carried_ok,73.21059910545345,1,fp32,34
1,1.1791010862371156,13,1.0,0.05195410264961384,-0.0003141800307331997,0.007907485362584735,0.007901241400424388,0.000810726693128384,carried_ok,-51.397002546819245,1,fp32,12
1,1.0485118401445526,14,1.0,0.05616845231670446,-0.00019224589750339995,0.005521321685541952,-0.00551797378302298,-0.003119742921099839,carried_ok,-38.27655603436565,1,fp32,55
1,1.019685296655649,15,1.0,0.04169984667462402,0.0012122891249602484,0.002141511959440529,0.0017653409160640694,-0.0030752532997061566,carried_ok,-5.843826880704096,1,fp32,50
1,0.9967621468306767,16,1.0,0.053103321227024755,-0.007215434602673085,0.00783459150035539,-0.0030525935648213665,-0.003956386955189251,carried_ok,70.96688356328072,1,fp32,45
1,1.075833183202986,17,1.0,0.04615816900241907,0.0006680062075661622,0.0012441405388286158,-0.001049596773532499,-0.005761638550055979,carried_ok,-18.94367721847201,1,fp32,51
1,1.083089800242963,18,1.0,0.05209722568590357,-0.015265990466842749,0.016862897506918488,-0.007162879825538338,0.0006282402268314724,carried_ok,67.87487694713916,1,fp32,50
1,1.1012498579135876,19,1.0,0.039710608589647534,-0.010901090133409584,0.010903884873725091,0.00024685875056614003,-0.0007237343360901238,carried_ok,8.273484911767593,1,fp32,56
1,1.0636657089043695,20,1.0,0.039701531147718905,-0.002990930145741565,0.003012928491453022,-0.00036342118527092735,0.0021250275684995368,carried_ok,11.760756918502583,1,fp32,20
1,1.002451241316234,21,1.0,0.04717074159240045,0.0015917569365258826,0.009345374510827608,0.009208818306528156,0.01580120583682185,carried_ok,-2.422141129544114,1,fp32,67
1,1.0599921430016337,22,1.0,0.04581016163453318,-0.013395805923805487,0.013694743273342871,-0.0028457647433524163,0.006663240078385178,carried_ok,79.22702042766574,1,fp32,54
1,1.040757000741416,23,1.0,0.057036907633493686,0.0018821607912206883,0.0059393871828682466,0.005633275322937014,-0.002869511398745828,carried_ok,74.93128135268674,1,fp32,23
1,1.059138564320542,24,1.0,0.04744592499143338,-0.007814399097269466,0.009014611325596026,-0.004494261240755626,0.011144602641632148,carried_ok,71.00106668260358,1,fp32,62
1,1.0583749615536322,25,1.0,0.06186559147114757,-0.005997272988619793,0.009983462056884685,-0.007981367761306805,0.002469772370871694,carried_ok,35.19765861736294,1,fp32,61
1,1.2289527071147548,26,1.0,0.04706317253147694,-0.015777239436239505,0.015836076004294635,-0.001363825130053429,0.005404688173328992,carried_ok,25.419784240924507,1,fp32,35
1,0.9651006671940948,27,1.0,0.05388880669150611,0.003824716328611915,0.004534201385480515,0.0024352673795176617,0.006975536198366835,carried_ok,77.44446608202337,1,fp32,44
1,1.15792640091796,28,1.0,0.039264907484662395,-0.012255234814765247,0.012334127893594246,0.0013928138893999594,-0.0024859508037064046,carried_ok,18.216726381832427,1,fp32,16
1,1.1465184519960476,29,1.0,0.03971142400801153,0.0030116134657492267,0.003024620644526408,-0.00028020416880066967,-0.0015257587134264146,carried_ok,4.117653508120688,1,fp32,51
1,1.051002060129986,30,0.16,0.04702471145318747,-0.013089899245648174,0.013347913892305614,-0.00261177009232907,0.014678136584154965,dropped_in_carry,86.34561352021572,0,fp32,300
1,1.1007408158875507,31,1.0,0.03971620423394073,-0.004505655098026057,0.004513189747781533,0.00026067956788390395,0.0019808765771903948,carried_ok,15.182307573803447,1,fp32,53
1,0.9718810703974552,32,1.0,0.04546479663704649,0.00011763723039197576,0.0058578158361774395,-0.005856634515879994,0.010630019391769387,carried_ok,69.58701608544553,1,fp32,57
1,1.1226487999923922,33,1.0,0.0410646090589267,-0.017121160395975277,0.01755588294546992,0.0038826399125246333,-0.0021125458842543013,carried_ok,17.864290195406486,1,fp32,16
1,1.1101376268722454,34,1.0,0.053391548497495264,-0.009737680894161792,0.010827629276913853,-0.004734461591539042,-0.00678857429684201,carried_ok,-36.70548286700776,1,fp32,50
1,1.096053492785549,35,1.0,0.0490755192051604,-0.014189343509148956,0.014557716864853312,0.0032541744109077695,0.0025318491665725536,carried_ok,29.682347612464433,1,fp32,32
1,0.9504247193202132,36,1.0,0.04614773351552061,0.008937202625183445,0.010813508696915311,0.006087559410361201,0.014411721962412352,carried_ok,-15.28384171409352,1,fp32,19
