attempts,eef_z,episode,frac_grasped,grip_w,off_x,off_xy,off_y,off_z,outcome,rel_yaw,success,tag,tr_steps
1,1.024540906947345,0,1.0,0.039598201467374736,-0.018449254244468135,0.01845021571086138,-0.00018835498477773652,-0.0015369663641784008,carried_ok,-3.1527649700131826,1,int8,52
1,1.146409632213199,1,1.0,0.04608319733821291,-0.0014415744398946486,0.008189028196413782,0.008061144207611125,0.01961226098698371,other_fail,-73.36692057790796,0,int8,18
2,1.1359409471358042,2,1.0,0.05850155802330882,0.00894961573098055,0.00895025386211005,0.000106875928072393,0.001401206202210007,carried_ok,84.86426202793865,1,int8,70
1,1.0442460905753363,3,1.0,0.04058151387094741,0.006510971780662445,0.006913099623546064,0.0023234011441182604,0.006537459339017665,carried_ok,28.67400010705822,1,int8,7
1,0.9830358496343288,4,1.0,0.0511507946388146,-0.00969037137814477,0.01037775552555804,-0.0037140964314195013,-0.0008219499590934748,carried_ok,-79.34663694482067,1,int8,48
1,1.0990291640556114,5,1.0,0.04745247402030196,-0.017653483281960616,0.01768320646381718,-0.0010248506503499606,-0.0019192123232039063,carried_ok,81.38485692888852,1,int8,57
2,0.9759266528873897,6,1.0,0.046975957599276495,-0.017491055917759048,0.020617198680345512,-0.01091475351561669,-0.005709896358326671,carried_ok,-49.269749750271416,1,int8,46
1,1.0598857680566216,7,1.0,0.053324698309027765,-0.010522123759878897,0.010616499168042127,0.0014124327123198296,-0.0038185286187203136,carried_ok,-55.915604677635585,1,int8,28
1,1.0205876825742788,8,1.0,0.05076548479727288,-0.010621213844119959,0.010842207436023443,-0.0021779069225374512,-0.0033052979528336145,carried_ok,88.24109384728206,1,int8,47
2,1.084836501229758,9,0.03666666666666667,0.04595847217139414,-0.01931688848093275,0.01960777413555178,0.0033649109893162154,0.016344162540542346,dropped_in_carry,-62.23400502335139,0,int8,300
1,1.0108664663647853,10,1.0,0.05395268733216978,0.005605792335773591,0.005660869855006751,-0.0007877434883934094,0.004590417034888994,jammed,-46.345130672090995,0,int8,300
1,1.0380216382097154,11,1.0,0.06311665174048768,-0.0008323514735631263,0.006129299274760684,-0.006072520121336704,0.002197634096689659,jammed,-30.65541921164152,0,int8,300
1,0.9678255976626379,12,1.0,0.04536336671406331,-0.011109256316057019,0.011441654412785506,0.0027378604430761794,2.542604053846348e-07,carried_ok,8.560511983519552,1,int8,56
1,1.0138287831850668,13,1.0,0.04833898390067914,-0.0033536349135619334,0.0053019790349529096,-0.004106594033212759,-0.00143351314249641,carried_ok,-77.73224060744398,1,int8,58
1,1.0737807861394235,14,1.0,0.04593639613263657,-0.012767786800658008,0.013188475637245721,-0.003304468164041996,0.004791476001715779,jammed,-76.35902789582437,0,int8,300
1,1.214293901963939,15,1.0,0.05186828292606523,-0.0012160594548144372,0.0063456554751203514,0.006228044862658049,0.0068356399530939225,carried_ok,-69.51870653851053,1,int8,3
2,1.0902906588820673,16,1.0,0.045302047128403126,-0.001312067743829989,0.0027180302698066277,-0.002380371143999602,0.001648016481207906,carried_ok,-74.29795006424293,1,int8,57
1,0.9857736292188589,17,1.0,0.0460728575426205,0.005457692853765267,0.007617533825454614,0.005314170706319541,0.005884186472013921,carried_ok,-65.59450782737731,1,int8,91
1,1.0478161691675214,18,1.0,0.04058919402421579,-0.02097141468746513,0.022169615014269124,-0.0071896867725429305,-0.007308812256644132,carried_ok,-15.809509090902367,1,int8,48
1,0.9842180167654726,19,1.0,0.05754691754023997,-0.002908873882382245,0.004588197061805225,-0.003548239706439313,0.007622606104594855,carried_ok,-64.78004902125465,1,int8,62
1,1.011375308796586,20,1.0,0.04684041114124268,-0.011277129349079632,0.011310425756115459,-0.0008672280142654279,-0.004609261150134299,carried_ok,-14.224970679096606,1,int8,31
1,0.9502983314247849,21,0.006666666666666667,0.028485792019130658,-0.0007782243530652967,0.007589205799156247,0.007549199395846086,0.023967014428624596,dropped_in_carry,-24.759934842987857,0,int8,300
1,1.1498048689154388,22,1.0,0.056891546892455,0.00679539146334034,0.00694636302919814,0.0014403521074279023,0.0018790095731248762,carried_ok,-40.72203661226311,1,int8,20
1,1.0429156094477272,23,1.0,0.044470195096203105,-0.011105708557860763,0.012792791326620931,0.006349704509213473,0.005123402079668911,carried_ok,22.174484916927415,1,int8,40
1,1.0963386971573226,24,1.0,0.04491430582793972,-0.012140469847038787,0.01259504257429912,0.003353220741548248,0.0029309723680527233,carried_ok,-4.671245729457966,1,int8,13
1,0.993116157053452,25,1.0,0.05508006688959939,0.002369651077613707,0.005426542233563159,-0.0048818146608621705,-0.0034131858095336415,jammed,-49.166992511173795,0,int8,300
1,1.064836612526156,26,1.0,0.043014271701216425,0.0040059708416002576,0.0045132152989511036,0.002078776070416154,0.00020186791069614078,carried_ok,-13.019088415846328,1,int8,46
1,1.213325076035352,27,1.0,0.040930680241826375,-0.00034747791358922804,0.00333013313989185,0.003311954985952199,0.012778694283068638,carried_ok,29.292236251823898,1,int8,9
2,0.9621146829684788,28,1.0,0.04790845826968761,-0.008699075200550596,0.009325738256778246,-0.0033608755836988346,0.00029767416784148805,carried_ok,86.83233904411358,1,int8,47
1,1.047461960051189,29,1.0,0.048572732579638594,-0.022612681227557233,0.022772904304234304,-0.0026966308888488975,-0.005567948952208912,carried_ok,76.85195736004437,1,int8,31
1,0.9670058400312459,30,1.0,0.06356734027579443,-0.0020048919586433712,0.007391338245143899,0.007114231461534973,0.002934057356149983,carried_ok,-44.57868002004624,1,int8,53
1,1.0182216242952047,31,1.0,0.039358340157080215,-0.01962256132671434,0.020277394258878978,-0.005111536452902673,-0.00971183065997377,carried_ok,-31.76598913420516,1,int8,57
2,1.011764708621091,32,1.0,0.04637361602417197,0.007273749172131248,0.007317415551147084,0.0007982125838955248,-0.0013747699430196676,carried_ok,-79.91959286888621,1,int8,48
1,1.0167377716100228,33,1.0,0.046614795034052456,-0.0012699541815456867,0.006222391041730382,0.006091417458439467,0.013346212021485566,carried_ok,-68.0366598686145,1,int8,13
1,1.0206602947753538,34,1.0,0.04814886743600522,0.010445906093913148,0.010703414406663538,0.002333693604122176,-0.0012601600687784644,carried_ok,81.8869128058309,1,int8,29
1,1.0651387311645895,35,1.0,0.05921255371940251,-0.0026297164471874544,0.005519467200695957,-0.004852742481004969,-0.0044979205358278915,carried_ok,69.16992111163069,1,int8,62
1,1.079383581584632,36,1.0,0.03973238131784081,0.007778425077391534,0.007791114645721808,0.000444489300419418,0.0006329834117653056,carried_ok,16.258767968781132,1,int8,60
1,1.1592811724973384,37,1.0,0.05871896049488927,0.005290386071307262,0.005606301776766255,0.0018553799688178635,0.0015154164415737909,carried_ok,-59.00452843188553,1,int8,11
1,0.9933899950997971,38,1.0,0.04027424099178162,-0.00020392621584882926,0.0008453217518821366,-0.0008203553880451211,0.0035354954917628085,jammed,20.755155521553547,0,int8,300
1,1.066371911431227,39,1.0,0.06011155438249048,-0.0018692322701507184,0.0027966683540495965,0.0020802222484075277,0.007090866919387483,carried_ok,63.12070045305817,1,int8,12
1,1.0312928936748187,40,1.0,0.048188809150855993,0.008874306634831566,0.009623419213332327,-0.0037224829222601186,0.007635416711283555,carried_ok,38.99556409595605,1,int8,71
1,0.9447339575156118,41,1.0,0.04533462454432938,4.3455030570106745e-05,0.004720995283198379,0.004720795285150532,0.004757503383235964,carried_ok,88.80349729088438,1,int8,63
1,0.9863987189932248,42,1.0,0.04014586691047087,-0.010625928224152151,0.010660946996520591,-0.0008633888103213531,0.0036981061089485156,jammed,0.4566440545585063,0,int8,300
1,1.1180028250574783,43,1.0,0.03965446449196264,-0.009966009083469729,0.00997047901596581,-0.00029852094736110626,0.013035876281341934,carried_ok,-16.690232085714786,1,int8,41
3,0.9959955264085177,44,1.0,0.039286095682351835,-0.013898706335207895,0.013983944677012966,-0.001541645529105577,0.00306313888438905,carried_ok,-7.628883397627419,1,int8,54
1,1.1109178258099701,45,1.0,0.04646255847037803,-0.014566042672644086,0.014778017074909432,0.0024940307786846254,0.003095635230834646,carried_ok,-2.9482281610874086,1,int8,14
1,0.9754815208036804,46,1.0,0.03969770075108124,-0.006426685975399991,0.006429178687997514,-0.00017901389833891546,-0.0014611223329902105,carried_ok,-5.77213892628807,1,int8,52
1,1.00407132179753,47,1.0,0.04941112408533262,-0.016506734111821995,0.016535065837316332,-0.0009675387361743463,-0.004274854340348824,carried_ok,27.48547038680496,1,int8,54
2,1.0741110589789478,48,1.0,0.041235333870708005,-0.00023695026598166994,0.0014852144567519918,0.001466191172390671,-0.0027511131953457065,carried_ok,11.158505212532893,1,int8,56
1,1.077584997043642,49,0.02666666666666667,0.040723641580279635,-0.02991248616112938,0.029925355953195003,0.0008775537508705937,0.006090805694412968,dropped_in_carry,-67.10389546816342,0,int8,300
2,1.0756096348868334,50,1.0,0.05216903571493632,0.0019708712048126477,0.0037253378007724223,0.0031612985344481865,0.009580880368252541,carried_ok,79.50313047278217,1,int8,51
1,1.0539874583191995,51,1.0,0.03919348775318052,0.006055428127145298,0.006057690004905742,-0.00016552459790773998,-0.00027953200754825226,carried_ok,-3.820690782588097,1,int8,19
1,0.9924895099597105,52,1.0,0.03983320962367812,-0.02307046958024593,0.024570048505047636,-0.008452261051774297,-0.004596538649475353,carried_ok,-41.411884485689875,1,int8,54
1,1.0121621402228942,53,1.0,0.0397213518212474,-0.005727216203733501,0.005727506227771095,5.763805035824464e-05,0.008771851369345779,carried_ok,1.342597064346369,1,int8,36
1,1.241327563723854,54,1.0,0.039643200312585725,-0.0075672275005329356,0.007767460819311288,0.0017522886562190768,0.01618379104799761,other_fail,57.88190250777955,0,int8,70
1,1.1094780574057168,55,1.0,0.041938278131414944,0.0011403330515220144,0.0015681611373633319,0.001076461743093153,0.023876921912356106,carried_ok,-55.9431416806914,1,int8,3
1,1.0013887270523698,56,1.0,0.05247332546274367,-0.014439454761762255,0.015935776553893347,-0.006741744622769257,-0.0008523618782732244,carried_ok,-37.03331537356616,1,int8,57
1,1.095373157448578,57,1.0,0.04682958021707009,-0.008896369782847496,0.009007539507058553,0.0014108056769302582,0.00912864155480302,carried_ok,13.514364135752922,1,int8,46
1,1.1523329505029969,58,1.0,0.058923365566140785,-0.010505101389575918,0.012812754120050313,-0.007335496774970076,-0.004597613303123544,carried_ok,50.84145506759994,1,int8,67
1,1.0512619965516343,59,1.0,0.03971905672165396,0.0007086075545874918,0.0009175768620313412,0.0005829430772526746,-0.001913683074751526,carried_ok,7.530163039492767,1,int8,66
1,1.1386509708357568,60,1.0,0.04821736681742837,-0.006213693323763283,0.00779237571512801,0.004702247820344688,0.02320390065961938,other_fail,62.44241612905138,0,int8,7
1,1.281473233189141,61,1.0,0.055853916927089756,-0.012538926570420593,0.0131050977082776,0.0038103682768340446,-0.0010946897761435013,carried_ok,4.662552705392098,1,int8,7
1,1.1452788611436548,62,1.0,0.04793123423407402,-0.013256510297632827,0.014197089651656303,-0.005081563667408025,-0.00863551256423846,carried_ok,87.51676229562362,1,int8,66
1,1.0500103821955598,63,0.023333333333333334,0.04112039254225057,-0.02770633702067735,0.027823408685878504,0.0025496979817349425,0.010436172683651776,dropped_in_carry,-77.19534615952615,0,int8,300
1,0.9768907339457245,64,1.0,0.03966738657738615,-0.008916374191247786,0.008917360908115936,-0.00013265310868828444,0.014625097959467356,carried_ok,-6.20304325655908,1,int8,53
1,1.0083108706973627,65,1.0,0.04852177775886031,-0.003648026671008782,0.00688478262482786,-0.00583884690660238,0.004918114618368109,carried_ok,-71.94112961722176,1,int8,48
1,0.9826130084039526,66,0.4066666666666667,0.053740754788575526,-0.01298707751331838,0.013093711313641029,0.0016676611250584378,0.006269535344942169,dropped_in_carry,13.617319644448292,0,int8,300
1,0.9987416900137196,67,0.08666666666666667,0.03851521188817924,-0.027285867132568604,0.027289517031468438,-0.00044631226133549066,0.011020949069352397,dropped_in_carry,-42.224203089136914,0,int8,300
1,0.9422474005545477,68,1.0,0.05762246981168559,-0.0028558529984718433,0.009330896516832917,0.00888311507630989,0.002403215664390722,carried_ok,24.13336864151237,1,int8,65
1,1.157088268645776,69,1.0,0.04696160511524387,-0.0023685905891282443,0.004210344936978609,-0.0034809169926090624,0.00864547911218828,carried_ok,85.41338316097765,1,int8,68
1,1.1597017726502945,70,1.0,0.03972179005198048,-0.004733459667777593,0.0047641408008928824,-0.0005398121379286568,-0.001202608174416308,jammed,-7.241685463125634,0,int8,300
1,1.1796890028437212,71,1.0,0.03967909348367485,-0.008711402325849636,0.008873623296086047,0.001688981917612669,0.008288939983824092,carried_ok,39.25402367825927,1,int8,7
1,0.9550076637038013,72,1.0,0.04510958928331272,-0.010199273781268225,0.012178691817561605,-0.006655475093626042,-0.004669131293027748,carried_ok,-28.167847598163803,1,int8,45
1,0.9856061521443901,73,1.0,0.059805203638208945,-0.013879328164541245,0.014814042439006653,-0.00517881290313353,0.005260385653897607,carried_ok,-33.08805155840447,1,int8,47
3,1.0025353641322563,74,1.0,0.044669769560859295,-0.005142013873883805,0.0055396095357817515,0.002060817102440335,-0.0047666780958853724,carried_ok,-18.340074973393357,1,int8,69
1,1.2548380003315525,75,1.0,0.0554982017117434,-0.007138711213682052,0.007141789086175955,-0.0002096510411901518,-0.003966672272350042,carried_ok,81.93325016314293,1,int8,10
1,1.0713529335887284,76,1.0,0.04499932286101388,-0.014417390379920758,0.014470811886380964,0.0012422766535651222,0.005167309477116144,carried_ok,30.486230102847934,1,int8,13
1,1.0583910429940964,77,1.0,0.041881865902311355,-0.004792801347986192,0.005845584660251252,0.0033466274454899353,0.006331425109144473,carried_ok,27.821745472485446,1,int8,12
1,0.9894451556687203,78,1.0,0.04325187037413121,0.0019235363751983333,0.0029719963060016136,-0.0022655617087548275,-0.0027638482012341623,carried_ok,4.919067725043825,1,int8,63
1,1.0623202571392159,79,1.0,0.04836297328527415,-0.02052679923190876,0.020742697831069114,-0.0029849667676456874,0.009009363120736046,carried_ok,68.42491360522061,1,int8,44
1,0.9125696221760762,80,1.0,0.04109213496266977,0.022267571447378762,0.02235264841266086,-0.0019483718577089425,0.00439300286287734,carried_ok,32.02538459580312,1,int8,53
1,1.1153734182322856,81,1.0,0.050472077220092136,-0.006506854725735949,0.006770983047074693,-0.0018727127387671186,-0.004941393833738611,carried_ok,37.45829747782961,1,int8,69
1,0.9664171540616978,82,1.0,0.03972770067398458,0.0011546047019609005,0.0013405720263082968,-0.0006811911185050149,-0.0013728174920743421,jammed,-2.6832292483431606,0,int8,300
1,0.9536888347347702,83,1.0,0.04560232503095486,-0.0014493035382257278,0.002516264125820664,0.002056964852635654,0.00655588406865778,jammed,-87.1501943247506,0,int8,300
1,1.1095751965926208,84,1.0,0.03957734818460432,-0.00653331139625853,0.006601982539937825,0.0009497450485063392,0.01112046687188354,carried_ok,12.045503773669791,1,int8,4
1,1.062377333323015,85,1.0,0.04450249447156063,0.009840379333599377,0.012900849997926053,0.00834259343608802,0.009838907830800016,carried_ok,13.79091658469894,1,int8,11
1,1.0106603499170514,86,1.0,0.04240022546435339,-0.005871467851128809,0.006210588837558351,0.0020241736542019407,-0.0033681801068351086,carried_ok,4.9238514230879025,1,int8,29
1,1.1779250802843126,87,1.0,0.04239318955912332,0.007262024610113047,0.008834025069552724,0.005030208493849779,0.0016584659268085093,other_fail,52.45890209346223,0,int8,84
1,1.0652810559871355,88,1.0,0.05959188351494735,-0.0075246053072433455,0.00760902991730366,0.0011303323637883752,-0.0013072552143844726,carried_ok,-40.404382224132284,1,int8,47
2,1.219291052464886,89,1.0,0.040928204883601126,0.0050312752492477275,0.005560363663532391,0.0023672586333222164,0.0036082082080113385,other_fail,28.974239539959587,0,int8,10
2,0.9676936021108631,90,1.0,0.04084771999661513,-0.005295366377573717,0.0056379037223728895,0.0019352140217577716,0.0027094089423617966,carried_ok,8.97683909539095,1,int8,59
1,1.0323168397672737,91,0.10333333333333333,0.032731593728071606,-0.026070614279771157,0.026325402042199818,-0.003653746537302581,-0.00926543902456279,dropped_in_carry,-63.29912569194881,0,int8,300
1,1.3052793886780214,92,1.0,0.04721691637139552,0.005811193959345621,0.005828820747269592,0.0004529636526978769,-0.006366448126984416,carried_ok,-63.22897778232129,1,int8,12
1,1.357343712532809,93,1.0,0.0652940830273549,-0.0026224656519074577,0.002635674193577643,0.0002635381552199795,-0.0054278439814468525,carried_ok,37.85154162552788,1,int8,18
2,0.987674017281293,94,1.0,0.0522043167370791,0.007019762416413491,0.007126428644835906,-0.0012283813931537528,0.008630498553968715,carried_ok,38.08509070588019,1,int8,48
2,1.1983648667925706,95,1.0,0.051190933001044825,-0.006021852450401195,0.00902966612665424,0.006728459216228045,0.014896846689482593,carried_ok,-38.52165969475519,1,int8,9
1,1.1004578479116542,96,1.0,0.047689980452848876,-0.0032158796245548666,0.009405376199831443,0.00883850777567846,0.012780966978432997,carried_ok,-65.67559216402799,1,int8,13
1,1.1909083245063348,97,1.0,0.046740142702464293,-0.004088844399109177,0.004642265490271358,-0.002198176599374556,0.003416643508449959,carried_ok,-78.46782258564764,1,int8,69
1,1.1120824099474331,98,1.0,0.04004119226197422,0.003767356218383368,0.0060049876138963424,-0.0046762060868675,0.015134178418480488,carried_ok,7.246621098884468,1,int8,77
1,0.9469390804815004,99,1.0,0.06275232691125117,-0.011855079052891957,0.0132878500660187,-0.0060020046673320325,-0.0018772004861942982,carried_ok,43.06762888814921,1,int8,54
