attempts,eef_z,episode,frac_grasped,grip_w,off_x,off_xy,off_y,off_z,outcome,rel_yaw,success,tag,tr_steps
1,1.1181263945626199,0,1.0,0.05668405039025155,-0.004234830811136608,0.005839158275470039,-0.004020196185142997,-0.0013625529908348698,carried_ok,67.80656183559428,1,int8,72
1,1.1771494466580916,1,1.0,0.04652775086029176,0.006244889535789194,0.008089073879695282,0.005141446383748363,0.0114913377548045,carried_ok,-54.534150914977914,1,int8,10
1,1.1061360394589443,2,1.0,0.059508604641449275,-0.0010597884917909256,0.0023546840349357146,-0.0021027090281464655,-0.002477257473795181,carried_ok,-52.337395645268714,1,int8,48
1,0.9523157509059622,3,1.0,0.04895756214798952,-0.004287450906518449,0.004358044175734087,0.000781225807205529,-0.002182120229263881,carried_ok,40.601859828387695,1,int8,64
1,1.0791120663363616,4,1.0,0.054994037906363466,-0.011042018990912384,0.012255455377635971,-0.005316954308394677,-0.0007684007234122952,carried_ok,-89.31057621004963,1,int8,72
1,1.0432129334064766,5,1.0,0.0480475013262694,-0.016921164094569556,0.017027923622735027,0.0019037827046035692,0.01308330428483654,carried_ok,31.07369381354525,1,int8,33
1,1.1387393298557709,6,1.0,0.04742520836116061,-0.011195224851517777,0.011638394481398348,-0.003181063757393474,0.002228630778010858,carried_ok,13.196636055934812,1,int8,54
1,1.1345780718621397,7,1.0,0.04486198250766242,-0.018912329275273084,0.01929314772212609,-0.003814361075124877,0.014404425798626148,carried_ok,-23.231372175411774,1,int8,61
1,1.087064576549386,8,1.0,0.054192699218701415,-0.006888916098543332,0.006946232109303344,-0.0008904917200891341,-0.0018838530109017253,carried_ok,73.15956790876342,1,int8,61
1,1.0947263443560735,9,1.0,0.03973205537508679,-0.005533156784288004,0.005585587419791691,-0.0007635200224112234,0.006933474427581802,carried_ok,6.662591700331509,1,int8,49
2,1.1080466213528508,10,1.0,0.04580566379859358,-0.00016429812214957323,0.004030545986983605,0.0040271959326866336,0.004544470326062901,carried_ok,-58.38620392508754,1,int8,86
1,1.056782468515335,11,1.0,0.0453652288753875,-0.010547403282066251,0.010865135467495728,-0.002608342909299251,-0.007063336711599401,jammed,-69.77957372219207,0,int8,300
1,1.1045031350948091,12,1.0,0.04435673270029074,-0.024534122179339625,0.025188770286295587,0.005705348142313757,0.007615571205931181,carried_ok,66.75976972296374,1,int8,11
1,0.9711700836079445,13,1.0,0.0532614377970953,-0.008830091209352312,0.013429787445791855,-0.01011872917285899,0.0026689543260469137,carried_ok,-79.38849239127913,1,int8,39
1,1.044723689279118,14,1.0,0.03972295193638439,-0.0009812263197013134,0.0010973542357135214,0.0004913056362019702,-0.0010874018030724978,carried_ok,13.00771051759199,1,int8,54
1,0.9891046768870637,15,1.0,0.050836790374952395,-0.002147502062061812,0.0030002035655086637,-0.0020951029396979906,-0.007775880591606894,carried_ok,71.33018015151174,1,int8,51
1,1.2492993576516302,16,1.0,0.05123970526132627,0.010295675549733093,0.010461632953829049,0.0018560250632117256,0.003471438472681088,other_fail,-24.44896534069197,0,int8,11
1,0.9946999679742575,17,1.0,0.03973316404523984,-0.013594292047587353,0.013642518908696513,-0.0011461003006042448,0.002764161986050821,carried_ok,-13.644063164482844,1,int8,54
2,0.9817941308080612,18,1.0,0.0393380798580428,-0.008214307437296654,0.008699383791424811,-0.002864337912341627,0.004477424321406886,carried_ok,-15.655789013703505,1,int8,54
1,0.9731134861020511,19,1.0,0.052351139799625836,-0.0039885542849913596,0.00472005152290948,-0.002523949503178929,-0.0027928609865411503,carried_ok,-58.497837912526784,1,int8,56
1,1.08283206338935,20,0.12,0.0475087108941806,-0.014766294545046611,0.016484675116650447,0.007328100648219914,0.01105130893800562,dropped_in_carry,-81.12769749144907,0,int8,300
1,0.954610491017168,21,1.0,0.05910738231893353,-0.0009159150767813031,0.0009179588083242167,-6.122046965448361e-05,0.0029870252655947106,carried_ok,-39.597936113119744,1,int8,66
1,0.9835473171124272,22,1.0,0.059863950266517765,-0.0033605667125328944,0.0035295759166004523,0.0010791188635464481,0.002274380766102634,jammed,50.816736130979045,0,int8,300
1,1.0670834334757615,23,1.0,0.05662661607554255,-0.010532710660565985,0.014566035650429389,-0.010061381650170098,-0.005396239216274056,carried_ok,-18.35134604716733,1,int8,64
1,1.1390630002311721,24,1.0,0.03972137489244904,-0.007974925839235886,0.008007933262080559,0.0007263284302737737,0.002598146746144692,carried_ok,16.29495401822753,1,int8,6
1,1.015940657922375,25,0.12666666666666668,0.045249020688144986,-0.013713908911448195,0.015087482437874862,-0.006289739953422889,0.016320519157702152,dropped_in_carry,73.458186242135,0,int8,300
1,1.0043300398393382,26,1.0,0.05987725069621423,0.0010680931270604542,0.012047719538152783,0.01200028012764346,0.010551553297036229,carried_ok,-20.1410452698346,1,int8,14
1,0.9978518523867066,27,1.0,0.04307490469966689,0.006815606355785021,0.009036448440072396,-0.005933372600222377,0.01381014448912483,carried_ok,13.630044903577355,1,int8,65
1,1.0062152921767606,28,1.0,0.05275670917742031,-0.008035878924556416,0.009177572386296157,-0.004433112317049475,0.00017900415858523172,carried_ok,-61.242230331995884,1,int8,49
1,0.9604602859739397,29,1.0,0.06275152729744593,-0.006845763946764484,0.006847444158901774,0.00015168221536349336,-0.0006801063856430143,carried_ok,41.02383112687396,1,int8,55
1,1.2055813297920932,30,1.0,0.04930103590856658,0.0001430821265886059,0.0016586904687798483,-0.0016525076629994775,-1.554222020992072e-05,carried_ok,76.87269092490062,1,int8,24
1,1.094229864414435,31,1.0,0.04723082793032877,-0.0031025550225939236,0.00700167950245704,0.006276756183483972,0.010634786115720088,carried_ok,-71.56595200282433,1,int8,10
1,1.1832142477733933,32,1.0,0.045573536339272636,-0.005545727360409672,0.006677742537250504,-0.0037198324475449657,-0.0079331400267519,carried_ok,-63.75572642277668,1,int8,58
1,1.1101478667419533,33,1.0,0.038020698962448224,-0.020227459788082984,0.02113156539900932,0.006114975611896891,0.013143563558964096,carried_ok,29.035666542436413,1,int8,23
1,1.0631460458653565,34,1.0,0.0464173818530564,-0.006387057612117009,0.00638920292627801,0.00016555691667117253,0.0007340746121341142,carried_ok,85.8275803696629,1,int8,60
1,1.0103568543403114,35,0.23666666666666666,0.045692741768682585,-0.017719716907787134,0.018173395464303986,-0.004035335848460133,-0.009416462043599756,dropped_in_carry,-38.77741899361632,0,int8,300
2,0.999570134832662,36,1.0,0.04508604205698409,-0.02386943550414996,0.02394734918061323,-0.0019301765441126066,0.005247139043130902,carried_ok,28.912633669982455,1,int8,54
1,0.997337494068304,37,1.0,0.03921460018499309,-0.008302815334410933,0.008312171453745701,-0.0003942737616626183,0.010473003314542727,carried_ok,-4.639154438587707,1,int8,63
1,1.303971554485387,38,1.0,0.03973009389004993,0.008237868990175982,0.008376433902691188,0.0015172868637312047,-0.0008808389953267031,other_fail,22.981437096386433,0,int8,11
2,1.1083364673655,39,1.0,0.04758633112556567,-0.005879287478545038,0.007107812032150315,0.003994367362800312,0.01843320132370024,carried_ok,-41.39399154545766,1,int8,11
1,1.0605339976072603,40,1.0,0.05996450923146675,-0.003879591223728135,0.009905151263529572,-0.009113769444646551,0.005989711507429735,jammed,-3.3634182187807116,0,int8,300
1,0.9425618246713657,41,1.0,0.04314384693607949,-0.004614412505664797,0.004669191529976414,0.0007131246533165246,0.009121177128985969,jammed,13.033048625687313,0,int8,300
1,0.9996666040083794,42,1.0,0.03972353473023943,-0.00444932259537964,0.004462796313403977,-0.0003465247136587988,0.006922196548593263,carried_ok,-3.3465269604970302,1,int8,59
1,0.9320010321146804,43,1.0,0.04796144497925697,-0.01381098260892527,0.015726969442324407,-0.007522920125574199,0.0033507315469030775,carried_ok,89.06324594336247,1,int8,51
1,1.2297482757191827,44,1.0,0.05487725426063149,-0.008484033126584094,0.013673498372018275,-0.01072314038127871,-0.001222412698747671,carried_ok,-65.59297433005295,1,int8,73
1,1.1367134444881093,45,1.0,0.03975494646104824,-0.007122786042161155,0.0074582917691607305,0.0022117945455048327,0.003487365006464883,carried_ok,18.409488804531076,1,int8,17
1,0.9936147523837946,46,1.0,0.039239060206141735,-0.0004799887897825898,0.0005433934350314926,0.00025472963494334484,0.015165262822767872,carried_ok,1.8163943217629819,1,int8,4
1,0.910299402960821,47,1.0,0.04053201827013312,-0.01314021674381461,0.025726032654425645,-0.02211704003844431,-0.004130211762992068,carried_ok,-11.535385158356958,1,int8,55
1,0.9279042306318016,48,0.2,0.0457664670878364,0.022880037772198818,0.02363381682844213,0.005921247286096894,0.0019198009424543794,dropped_in_carry,78.76306839520166,0,int8,300
1,1.2672640317947717,49,1.0,0.048855917635433815,-0.017531853623838037,0.01764401097835319,-0.001986260787652259,0.011166598899595289,carried_ok,-16.23236574186331,1,int8,27
1,0.9662138540677644,50,1.0,0.05366271353021032,0.0013289722475841037,0.0031357953276456253,0.0028402544079774595,0.003534521800883342,carried_ok,-76.23292486382735,1,int8,57
1,1.0963557687705856,51,1.0,0.04818364359621291,-0.010806859339357888,0.011370542914707531,-0.0035356806126315794,-0.005757264464952221,carried_ok,35.84723390229821,1,int8,68
1,1.1090958009322327,52,1.0,0.04580380202381124,-0.019918774348768903,0.020267221426803254,0.00374201721079673,0.01589119952855314,carried_ok,82.96137666223723,1,int8,9
1,1.074435190531472,53,1.0,0.03964344293254171,-0.010026043243689439,0.010032630198403655,0.00036349081637686124,0.01524541692535741,carried_ok,9.807940271069285,1,int8,33
1,0.9905540203095016,54,0.85,0.05995785588601153,-0.007011469032789372,0.00795859812629766,-0.003765446339830684,0.00754949462265994,dropped_in_carry,43.07671651398334,0,int8,300
1,1.057743702094957,55,1.0,0.04528688256068854,-0.005446785110833432,0.006635320051736529,-0.0037894596112612276,0.002102429371675988,jammed,-65.59577327659645,0,int8,300
1,1.2200921540156802,56,1.0,0.05561449182104725,-0.010961919267168042,0.011012501998890612,0.0010542894553488512,-0.007429327942812314,carried_ok,78.2359242406856,1,int8,13
1,1.0927498745607123,57,1.0,0.05170396004172975,0.008837107752484773,0.00886703677957051,0.0007279202025151558,0.007103095337647937,carried_ok,-32.62934033561054,1,int8,14
1,1.227306813623406,58,1.0,0.05215878436456776,-0.003098687981771782,0.004960150408632476,-0.0038731414727427704,0.0019016659657194574,carried_ok,-71.30228522013255,1,int8,148
