episode,seed,profile,tag,axis,sign,grasp_ok,lift_ok,survived,lost_at,diag_deg,off_xy0,drift,rise,margin_hand,joint_hand,grasp_step
0,101,hold,dfp32_hold,0,1.0,1,1,1,-1,30.861365376202627,0.005215977346567637,0.003125194672064599,0.1270596055536004,0.2506975756864298,5,30
1,101,hold,dfp32_hold,0,-1.0,1,1,1,-1,30.988188254978866,0.004862906471652053,0.010186680554596607,0.14739698923804911,-0.00014089877829093211,5,23
2,101,hold,dfp32_hold,1,1.0,1,1,1,-1,12.823886245215363,0.0028660799750441688,0.004377225090631571,0.13180798437475272,0.3622669887306609,5,27
3,101,hold,dfp32_hold,1,-1.0,1,1,1,-1,3.4635095794317294,0.006043016815406094,0.004063018085407507,0.15860768759574873,0.012021445643684459,5,24
4,101,hold,dfp32_hold,0,1.0,1,1,1,-1,31.299045926374816,0.011908287699065353,0.008798408838694453,0.17713205068580506,0.7271484093511691,5,25
5,101,hold,dfp32_hold,0,-1.0,1,1,1,-1,11.251447700277012,0.0071548191176207905,0.0008263991764566714,0.16010739687332354,-0.0002712981600905273,5,26
6,101,hold,dfp32_hold,1,1.0,1,1,1,-1,36.04004762113175,0.006044012933806306,0.011663164554791028,0.23389803944790266,-4.598456917070948e-05,5,27
7,101,hold,dfp32_hold,1,-1.0,1,1,1,-1,18.47331042295393,0.0014264130405758364,0.004354131428717889,0.1458241670238487,0.33666257062482474,5,28
8,101,hold,dfp32_hold,0,1.0,1,1,1,-1,8.543936241095878,0.003120727205130267,0.002345373224278617,0.10383404680577646,0.2521948332314601,5,25
9,101,hold,dfp32_hold,0,-1.0,1,1,1,-1,3.50019419933561,0.017025886180375645,0.0014560669256820727,0.1535447770402727,0.5783324440511182,5,27
10,101,hold,dfp32_hold,1,1.0,1,1,1,-1,5.876066014280184,0.007397487918647957,0.005867348398805646,0.1334564421951716,0.20551266411312463,5,26
11,101,hold,dfp32_hold,1,-1.0,1,1,1,-1,37.458081077598024,0.014764996814060603,0.013399065376399693,0.12856361259218663,0.04577578761534129,5,30
12,101,hold,dfp32_hold,0,1.0,1,1,1,-1,1.4410754650497992,0.0065560710553846,0.0014979989732122887,0.10409614333488382,0.3151293359559215,3,24
13,101,hold,dfp32_hold,0,-1.0,1,1,1,-1,2.94215813647412,0.0028021198694449397,0.0013082827457980577,0.1389506324990687,0.6030596034839539,5,29
14,101,hold,dfp32_hold,1,1.0,1,1,1,-1,3.533144284952911,0.013471676662638777,0.0011813173570460601,0.1347230243090446,0.6183167899111699,5,25
15,101,hold,dfp32_hold,1,-1.0,1,1,1,-1,36.03025803728539,0.014734155576784752,0.011750118848163526,0.11832902874120721,0.6517975305031789,5,34
16,101,hold,dfp32_hold,0,1.0,1,1,1,-1,14.454426540728008,0.004401586795396483,0.0018192398546730412,0.19611813403726464,-0.00010224644016476603,5,27
