episode,seed,profile,tag,axis,sign,grasp_ok,lift_ok,survived,lost_at,diag_deg,off_xy0,drift,rise,margin_hand,joint_hand,grasp_step
0,211,hold,dfp32_hold,0,1.0,1,0,0,-1,43.10180762799553,0.010907402508859267,,0.0031739368044680916,,,47
1,211,hold,dfp32_hold,0,-1.0,1,1,1,-1,36.56007794741252,0.004448908731037504,0.012647678771898978,0.06234716096736814,0.8138702118748739,1,73
2,211,hold,dfp32_hold,1,1.0,1,1,1,-1,31.612429397222556,0.0018782124985789236,0.010030814560390396,0.12263155565137673,0.07312993894857867,5,26
3,211,hold,dfp32_hold,1,-1.0,1,1,1,-1,36.10081694219656,0.012551072190628699,0.011986563901074733,0.1487584027435931,0.8363057580731708,5,23
4,211,hold,dfp32_hold,0,1.0,1,1,1,-1,0.6252007744824652,0.0028020712962073513,0.0008635041412044732,0.21484337960891742,-8.3515609783813e-05,5,28
5,211,hold,dfp32_hold,0,-1.0,0,0,0,-1,,,,,,,-1
6,211,hold,dfp32_hold,1,1.0,1,1,1,-1,5.119532446346966,0.007322907693348547,0.0019813906630089407,0.12362925093211752,0.1948811161486308,5,25
7,211,hold,dfp32_hold,1,-1.0,1,1,1,-1,34.915454683685894,0.007570885539054957,0.0016469153895849976,0.21679915481704792,0.0003723352343500963,5,27
8,211,hold,dfp32_hold,0,1.0,1,1,1,-1,25.164526826295585,0.007912664271028174,0.014833967339349437,0.1164385350115541,0.07230505567956458,5,31
9,211,hold,dfp32_hold,0,-1.0,1,1,1,-1,36.12318364912673,0.0043979081137998114,0.005771570029310252,0.14408122768719245,0.5943028131715615,5,27
10,211,hold,dfp32_hold,1,1.0,1,1,1,-1,25.247251768935385,0.009572163097707295,0.004685283921527347,0.1292114901200151,0.5412855830395107,5,28
11,211,hold,dfp32_hold,1,-1.0,1,1,1,-1,10.192336555955137,0.013704367989614585,0.007574170767114916,0.14709482704600618,0.4079003024756833,5,25
12,211,hold,dfp32_hold,0,1.0,1,1,1,-1,29.802710551572687,0.0034825752018464657,0.005851212346268364,0.12464423521038437,0.39384175641861185,5,26
13,211,hold,dfp32_hold,0,-1.0,1,1,1,-1,8.799442911037062,0.006191333147030012,0.00212922892908923,0.125948218314755,0.4426342470804405,5,31
14,211,hold,dfp32_hold,1,1.0,1,1,1,-1,42.28281967620039,0.01283554553572437,0.021762696384305676,0.11609116176582268,0.3217090463037908,5,25
15,211,hold,dfp32_hold,1,-1.0,1,1,1,-1,2.142614910488618,0.008615466585635024,0.00014782036782187404,0.11659546585765679,0.040656350485352544,5,26
16,211,hold,dfp32_hold,0,1.0,1,1,1,-1,20.20778424158152,0.008268093474578022,0.007113212431755172,0.1444142994838895,0.6545049681248383,5,25
17,211,hold,dfp32_hold,0,-1.0,1,1,1,-1,2.4259867794045817,0.003990838795187395,0.000405759219926433,0.13254011149876577,0.49350496809186284,5,25
18,211,hold,dfp32_hold,1,1.0,1,1,1,-1,11.211322831747651,0.010448606361712688,0.005671524536918651,0.1613173294494863,0.3711674095372195,5,26
19,211,hold,dfp32_hold,1,-1.0,1,1,1,-1,32.014053654262625,0.011099724868224312,0.018652488050363136,0.29361215343958713,0.7529493538218723,6,26
20,211,hold,dfp32_hold,0,1.0,1,1,1,-1,5.114282713364389,0.007596695111653885,0.004310746058581298,0.15795874821199307,0.7877308739847875,3,26
21,211,hold,dfp32_hold,0,-1.0,1,1,0,26,17.413231871463992,0.01609583451501072,,0.1966245285170385,0.6610532594630487,5,30
22,211,hold,dfp32_hold,1,1.0,1,1,1,-1,32.46673009716497,0.008465360070841558,0.0036631092056007624,0.13891340857558232,0.6283337215033735,5,26
23,211,hold,dfp32_hold,1,-1.0,1,1,0,48,0.45601171272932106,0.013458975192632174,,0.11972301210284453,0.8170805276820667,1,36
24,211,hold,dfp32_hold,0,1.0,1,0,0,-1,0.9389965740547268,0.009022325743089003,,0.021442094915877785,,,54
25,211,hold,dfp32_hold,0,-1.0,1,1,1,-1,6.16815713104193,0.010865510093820885,0.003421620395489108,0.1445083926006675,0.02004095069256495,5,30
26,211,hold,dfp32_hold,1,1.0,1,1,1,-1,0.8538172670734667,0.013508670641766803,0.0012212933513652848,0.1642518350255936,0.26111242592445727,5,55
27,211,hold,dfp32_hold,1,-1.0,1,1,1,-1,9.075820841678649,0.012376558448697044,0.0017246615133232992,0.1773323535255542,0.24486002283442732,5,29
28,211,hold,dfp32_hold,0,1.0,1,1,1,-1,11.155126569214815,0.006152982832959933,0.001624104604009432,0.12679040077240178,0.28215242135582397,5,24
29,211,hold,dfp32_hold,0,-1.0,1,1,1,-1,41.99024200269849,0.004367574790004648,0.002640388800094031,0.12449323146226388,0.3033731552374146,5,25
30,211,hold,dfp32_hold,1,1.0,1,1,1,-1,25.830430706706466,0.00929150150245157,0.000785390048127989,0.14490069087229818,0.16159844040725968,5,29
31,211,hold,dfp32_hold,1,-1.0,1,1,1,-1,25.061786227703436,0.0030966422992812484,0.004286148276767177,0.13432662707982834,0.2514728846027463,5,26
32,211,hold,dfp32_hold,0,1.0,1,1,1,-1,25.54841224517878,0.005871592054224496,0.001461637657538613,0.06275412928478519,-0.0001895705294727712,6,25
33,211,hold,dfp32_hold,0,-1.0,1,1,1,-1,15.000125635801144,0.00914206252514857,0.006219856350675189,0.14967437383454008,0.06098244336428049,5,26
34,211,hold,dfp32_hold,1,1.0,1,1,1,-1,37.55577486751605,0.014049448236069639,0.010469609664631339,0.12705607810065567,0.08043024864851134,5,29
35,211,hold,dfp32_hold,1,-1.0,1,1,1,-1,20.17726453414224,0.0022447973693661494,0.002367565190767504,0.16001118253578095,0.6528341660340988,5,26
36,211,hold,dfp32_hold,0,1.0,1,1,0,42,0.762577161963577,0.01839345191924842,,0.1331162747694472,0.15528285925664376,5,27
37,211,hold,dfp32_hold,0,-1.0,1,1,1,-1,43.706239231370915,0.009848990548971046,0.021796653902415516,0.07715742987187413,0.08907824069820869,5,25
38,211,hold,dfp32_hold,1,1.0,1,1,1,-1,37.99792188371575,0.013809854506155735,0.0011330105870690872,0.1676394973750115,0.6418809872626148,5,27
39,211,hold,dfp32_hold,1,-1.0,1,1,1,-1,42.81605925787977,0.014685612624527784,0.011135767261368373,0.14491214186377221,0.5820823802622157,5,23
40,211,hold,dfp32_hold,0,1.0,1,1,1,-1,37.83987787001398,0.013402717297537715,0.023759378224866144,0.17131192588920907,0.017482836432989313,5,26
41,211,hold,dfp32_hold,0,-1.0,1,1,1,-1,16.235198971973404,0.003011500357590769,0.0053487184256945965,0.12817055831821744,0.3143144954448074,5,26
42,211,hold,dfp32_hold,1,1.0,1,1,1,-1,14.617146197187758,0.0034362935371923067,0.00276129118632285,0.16244810503479212,0.030183381001089415,5,25
43,211,hold,dfp32_hold,1,-1.0,1,1,1,-1,10.1171337311266,0.004823214795287273,0.00913454101803412,0.15515363082715616,0.5437967317109722,5,28
44,211,hold,dfp32_hold,0,1.0,1,1,1,-1,4.242217473983423,0.0028421541855058567,0.0012251063889412127,0.09486986996465552,0.3470001788033077,5,34
45,211,hold,dfp32_hold,0,-1.0,1,1,1,-1,28.96475103351527,0.010353738749797402,0.007120893207490169,0.1478450586496416,0.6527850442305896,5,24
46,211,hold,dfp32_hold,1,1.0,1,1,1,-1,17.064469274360363,0.005689034330080873,0.005723880427267768,0.13587363828271237,0.6169616940240115,5,27
47,211,hold,dfp32_hold,1,-1.0,1,1,1,-1,9.56896305513746,0.0032367934926344185,0.0017708388209941653,0.14166777095364858,0.5640936753747048,5,25
48,211,hold,dfp32_hold,0,1.0,1,1,0,14,15.55725333633832,0.022109583692130817,,0.1325320173243616,0.5394682731574996,5,25
49,211,hold,dfp32_hold,0,-1.0,1,1,1,-1,15.910207382424218,0.002374957774553731,0.005635770536896275,0.17990184645190854,-0.0002808587240132887,5,26
50,211,hold,dfp32_hold,1,1.0,1,1,1,-1,34.117597540270964,0.007142921294754569,0.005218764425789067,0.14162708697663318,0.029838379186898578,5,23
51,211,hold,dfp32_hold,1,-1.0,1,1,1,-1,24.638450786519225,0.015456362752087,0.004373954951862849,0.14079170479617287,0.11970207439347824,5,26
52,211,hold,dfp32_hold,0,1.0,1,1,1,-1,32.45361773630012,0.009505421725689439,0.008759398966266159,0.13365374873438718,0.2395164512352852,5,24
53,211,hold,dfp32_hold,0,-1.0,1,1,1,-1,17.21163102716324,0.0028039044568068253,0.00290606039637118,0.2163186298344889,-0.0003241174428851856,5,28
54,211,hold,dfp32_hold,1,1.0,1,1,1,-1,28.77044722281684,0.02778627561226537,0.02479089358277797,0.06099061982967824,0.7162597817608649,1,28
55,211,hold,dfp32_hold,1,-1.0,1,1,1,-1,7.868288025992683,0.014416879198329756,0.00923887891519476,0.14566840064550823,0.6344179960673899,5,28
56,211,hold,dfp32_hold,0,1.0,1,1,1,-1,5.129124075295152,0.003449274068421653,0.005464106094092028,0.09811546762100976,0.2486094513420265,5,26
57,211,hold,dfp32_hold,0,-1.0,1,1,1,-1,40.292787527006936,0.005483658536719737,0.0025452837080947757,0.17032871452199738,0.05554720059644502,6,24
58,211,hold,dfp32_hold,1,1.0,1,1,1,-1,25.1610796308277,0.005200376083465993,0.003150480333366877,0.10098390791561607,0.07922895229970095,5,26
