episode,seed,profile,tag,axis,sign,grasp_ok,lift_ok,survived,lost_at,diag_deg,off_xy0,drift,rise,margin_hand,joint_hand,grasp_step
0,31,hold,mono_hold,0,1.0,0,0,0,-1,,,,,,,-1
1,31,hold,mono_hold,0,-1.0,1,1,1,-1,30.91096019272277,0.008543749633020677,0.00960667686223634,0.13633461320140894,1.0909040704220494,3,30
2,31,hold,mono_hold,1,1.0,1,1,1,-1,28.077907305859455,0.002807344637187578,0.004591730738540809,0.1442995676492853,1.0926759449751646,1,23
3,31,hold,mono_hold,1,-1.0,1,1,1,-1,10.90708752755981,0.00594450360781124,0.0031886431250822155,0.13821926748036706,1.2067857288108605,1,23
4,31,hold,mono_hold,0,1.0,1,1,1,-1,20.062096187019854,0.00238616977843332,0.0024767918976163483,0.1254944195520762,0.6540612752890724,5,27
5,31,hold,mono_hold,0,-1.0,1,1,1,-1,22.000659985992513,0.0046192060747501686,0.007159408833737403,0.14575218501532272,1.1035342168839894,1,23
6,31,hold,mono_hold,1,1.0,1,1,1,-1,12.286222551309123,0.0012666940871140136,0.0036144714268390365,0.1395283791836227,1.0973714849717369,1,25
7,31,hold,mono_hold,1,-1.0,1,1,1,-1,31.500862415664756,0.00857178590344814,0.009143903955531203,0.12556807023867333,0.948490908584801,1,29
8,31,hold,mono_hold,0,1.0,1,1,1,-1,22.803310305362658,0.00417119276566863,0.004765388288968279,0.13841598056804028,1.0913708796118438,1,25
9,31,hold,mono_hold,0,-1.0,1,1,1,-1,40.2292590369444,0.01200534810168165,0.009930055388599437,0.13804679009737575,1.084450021067379,1,24
10,31,hold,mono_hold,1,1.0,1,1,1,-1,24.093055677889225,0.00399068922948305,0.0015588766070600152,0.13958467274804898,1.2172335069437101,1,26
11,31,hold,mono_hold,1,-1.0,1,1,1,-1,10.768321269252127,0.004432308155120395,0.003728563172390879,0.13870528540948224,0.8868484492293618,3,26
12,31,hold,mono_hold,0,1.0,1,1,1,-1,44.78118527848851,0.001616837683544892,0.0020946596272048553,0.13192518399090425,0.848963451714766,5,22
13,31,hold,mono_hold,0,-1.0,1,1,1,-1,36.989979727464586,0.002136587605285654,0.0006711726485636252,0.14504170871999145,1.1661580151423057,1,24
14,31,hold,mono_hold,1,1.0,1,1,1,-1,25.8697407938036,0.005890152425043537,0.009386707021405177,0.13719473924695746,1.1353086475337573,1,25
15,31,hold,mono_hold,1,-1.0,1,1,1,-1,23.424782263926915,0.005363861675593341,0.004356497214900961,0.13698456474534448,1.1380813677963961,1,24
16,31,hold,mono_hold,0,1.0,1,1,1,-1,40.292812268010714,0.00539583428073955,0.011764202110961299,0.12437754517968702,0.9172641673244888,5,30
17,31,hold,mono_hold,0,-1.0,1,1,1,-1,20.94672640118985,0.004537478779169717,0.0006797165374550824,0.12802161137260726,0.93757974720415,3,42
18,31,hold,mono_hold,1,1.0,1,1,1,-1,0.663077469464973,0.002288452604645972,0.0001026873906804445,0.13075210596931175,0.7640627390763584,5,22
19,31,hold,mono_hold,1,-1.0,1,1,1,-1,9.233406513136487,0.013899104486613821,0.0011786187985337417,0.14345773574781695,0.9272949565846309,3,26
20,31,hold,mono_hold,0,1.0,1,1,1,-1,3.629262741443995,0.010146075815924001,0.0007570354387442129,0.1384064036043966,1.0529547396775198,3,24
21,31,hold,mono_hold,0,-1.0,1,1,1,-1,4.038852136077054,0.007376831209182637,0.0031217491531581204,0.13436908277049764,1.0199187982661164,1,27
22,31,hold,mono_hold,1,1.0,1,1,1,-1,1.8860259833680004,0.0014304131358387445,0.003908190830094568,0.12097812293230448,1.0788002721048193,1,29
23,31,hold,mono_hold,1,-1.0,1,1,1,-1,23.969490703693367,0.014878459032682987,0.007820357843351014,0.12982372951475463,1.0530623840317404,3,69
24,31,hold,mono_hold,0,1.0,1,1,1,-1,32.448363961164745,0.005463493096884682,0.006887788808377693,0.12756907256016492,0.9895251572755277,5,35
25,31,hold,mono_hold,0,-1.0,1,1,1,-1,10.579048102327562,0.001844883109661895,0.0023999140347692734,0.12436677486826153,0.7162732376829428,5,34
26,31,hold,mono_hold,1,1.0,1,1,1,-1,6.9693514416936395,0.004827292149657193,0.0040727179384644225,0.12510842149863266,0.8400214365814382,5,27
27,31,hold,mono_hold,1,-1.0,1,1,1,-1,2.951459307039954,0.001808568958365106,0.0010306133045342228,0.1283337922664861,1.0502714994190394,3,31
28,31,hold,mono_hold,0,1.0,1,1,1,-1,31.301298780534864,0.010587897938235186,0.019800017635593792,0.13420206317227046,1.1647996096491182,3,28
29,31,hold,mono_hold,0,-1.0,1,1,1,-1,1.5644498210362485,0.010975577794792834,0.0001561008361486815,0.1397014742552911,1.0707804552123328,3,23
30,31,hold,mono_hold,1,1.0,1,1,1,-1,19.324570148929098,0.0025904606523419354,0.0008326292006970132,0.13043603430619177,0.673532439863533,5,20
31,31,hold,mono_hold,1,-1.0,1,1,1,-1,32.47097825470536,0.007103814128181623,0.009110483389289176,0.1425763263409242,1.0596514050852517,3,21
32,31,hold,mono_hold,0,1.0,1,1,1,-1,19.347719479846262,0.012338225321047282,0.003523500795800894,0.14303755148732156,0.9636150733375195,3,23
33,31,hold,mono_hold,0,-1.0,1,1,1,-1,9.062889551013612,0.005904424355818867,0.0020441239991690597,0.13788191315330778,0.887001174887255,3,24
34,31,hold,mono_hold,1,1.0,1,1,1,-1,11.890763373284273,0.0067888163757204864,0.0016199566833336619,0.13681267986778956,0.9106167627581381,3,24
35,31,hold,mono_hold,1,-1.0,1,1,1,-1,41.58995342929103,0.010867528292849251,0.009764699767576202,0.1362763512577586,1.0565249818701699,1,24
36,31,hold,mono_hold,0,1.0,1,1,1,-1,33.627847624286474,0.009869874695492211,0.004284197035176474,0.1321997142169189,1.0966406116991705,3,31
37,31,hold,mono_hold,0,-1.0,1,1,1,-1,3.807477573681041,0.006059372343511744,0.0006270971962404754,0.1370210373198254,1.0837149446300516,1,27
38,31,hold,mono_hold,1,1.0,1,1,1,-1,7.156060128831797,0.00585128426604049,0.002761230446313205,0.14461196299726753,1.109666736304156,1,23
39,31,hold,mono_hold,1,-1.0,1,1,1,-1,0.01683415446190395,0.0034018218986753023,0.0008085323736946033,0.12871308672857673,0.6945927860881924,5,24
40,31,hold,mono_hold,0,1.0,1,1,1,-1,13.234388025487746,0.005110591082796999,0.0011788401804552183,0.13815399214441104,1.2198646846196506,1,27
41,31,hold,mono_hold,0,-1.0,1,1,1,-1,15.237563267379045,0.0034991251640408257,0.0006202570845808482,0.13916049084408033,0.8136215208947375,3,22
42,31,hold,mono_hold,1,1.0,1,1,1,-1,34.765078485884416,0.007654378990975216,0.00623725691028724,0.1322172736603351,1.191959761647433,1,28
43,31,hold,mono_hold,1,-1.0,1,1,1,-1,5.550763999038168,0.01268904979344713,7.811507420702271e-05,0.13871445301394847,0.9873830361127598,5,24
44,31,hold,mono_hold,0,1.0,1,1,1,-1,2.9852801267599034,0.012063972813483292,0.0006989714638238871,0.1405579760043031,1.0294167079499257,3,24
45,31,hold,mono_hold,0,-1.0,1,1,1,-1,2.325377419878926,0.0038935387703199634,0.0003021945984302099,0.12461056411045413,0.7138551028597453,5,34
46,31,hold,mono_hold,1,1.0,1,1,1,-1,5.853046380525825,0.002558927420789195,0.003609448425893345,0.12550618241463518,0.5548498463151961,5,31
47,31,hold,mono_hold,1,-1.0,1,1,1,-1,5.19551005586473,0.0025721985993518628,0.0030865829838052274,0.12921116616943018,0.7274451302152851,5,24
48,31,hold,mono_hold,0,1.0,1,1,1,-1,10.222549943577036,0.006441671147143635,0.00226504825206069,0.1441322691303648,1.1636300627945473,1,24
49,31,hold,mono_hold,0,-1.0,1,1,1,-1,12.483613698404923,0.005565288716920474,0.0006511279557377295,0.1411286932016408,1.2192946560620435,1,23
50,31,hold,mono_hold,1,1.0,1,1,1,-1,18.652605395085743,0.0018481118666457325,0.0024156790691329455,0.12343595143557762,1.1831118827445017,3,30
51,31,hold,mono_hold,1,-1.0,1,1,1,-1,16.85635852289184,0.003154801939446544,0.0034486963861881524,0.14321629389233803,1.0562010779850683,1,24
52,31,hold,mono_hold,0,1.0,1,1,1,-1,34.48221871242578,0.001468118253413877,0.0012338544259276989,0.14124705236007873,1.1769449493827828,1,22
53,31,hold,mono_hold,0,-1.0,1,1,1,-1,16.660595597528186,0.006651816488971349,0.0024023676445258913,0.1366073557067743,1.0813004062034306,1,27
54,31,hold,mono_hold,1,1.0,1,1,1,-1,2.717820475797879,0.0002734436226850383,0.0008917098087342038,0.1369792420729914,0.9430616898723927,3,23
55,31,hold,mono_hold,1,-1.0,1,1,1,-1,2.062282816967752,0.013550050491935998,0.00014570779147048067,0.14495764093111163,0.8530430374040017,3,26
56,31,hold,mono_hold,0,1.0,1,1,1,-1,12.84565222972843,0.005944909885905389,0.004543850670495126,0.12095629369213545,0.7749658673263324,5,28
57,31,hold,mono_hold,0,-1.0,1,1,1,-1,20.99850439755299,0.0034666704162500035,0.0036272747856329105,0.1270332495769373,0.6397313785665744,5,20
58,31,hold,mono_hold,1,1.0,1,1,1,-1,10.256335583612724,0.005179983201890239,0.004012514614079436,0.13384675151505254,0.9989965362444151,1,29
59,31,hold,mono_hold,1,-1.0,1,1,1,-1,23.101703026133777,0.005534102404190332,0.007947146806754223,0.13697183273369995,1.0602276949429734,1,27
60,31,hold,mono_hold,0,1.0,1,1,1,-1,21.608500354161492,0.00599552681212756,0.007580512187345979,0.14568903024505986,1.2051273610066728,3,23
61,31,hold,mono_hold,0,-1.0,1,1,1,-1,15.252232449692315,0.004751373069590716,0.004307680576790963,0.1402146120157045,1.0919708696664707,1,25
62,31,hold,mono_hold,1,1.0,1,1,1,-1,10.65506241728599,0.005583027997293266,0.0037423831505990018,0.1407689025232839,1.057134998574211,1,26
63,31,hold,mono_hold,1,-1.0,1,1,1,-1,3.2229186519002866,0.004656975191441806,0.002624530314747111,0.13134767941598313,1.0237931521618542,3,26
64,31,hold,mono_hold,0,1.0,1,1,1,-1,39.11435402057933,0.002409856841763885,0.002830142142540256,0.14300612751097574,1.0955990903261978,3,24
65,31,hold,mono_hold,0,-1.0,1,1,1,-1,20.15858599732603,0.006155701622129468,0.004598092157066823,0.12374406478775746,0.7924471522065053,5,36
66,31,hold,mono_hold,1,1.0,1,1,1,-1,42.139381182127295,0.007770632350376757,0.008595081388912023,0.13024152366850628,0.9589256567788471,5,26
67,31,hold,mono_hold,1,-1.0,1,1,1,-1,2.1472518035309065,0.01245107604341736,0.00024528193951867496,0.1447412445489935,0.8541556938170056,3,25
68,31,hold,mono_hold,0,1.0,1,1,1,-1,29.797595083571352,0.0037515222006245168,0.000653473041289468,0.14428108585184918,1.1857969495545815,1,23
69,31,hold,mono_hold,0,-1.0,1,1,1,-1,12.597434872335711,0.006628522198197578,0.0007558321065535348,0.13368574466494343,0.998360200233015,3,26
70,31,hold,mono_hold,1,1.0,1,1,1,-1,7.89081319416286,0.00041561369919323874,0.0038071841119753434,0.12276282852190479,0.4959828816492937,5,29
71,31,hold,mono_hold,1,-1.0,1,1,1,-1,40.006707537807216,0.011902901876847949,0.020377736101995118,0.13478658117012576,1.1129306746492313,3,22
72,31,hold,mono_hold,0,1.0,1,1,1,-1,3.497088902866011,0.008848135426559506,0.0007802510877627015,0.13667233939883272,1.1825609645490187,3,24
73,31,hold,mono_hold,0,-1.0,1,1,1,-1,17.743179274322593,0.0037807249843600705,0.0012181043542610142,0.1269104434570606,0.6752714967301481,5,21
74,31,hold,mono_hold,1,1.0,1,1,1,-1,16.278347769538385,0.010457046030122751,0.0012168638728279149,0.14122557166317673,1.185574450259377,3,22
75,31,hold,mono_hold,1,-1.0,1,1,1,-1,36.476959521487785,0.0027982242988284123,0.0020826808177007335,0.14358210674058325,1.2057009775075422,1,22
76,31,hold,mono_hold,0,1.0,1,1,1,-1,38.12012395249016,0.012847534606027698,0.0006967965061812795,0.1411349976701778,0.9812775734996906,1,24
77,31,hold,mono_hold,0,-1.0,1,1,1,-1,4.310469811162022,0.0111495165691899,0.0005030519103228143,0.13948708262552956,1.0420896186428976,3,22
78,31,hold,mono_hold,1,1.0,1,1,1,-1,10.603291188367137,0.0026234868787621576,0.0005111306170485892,0.13834666929842843,0.9384357502530318,5,22
79,31,hold,mono_hold,1,-1.0,1,1,1,-1,20.248393803430105,0.010673963869975014,0.0038607042409344212,0.14262466996166112,1.1775040681449904,1,21
80,31,hold,mono_hold,0,1.0,1,1,1,-1,41.48745900012588,0.007967887420127556,0.00922763758716994,0.14197368289838708,1.1457431621770109,1,20
81,31,hold,mono_hold,0,-1.0,1,1,1,-1,1.9537641117971134,0.007468369928496306,0.0018599880899563886,0.13998949678826944,1.1756222902526643,1,24
82,31,hold,mono_hold,1,1.0,1,1,1,-1,0.719282377537894,0.008217479772573682,0.0037468700448219697,0.13885436609927826,1.0258407772400875,1,28
83,31,hold,mono_hold,1,-1.0,1,1,1,-1,15.717986168037939,0.003470330258621703,0.003503104021594763,0.13276221434653346,1.149853786520743,1,26
84,31,hold,mono_hold,0,1.0,1,1,0,6,23.345793236404873,0.007811567758042679,,0.11686278892345692,0.9766174078083423,3,29
85,31,hold,mono_hold,0,-1.0,1,1,1,-1,20.629621137114015,0.005419522909645545,0.0072608532710308725,0.14482667886358824,1.1960375864223702,3,22
86,31,hold,mono_hold,1,1.0,1,1,1,-1,28.768707129672052,0.001733663706539807,0.0017450547443292708,0.1282538539048952,1.1923014384232409,3,28
87,31,hold,mono_hold,1,-1.0,1,1,1,-1,4.36699011701451,0.00439867995054154,0.003985280886377229,0.12581679548734193,0.777435795990141,5,30
88,31,hold,mono_hold,0,1.0,1,1,1,-1,22.194433247282547,0.002610603735616568,0.001883321060756989,0.13289584345845828,1.1891326052057987,1,28
89,31,hold,mono_hold,0,-1.0,1,1,1,-1,44.88728872231596,0.011038045557370533,0.01032108630457924,0.13247436177350702,1.0105503548346149,1,26
90,31,hold,mono_hold,1,1.0,1,1,1,-1,20.502329741013618,0.00813692761904664,0.002726157279657063,0.12689640485125664,0.5892711618836359,5,23
91,31,hold,mono_hold,1,-1.0,1,1,1,-1,10.253011570074207,0.0026750237527471293,0.0011391320676154334,0.13830351935920693,0.9415999906897783,3,22
92,31,hold,mono_hold,0,1.0,1,1,1,-1,18.721208937604814,0.00935719199398459,0.008335494366950007,0.14067359165509774,1.017094201600698,1,26
93,31,hold,mono_hold,0,-1.0,1,1,1,-1,22.398554885512937,0.010969083555216008,0.006081145349879089,0.13657785382675702,1.083954301361094,3,30
94,31,hold,mono_hold,1,1.0,1,1,1,-1,9.631675004832132,0.009876030945788436,0.004084284868468043,0.1311030447320466,0.9812475988925327,3,28
95,31,hold,mono_hold,1,-1.0,1,1,1,-1,31.06073565634003,0.003809475369646502,0.009001412955298358,0.13906615828420354,1.1591199080170485,3,25
96,31,hold,mono_hold,0,1.0,1,1,1,-1,6.260355944707612,0.004285375255551381,0.004117089380065751,0.12990967650554253,0.8281574883491518,5,26
97,31,hold,mono_hold,0,-1.0,1,1,1,-1,42.68366810106903,0.0007467456471978133,0.0012459646203427466,0.13159273256129222,0.6247265535170885,5,20
98,31,hold,mono_hold,1,1.0,1,1,1,-1,30.463193058347372,0.0040831088330116,0.0009077334948926013,0.14698679671487824,1.148391612196824,1,23
99,31,hold,mono_hold,1,-1.0,1,1,1,-1,18.633723002735692,0.005173464932071019,0.007170776643120583,0.12793434543343796,1.1105127761958196,1,29
