res_x,res_y,res_z,res_norm,reproj,area_px,obliq_deg,cam_range,gripper_perp,gripper_dz,cx,cy,obj_yaw,det_x,det_y,det_z
-0.019406781020621183,0.0037058311183185144,-0.004717561871419584,0.020312846276937958,0.10909542441368103,337.5,47.19358403408651,0.3904016793536229,0.08972244756483566,0.17054719544422703,299.25,79.5,-3.09843153353542,0.12610946270434018,-0.37429444915449045,0.8497175618714197
-0.021213210193115978,0.00425511686560931,-0.004326282083232047,0.022064066327424938,0.08285501599311829,386.0,48.92655787025629,0.38685623790903806,0.09684732107493643,0.15807985888093912,297.5,39.0,-1.8947778204853747,0.13961417133501153,-0.36569657935984573,0.8493262820832321
-0.019300122883151027,0.0018026643654220076,-0.0021263494589638388,0.019500402666117644,0.3061743974685669,369.0,32.85908140378271,0.3322532163696671,0.0772131900190582,0.17405086994908514,249.5,98.0,2.0142431886915357,0.10581175433476578,-0.25048251937030164,0.8471263494589639
-0.026761213467628525,-0.00324199215331325,0.0010524398807473245,0.026977410718686746,0.22307266294956207,318.0,37.941494740854736,0.3508998904813311,0.09180592834101321,0.17318226533365122,178.0,32.25,0.8880111664355301,0.21454122768979472,-0.1550153151098922,0.8439475601192528
-0.01874232956277745,0.0034695788133521366,-0.0022954850739963506,0.019198493334289638,0.17447137832641602,469.0,35.06277135899532,0.3211418459437963,0.08209568434754796,0.15494447018544255,274.0,97.75,-2.8401713487074964,0.06943118836228498,-0.26290432584835804,0.8472954850739964
-0.016715946108337543,-0.003898032218096509,-0.00942729578852508,0.019582936841916896,0.07938709110021591,492.0,28.194960050011282,0.27096881720564425,0.0762285401153382,0.14364647107166173,215.5,86.5,-0.32025640257791765,0.06851409698338487,-0.20806795853869234,0.8544272957885252
-0.021818255929964003,-0.003910626620974203,-0.0025451447918085623,0.022311590136190468,0.048651669174432755,416.0,29.97206922128851,0.2989069250432953,0.0850848186112386,0.1569701171047454,181.0,55.5,-1.8492117330652154,0.1379813241726294,-0.10857355143292459,0.8475451447918086
-0.020215075442035685,0.000603749729439329,-0.0065242936549751995,0.02125041638555212,0.06505332142114639,363.0,47.47021345125913,0.391912443676486,0.09551855984746783,0.16570783345026696,292.5,45.5,1.4261161402810165,0.18228279655035715,-0.30645723109353573,0.8515242936549753
-0.016824901337378927,-0.0024129742068754734,-0.0026373548424067916,0.017200447380819724,0.12276393920183182,430.5,16.41081892567764,0.2822388679790392,0.05797926861690208,0.16672464445214807,204.5,122.25,0.901088783820322,0.03912709429548488,-0.18348811653871358,0.8476373548424069
-0.02309839021479737,0.0011721435100494615,-0.005177194573550148,0.023700483003002176,0.19660614430904388,334.0,50.54314782352087,0.4071171783372246,0.09860201613968544,0.16134756271623607,283.0,22.25,-1.469684146758769,0.23775414010935125,-0.2688376677599774,0.8501771945735502
-0.025366093829760822,0.004802785395927045,-0.001713448041323229,0.025873565040981008,0.05954138562083244,359.0,48.69713812143384,0.396435861224515,0.09834528163411159,0.1644258304514602,281.0,23.5,0.8989598840266212,0.2049708675327601,-0.2799986363712903,0.8467134480413233
-0.015607374951134602,-0.00455097335315674,-0.012774009340896786,0.020675512713540258,0.062076013535261154,435.0,40.86866152720613,0.32053874594652154,0.07780644448556977,0.15188090313918423,278.5,116.0,2.9183909610982184,0.04616936942550438,-0.29491425209623173,0.8577740093408969
-0.017504064686644567,-0.004811149558086328,-0.001717331005500089,0.018234271754225987,0.15519700944423676,410.5,7.249278506093299,0.28279531158913623,0.06134383052343461,0.17168262758972064,174.25,108.25,-0.20452311124612307,0.05832946236566768,-0.08374373196036307,0.8467173310055002
-0.017991789438703124,-0.004829376606567182,-0.006029359038676185,0.019580105618508648,0.1778028905391693,451.0,24.553113866107534,0.273259781171297,0.07527684827170601,0.15453027396824026,175.75,80.75,-2.0240371667183754,0.07751942441238309,-0.11359984798201536,0.8510293590386763
-0.01815730992613878,-0.005861295302240166,-0.006381843200483739,0.020118911725276818,0.24788717925548553,624.5,19.900584130939208,0.24340648919145985,0.07972000985591912,0.12793632657830856,150.75,71.25,-1.282073845459744,0.05735681685332918,-0.1012535653403894,0.8513818432004838
-0.017703494552239546,-0.0035227307328879187,-0.00999133560709975,0.020631290274515254,0.058530937880277634,582.0,36.16660489176485,0.27729103505678765,0.09285868273888716,0.1291815797920428,216.5,35.5,-2.893278874006173,0.11988391807157582,-0.18003442834540132,0.8549913356070998
-0.015436503233401792,-0.005402922969672139,-0.009205121920195403,0.018767298107524606,0.09864947944879532,462.5,18.843104923995952,0.26555219960739906,0.04043742021598689,0.15988672105617863,175.75,145.5,0.36189518256547604,0.017378532572363842,-0.10805496153251563,0.8542051219201955
-0.024296637372239444,0.00911292700935551,0.0008151142552936808,0.025962211722523304,0.1816467046737671,393.5,46.663393177460556,0.3862918826887299,0.0949925656524466,0.16020518229659098,301.75,52.5,0.78521764568814,0.14739083375612855,-0.34386277809627297,0.8441848857447064
-0.019199681978736033,-0.0020269501009918256,-0.007050573849029962,0.020553513237330914,0.05483872815966606,512.0,36.33856314826756,0.29100925306732933,0.09026210345097893,0.13925428186501776,229.0,48.0,0.05992247792161328,0.10731871929119172,-0.20431044635380027,0.85205057384903
-0.019869367925904796,-0.002180716094921903,-0.007145899238438669,0.021227604207435753,0.07723172754049301,452.0,39.81673199995504,0.3134124362898287,0.09300570115427038,0.14527489359966483,228.0,36.5,0.14698604223671444,0.15054783413328987,-0.1963566858801608,0.8521458992384388
-0.018434094335113782,-0.0012475637426236363,-0.009580578530194117,0.020812489861162686,0.12893560528755188,352.5,51.19502813780691,0.39696942865978546,0.09629336222595059,0.15584809516927944,302.25,44.5,-2.9841936580063826,0.16994108942207625,-0.37096128740770196,0.8545805785301942
-0.01953612922079198,-0.004484019161592093,-0.007510231795866851,0.021404914258194466,0.0792245864868164,449.0,37.99833612266736,0.2969927824125327,0.09144954266793397,0.14245480347966366,183.5,35.5,-0.07848135616078139,0.14815901520439662,-0.09527848938607332,0.8525102317958669
-0.026120890141984848,-0.0006283612377382397,0.003932568167416273,0.02642273324329088,0.11052189022302628,285.0,35.381417959171834,0.35734028315509,0.08647894625156596,0.18673924417371024,197.0,51.25,-2.3333851815364377,0.19347467160576992,-0.2091635826667824,0.8410674318325838
-0.015811699056090478,-0.0007300574903708057,-0.00768684537309372,0.017596317875324695,0.1313031166791916,562.5,34.31648105111792,0.2846076016856286,0.07515555530483944,0.13827988784653344,270.25,119.5,2.692959401742336,0.005668273643134811,-0.26533880208866467,0.8526868453730938
-0.01620356681796107,0.002023792642788569,-0.0051916220728567275,0.01713488412661455,0.030484026297926903,514.0,38.85404303957839,0.314916532872381,0.08021279242550736,0.146756432696307,290.5,117.0,-0.29104469157880614,0.02019830882056118,-0.3043562094840037,0.8501916220728568
-0.018089276086338833,0.002556322873497885,-0.001115455787835229,0.01830303083032899,0.12003328651189804,432.0,31.78597574966055,0.32135391229431715,0.07749852654136725,0.16814340731281574,261.75,105.0,-2.983518810197169,0.052550679020947726,-0.25574945920210573,0.8461154557878353
-0.017727333757449643,-0.0036904601729028097,-0.00721470865148488,0.01949179005021361,0.13594336807727814,447.0,23.766725945524623,0.2798617597792802,0.07511314732874233,0.15470473928288098,198.25,84.0,-2.0335160370791994,0.08462304948651339,-0.1774321827552844,0.852214708651485
-0.018515233964357072,0.00011292407871574262,-0.0062522744857054224,0.01954271160425386,0.13961024582386017,377.5,40.56398382409716,0.3394483789879895,0.0827394171318552,0.16525072062534119,268.25,91.5,-2.8196581339914357,0.10725876790930394,-0.24925495829539204,0.8512522744857055
-0.019863665334507064,-0.003134365493563024,-0.005322445616470661,0.02080187190876879,0.12480001151561737,352.5,32.79999454278509,0.3174401498811505,0.08191770556149837,0.17002357975651072,205.5,67.75,-0.7128344148170791,0.14675066016297555,-0.18535024790199542,0.8503224456164707
