res_x,res_y,res_z,res_norm,reproj,area_px,obliq_deg,cam_range,gripper_perp,gripper_dz,cx,cy,obj_yaw,det_x,det_y,det_z
-0.019883895443211147,0.002094220690753823,-0.002061099268956701,0.02009983055885368,0.07565974444150925,379.0,35.38855831462508,0.33599344026358724,0.08256804615555811,0.17246442549639995,254.0,83.5,-0.44968105692292976,0.12652972698637918,-0.22963951552975617,0.8470610992689568
-0.016073523313983408,-0.006020115082267366,-0.006793328668214471,0.018459394673804877,0.16506308317184448,500.0,6.651810836270982,0.2589552577817728,0.05338016162784341,0.15176793230848473,135.0,127.0,2.938920341899142,0.0231761571295949,-0.086748261463312,0.8517933286682146
-0.03220306697407449,0.012981901698261245,0.007224807329113014,0.03546498463531107,0.2541407346725464,257.5,48.14320230403523,0.4431276026659025,0.09552359883437994,0.18915300519594302,278.25,38.75,-2.703800899296792,0.23850643235108532,-0.3458933643366751,0.8377751926708871
-0.017914408283168468,0.00029456253087187245,-0.004490159359602286,0.018470904750316715,0.041159309446811676,517.0,31.31807769743141,0.28732416644662306,0.0810866353822566,0.14492564460036872,248.0,86.5,-2.5886528897751897,0.07151934325305555,-0.22720614199945446,0.8494901593596024
-0.026081179918575587,-0.005145488217097358,0.0037003385598841643,0.02684020306173491,0.05753745511174202,312.0,31.54282365123672,0.3337132579737578,0.08332638650396391,0.17984979565988668,157.5,58.5,0.5036924636566567,0.1832738124842015,-0.1116269976667446,0.8412996614401159
-0.01581947078563547,-0.006193009836790345,-0.006501404740032468,0.01819003272041787,0.1159362941980362,429.0,18.624437743569047,0.27156290035320113,0.047431992771929284,0.1645878385191345,145.5,134.0,2.9818125636130715,0.034891868803713415,-0.08480329152318612,0.8515014047400326
-0.01891359279466681,-0.0003672723413943313,-0.002345241910058915,0.019061978936928934,0.14305050671100616,395.0,28.97325553314047,0.3061890383163843,0.07431065431782308,0.16921311155558094,227.25,95.25,-0.28090640030623826,0.07447991569006192,-0.22404355454425176,0.847345241910059
-0.02040651971180177,-0.0038850069330476633,-0.004476164106612779,0.021249832251745215,0.154214009642601,400.0,30.831875219020127,0.295616978914325,0.08193624095505789,0.1575285621034861,182.25,64.0,-0.5383139980221733,0.13782928698212243,-0.1402618432355184,0.8494761641066129
-0.016653252273205556,0.0006944102360520454,-0.0039714510917863155,0.01713433513811991,0.09028319269418716,390.0,30.443382231674818,0.3234750375385151,0.0677743204272773,0.17655616442362765,250.5,127.0,-0.389093142647459,0.05633387225680247,-0.24990588926459575,0.8489714510917864
-0.025136090365558,0.006003082526259529,-0.0018807841103978262,0.025911337046792958,0.14363695681095123,399.5,50.26843768021898,0.39178100722915277,0.098629772022948,0.15209152591940656,301.75,29.5,-0.459041329224198,0.18277294563922514,-0.31094561881513866,0.8468807841103979
