episode,seed,profile,tag,axis,sign,grasp_ok,lift_ok,survived,lost_at,diag_deg,off_xy0,drift,rise,margin_hand,joint_hand,grasp_step
0,307,jerk,int8_jerk,0,1.0,1,1,1,-1,10.982371355517074,0.012116647331742548,0.010870354625168301,0.12692906297442597,0.024394091841079213,5,31
1,307,jerk,int8_jerk,0,-1.0,1,1,1,-1,18.001411781435678,0.011004822828811565,0.0029184155367032016,0.16796390990692578,0.6387171694263913,5,24
2,307,jerk,int8_jerk,1,1.0,1,1,1,-1,4.8790077720358624,0.008124711428948201,0.0005675972080431998,0.17802579812385022,-0.00031219189188735896,5,30
3,307,jerk,int8_jerk,1,-1.0,1,1,1,-1,28.281762276276027,0.007733319037050973,0.004939276461835106,0.15349618537151888,0.4548127468295773,5,28
4,307,jerk,int8_jerk,0,1.0,1,1,1,-1,17.191540317717767,0.004834198631564017,0.001765699186897575,0.14211892195765063,0.04175663744620817,5,30
5,307,jerk,int8_jerk,0,-1.0,1,1,1,-1,22.247228553131777,0.007439271926724581,0.0010203170703907132,0.16475254468603873,0.013083275336626787,5,27
6,307,jerk,int8_jerk,1,1.0,1,1,1,-1,2.952754569135635,0.012685863149793955,0.006294741237438185,0.1333134679826704,0.4981328634771285,5,28
7,307,jerk,int8_jerk,1,-1.0,1,1,1,-1,2.256657236821489,0.004270657576627195,0.0006630085458548073,0.1405502795886786,0.5005459000168901,3,24
8,307,jerk,int8_jerk,0,1.0,1,1,1,-1,11.358083255673222,0.002292294613943771,0.0016574639301630036,0.07926920324982134,-0.0001945939164413879,5,32
9,307,jerk,int8_jerk,0,-1.0,1,1,1,-1,9.16832405568411,0.006268151993187908,0.00499693920644695,0.15301926154704337,0.7947266530502759,5,32
10,307,jerk,int8_jerk,1,1.0,1,1,1,-1,2.993387562852824,0.00936483509952626,0.0019932085515050753,0.13164148270388476,0.44744011397089123,5,31
11,307,jerk,int8_jerk,1,-1.0,1,1,1,-1,21.785210266340385,0.005290106414880513,0.0027881682651054616,0.17792143949096817,0.005516101558212583,5,27
12,307,jerk,int8_jerk,0,1.0,1,1,0,15,23.812645874595503,0.02017458983246922,,0.11152501677171567,0.31710921593983477,6,30
