episode,seed,profile,tag,axis,sign,grasp_ok,lift_ok,survived,lost_at,diag_deg,off_xy0,drift,rise,margin_hand,joint_hand,grasp_step
0,89,jerk,mono_jerk,0,1.0,1,1,1,-1,33.48129201973211,0.0017057666690449506,0.001001426435039972,0.1316567202534542,0.9084103211411589,5,31
1,89,jerk,mono_jerk,0,-1.0,1,1,1,-1,12.371510526564222,0.00780886173187637,0.001309335445665989,0.1362913812490344,0.9563179894374323,3,25
2,89,jerk,mono_jerk,1,1.0,1,1,1,-1,23.91152630361347,0.004908674155672483,0.0009163311508121568,0.14193095506292608,1.0195052072664414,1,30
3,89,jerk,mono_jerk,1,-1.0,1,1,1,-1,4.160428363627304,0.002177673385640225,0.0012732552241782706,0.11973582470560495,0.4578409378711443,5,26
4,89,jerk,mono_jerk,0,1.0,1,1,1,-1,14.689226567811147,0.005503225389816666,0.003142112301604188,0.14308378597136107,1.0912107482712026,1,25
5,89,jerk,mono_jerk,0,-1.0,1,1,1,-1,4.428722575096955,0.0040060877943208836,0.003819998868150896,0.130355019632027,0.8292837762641354,5,27
6,89,jerk,mono_jerk,1,1.0,1,1,1,-1,1.2133908650852163,0.009329282986347345,0.006439498883228324,0.14143020639733073,1.1589701859849098,1,26
7,89,jerk,mono_jerk,1,-1.0,1,1,1,-1,2.780683555960607,0.002347526105776938,0.0013178425646939904,0.1303819381519583,1.1336668798928733,3,31
8,89,jerk,mono_jerk,0,1.0,1,1,1,-1,27.348407426089885,2.1628955456259365e-05,0.0016988486241080924,0.12565215399732044,0.621472961390297,5,21
9,89,jerk,mono_jerk,0,-1.0,1,1,1,-1,18.101273456392434,0.002188489877112155,0.0038711315329940646,0.12815988862829553,1.1490230759058526,3,29
10,89,jerk,mono_jerk,1,1.0,1,1,1,-1,42.41860299318702,0.006530938139459012,0.004941885071700347,0.14285916587380487,1.1682652651839147,1,26
11,89,jerk,mono_jerk,1,-1.0,1,1,1,-1,41.61836582114066,0.0034740675920142718,0.00026307201107828764,0.14008561646031614,1.1042966518916169,1,26
12,89,jerk,mono_jerk,0,1.0,1,1,1,-1,1.695983972175128,0.004390904051294826,0.0015235006862377447,0.12816563784091628,1.0530190372378039,3,29
13,89,jerk,mono_jerk,0,-1.0,1,1,1,-1,20.73171497874668,0.005489023552653464,0.003856872039386687,0.14398781196085486,1.1090959581548254,3,48
14,89,jerk,mono_jerk,1,1.0,1,1,1,-1,9.936023110728769,0.009446353750551329,0.0024781877680919123,0.14113830268216043,1.0623997398703997,1,25
15,89,jerk,mono_jerk,1,-1.0,1,1,1,-1,15.866522212744997,0.010319410966732029,0.0025752468233497224,0.1389538893018062,1.023525113064585,3,23
16,89,jerk,mono_jerk,0,1.0,1,1,1,-1,8.471174711733852,0.008267030678124506,0.0037887565883598043,0.14361635827279473,1.0827867301642748,1,25
17,89,jerk,mono_jerk,0,-1.0,1,1,1,-1,0.45905006730924214,0.0026072251266941126,0.0026068346035993542,0.13152865472291164,0.6701957456956213,5,23
18,89,jerk,mono_jerk,1,1.0,1,1,1,-1,5.102896401899187,0.0010088544271441766,0.001200340062165206,0.12771577125908617,1.1175066787710606,3,31
19,89,jerk,mono_jerk,1,-1.0,1,1,1,-1,9.70635618088592,0.00550325432573229,0.0013308892575939963,0.14376459770548777,0.3365447333535969,5,23
20,89,jerk,mono_jerk,0,1.0,1,1,1,-1,5.676566252012179,0.005259112110535413,0.0026839361010902976,0.13684477090459612,1.0714602754948723,1,28
21,89,jerk,mono_jerk,0,-1.0,1,1,1,-1,22.314134406194572,0.0006562335989046659,0.0003223861031646204,0.12331729009297265,0.6928299974473453,5,35
22,89,jerk,mono_jerk,1,1.0,1,1,1,-1,38.01791831289578,0.003897504879647545,0.010887016476976492,0.13171025340430698,0.7641358043902224,5,22
23,89,jerk,mono_jerk,1,-1.0,1,1,1,-1,8.695372109180752,0.005702229971890129,0.002983387601870476,0.1329782546085978,1.1593231085099909,1,27
24,89,jerk,mono_jerk,0,1.0,1,1,1,-1,6.283621040153392,0.003337174891467069,0.0017246139761747776,0.1322737987051943,1.021013207723556,3,30
25,89,jerk,mono_jerk,0,-1.0,1,1,1,-1,20.83805713026942,0.00434374375819241,0.0012407193602837385,0.13714543148821812,1.0816885128882947,1,27
26,89,jerk,mono_jerk,1,1.0,1,1,1,-1,10.673258158105781,0.004586054747439581,0.0024188302741612005,0.13716222657242982,0.42393634546896264,5,23
27,89,jerk,mono_jerk,1,-1.0,1,1,1,-1,13.061237324472884,0.002457214348692018,0.004423181024171499,0.1363652857476627,1.1333869736700675,1,26
28,89,jerk,mono_jerk,0,1.0,1,1,1,-1,0.6546026878792333,0.0007796490008498759,0.000961464097943018,0.11731985826150637,0.5570109661874336,5,26
29,89,jerk,mono_jerk,0,-1.0,1,1,1,-1,3.068479302012946,0.005607865567394019,0.0034361570684624133,0.13622508392474864,0.9624483976115563,1,30
30,89,jerk,mono_jerk,1,1.0,1,1,1,-1,30.388948278212634,0.0035506891134595266,0.00838066406912787,0.1278129595607932,0.8704675442515866,3,24
31,89,jerk,mono_jerk,1,-1.0,1,1,1,-1,12.097481342228072,0.0024972990496089495,0.0005934377603683691,0.12760379401535515,0.7873169887552964,5,29
32,89,jerk,mono_jerk,0,1.0,1,1,0,26,38.927742402016065,0.011486516734189666,,0.12470620234749297,1.0836430736146103,1,35
33,89,jerk,mono_jerk,0,-1.0,1,1,1,-1,39.319631298709766,0.01215877144077553,0.019721738972510467,0.13786208260717625,1.1933124525822287,1,24
34,89,jerk,mono_jerk,1,1.0,1,1,1,-1,25.573106604250853,0.00766435858580548,0.0039032364691246662,0.14429675083516946,1.185737344967034,1,25
35,89,jerk,mono_jerk,1,-1.0,1,1,1,-1,27.71207574275529,0.0030591544243988964,0.0031414672785472207,0.13296824079463843,1.1766425619351613,3,22
36,89,jerk,mono_jerk,0,1.0,1,1,1,-1,30.025621374594778,0.01392811933494598,0.01135680349973114,0.13997732662144602,1.084252100263613,3,22
37,89,jerk,mono_jerk,0,-1.0,1,1,1,-1,10.094305102790173,0.005245924933131688,0.0014011891216021324,0.12829013296799674,0.7222754632880592,5,31
38,89,jerk,mono_jerk,1,1.0,1,1,1,-1,26.82483119253169,0.005949799323601297,0.008627395046790325,0.14028552537031724,1.1031818123653057,1,24
39,89,jerk,mono_jerk,1,-1.0,1,1,1,-1,22.96767093978352,0.0029811119181802534,0.0027242682209146357,0.12892810064472437,0.7345575154988739,5,23
40,89,jerk,mono_jerk,0,1.0,1,1,1,-1,5.139687925914146,0.00710912418125979,0.00427347218116259,0.13498036156637683,1.0005361696102235,5,32
41,89,jerk,mono_jerk,0,-1.0,1,1,1,-1,15.039813472680223,0.004230857065766806,0.0017078121181304784,0.13191555168222224,1.109496092466973,3,25
42,89,jerk,mono_jerk,1,1.0,1,1,1,-1,9.340239944702681,0.0031646260760987885,0.0009898919290592357,0.1323192754109196,0.42476213597450174,5,36
43,89,jerk,mono_jerk,1,-1.0,1,1,1,-1,24.797747752739383,0.009998016323181135,0.009886250782724685,0.1500614809910641,0.8496725330492614,1,24
44,89,jerk,mono_jerk,0,1.0,1,1,1,-1,8.258097493396633,0.0030141218802635515,0.0017374638787202737,0.13495049026428974,1.104358577506328,1,28
45,89,jerk,mono_jerk,0,-1.0,0,0,0,-1,,,,,,,-1
46,89,jerk,mono_jerk,1,1.0,1,1,1,-1,15.760695909783635,0.00921612188478049,0.0018816689506183713,0.1312321533451204,1.0197100882325723,3,31
47,89,jerk,mono_jerk,1,-1.0,1,1,1,-1,28.638220906968073,0.004960283234356725,0.008732826918072905,0.13820048472458846,0.9027856004568662,3,22
48,89,jerk,mono_jerk,0,1.0,1,1,1,-1,32.48196466304478,0.0016759695386678384,0.0021669957210441525,0.13862484513124795,1.130051549669996,1,26
49,89,jerk,mono_jerk,0,-1.0,1,1,1,-1,3.0965271691893577,0.0038809478041157298,0.0028262588867724236,0.13281525944695038,1.0289477624966645,1,30
50,89,jerk,mono_jerk,1,1.0,1,1,1,-1,17.622978312885863,0.009399807874509518,0.004548519462745267,0.14067934700475826,1.046737887325992,1,25
51,89,jerk,mono_jerk,1,-1.0,1,1,1,-1,32.86706920044858,0.0116023698449272,0.008175220944150033,0.1403512985173414,1.004751229517037,1,24
52,89,jerk,mono_jerk,0,1.0,1,1,1,-1,2.872541324126942,0.0037490974762063606,0.0027176230721864,0.13005757528303274,1.0441059325489181,3,29
53,89,jerk,mono_jerk,0,-1.0,1,1,1,-1,31.15204421764547,0.004329555471681945,0.003515035941055607,0.1318480854016113,0.9017341448493768,5,22
54,89,jerk,mono_jerk,1,1.0,1,1,1,-1,33.02663482484175,0.006788546802385306,0.01072513643955301,0.13317416356182687,1.0585663538703352,3,23
55,89,jerk,mono_jerk,1,-1.0,1,1,1,-1,33.429416861486345,0.008362799969558278,0.010797279132145392,0.13571875629442665,1.0843876279464095,3,23
56,89,jerk,mono_jerk,0,1.0,1,1,1,-1,3.100997858185437,0.003479976367917352,0.002012113290731468,0.1307604074130173,0.9994039817827725,3,26
57,89,jerk,mono_jerk,0,-1.0,1,1,1,-1,41.25948147043434,0.008311929354977056,0.004472104873295137,0.1325876159012067,1.0044794774257837,1,26
58,89,jerk,mono_jerk,1,1.0,1,1,1,-1,40.120406338942615,0.008297290478559777,0.008925030490876737,0.1391506759195541,1.0493382827529252,3,23
59,89,jerk,mono_jerk,1,-1.0,1,1,1,-1,25.719443637668576,0.0027538037487560506,0.0028207406930450905,0.12814449315965348,1.1604218465385507,3,29
60,89,jerk,mono_jerk,0,1.0,1,1,1,-1,24.019177171523552,0.007791527257976774,0.0022821243491299597,0.14146330701550058,1.1097194175411507,1,26
61,89,jerk,mono_jerk,0,-1.0,1,1,1,-1,20.497443952770567,0.00026907999097563833,0.002794226816109154,0.13267721384624231,0.8885963710562792,3,27
62,89,jerk,mono_jerk,1,1.0,1,1,1,-1,0.47830085273369605,0.00516128619595091,0.0025831439737648856,0.14164461607296408,1.1296850937919765,1,24
63,89,jerk,mono_jerk,1,-1.0,1,1,1,-1,37.60302127099317,0.008009334980112052,0.0010874857932856206,0.14753110320637153,1.0901564175952094,1,25
64,89,jerk,mono_jerk,0,1.0,1,1,1,-1,21.637380672432315,0.009820966947377682,0.005488721750151785,0.1291876000545087,0.9175102733189968,3,32
65,89,jerk,mono_jerk,0,-1.0,1,1,1,-1,34.88064335762897,0.00790293810253136,0.004688684988930347,0.143918886493276,1.005581613499344,1,24
66,89,jerk,mono_jerk,1,1.0,1,1,1,-1,35.42379613198946,0.004021876044974558,0.0018510841911114435,0.1434342727111937,1.0536306940146303,1,30
67,89,jerk,mono_jerk,1,-1.0,1,1,1,-1,8.824911237567754,0.008027908344352115,0.0021216582908206954,0.13198181697440414,0.701782052056902,5,32
68,89,jerk,mono_jerk,0,1.0,1,1,1,-1,8.251534835019449,0.004604882315709747,0.003761806756737543,0.1257897134746575,0.8262025659831957,5,26
69,89,jerk,mono_jerk,0,-1.0,1,1,1,-1,14.59179026387919,0.0034425171517949178,0.0016653863135131337,0.12606215643433083,0.856405265968629,5,29
70,89,jerk,mono_jerk,1,1.0,1,1,1,-1,29.07060405945839,0.002962916730983746,0.00840261009892736,0.1415592975761878,0.9926816277040627,3,23
71,89,jerk,mono_jerk,1,-1.0,1,1,1,-1,18.397163758396616,0.01224222624611247,0.007249396997610925,0.1379328530759596,0.9596443641100989,3,21
72,89,jerk,mono_jerk,0,1.0,1,1,1,-1,3.3056042463810087,0.009004047835877738,0.0010521010251446825,0.13607612837129535,0.9577684573433007,3,26
73,89,jerk,mono_jerk,0,-1.0,1,1,1,-1,22.97607810602532,0.0048637832969752335,0.0017879604429459127,0.12632051824004709,0.7075718017366617,5,29
74,89,jerk,mono_jerk,1,1.0,1,1,0,35,2.07516013944894,0.00338507077627435,,0.13384103676533,0.8286049492115648,3,22
75,89,jerk,mono_jerk,1,-1.0,1,1,0,29,29.264516718073025,0.012490895007647074,,0.13314756611211676,0.9962521457513587,3,28
76,89,jerk,mono_jerk,0,1.0,1,1,1,-1,16.699326771831252,0.001763622260227644,0.0014299621887550332,0.12832182422146143,1.1552503445561186,3,31
77,89,jerk,mono_jerk,0,-1.0,1,1,1,-1,30.222868064854293,0.0027636100911244336,0.003419693950617658,0.13456525753927584,0.8238201191530341,5,23
78,89,jerk,mono_jerk,1,1.0,1,1,1,-1,37.41769470836404,0.002043087278660872,0.00288514843665137,0.12718217687559485,1.1182253651771852,1,27
79,89,jerk,mono_jerk,1,-1.0,1,1,1,-1,2.7532350471329323,0.004013018371462041,0.00471169253192181,0.12202827585638776,1.0434701746300394,1,29
80,89,jerk,mono_jerk,0,1.0,1,1,1,-1,23.48077215752059,0.00848397274166635,0.0034769374414669423,0.14047475107876373,1.078563839617188,3,21
81,89,jerk,mono_jerk,0,-1.0,1,1,1,-1,0.12440076843373049,0.003832813502752902,0.0008075447266138219,0.13154180811174077,0.7378752558943633,5,26
82,89,jerk,mono_jerk,1,1.0,1,1,1,-1,2.917437250193977,0.0039229902117370215,0.003178755857126679,0.12999843496892682,0.6968841722483727,5,29
83,89,jerk,mono_jerk,1,-1.0,1,1,1,-1,34.9123912619034,0.00528990343606959,0.009508952131377871,0.13312097499249165,0.7507709494343158,3,21
84,89,jerk,mono_jerk,0,1.0,1,1,1,-1,2.531124410820226,0.006598662571345667,0.0011409761438089469,0.13711155797110608,1.003914165366607,3,31
85,89,jerk,mono_jerk,0,-1.0,1,1,1,-1,13.59429718605589,0.0009825976399647136,0.0009981935203469477,0.12676289538494478,0.6977582528460013,5,29
86,89,jerk,mono_jerk,1,1.0,1,1,1,-1,23.83281117444517,0.006539914021845469,0.007983729798654115,0.13856612236110177,1.0707238517198427,1,25
87,89,jerk,mono_jerk,1,-1.0,1,1,1,-1,8.323861681357926,0.003460557305860432,0.004153951234135631,0.1299176772679289,1.1222263158653245,1,29
88,89,jerk,mono_jerk,0,1.0,1,1,0,18,43.55387714995618,0.005706685660362541,,0.13958278514290945,1.0664223965140418,3,23
89,89,jerk,mono_jerk,0,-1.0,1,1,1,-1,6.11055677327073,0.004881794434916151,0.0033463897766721836,0.13240702102050061,1.106969878388362,1,27
90,89,jerk,mono_jerk,1,1.0,1,1,1,-1,24.36500122543498,0.0075245726948046845,0.007922535363130031,0.13333305450367805,0.8817160659767271,3,33
91,89,jerk,mono_jerk,1,-1.0,1,1,1,-1,24.75045764224498,0.004457971631766282,0.003676396633189136,0.1438338520150727,1.1748588970210652,3,21
92,89,jerk,mono_jerk,0,1.0,1,1,1,-1,2.074779289568511,0.001796365223020217,0.0023880082867739276,0.12246999647402967,0.4958131429591899,5,26
93,89,jerk,mono_jerk,0,-1.0,1,1,1,-1,38.09424678778905,0.00264430089595899,0.0019175778120866288,0.14020714607392282,1.1782556151848749,1,24
94,89,jerk,mono_jerk,1,1.0,1,1,1,-1,4.533038783227056,0.011569900805054488,0.0005826512821292053,0.14099870590387942,1.1803216761791995,3,21
95,89,jerk,mono_jerk,1,-1.0,1,1,1,-1,42.29907510679493,0.00552249143183992,0.01641524101944109,0.1416615891312456,1.0772339328876746,3,22
96,89,jerk,mono_jerk,0,1.0,1,1,1,-1,36.778646957766185,0.006284278749919782,0.007380372069271737,0.13307417538608068,1.0947095898933359,1,28
97,89,jerk,mono_jerk,0,-1.0,1,1,1,-1,1.031377873111765,0.004320784042476909,0.0019381812034047936,0.1316279986677542,1.0434141723435943,3,29
98,89,jerk,mono_jerk,1,1.0,1,1,1,-1,19.69798152464962,0.007905595057188132,0.003990160423109512,0.12818671087553002,0.8424844468060058,5,31
99,89,jerk,mono_jerk,1,-1.0,1,1,1,-1,28.88362747303691,0.000510191579879854,0.001850030932765844,0.14168151519755778,1.2019006119603213,1,25
