episode,attempts,success,phase,steps,tag,regrasps,unjams,pose_rejects
0,1,1,DONE_OK,269,D_loose,1,0,1
1,1,1,DONE_OK,98,D_loose,0,0,0
2,1,1,DONE_OK,47,D_loose,0,0,0
3,1,1,DONE_OK,109,D_loose,0,0,0
4,1,1,DONE_OK,98,D_loose,0,0,0
5,1,0,DONE_FAIL,300,D_loose,0,0,0
6,2,1,DONE_OK,162,D_loose,0,0,0
7,1,1,DONE_OK,89,D_loose,0,0,0
8,1,1,DONE_OK,120,D_loose,0,0,0
9,1,1,DONE_OK,97,D_loose,0,0,0
10,1,1,DONE_OK,105,D_loose,0,0,0
11,1,1,DONE_OK,49,D_loose,0,0,0
12,1,1,DONE_OK,115,D_loose,0,0,0
13,2,1,DONE_OK,110,D_loose,0,0,0
14,1,1,DONE_OK,89,D_loose,0,0,0
15,1,1,DONE_OK,103,D_loose,0,0,0
16,1,1,DONE_OK,119,D_loose,0,0,0
17,1,1,DONE_OK,83,D_loose,0,0,0
18,1,1,DONE_OK,76,D_loose,0,0,0
19,1,1,DONE_OK,174,D_loose,1,0,0
20,1,1,DONE_OK,75,D_loose,0,0,0
21,3,1,DONE_OK,114,D_loose,0,0,0
22,1,1,DONE_OK,119,D_loose,0,0,0
23,1,1,DONE_OK,67,D_loose,0,0,0
24,1,1,DONE_OK,115,D_loose,0,0,0
25,1,0,DONE_FAIL,300,D_loose,0,0,0
26,1,1,DONE_OK,124,D_loose,0,0,0
27,1,1,DONE_OK,87,D_loose,0,0,0
28,2,1,DONE_OK,107,D_loose,0,0,0
29,1,1,DONE_OK,135,D_loose,0,0,0
30,1,1,DONE_OK,113,D_loose,0,0,0
31,1,1,DONE_OK,100,D_loose,0,0,0
32,2,0,DONE_FAIL,300,D_loose,0,0,0
33,2,0,DONE_FAIL,48,D_loose,0,0,0
34,2,1,DONE_OK,52,D_loose,0,0,0
35,1,1,DONE_OK,105,D_loose,0,0,0
36,1,1,DONE_OK,66,D_loose,0,0,0
37,2,1,DONE_OK,87,D_loose,0,0,0
38,1,0,DONE_FAIL,81,D_loose,0,0,0
39,1,1,DONE_OK,129,D_loose,0,0,0
40,1,1,DONE_OK,93,D_loose,0,0,0
41,1,1,DONE_OK,136,D_loose,0,0,0
42,1,1,DONE_OK,160,D_loose,0,0,0
43,1,1,DONE_OK,83,D_loose,0,0,0
44,1,1,DONE_OK,97,D_loose,0,0,0
45,1,1,DONE_OK,92,D_loose,0,0,0
46,1,1,DONE_OK,126,D_loose,0,0,0
47,1,1,DONE_OK,106,D_loose,0,0,0
48,1,1,DONE_OK,67,D_loose,0,0,0
49,1,0,DONE_FAIL,300,D_loose,0,0,0
50,1,0,DONE_FAIL,300,D_loose,0,0,0
51,1,1,DONE_OK,113,D_loose,0,0,0
52,1,1,DONE_OK,110,D_loose,0,0,0
53,1,1,DONE_OK,105,D_loose,0,0,0
54,1,1,DONE_OK,85,D_loose,0,0,0
55,1,1,DONE_OK,109,D_loose,0,0,0
56,1,1,DONE_OK,85,D_loose,0,0,0
57,1,1,DONE_OK,132,D_loose,0,0,0
58,1,1,DONE_OK,89,D_loose,0,0,0
59,2,1,DONE_OK,89,D_loose,0,0,0
60,1,1,DONE_OK,105,D_loose,0,0,0
61,1,1,DONE_OK,94,D_loose,0,0,0
62,1,1,DONE_OK,124,D_loose,0,0,0
63,1,1,DONE_OK,80,D_loose,0,0,0
64,1,1,DONE_OK,121,D_loose,0,0,0
65,1,1,DONE_OK,72,D_loose,0,0,0
66,4,0,DONE_FAIL,50,D_loose,0,0,0
67,1,1,DONE_OK,156,D_loose,0,0,0
68,3,1,DONE_OK,125,D_loose,0,0,0
69,1,1,DONE_OK,120,D_loose,0,0,0
70,1,1,DONE_OK,117,D_loose,0,0,0
71,1,1,DONE_OK,75,D_loose,0,0,0
72,1,1,DONE_OK,110,D_loose,0,0,0
73,1,1,DONE_OK,316,D_loose,1,0,0
74,2,1,DONE_OK,60,D_loose,0,0,0
75,1,0,DONE_FAIL,76,D_loose,0,0,0
76,1,0,DONE_FAIL,300,D_loose,0,0,0
77,1,1,DONE_OK,126,D_loose,0,0,0
78,1,1,DONE_OK,143,D_loose,0,0,0
79,1,1,DONE_OK,85,D_loose,0,0,1
80,1,1,DONE_OK,102,D_loose,0,0,0
81,1,1,DONE_OK,126,D_loose,0,0,0
82,2,1,DONE_OK,35,D_loose,0,0,0
83,1,1,DONE_OK,73,D_loose,0,0,2
84,1,1,DONE_OK,43,D_loose,0,0,0
85,1,1,DONE_OK,79,D_loose,0,0,0
86,1,1,DONE_OK,127,D_loose,0,0,0
87,1,0,DONE_FAIL,300,D_loose,0,0,0
88,2,1,DONE_OK,74,D_loose,0,0,0
89,3,0,DONE_FAIL,300,D_loose,0,0,0
90,2,1,DONE_OK,98,D_loose,0,0,0
91,1,1,DONE_OK,111,D_loose,0,0,0
92,2,0,DONE_FAIL,74,D_loose,0,0,0
93,1,1,DONE_OK,109,D_loose,0,0,0
94,1,1,DONE_OK,130,D_loose,0,0,0
95,1,1,DONE_OK,111,D_loose,0,0,0
96,1,0,DONE_FAIL,300,D_loose,0,0,0
97,1,1,DONE_OK,149,D_loose,0,0,0
98,1,0,DONE_FAIL,300,D_loose,0,0,0
99,4,1,DONE_OK,93,D_loose,0,0,1
