episode,attempts,success,phase,steps,tag,regrasps,unjams,pose_rejects
0,1,1,DONE_OK,139,D_loose,0,0,0
1,1,1,DONE_OK,81,D_loose,0,0,0
2,1,1,DONE_OK,96,D_loose,0,0,0
3,1,1,DONE_OK,131,D_loose,0,0,0
4,1,1,DONE_OK,109,D_loose,0,0,0
5,1,1,DONE_OK,98,D_loose,0,0,0
6,1,1,DONE_OK,104,D_loose,0,0,0
7,1,1,DONE_OK,123,D_loose,0,0,0
8,1,1,DONE_OK,126,D_loose,0,0,0
9,1,1,DONE_OK,91,D_loose,0,0,0
10,2,1,DONE_OK,137,D_loose,0,0,0
11,1,0,DONE_FAIL,300,D_loose,0,0,0
12,1,1,DONE_OK,57,D_loose,0,0,2
13,1,1,DONE_OK,101,D_loose,0,0,0
14,1,1,DONE_OK,108,D_loose,0,0,0
15,1,1,DONE_OK,117,D_loose,0,0,0
16,1,0,DONE_FAIL,121,D_loose,0,0,0
17,1,1,DONE_OK,115,D_loose,0,0,0
18,2,0,DONE_FAIL,164,D_loose,0,0,0
19,1,1,DONE_OK,98,D_loose,0,0,0
20,1,0,DONE_FAIL,291,D_loose,1,0,0
21,1,1,DONE_OK,134,D_loose,0,0,0
22,1,0,DONE_FAIL,300,D_loose,0,0,0
23,1,1,DONE_OK,124,D_loose,0,0,0
24,1,1,DONE_OK,42,D_loose,0,0,0
25,1,0,DONE_FAIL,293,D_loose,1,0,0
26,1,1,DONE_OK,91,D_loose,0,0,0
27,1,1,DONE_OK,139,D_loose,0,0,0
28,1,1,DONE_OK,116,D_loose,0,0,0
29,1,1,DONE_OK,93,D_loose,0,0,0
30,1,1,DONE_OK,68,D_loose,0,0,0
31,1,1,DONE_OK,90,D_loose,0,0,0
32,1,1,DONE_OK,103,D_loose,0,0,0
33,1,1,DONE_OK,82,D_loose,0,0,0
34,1,1,DONE_OK,125,D_loose,0,0,0
35,1,0,DONE_FAIL,335,D_loose,1,0,0
36,3,1,DONE_OK,128,D_loose,0,0,0
37,1,0,DONE_FAIL,54,D_loose,0,0,0
38,2,1,DONE_OK,74,D_loose,0,0,0
39,1,0,DONE_FAIL,300,D_loose,0,0,0
40,1,0,DONE_FAIL,300,D_loose,0,0,0
41,1,1,DONE_OK,120,D_loose,0,0,0
42,1,1,DONE_OK,114,D_loose,0,0,0
43,1,1,DONE_OK,139,D_loose,0,0,0
44,1,1,DONE_OK,62,D_loose,0,0,0
45,1,1,DONE_OK,34,D_loose,0,0,0
46,1,1,DONE_OK,140,D_loose,0,0,0
47,1,0,DONE_FAIL,315,D_loose,1,0,0
48,1,1,DONE_OK,68,D_loose,0,0,0
49,1,1,DONE_OK,126,D_loose,0,0,0
50,1,1,DONE_OK,105,D_loose,0,0,0
51,1,1,DONE_OK,20,D_loose,0,0,0
52,1,1,DONE_OK,101,D_loose,0,0,0
53,1,0,DONE_FAIL,510,D_loose,1,0,0
54,1,0,DONE_FAIL,300,D_loose,0,0,0
55,1,1,DONE_OK,87,D_loose,0,0,0
56,1,1,DONE_OK,100,D_loose,0,0,0
57,1,1,DONE_OK,218,D_loose,0,0,0
58,1,0,DONE_FAIL,304,D_loose,1,0,0
59,2,1,DONE_OK,99,D_loose,0,0,0
60,3,1,DONE_OK,114,D_loose,0,0,0
61,1,1,DONE_OK,120,D_loose,0,0,0
62,1,1,DONE_OK,115,D_loose,0,0,0
63,1,1,DONE_OK,127,D_loose,0,0,0
64,1,0,DONE_FAIL,268,D_loose,1,0,0
65,1,1,DONE_OK,122,D_loose,0,0,0
66,1,1,DONE_OK,128,D_loose,0,0,0
67,1,0,DONE_FAIL,309,D_loose,1,0,0
68,1,1,DONE_OK,45,D_loose,0,0,0
69,1,1,DONE_OK,108,D_loose,0,0,0
70,1,1,DONE_OK,115,D_loose,0,0,0
71,1,1,DONE_OK,92,D_loose,0,0,0
72,3,1,DONE_OK,96,D_loose,0,0,0
73,1,1,DONE_OK,140,D_loose,0,0,0
74,2,1,DONE_OK,116,D_loose,0,0,0
75,1,1,DONE_OK,105,D_loose,0,0,0
76,1,0,DONE_FAIL,328,D_loose,1,0,0
77,1,1,DONE_OK,161,D_loose,0,0,0
78,1,1,DONE_OK,53,D_loose,0,0,0
79,1,1,DONE_OK,100,D_loose,0,0,0
80,1,1,DONE_OK,96,D_loose,0,0,0
81,1,1,DONE_OK,101,D_loose,0,0,0
82,2,0,DONE_FAIL,300,D_loose,0,0,0
83,1,1,DONE_OK,133,D_loose,0,0,0
84,1,1,DONE_OK,99,D_loose,0,0,0
85,1,1,DONE_OK,115,D_loose,0,0,0
86,1,1,DONE_OK,78,D_loose,0,0,0
87,1,1,DONE_OK,113,D_loose,0,0,0
88,1,1,DONE_OK,144,D_loose,0,0,0
89,2,1,DONE_OK,80,D_loose,0,0,0
90,2,0,DONE_FAIL,60,D_loose,0,0,0
91,1,1,DONE_OK,129,D_loose,0,0,1
92,1,1,DONE_OK,81,D_loose,0,0,0
93,1,1,DONE_OK,70,D_loose,0,0,0
94,1,1,DONE_OK,50,D_loose,0,0,0
95,2,1,DONE_OK,142,D_loose,0,0,0
96,1,1,DONE_OK,34,D_loose,0,0,0
97,2,1,DONE_OK,130,D_loose,0,0,0
98,1,1,DONE_OK,114,D_loose,0,0,0
99,1,1,DONE_OK,159,D_loose,0,0,0
