episode,attempts,success,phase,steps,tag,regrasps,unjams,pose_rejects
0,1,1,DONE_OK,118,D_loose,0,0,0
1,1,0,DONE_FAIL,63,D_loose,0,0,0
2,2,1,DONE_OK,135,D_loose,0,0,0
3,2,1,DONE_OK,102,D_loose,0,0,0
4,1,1,DONE_OK,45,D_loose,0,0,0
5,2,0,DONE_FAIL,300,D_loose,0,0,0
6,1,1,DONE_OK,105,D_loose,0,0,0
7,4,1,DONE_OK,157,D_loose,0,0,0
8,1,0,DONE_FAIL,300,D_loose,0,0,0
9,1,0,DONE_FAIL,66,D_loose,0,0,0
10,1,1,DONE_OK,91,D_loose,0,0,0
11,1,1,DONE_OK,107,D_loose,0,0,0
12,2,1,DONE_OK,111,D_loose,0,0,0
13,2,0,DONE_FAIL,308,D_loose,1,0,0
14,2,1,DONE_OK,114,D_loose,0,0,0
15,1,0,DONE_FAIL,300,D_loose,0,0,0
16,1,1,DONE_OK,127,D_loose,0,0,0
17,1,1,DONE_OK,87,D_loose,0,0,0
18,1,0,DONE_FAIL,300,D_loose,0,0,0
19,1,0,DONE_FAIL,300,D_loose,0,0,0
20,1,1,DONE_OK,121,D_loose,0,0,0
21,1,1,DONE_OK,131,D_loose,0,0,0
22,1,1,DONE_OK,57,D_loose,0,0,1
23,1,1,DONE_OK,91,D_loose,0,0,0
24,1,0,DONE_FAIL,300,D_loose,0,0,0
25,1,1,DONE_OK,61,D_loose,0,0,0
26,1,1,DONE_OK,160,D_loose,0,0,0
27,1,1,DONE_OK,35,D_loose,0,0,0
28,1,1,DONE_OK,112,D_loose,0,0,0
29,1,0,DONE_FAIL,289,D_loose,1,0,0
30,2,1,DONE_OK,53,D_loose,0,0,0
31,1,1,DONE_OK,109,D_loose,0,0,0
32,1,0,DONE_FAIL,300,D_loose,0,0,0
33,1,1,DONE_OK,128,D_loose,0,0,0
34,1,1,DONE_OK,131,D_loose,0,0,0
35,1,1,DONE_OK,115,D_loose,0,0,0
36,1,1,DONE_OK,41,D_loose,0,0,1
37,1,1,DONE_OK,71,D_loose,0,0,0
38,2,1,DONE_OK,92,D_loose,0,0,0
39,1,1,DONE_OK,165,D_loose,0,0,0
40,1,1,DONE_OK,115,D_loose,0,0,0
41,1,1,DONE_OK,89,D_loose,0,0,0
42,1,1,DONE_OK,119,D_loose,0,0,0
43,1,1,DONE_OK,85,D_loose,0,0,0
44,1,0,DONE_FAIL,363,D_loose,1,0,0
45,1,1,DONE_OK,100,D_loose,0,0,0
46,1,1,DONE_OK,60,D_loose,0,0,0
47,1,0,DONE_FAIL,92,D_loose,0,0,0
48,1,1,DONE_OK,102,D_loose,0,0,0
49,3,1,DONE_OK,130,D_loose,0,0,0
50,1,1,DONE_OK,110,D_loose,0,0,0
51,1,1,DONE_OK,94,D_loose,0,0,0
52,2,1,DONE_OK,121,D_loose,0,0,0
53,1,0,DONE_FAIL,300,D_loose,0,0,0
54,1,1,DONE_OK,78,D_loose,0,0,0
55,1,0,DONE_FAIL,300,D_loose,0,0,0
56,1,1,DONE_OK,126,D_loose,0,0,0
57,1,1,DONE_OK,135,D_loose,0,0,0
58,1,1,DONE_OK,92,D_loose,0,0,0
59,1,1,DONE_OK,107,D_loose,0,0,0
60,1,1,DONE_OK,119,D_loose,0,0,0
61,1,0,DONE_FAIL,405,D_loose,1,0,0
62,1,1,DONE_OK,102,D_loose,0,0,0
63,1,1,DONE_OK,84,D_loose,0,0,0
64,2,1,DONE_OK,116,D_loose,0,0,1
65,1,1,DONE_OK,202,D_loose,1,0,1
66,1,1,DONE_OK,147,D_loose,0,0,0
67,1,1,DONE_OK,52,D_loose,0,0,0
68,1,1,DONE_OK,127,D_loose,0,0,0
69,1,1,DONE_OK,105,D_loose,0,0,0
70,1,1,DONE_OK,91,D_loose,0,0,0
71,2,1,DONE_OK,39,D_loose,0,0,0
72,1,1,DONE_OK,129,D_loose,0,0,0
73,1,1,DONE_OK,131,D_loose,0,0,0
74,1,1,DONE_OK,102,D_loose,0,0,0
75,1,1,DONE_OK,51,D_loose,0,0,0
76,2,1,DONE_OK,51,D_loose,0,0,0
77,1,1,DONE_OK,82,D_loose,0,0,0
78,2,1,DONE_OK,98,D_loose,0,0,0
79,1,1,DONE_OK,110,D_loose,0,0,0
80,1,1,DONE_OK,70,D_loose,0,0,0
81,1,1,DONE_OK,90,D_loose,0,0,0
82,1,1,DONE_OK,46,D_loose,0,0,0
83,1,1,DONE_OK,97,D_loose,0,0,0
84,1,0,DONE_FAIL,350,D_loose,1,0,0
85,1,1,DONE_OK,117,D_loose,0,0,0
86,2,1,DONE_OK,131,D_loose,0,0,0
87,1,0,DONE_FAIL,491,D_loose,1,0,0
88,2,0,DONE_FAIL,127,D_loose,0,0,0
89,1,0,DONE_FAIL,120,D_loose,0,0,0
90,1,0,DONE_FAIL,300,D_loose,0,0,1
91,1,1,DONE_OK,157,D_loose,0,0,0
92,1,1,DONE_OK,139,D_loose,0,0,0
93,1,1,DONE_OK,133,D_loose,0,0,0
94,1,0,DONE_FAIL,300,D_loose,0,0,0
95,1,1,DONE_OK,73,D_loose,0,0,1
96,2,1,DONE_OK,75,D_loose,0,0,0
97,1,1,DONE_OK,91,D_loose,0,0,0
98,2,0,DONE_FAIL,212,D_loose,0,0,0
99,1,0,DONE_FAIL,300,D_loose,0,0,0
