episode,attempts,success,phase,steps,tag,regrasps,unjams,pose_rejects
0,3,0,DONE_FAIL,267,D_loose,1,0,0
1,1,0,DONE_FAIL,300,D_loose,0,0,1
2,2,0,DONE_FAIL,300,D_loose,0,0,0
3,1,1,DONE_OK,113,D_loose,0,0,0
4,1,0,DONE_FAIL,181,D_loose,0,0,0
5,1,1,DONE_OK,129,D_loose,0,0,0
6,1,1,DONE_OK,49,D_loose,0,0,0
7,1,1,DONE_OK,114,D_loose,0,0,0
8,1,1,DONE_OK,105,D_loose,0,0,0
9,1,1,DONE_OK,109,D_loose,0,0,0
10,1,1,DONE_OK,100,D_loose,0,0,0
11,1,0,DONE_FAIL,124,D_loose,0,0,0
12,1,1,DONE_OK,127,D_loose,0,0,0
13,1,1,DONE_OK,264,D_loose,1,0,2
14,1,1,DONE_OK,95,D_loose,0,0,0
15,1,1,DONE_OK,134,D_loose,0,0,0
16,1,1,DONE_OK,115,D_loose,0,0,0
17,1,1,DONE_OK,90,D_loose,0,0,0
18,1,1,DONE_OK,101,D_loose,0,0,0
19,1,1,DONE_OK,176,D_loose,0,0,1
20,1,1,DONE_OK,119,D_loose,0,0,0
21,1,1,DONE_OK,35,D_loose,0,0,0
22,1,1,DONE_OK,120,D_loose,0,0,0
23,1,1,DONE_OK,121,D_loose,0,0,0
24,1,0,DONE_FAIL,300,D_loose,0,0,0
25,1,1,DONE_OK,143,D_loose,0,0,0
26,1,1,DONE_OK,119,D_loose,0,0,0
27,1,1,DONE_OK,120,D_loose,0,0,1
28,2,1,DONE_OK,95,D_loose,0,0,0
29,1,1,DONE_OK,96,D_loose,0,0,0
30,1,1,DONE_OK,86,D_loose,0,0,0
31,1,0,DONE_FAIL,300,D_loose,0,0,0
32,1,1,DONE_OK,125,D_loose,0,0,0
33,2,1,DONE_OK,111,D_loose,0,0,0
34,1,0,DONE_FAIL,262,D_loose,1,0,0
35,1,0,DONE_FAIL,303,D_loose,1,0,0
36,1,1,DONE_OK,59,D_loose,0,0,0
37,1,0,DONE_FAIL,300,D_loose,0,0,0
38,1,0,DONE_FAIL,300,D_loose,0,0,0
39,1,0,DONE_FAIL,117,D_loose,0,0,0
40,1,1,DONE_OK,109,D_loose,0,0,0
41,1,0,DONE_FAIL,300,D_loose,0,0,0
42,1,1,DONE_OK,131,D_loose,0,0,0
43,1,1,DONE_OK,90,D_loose,0,0,0
44,1,1,DONE_OK,94,D_loose,0,0,0
45,2,1,DONE_OK,61,D_loose,0,0,0
46,1,1,DONE_OK,82,D_loose,0,0,0
47,1,1,DONE_OK,109,D_loose,0,0,0
48,1,1,DONE_OK,49,D_loose,0,0,0
49,2,0,DONE_FAIL,300,D_loose,0,0,0
50,2,1,DONE_OK,104,D_loose,0,0,0
51,1,0,DONE_FAIL,300,D_loose,0,0,0
52,1,0,DONE_FAIL,300,D_loose,0,0,0
53,2,1,DONE_OK,153,D_loose,0,0,0
54,2,1,DONE_OK,102,D_loose,0,0,0
55,1,1,DONE_OK,140,D_loose,0,0,0
56,2,1,DONE_OK,85,D_loose,0,0,0
57,1,1,DONE_OK,114,D_loose,0,0,0
58,1,0,DONE_FAIL,300,D_loose,0,0,0
59,1,1,DONE_OK,97,D_loose,0,0,0
60,1,1,DONE_OK,102,D_loose,0,0,0
61,1,1,DONE_OK,119,D_loose,0,0,0
62,1,1,DONE_OK,139,D_loose,0,0,0
63,1,1,DONE_OK,85,D_loose,0,0,0
64,1,1,DONE_OK,89,D_loose,0,0,0
65,1,1,DONE_OK,85,D_loose,0,0,0
66,1,1,DONE_OK,75,D_loose,0,0,0
67,1,1,DONE_OK,117,D_loose,0,0,0
68,1,1,DONE_OK,109,D_loose,0,0,0
69,1,1,DONE_OK,107,D_loose,0,0,0
70,1,1,DONE_OK,161,D_loose,0,0,0
71,1,0,DONE_FAIL,300,D_loose,0,0,0
72,1,1,DONE_OK,116,D_loose,0,0,0
73,1,1,DONE_OK,96,D_loose,0,0,0
74,1,1,DONE_OK,87,D_loose,0,0,0
75,2,1,DONE_OK,109,D_loose,0,0,0
76,1,0,DONE_FAIL,300,D_loose,0,0,0
77,1,0,DONE_FAIL,300,D_loose,0,0,0
78,2,0,DONE_FAIL,85,D_loose,0,0,0
79,1,0,DONE_FAIL,108,D_loose,0,0,0
80,1,1,DONE_OK,104,D_loose,0,0,0
81,1,1,DONE_OK,40,D_loose,0,0,0
82,1,1,DONE_OK,76,D_loose,0,0,0
83,2,1,DONE_OK,83,D_loose,0,0,1
84,2,1,DONE_OK,122,D_loose,0,0,0
85,1,1,DONE_OK,56,D_loose,0,0,0
86,1,1,DONE_OK,97,D_loose,0,0,0
87,2,1,DONE_OK,98,D_loose,0,0,0
88,2,0,DONE_FAIL,297,D_loose,1,0,0
89,1,1,DONE_OK,168,D_loose,0,0,0
90,1,1,DONE_OK,120,D_loose,0,0,0
91,1,1,DONE_OK,234,D_loose,0,0,1
92,2,1,DONE_OK,110,D_loose,0,0,0
93,2,1,DONE_OK,104,D_loose,0,0,0
94,1,0,DONE_FAIL,61,D_loose,0,0,0
95,2,1,DONE_OK,101,D_loose,0,0,0
96,3,0,DONE_FAIL,300,D_loose,0,0,0
97,2,1,DONE_OK,153,D_loose,0,0,0
98,1,1,DONE_OK,49,D_loose,0,0,0
99,1,0,DONE_FAIL,257,D_loose,1,0,0
