episode,attempts,success,phase,steps,tag,regrasps,unjams,pose_rejects
0,2,1,DONE_OK,124,D_loose,0,0,0
1,1,1,DONE_OK,95,D_loose,0,0,0
2,2,0,DONE_FAIL,126,D_loose,0,0,0
3,1,1,DONE_OK,136,D_loose,0,0,0
4,1,1,DONE_OK,118,D_loose,0,0,0
5,1,1,DONE_OK,139,D_loose,0,0,0
6,1,1,DONE_OK,106,D_loose,0,0,0
7,1,1,DONE_OK,127,D_loose,0,0,0
8,1,0,DONE_FAIL,259,D_loose,1,0,2
9,1,1,DONE_OK,83,D_loose,0,0,0
10,1,1,DONE_OK,99,D_loose,0,0,0
11,1,1,DONE_OK,88,D_loose,0,0,0
12,1,1,DONE_OK,103,D_loose,0,0,0
13,1,1,DONE_OK,122,D_loose,0,0,0
14,1,1,DONE_OK,108,D_loose,0,0,0
15,1,1,DONE_OK,90,D_loose,0,0,0
16,2,0,DONE_FAIL,299,D_loose,1,0,0
17,2,1,DONE_OK,95,D_loose,0,0,0
18,1,1,DONE_OK,83,D_loose,0,0,0
19,1,1,DONE_OK,53,D_loose,0,0,0
20,1,1,DONE_OK,53,D_loose,0,0,0
21,1,1,DONE_OK,133,D_loose,0,0,0
22,1,1,DONE_OK,93,D_loose,0,0,0
23,1,1,DONE_OK,102,D_loose,0,0,0
24,1,1,DONE_OK,120,D_loose,0,0,0
25,1,1,DONE_OK,24,D_loose,0,0,1
26,2,1,DONE_OK,128,D_loose,0,0,0
27,1,1,DONE_OK,47,D_loose,0,0,1
28,1,1,DONE_OK,148,D_loose,0,0,1
29,1,1,DONE_OK,122,D_loose,0,0,0
30,1,1,DONE_OK,96,D_loose,0,0,0
31,2,0,DONE_FAIL,170,D_loose,0,0,0
32,1,1,DONE_OK,89,D_loose,0,0,0
33,3,1,DONE_OK,98,D_loose,0,0,0
34,1,1,DONE_OK,96,D_loose,0,0,0
35,2,0,DONE_FAIL,105,D_loose,0,0,0
36,1,0,DONE_FAIL,178,D_loose,0,0,0
37,2,1,DONE_OK,76,D_loose,0,0,0
38,1,0,DONE_FAIL,300,D_loose,0,0,0
39,1,1,DONE_OK,89,D_loose,0,0,0
40,2,1,DONE_OK,105,D_loose,0,0,0
41,1,1,DONE_OK,110,D_loose,0,0,0
42,1,1,DONE_OK,161,D_loose,0,0,0
43,1,1,DONE_OK,112,D_loose,0,0,0
44,2,1,DONE_OK,91,D_loose,0,0,0
45,1,1,DONE_OK,115,D_loose,0,0,0
46,1,0,DONE_FAIL,300,D_loose,0,0,0
47,1,1,DONE_OK,124,D_loose,0,0,0
48,1,0,DONE_FAIL,179,D_loose,0,0,0
49,1,1,DONE_OK,79,D_loose,0,0,0
50,1,1,DONE_OK,127,D_loose,0,0,0
51,2,1,DONE_OK,90,D_loose,0,0,0
52,2,0,DONE_FAIL,117,D_loose,0,0,0
53,1,0,DONE_FAIL,445,D_loose,1,0,1
54,1,0,DONE_FAIL,393,D_loose,1,0,0
55,1,1,DONE_OK,101,D_loose,0,0,0
56,1,0,DONE_FAIL,300,D_loose,0,0,0
57,1,1,DONE_OK,111,D_loose,0,0,0
58,2,1,DONE_OK,88,D_loose,0,0,0
59,2,1,DONE_OK,81,D_loose,0,0,0
60,1,1,DONE_OK,170,D_loose,0,0,0
61,2,1,DONE_OK,80,D_loose,0,0,0
62,1,1,DONE_OK,113,D_loose,0,0,0
63,1,0,DONE_FAIL,128,D_loose,0,0,0
64,1,1,DONE_OK,130,D_loose,0,0,0
65,1,1,DONE_OK,97,D_loose,0,0,0
66,1,1,DONE_OK,83,D_loose,0,0,0
67,1,1,DONE_OK,130,D_loose,0,0,0
68,1,1,DONE_OK,115,D_loose,0,0,0
69,1,1,DONE_OK,94,D_loose,0,0,1
70,3,1,DONE_OK,111,D_loose,0,0,0
71,1,0,DONE_FAIL,50,D_loose,0,0,0
72,1,1,DONE_OK,40,D_loose,0,0,0
73,2,1,DONE_OK,93,D_loose,0,0,0
74,1,1,DONE_OK,121,D_loose,0,0,0
75,1,1,DONE_OK,22,D_loose,0,0,0
76,1,1,DONE_OK,155,D_loose,0,0,0
77,1,1,DONE_OK,78,D_loose,0,0,0
78,3,0,DONE_FAIL,312,D_loose,1,0,0
79,2,1,DONE_OK,116,D_loose,0,0,0
80,1,0,DONE_FAIL,277,D_loose,1,0,0
81,2,1,DONE_OK,52,D_loose,0,0,0
82,1,1,DONE_OK,94,D_loose,0,0,0
83,1,1,DONE_OK,119,D_loose,0,0,0
84,1,1,DONE_OK,106,D_loose,0,0,0
85,1,1,DONE_OK,118,D_loose,0,0,0
86,1,1,DONE_OK,37,D_loose,0,0,0
87,1,1,DONE_OK,101,D_loose,0,0,0
88,1,1,DONE_OK,174,D_loose,0,0,0
89,1,0,DONE_FAIL,339,D_loose,1,0,0
90,1,1,DONE_OK,79,D_loose,0,0,0
91,1,1,DONE_OK,95,D_loose,0,0,0
92,1,1,DONE_OK,118,D_loose,0,0,0
93,1,1,DONE_OK,54,D_loose,0,0,0
94,1,0,DONE_FAIL,300,D_loose,0,0,0
95,1,1,DONE_OK,98,D_loose,0,0,0
96,1,1,DONE_OK,77,D_loose,0,0,0
97,1,1,DONE_OK,95,D_loose,0,0,0
98,1,1,DONE_OK,121,D_loose,0,0,0
99,2,1,DONE_OK,102,D_loose,0,0,0
