episode,attempts,success,phase,steps,tag,regrasps,unjams,pose_rejects
0,1,1,DONE_OK,116,D_loose,0,0,0
1,1,0,DONE_FAIL,57,D_loose,0,0,0
2,2,1,DONE_OK,112,D_loose,0,0,0
3,1,1,DONE_OK,47,D_loose,0,0,0
4,1,1,DONE_OK,118,D_loose,0,0,0
5,1,1,DONE_OK,124,D_loose,0,0,0
6,2,1,DONE_OK,105,D_loose,0,0,0
7,1,1,DONE_OK,116,D_loose,0,0,0
8,1,1,DONE_OK,117,D_loose,0,0,0
9,2,1,DONE_OK,163,D_loose,1,0,0
10,1,0,DONE_FAIL,300,D_loose,0,0,0
11,1,0,DONE_FAIL,300,D_loose,0,0,0
12,1,1,DONE_OK,121,D_loose,0,0,0
13,1,1,DONE_OK,108,D_loose,0,0,0
14,1,0,DONE_FAIL,300,D_loose,0,0,0
15,1,1,DONE_OK,47,D_loose,0,0,0
16,2,1,DONE_OK,124,D_loose,0,0,0
17,1,1,DONE_OK,145,D_loose,0,0,0
18,2,1,DONE_OK,127,D_loose,0,0,0
19,1,1,DONE_OK,139,D_loose,0,0,0
20,1,0,DONE_FAIL,300,D_loose,0,0,2
21,1,1,DONE_OK,86,D_loose,0,0,0
22,1,1,DONE_OK,113,D_loose,0,0,0
23,1,1,DONE_OK,79,D_loose,0,0,0
24,1,0,DONE_FAIL,300,D_loose,0,0,0
25,1,1,DONE_OK,91,D_loose,0,0,0
26,1,1,DONE_OK,53,D_loose,0,0,0
27,2,1,DONE_OK,113,D_loose,0,0,0
28,2,1,DONE_OK,127,D_loose,0,0,0
29,1,1,DONE_OK,93,D_loose,0,0,0
30,2,1,DONE_OK,108,D_loose,0,0,0
31,1,1,DONE_OK,59,D_loose,0,0,0
32,1,1,DONE_OK,117,D_loose,0,0,0
33,1,1,DONE_OK,118,D_loose,0,0,0
34,1,1,DONE_OK,110,D_loose,0,0,0
35,1,1,DONE_OK,106,D_loose,0,0,0
36,1,0,DONE_FAIL,300,D_loose,0,0,0
37,1,1,DONE_OK,90,D_loose,0,0,0
38,1,1,DONE_OK,135,D_loose,0,0,0
39,1,1,DONE_OK,128,D_loose,0,0,0
40,1,0,DONE_FAIL,300,D_loose,0,0,0
41,1,1,DONE_OK,107,D_loose,0,0,0
42,3,1,DONE_OK,121,D_loose,0,0,0
43,1,1,DONE_OK,97,D_loose,0,0,0
44,1,1,DONE_OK,114,D_loose,0,0,0
45,1,1,DONE_OK,154,D_loose,0,0,0
46,2,1,DONE_OK,125,D_loose,0,0,0
47,3,1,DONE_OK,106,D_loose,0,0,0
48,1,1,DONE_OK,95,D_loose,0,0,0
49,1,1,DONE_OK,186,D_loose,0,0,1
50,1,1,DONE_OK,100,D_loose,0,0,0
51,1,0,DONE_FAIL,152,D_loose,0,0,0
52,2,1,DONE_OK,94,D_loose,0,0,0
53,1,1,DONE_OK,114,D_loose,0,0,0
54,1,1,DONE_OK,126,D_loose,0,0,0
55,1,1,DONE_OK,141,D_loose,0,0,0
56,2,1,DONE_OK,78,D_loose,0,0,0
57,1,1,DONE_OK,135,D_loose,0,0,0
58,2,1,DONE_OK,112,D_loose,0,0,0
59,1,1,DONE_OK,118,D_loose,0,0,0
60,1,0,DONE_FAIL,377,D_loose,1,0,0
61,2,1,DONE_OK,128,D_loose,0,0,0
62,1,1,DONE_OK,106,D_loose,0,0,0
63,1,0,DONE_FAIL,300,D_loose,0,0,0
64,1,1,DONE_OK,81,D_loose,0,0,0
65,1,1,DONE_OK,109,D_loose,0,0,0
66,1,1,DONE_OK,120,D_loose,0,0,0
67,3,1,DONE_OK,132,D_loose,0,0,0
68,1,1,DONE_OK,77,D_loose,0,0,0
69,1,1,DONE_OK,76,D_loose,0,0,0
70,1,1,DONE_OK,92,D_loose,0,0,0
71,1,1,DONE_OK,129,D_loose,0,0,0
72,1,1,DONE_OK,123,D_loose,0,0,1
73,1,1,DONE_OK,119,D_loose,0,0,0
74,1,1,DONE_OK,133,D_loose,0,0,0
75,1,0,DONE_FAIL,300,D_loose,0,0,0
76,1,0,DONE_FAIL,300,D_loose,0,0,0
77,1,1,DONE_OK,104,D_loose,0,0,0
78,1,1,DONE_OK,57,D_loose,0,0,0
79,1,1,DONE_OK,95,D_loose,0,0,0
80,1,0,DONE_FAIL,166,D_loose,0,0,0
81,1,1,DONE_OK,132,D_loose,0,0,0
82,2,0,DONE_FAIL,120,D_loose,0,0,0
83,2,1,DONE_OK,125,D_loose,0,0,0
84,2,1,DONE_OK,83,D_loose,0,0,0
85,1,1,DONE_OK,88,D_loose,0,0,0
86,2,1,DONE_OK,119,D_loose,0,0,0
87,2,1,DONE_OK,70,D_loose,0,0,0
88,1,1,DONE_OK,97,D_loose,0,0,0
89,1,1,DONE_OK,144,D_loose,0,0,0
90,1,1,DONE_OK,112,D_loose,0,0,0
91,1,1,DONE_OK,116,D_loose,0,0,0
92,1,1,DONE_OK,135,D_loose,0,0,1
93,1,1,DONE_OK,118,D_loose,0,0,0
94,2,1,DONE_OK,145,D_loose,0,0,0
95,1,0,DONE_FAIL,300,D_loose,0,0,0
96,1,0,DONE_FAIL,300,D_loose,0,0,0
97,1,0,DONE_FAIL,300,D_loose,0,0,0
98,1,1,DONE_OK,164,D_loose,0,0,0
99,1,0,DONE_FAIL,300,D_loose,0,0,0
