episode,seed,profile,tag,axis,sign,grasp_ok,lift_ok,survived,lost_at,diag_deg,off_xy0,drift,rise,margin_hand,joint_hand,grasp_step
0,123,carry,int8_carry,0,1.0,1,1,0,55,42.34953581709806,0.01646094836143866,,0.1406575466244735,0.8307283632973568,3,27
1,123,carry,int8_carry,0,-1.0,1,0,0,-1,1.2147757491474636,0.025216114066208828,,0.11106754015530274,,,90
2,123,carry,int8_carry,1,1.0,1,1,1,-1,30.98203399050476,0.014209848191417048,0.0200626188959925,0.09682781239406812,0.3894625034114332,1,37
3,123,carry,int8_carry,1,-1.0,1,1,1,-1,8.875664039015447,0.017539350723853816,0.010107006659004237,0.21125195905098992,3.111683724554837e-05,5,29
4,123,carry,int8_carry,0,1.0,1,1,0,58,0.09142541483592481,0.00879766423921931,,0.12855919327986076,0.47479309947931947,5,33
5,123,carry,int8_carry,0,-1.0,1,1,0,31,8.855406793947608,0.011834874077518757,,0.11362638219745391,0.21894634591025985,5,26
6,123,carry,int8_carry,1,1.0,1,1,1,-1,7.768465997670319,0.011868863478854446,0.0014986321595686538,0.2988641116674,-0.0003067142034378634,5,25
7,123,carry,int8_carry,1,-1.0,1,1,1,-1,13.057302721603826,0.008780686958924694,0.0038998679937062085,0.19810278863107045,0.012127711785440365,5,24
8,123,carry,int8_carry,0,1.0,1,1,1,-1,0.5737297514082798,0.007116448059099079,0.007601637581262686,0.14760354281497323,-0.0003410252524522761,5,29
9,123,carry,int8_carry,0,-1.0,1,1,1,-1,39.17397800978392,0.01061679621547446,0.005406350096695238,0.12884102277550946,-7.797347445315239e-05,5,32
10,123,carry,int8_carry,1,1.0,1,1,1,-1,31.39231437788355,0.019030789736528754,0.019566455779345657,0.1178321216455056,0.5745951353275358,5,24
11,123,carry,int8_carry,1,-1.0,1,1,1,-1,32.42993716453245,0.007664292175051359,0.017240337896316064,0.12376184347043029,0.021002712345890018,5,29
12,123,carry,int8_carry,0,1.0,1,1,0,36,42.03280850699204,0.015900936937081864,,0.14408368543600947,0.7431022392507951,5,29
13,123,carry,int8_carry,0,-1.0,1,1,1,-1,10.405448588359548,0.011268843165426774,0.0033067607551632012,0.14047515108691122,0.6723124017644708,5,27
14,123,carry,int8_carry,1,1.0,1,1,1,-1,10.214607012266583,0.006377522605196343,0.007602328610512189,0.08947877728988751,0.0003844400563317585,5,29
15,123,carry,int8_carry,1,-1.0,1,1,1,-1,14.378277172206992,0.006722108686580749,0.0075146729577735645,0.17436292721335278,0.0054010106562789595,5,29
16,123,carry,int8_carry,0,1.0,1,1,1,-1,5.678625257373909,0.003943278248497811,0.008156372434665934,0.13949027522488944,0.2269592432237313,5,29
17,123,carry,int8_carry,0,-1.0,1,1,1,-1,23.547204050343495,0.013369590477669425,0.008697304020777051,0.12061281517073197,0.5958608455777177,5,29
18,123,carry,int8_carry,1,1.0,0,0,0,-1,,,,,,,-1
19,123,carry,int8_carry,1,-1.0,1,1,1,-1,30.358220085517416,0.0050530274851852035,0.004687534718727071,0.11051460061614249,0.1703055526111279,5,27
20,123,carry,int8_carry,0,1.0,1,0,0,-1,31.05697893142269,0.014012809290420071,,0.0007797232132956688,,,34
21,123,carry,int8_carry,0,-1.0,1,1,0,55,0.4829899054479938,0.016467894075144048,,0.270281296161461,-0.00028660491877996463,5,48
22,123,carry,int8_carry,1,1.0,1,1,1,-1,13.811491524711059,0.0020932979718578364,0.0012414703600611091,0.18129290517052288,0.011005849727496742,5,22
23,123,carry,int8_carry,1,-1.0,1,1,1,-1,35.29885941826063,0.010577462824352199,0.006305496813389333,0.2237886242693502,-0.00018154630886124679,5,28
24,123,carry,int8_carry,0,1.0,1,0,0,-1,32.683646249401626,0.022072616325192505,,0.010501405357210003,,,64
25,123,carry,int8_carry,0,-1.0,1,1,0,11,26.227299482768828,0.012240249851978913,,0.12558705887998922,0.1459580923158268,5,34
26,123,carry,int8_carry,1,1.0,1,1,1,-1,13.309017113813589,0.003948819747198409,0.0008177535550163415,0.1831542791790559,0.004941179072613711,5,25
27,123,carry,int8_carry,1,-1.0,1,1,1,-1,3.683037368742987,0.0032078849850494164,0.0006538697687835065,0.31428264934403183,-0.0020863412361209477,6,26
28,123,carry,int8_carry,0,1.0,1,0,0,-1,6.415689375310862,0.01760186497673938,,0.0,,,36
29,123,carry,int8_carry,0,-1.0,1,1,1,-1,6.287007898305745,0.0061852393350588465,0.004229441772136629,0.13956354924127934,0.18896884745709386,5,37
30,123,carry,int8_carry,1,1.0,1,1,1,-1,5.607561265437255,0.00032678619732909525,0.0005555377134285458,0.13830698005320552,0.3229817530228707,5,28
31,123,carry,int8_carry,1,-1.0,1,1,1,-1,12.715075448470401,0.00286842903692201,0.006087100960263675,0.24367603017468142,-6.045642920460281e-05,5,23
32,123,carry,int8_carry,0,1.0,1,1,1,-1,29.884977437478923,0.014386002511277573,0.0014734523898927263,0.1692977857191137,0.14960420477337677,1,44
33,123,carry,int8_carry,0,-1.0,1,1,0,29,43.45951090086331,0.012965737052584414,,0.15157666952691706,0.6602350032621485,5,33
34,123,carry,int8_carry,1,1.0,1,1,1,-1,44.85510348386518,0.007186128619166039,0.009159913545276973,0.1114096895364084,1.9055835868808657e-05,5,40
35,123,carry,int8_carry,1,-1.0,0,0,0,-1,,,,,,,-1
36,123,carry,int8_carry,0,1.0,1,1,0,37,2.3229590277194916,0.021021046825088166,,0.127893243755835,0.5298268312050634,5,28
37,123,carry,int8_carry,0,-1.0,1,1,1,-1,0.9460746684893877,0.018137794374533764,0.006905416950599465,0.11356745784556355,0.08683316963016141,5,113
38,123,carry,int8_carry,1,1.0,1,1,1,-1,44.77881026039657,0.009901740227632806,0.019777912913209846,0.22536111050177687,-0.00031536533101794717,5,33
39,123,carry,int8_carry,1,-1.0,1,1,1,-1,24.88943130779066,0.008841252543121802,0.004827162683461105,0.21488271107157408,0.0035538000918395873,5,30
40,123,carry,int8_carry,0,1.0,1,1,1,-1,33.79808753904406,0.01664737070000576,0.014189261543827972,0.11673495920593924,0.8195566948121327,5,61
41,123,carry,int8_carry,0,-1.0,1,1,0,31,17.768998617196857,0.014447870490347615,,0.11856152499780748,0.6025723957172808,1,35
42,123,carry,int8_carry,1,1.0,1,1,0,43,0.7212990156955925,0.017652871713657703,,0.20562225958112457,-0.00030740924857886043,5,41
43,123,carry,int8_carry,1,-1.0,1,1,1,-1,38.04068969469671,0.010210774626423658,0.008862738258358871,0.16840066199603287,0.1097951653501068,1,26
44,123,carry,int8_carry,0,1.0,1,1,1,-1,12.907113969716761,0.01174179575897162,0.008425379864756735,0.1642503827324363,-0.00030175297229995124,5,34
45,123,carry,int8_carry,0,-1.0,1,1,1,-1,16.543220068213916,0.01861544727460428,0.01632804644501391,0.12336547818031784,0.8843695355080317,5,33
46,123,carry,int8_carry,1,1.0,1,1,1,-1,7.0439738782434915,0.020341068037600808,0.012785400681768705,0.29580148496059344,-0.000304289418696424,5,46
47,123,carry,int8_carry,1,-1.0,1,1,1,-1,3.1033324636069892,0.004530047522236632,0.0017016158561821784,0.15679483268002803,0.07866676224010805,5,27
48,123,carry,int8_carry,0,1.0,1,1,0,23,23.01189363033822,0.018342973540270147,,0.12688000712996506,0.8125933715365434,5,29
49,123,carry,int8_carry,0,-1.0,1,1,1,-1,29.208299985917648,0.006078637150228229,0.0031136682914461597,0.11854521515541905,0.0861676278860335,6,31
50,123,carry,int8_carry,1,1.0,1,1,1,-1,36.08998827362268,0.006618768663619066,0.002927933919787314,0.13623842030883326,0.0746130917184793,5,57
51,123,carry,int8_carry,1,-1.0,1,1,1,-1,33.805976887844025,0.007386910252862877,0.008449593074463687,0.26813493232711794,-0.00019635467917078486,5,26
52,123,carry,int8_carry,0,1.0,1,1,1,-1,33.7018484318634,0.0033025191243377544,0.008502033128122045,0.1459173268378633,0.08214462067659145,5,24
53,123,carry,int8_carry,0,-1.0,1,1,1,-1,1.3572683298696688,0.004179402426755282,0.00401657770893369,0.22766799599915577,-2.58473036898188e-05,5,29
54,123,carry,int8_carry,1,1.0,1,0,0,-1,37.01837267108998,0.023144447095165943,,0.004983557051452925,,,37
55,123,carry,int8_carry,1,-1.0,1,1,1,-1,38.623744711304354,0.0013948658125909521,0.0009171744096514032,0.14563374440289867,0.024696105149556224,5,24
56,123,carry,int8_carry,0,1.0,1,1,1,-1,38.253388668704844,0.0021145913519582315,0.004381603010086367,0.09399518156106423,-0.0001597495078589084,5,26
57,123,carry,int8_carry,0,-1.0,1,1,1,-1,9.826968448005893,0.01085883313984388,0.0006068741508163233,0.19634797311415264,-0.0002661064555722348,5,25
58,123,carry,int8_carry,1,1.0,1,1,0,43,15.301900672559597,0.011988263285925562,,0.10425003817543999,-0.00016967255349698007,5,80
59,123,carry,int8_carry,1,-1.0,1,1,1,-1,25.180786419805116,0.00889890078982706,0.011438756368534229,0.1887901507227696,0.0033575064835753565,5,25
60,123,carry,int8_carry,0,1.0,1,1,1,-1,4.625562837671055,0.007414018195900178,0.006318636533810456,0.31534798728124125,-0.00033916880221651624,5,28
61,123,carry,int8_carry,0,-1.0,1,1,0,9,31.746240392245227,0.006936265112193122,,0.16784899063808956,-2.8948205993639675e-05,5,57
62,123,carry,int8_carry,1,1.0,1,1,1,-1,40.53503697216982,0.008596994999616865,0.01451978850224165,0.1057271215853568,0.19154480685867004,5,30
63,123,carry,int8_carry,1,-1.0,1,1,0,25,22.913530207951084,0.011427651994865378,,0.11718365754940574,0.5802812789096614,5,40
64,123,carry,int8_carry,0,1.0,1,1,1,-1,5.585749070972113,0.007625562508277134,0.02680070130297208,0.12695781420186525,0.9255891361131962,1,33
65,123,carry,int8_carry,0,-1.0,1,1,1,-1,1.3162943451320643,0.0016546076194595147,0.0009233915812989829,0.12055496190077519,-0.00030575398744359106,5,57
