episode,seed,profile,tag,axis,sign,grasp_ok,lift_ok,survived,lost_at,diag_deg,off_xy0,drift,rise,margin_hand,joint_hand,grasp_step
0,555,carry,mono_carry,0,1.0,1,1,1,-1,33.800478224838315,0.004914337748145898,0.011954560977013272,0.1358697899208371,1.1230530419380738,1,25
1,555,carry,mono_carry,0,-1.0,1,1,1,-1,14.542981962505749,0.0018111962746647956,0.004217578017396984,0.1294490192264819,1.1014863485966775,3,27
2,555,carry,mono_carry,1,1.0,1,1,1,-1,18.519385853854743,0.008656689880126092,0.00755812759067139,0.13768112851458802,0.9448768799477949,3,22
3,555,carry,mono_carry,1,-1.0,1,1,1,-1,39.87888724513516,0.00824752906693982,0.0005838993248247672,0.1343682109700718,0.831222893172376,5,24
4,555,carry,mono_carry,0,1.0,1,1,0,41,27.790363164037075,0.012490548794964798,,0.12709368011606614,1.0561231041088637,3,27
5,555,carry,mono_carry,0,-1.0,1,1,1,-1,14.98920821882206,0.00215070666545403,0.0025668427187425075,0.1329102293822878,0.7317923806071764,5,31
6,555,carry,mono_carry,1,1.0,1,1,1,-1,0.0916737238867924,0.0015779773525379846,0.00028347901327303377,0.11848023261345775,0.8329688820679082,5,24
7,555,carry,mono_carry,1,-1.0,1,1,1,-1,31.79250833941485,0.008034962286197237,0.007117093360071214,0.13536344763109742,1.0044441458684252,3,25
8,555,carry,mono_carry,0,1.0,1,1,1,-1,35.82192038427739,0.009249069389964797,0.007401477957304625,0.13310340904906193,0.9996872233324674,3,30
9,555,carry,mono_carry,0,-1.0,1,1,1,-1,37.869694948977326,0.004387146527862991,0.0003746891878776753,0.1464596897896413,1.1923739769948458,1,22
10,555,carry,mono_carry,1,1.0,1,1,1,-1,31.44933336834984,0.003777953356800112,0.0009531248489264935,0.14249387049559958,1.0916536743780636,1,29
11,555,carry,mono_carry,1,-1.0,1,1,1,-1,33.21524749684255,0.005683907962669183,0.016253078473809524,0.1431342218980005,1.038318119559266,3,21
12,555,carry,mono_carry,0,1.0,1,1,1,-1,37.69832897146085,0.0074025031643568965,0.006388221769313772,0.13247987090223834,0.9094999528052128,5,28
13,555,carry,mono_carry,0,-1.0,1,1,1,-1,13.65276395551885,0.005131215924367334,0.004039599656120053,0.14471799148621511,1.113202161758594,1,23
14,555,carry,mono_carry,1,1.0,1,1,0,13,24.519396161692185,0.015163443259406544,,0.1249678518931372,1.1252837714972115,1,31
15,555,carry,mono_carry,1,-1.0,1,1,1,-1,19.66392263286048,0.0015663064966487282,0.004049151042160526,0.12341224033556086,0.6464263793410212,5,34
16,555,carry,mono_carry,0,1.0,1,1,1,-1,22.376587191927484,0.004732270706049623,0.006524694687164474,0.12597967432917856,1.1439358501739156,1,35
17,555,carry,mono_carry,0,-1.0,1,1,1,-1,1.7603530903632816,0.005908863900855875,0.001129614902440804,0.14280867547174736,1.0684149622521917,1,26
18,555,carry,mono_carry,1,1.0,1,1,1,-1,23.81624385520901,0.0027696803911001476,0.0006784554160328055,0.1416861141244976,1.1661649342969485,1,24
19,555,carry,mono_carry,1,-1.0,1,1,1,-1,18.785531204813626,0.0021846931943388073,0.0033271473954796186,0.12995115998406093,0.7243941476083959,5,21
20,555,carry,mono_carry,0,1.0,1,1,1,-1,27.16292170741997,0.008478827424232133,0.009092534596404765,0.13948495248890735,1.086181676268024,3,20
21,555,carry,mono_carry,0,-1.0,1,1,1,-1,12.408535081821128,0.003538958024940714,0.0008336182328565384,0.13492557561313434,0.49390341301850826,5,25
22,555,carry,mono_carry,1,1.0,1,1,1,-1,33.29600186844203,0.0004206251872532106,0.0013932320035163668,0.1329839233583504,0.9014297697368114,3,26
23,555,carry,mono_carry,1,-1.0,1,1,1,-1,20.42219422799016,0.00943832909830214,0.009020885068494053,0.13793385625241616,1.1506182687227033,3,27
