episode,seed,profile,tag,axis,sign,grasp_ok,lift_ok,survived,lost_at,diag_deg,off_xy0,drift,rise,margin_hand,joint_hand,grasp_step
0,31,carry,dfp32_carry,0,1.0,1,1,1,-1,41.264882890850714,0.011940099337351719,0.011968897924567077,0.14666593928422922,0.00942971786926039,5,30
1,31,carry,dfp32_carry,0,-1.0,1,1,1,-1,30.69657934992,0.012665894869595441,0.007970418189075951,0.0837891325268445,0.032497276497927,5,25
2,31,carry,dfp32_carry,1,1.0,1,1,1,-1,35.79451972877621,0.012474403305979298,0.013029714709452814,0.12818385769811547,0.23056238794839734,5,25
3,31,carry,dfp32_carry,1,-1.0,1,1,1,-1,7.530691131962357,0.0014559299370410551,0.0006009426107846109,0.12140327495245218,0.5195409002788405,5,28
4,31,carry,dfp32_carry,0,1.0,1,1,1,-1,23.106058411648476,0.007280260962274134,0.004585358936371887,0.16211846832382348,0.4217057703293583,5,24
5,31,carry,dfp32_carry,0,-1.0,1,1,1,-1,3.6691162652792855,0.011173604106089025,0.008112116441974002,0.1616408253189755,0.0410843439220856,6,27
6,31,carry,dfp32_carry,1,1.0,1,1,1,-1,8.969636285513587,0.0028756393488142155,0.0010246445258694562,0.1420768311856062,0.37412748629250947,5,27
7,31,carry,dfp32_carry,1,-1.0,0,0,0,-1,,,,,,,-1
8,31,carry,dfp32_carry,0,1.0,1,1,1,-1,7.067578985482726,0.006063945944410746,0.0013964325503506997,0.1439327260638511,0.7380205348615987,5,28
9,31,carry,dfp32_carry,0,-1.0,1,1,1,-1,32.028879691699416,0.0025057796796775335,0.0048938445826902785,0.1397602929863755,0.24919200176332712,5,27
10,31,carry,dfp32_carry,1,1.0,1,1,1,-1,39.996018595955064,0.003947040131234379,0.004835871268635574,0.12736238769035402,0.057095009907255356,5,26
11,31,carry,dfp32_carry,1,-1.0,1,1,1,-1,12.429547357485745,0.00446704132825531,0.005507150497835735,0.11565558058766456,-0.0001185567026662504,5,26
12,31,carry,dfp32_carry,0,1.0,1,1,1,-1,7.7965981384971315,0.012249012723524902,0.0034032899836586705,0.12561306646540094,0.07520178698465951,5,24
13,31,carry,dfp32_carry,0,-1.0,1,1,1,-1,33.18156252988837,0.0036263632630406453,0.002439223084310261,0.12505361674577453,0.42955535497182096,5,24
14,31,carry,dfp32_carry,1,1.0,1,1,1,-1,14.08030892668063,0.0044203606952496035,0.003082552637766545,0.134693387804539,0.34050623656428547,5,28
15,31,carry,dfp32_carry,1,-1.0,1,1,1,-1,4.738358832380499,0.0012389366973443233,0.0009829458906575796,0.12193038497839548,0.440056019458285,5,29
16,31,carry,dfp32_carry,0,1.0,1,1,0,56,1.8508628940171548,0.01622634788323994,,0.15742645550829182,0.05127253315738489,5,29
17,31,carry,dfp32_carry,0,-1.0,1,1,1,-1,36.87874331305848,0.006337391099685506,0.0051658862418917425,0.15598082904685395,0.6297024931121777,5,26
18,31,carry,dfp32_carry,1,1.0,1,1,1,-1,24.305503468237404,0.00591511188759842,0.010478491530334075,0.14181790827294505,0.06786572830441173,5,25
19,31,carry,dfp32_carry,1,-1.0,1,1,1,-1,18.13031487536898,0.0026247821852344168,0.005944057859298681,0.15109926094730386,0.02332722912442442,5,25
20,31,carry,dfp32_carry,0,1.0,1,1,1,-1,10.573697440269399,0.01684275519231068,0.007990248500220221,0.13778104686146797,0.27355635775294074,5,30
21,31,carry,dfp32_carry,0,-1.0,1,1,1,-1,14.771903522362123,0.008774058592019388,0.0026088299625084232,0.08991713565019743,0.340308844569448,6,40
22,31,carry,dfp32_carry,1,1.0,1,1,1,-1,0.8659792605942584,0.0006307693744955327,0.0009584918252597567,0.20802362793174367,-0.0003308966494199872,5,28
23,31,carry,dfp32_carry,1,-1.0,1,1,1,-1,28.080158770397787,0.0019619737236097295,0.006235405998300282,0.1325104545842657,0.44270262858158205,5,31
24,31,carry,dfp32_carry,0,1.0,1,1,1,-1,1.6068416742964047,0.012807691245668724,0.01559450483942741,0.15858587201176877,0.5964901345292235,5,30
25,31,carry,dfp32_carry,0,-1.0,1,1,1,-1,3.691813598106563,0.005820458863544771,0.0015294918844553278,0.1671355953930168,0.33956806982233667,5,27
26,31,carry,dfp32_carry,1,1.0,1,1,1,-1,7.774722115177937,0.0035939471325677212,0.001312042957835049,0.14162864900677208,0.9938714219373534,5,29
27,31,carry,dfp32_carry,1,-1.0,1,1,1,-1,10.171581474304261,0.005455892977681801,0.0008799606129936771,0.13931871121368022,-0.00012313258755858314,5,29
28,31,carry,dfp32_carry,0,1.0,1,1,1,-1,21.137164227053916,0.009487706873937431,0.008526316522928883,0.09161519789858874,0.38064289708729504,5,26
29,31,carry,dfp32_carry,0,-1.0,1,1,1,-1,11.089116380885855,0.0048168215627435364,0.0057990477580129665,0.13877947827716586,0.08916191389856376,5,23
30,31,carry,dfp32_carry,1,1.0,1,1,1,-1,43.866733925334145,0.0017229569584016175,0.006548399701681413,0.18275645455311096,-0.00019349612805186212,5,28
31,31,carry,dfp32_carry,1,-1.0,1,1,1,-1,22.802666181716404,0.005739013574687466,0.0020213240469731885,0.1705832457888199,0.058947825548274935,5,26
32,31,carry,dfp32_carry,0,1.0,1,1,1,-1,7.700493437568753,0.0036794774532660714,0.0028917495263400214,0.11642946846072277,0.1782591527629247,5,27
33,31,carry,dfp32_carry,0,-1.0,1,1,1,-1,28.13774987420682,0.014141328962908461,0.025258813761491652,0.1328263354811755,0.0005591550776098408,5,28
34,31,carry,dfp32_carry,1,1.0,1,1,1,-1,35.947720045952494,0.015039296079396858,0.0244938539155786,0.10857565313305795,0.24078768345803248,5,25
35,31,carry,dfp32_carry,1,-1.0,1,1,1,-1,21.184230233787957,0.008128408810823697,0.004933515256129426,0.1492259961836132,0.5683719883854126,5,26
36,31,carry,dfp32_carry,0,1.0,1,1,1,-1,37.85492310262501,0.006620145422199669,0.012585059669752171,0.1320214365946728,0.6019324526205176,6,25
37,31,carry,dfp32_carry,0,-1.0,1,1,1,-1,1.1536808203210285,0.004892420476646018,0.0019695207728844294,0.13931402700462459,0.637231541491734,5,28
38,31,carry,dfp32_carry,1,1.0,1,1,1,-1,5.354423906205909,0.008061876666893114,0.00044196266257832164,0.12450604817658883,0.35204775142385314,5,32
39,31,carry,dfp32_carry,1,-1.0,0,0,0,-1,,,,,,,-1
40,31,carry,dfp32_carry,0,1.0,1,1,1,-1,27.69437715877129,0.0028438715859701986,0.0048511687246811435,0.13081970624726635,0.05162284733108802,5,26
41,31,carry,dfp32_carry,0,-1.0,1,1,1,-1,32.947040324470436,0.00815836004902744,0.007182447276963999,0.29615286910690974,-0.00020037483679313794,5,25
42,31,carry,dfp32_carry,1,1.0,1,1,1,-1,32.24715713114276,0.007510417797150416,0.010190390524921862,0.12141353265925903,0.09682376696455197,5,31
43,31,carry,dfp32_carry,1,-1.0,1,1,1,-1,27.15655156738387,0.005471725822008556,0.012890997883413444,0.12458903931378418,0.08763722370076632,5,25
44,31,carry,dfp32_carry,0,1.0,1,1,1,-1,4.1000619396417335,0.005641904845449741,0.0034102880422589854,0.13356542806692961,0.1490472223947692,5,26
45,31,carry,dfp32_carry,0,-1.0,1,1,1,-1,4.694274954059345,0.003673782647687711,0.0026324378150612356,0.15586174673220599,-0.0003318079820995301,5,28
46,31,carry,dfp32_carry,1,1.0,1,1,1,-1,30.04253964966135,0.0033668601727727,0.0018414371519997448,0.22231318456087856,-0.00030707953736808236,5,37
47,31,carry,dfp32_carry,1,-1.0,0,0,0,-1,,,,,,,-1
48,31,carry,dfp32_carry,0,1.0,1,1,0,43,15.000166083314923,0.008193759362234947,,0.20986460882568903,0.6024880654063298,5,28
49,31,carry,dfp32_carry,0,-1.0,1,1,1,-1,11.766322180791235,0.0021082460346060583,0.00082157027778006,0.11904482737999478,0.2969678163610756,5,31
