ep,step,phase,res_x,res_y,res_z,res_norm,reproj,area_px,obliq_deg,cam_range,gripper_perp,gripper_dz,det_x,det_y,det_z,obj_yaw,cx,cy
0,0,0,-0.0013465218320720604,-0.0012545551282406864,-0.002501221843664414,0.0031053406134055107,0.1452028900384903,592.5,50.101762230938846,1.3219663193704425,0.20278885578816513,0.15969680025572697,0.05544690196516839,-0.20226307119431883,0.8475012218436645,2.0201196922781843,456.5,437.75
0,3,0,-0.0027818905743322714,-0.0013067456387053367,-0.0032905163324413733,0.004502665551192713,0.24207192659378052,592.5,50.10558464702156,1.3215989111271196,0.14665347630899742,0.13215939708850255,0.05688227070561853,-0.20221088068014212,0.8465270395205181,2.0206109924996682,456.5,439.25
0,6,0,-0.0027818905762824614,-0.0013067456347059803,-0.0032901919342321895,0.004502428488751249,0.24207192659378052,592.5,50.10558464702156,1.3215989111271196,0.10374749926906807,0.11167487522518627,0.05688227070561853,-0.20221088068014212,0.8465270395205181,2.0206109924996682,456.5,439.25
0,9,0,-0.0027818905782422895,-0.0013067456306867509,-0.003290191903469908,0.004502428466315825,0.24207192659378052,592.5,50.10558464702156,1.3215989111271196,0.05461571551014267,0.06941153852951987,0.05688227070561853,-0.20221088068014212,0.8465270395205181,2.0206109924996682,456.5,439.25
0,12,0,-0.0027818905802118737,-0.0013067456266475097,-0.003290191899208428,0.00450242846324633,0.24207192659378052,592.5,50.10558464702156,1.3215989111271196,0.019261782050543887,0.024483589032101682,0.05688227070561853,-0.20221088068014212,0.8465270395205181,2.0206109924996682,456.5,439.25
0,123,6,0.002829306968604367,-0.011352452685765652,-0.002820430618296177,0.012034865548802925,0.32593879103660583,671.0,62.54203416158562,1.050210361188736,0.3515343255167994,0.46272076485900016,0.21425813287503542,0.16725605208303143,1.0735556681908347,2.105123060318494,822.0,373.0
1,0,0,0.0019924199600847015,0.0005470219041767699,0.001145136885227549,0.0023622677127924673,0.08524959534406662,618.5,49.11701335413779,1.3224491423858025,0.2632906882471439,0.17407364365091393,0.07249567072479786,-0.2598238716360644,0.8438548631147725,-0.1625712908944803,403.75,450.5
1,3,0,-0.007190823720506737,-0.0017043260681118833,-0.00702966372727265,0.010199453183596701,0.27209657430648804,632.0,48.85694562382069,1.3111743421814697,0.18442984980565902,0.16543414252773125,0.08167891440944015,-0.25757252366457933,0.8502661869153494,-0.19305602113420087,403.75,452.0
1,6,0,-0.007190823716142353,-0.0017043260689777462,-0.0070293393290634665,0.010199229601746932,0.27209657430648804,632.0,48.85694562382069,1.3111743421814697,0.1382876000653418,0.1579866266400869,0.08167891440944015,-0.25757252366457933,0.8502661869153494,-0.19305602113420087,403.75,452.0
1,9,0,-0.007190823711756222,-0.00170432606984805,-0.007029339298301185,0.010199229577598527,0.27209657430648804,632.0,48.85694562382069,1.3111743421814697,0.08469693284003163,0.11232055876733205,0.08167891440944015,-0.25757252366457933,0.8502661869153494,-0.19305602113420087,403.75,452.0
1,12,0,-0.00719082370734829,-0.0017043260707226837,-0.007029339294039705,0.010199229571699907,0.27209657430648804,632.0,48.85694562382069,1.3111743421814697,0.03606611625973145,0.04985124313820988,0.08167891440944015,-0.25757252366457933,0.8502661869153494,-0.19305602113420087,403.75,452.0
1,147,6,0.02290343768654407,-0.008493592951653,0.02397333944655,0.034226153498593544,0.04803461208939552,685.0,48.75127608180319,1.2393904471954362,0.35202872108044625,0.5184430857856143,0.19438813417576178,0.13860288655481798,0.8184059671288327,-0.009949797587680139,766.25,547.0
2,0,0,0.0046226687426482865,-0.0005316307949777277,0.004652800933660273,0.006580292860860833,0.13232426345348358,690.0,45.14303881700848,1.2740372409765568,0.23737485052941534,0.1682678283720198,0.1188465027966636,-0.13882070276091169,0.8403471990663398,0.5233965366162362,508.75,482.0
2,3,0,-0.015580826891961483,-0.004390348172435332,-0.015060077705055464,0.02210980018441562,0.09596935659646988,676.0,48.44239285865712,1.2468298178468038,0.1942644573985987,0.13022076723794695,0.13904999843482307,-0.1349619853813435,0.8582966008931322,0.536063331696768,509.5,483.5
