ep,step,phase,res_x,res_y,res_z,res_norm,reproj,area_px,obliq_deg,cam_range,gripper_perp,gripper_dz,det_x,det_y,det_z,obj_yaw,cx,cy
0,0,0,0.008327480342017975,0.004859849380033643,0.006933573219087719,0.011876005322824658,0.0851428210735321,612.0,49.593585867390956,1.3660854099447288,0.3088778813095968,0.17148886037133648,0.05733800702814069,-0.3820404066405114,0.8380664267809124,-1.7947983719855747,298.5,445.0
0,3,0,0.008710913021312681,0.004966111095944692,0.006696224113620475,0.012057432664625257,0.17489951848983765,612.0,49.510356338768986,1.3673987626867836,0.20133456943062086,0.1588819608595925,0.0569545743478846,-0.3821466683604389,0.8365402990744563,-1.7738141036970763,298.75,445.75
0,6,0,0.008710913020276913,0.004966111091617376,0.006696548511829659,0.012057612823125605,0.17489951848983765,612.0,49.510356338768986,1.3673987626867836,0.12902565839412858,0.15981207003148679,0.0569545743478846,-0.3821466683604389,0.8365402990744563,-1.7738141036970763,298.75,445.75
0,9,0,0.00871091301923601,0.0049661110872685765,0.00669654854259194,0.012057612837667226,0.17489951848983765,612.0,49.510356338768986,1.3673987626867836,0.07921158430811202,0.11691713802929882,0.0569545743478846,-0.3821466683604389,0.8365402990744563,-1.7738141036970763,298.75,445.75
0,12,0,0.008710913018189902,0.004966111082898239,0.00669654854685342,0.012057612837478224,0.17489951848983765,612.0,49.510356338768986,1.3673987626867836,0.03541313379111433,0.057528559757278885,0.0569545743478846,-0.3821466683604389,0.8365402990744563,-1.7738141036970763,298.75,445.75
1,0,0,0.02034257983524066,0.006294741879415755,0.017746436178368352,0.027719674000870064,0.24324361979961395,592.0,48.744580778531784,1.3635591859927498,0.24422933193908805,0.1943996197829948,0.037839018322338665,-0.28649417718761777,0.8272535638216317,-2.386939043029834,387.0,440.25
1,3,0,-0.007802388847332427,-0.002303154975199062,-0.007934586876089611,0.011363954569557869,0.11172487586736679,606.5,50.24379170713955,1.325709481200389,0.16687226045405773,0.15069393276585874,0.06598398700192727,-0.27789628033585734,0.8511711100641663,-2.4008434903684175,387.5,441.75
1,6,0,-0.007802388850547931,-0.0023031549782744354,-0.007934262477880427,0.011363728072116396,0.11172487586736679,606.5,50.24379170713955,1.325709481200389,0.11815145010560019,0.1382532223181756,0.06598398700192727,-0.27789628033585734,0.8511711100641663,-2.4008434903684175,387.5,441.75
1,9,0,-0.007802388853779457,-0.0023031549813652408,-0.007934262447118146,0.011363728053483093,0.11172487586736679,606.5,50.24379170713955,1.325709481200389,0.0667296241344349,0.08818256553402382,0.06598398700192727,-0.27789628033585734,0.8511711100641663,-2.4008434903684175,387.5,441.75
1,12,0,-0.007802388857027047,-0.0023031549844713672,-0.007934262442856665,0.011363728053367035,0.11172487586736679,606.5,50.24379170713955,1.325709481200389,0.02320967801343164,0.029044094590132574,0.06598398700192727,-0.27789628033585734,0.8511711100641663,-2.4008434903684175,387.5,441.75
2,0,0,0.0014114899762829869,0.003142980740914403,0.00041943679526113,0.0034708153388109146,0.08976051956415176,623.0,50.64847886687366,1.3555432589623586,0.3701395655389118,0.1623117401633125,0.08054787381804492,-0.4151155960104686,0.844580563204739,1.9176298218720107,263.25,455.0
2,3,0,-0.004339500315917927,-0.00010727232922519425,-0.0049227412414757366,0.006563242466570564,0.15281309187412262,640.5,49.81592853339647,1.3482579644768558,0.25807478362621605,0.16508418031577088,0.08629886410880401,-0.41186534293645893,0.8481592644295525,1.9145050029905977,264.25,456.25
2,6,0,-0.004339500317471323,-0.00010727232505575168,-0.004922416843266553,0.00656299915708747,0.15281309187412262,640.5,49.81592853339647,1.3482579644768558,0.160352425875806,0.16818539701718016,0.08629886410880401,-0.41186534293645893,0.8481592644295525,1.9145050029905977,264.25,456.25
2,9,0,-0.004339500319032422,-0.00010727232086549243,-0.004922416812504271,0.006562999134978692,0.15281309187412262,640.5,49.81592853339647,1.3482579644768558,0.10260566771371521,0.1227258801956208,0.08629886410880401,-0.41186534293645893,0.8481592644295525,1.9145050029905977,264.25,456.25
2,12,0,-0.004339500320601333,-0.0001072723166544165,-0.004922416808242791,0.006562999132751018,0.15281309187412262,640.5,49.81592853339647,1.3482579644768558,0.05078212545229628,0.05722445424740008,0.08629886410880401,-0.41186534293645893,0.8481592644295525,1.9145050029905977,264.25,456.25
2,147,6,-0.0009871380990989775,-0.010678756145597018,-0.005997267536884454,0.012287289870137635,0.10099559277296066,610.5,63.906203150173674,1.0863232965597176,0.3574906571646786,0.48235121187906516,0.22530700424371347,0.22512021095984766,1.022490579035628,2.6570970621855134,880.25,423.75
3,0,0,-0.023704771905401253,-0.005785369810408281,-0.022882353316042603,0.03345129008290248,0.2132822722196579,606.5,50.82028481792869,1.2850622760046302,0.19847411803090548,0.15681022612592077,0.07661716958677707,-0.1435885062148882,0.8678823533160427,-0.04113287583300995,505.5,437.25
3,3,0,-0.024473365242642084,-0.005783824410230842,-0.02385591874671089,0.034662704602465975,0.21332000195980072,606.5,50.81785134706827,1.2850528741881597,0.15796494237580208,0.13074104425622557,0.07738576292814088,-0.14359005161530264,0.8670924419347876,-0.04107350239887753,505.5,438.25
3,6,0,-0.024473365238199957,-0.005783824410486749,-0.023855594348501707,0.03466248133953977,0.21332000195980072,606.5,50.81785134706827,1.2850528741881597,0.12381202383125002,0.12104323917756843,0.07738576292814088,-0.14359005161530264,0.8670924419347876,-0.04107350239887753,505.5,438.25
3,9,0,-0.024473365233735722,-0.005783824410743432,-0.023855594317739426,0.034662481315259265,0.21332000195980072,606.5,50.81785134706827,1.2850528741881597,0.07081446647197084,0.07766355132751224,0.07738576292814088,-0.14359005161530264,0.8670924419347876,-0.04107350239887753,505.5,438.25
3,12,0,-0.024473365229249283,-0.005783824411001559,-0.023855594313477946,0.03466248130920184,0.21332000195980072,606.5,50.81785134706827,1.2850528741881597,0.027480583451845855,0.020820694148822483,0.07738576292814088,-0.14359005161530264,0.8670924419347876,-0.04107350239887753,505.5,438.25
4,0,0,-0.002389085790521217,-0.003213696527466031,-0.0023405974134628194,0.004638315700448435,0.25393468141555786,714.0,44.96474843155779,1.2490592453875757,0.2490449406595379,0.16930212178550907,0.14254488426425865,-0.10062666599317788,0.8473405974134629,1.3797140780862545,542.0,493.0
4,3,0,-0.001915361908601143,-0.003046614056269145,-0.0016982932784067595,0.003979279898205017,0.32403042912483215,702.5,45.6410328567713,1.2511371867303702,0.21705763089320126,0.14613599608840178,0.14207116038313256,-0.10079374846032198,0.8449348164664835,1.3805339313143783,542.0,494.25
4,6,0,-0.0019153619077456885,-0.0030466140519026796,-0.0016979688801975756,0.003979141457276114,0.32403042912483215,702.5,45.6410328567713,1.2511371867303702,0.16025488818420394,0.13724420312037566,0.14207116038313256,-0.10079374846032198,0.8449348164664835,1.3805339313143783,542.0,494.25
4,9,0,-0.0019153619068859873,-0.0030466140475144815,-0.001697968849435294,0.003979141440375689,0.32403042912483215,702.5,45.6410328567713,1.2511371867303702,0.1009697094997292,0.10782930860540763,0.14207116038313256,-0.10079374846032198,0.8449348164664835,1.3805339313143783,542.0,494.25
4,12,0,-0.0019153619060220117,-0.0030466140431044675,-0.001697968845173814,0.003979141434764856,0.32403042912483215,702.5,45.6410328567713,1.2511371867303702,0.05094986365632056,0.06648490157910991,0.14207116038313256,-0.10079374846032198,0.8449348164664835,1.3805339313143783,542.0,494.25
4,15,0,-0.0019153619051537618,-0.0030466140386725543,-0.0016979688408944593,0.003979141429127571,0.32403042912483215,702.5,45.6410328567713,1.2511371867303702,0.020427868866653293,0.025207039379172125,0.14207116038313256,-0.10079374846032198,0.8449348164664835,1.3805339313143783,542.0,494.25
5,0,0,-0.0032545572485394997,-0.00026940835609806646,-0.0038919788746891726,0.00508057312784525,0.3376716673374176,656.0,48.959185932779,1.3066496649681072,0.30618274882795815,0.15017646896633563,0.10960141565976451,-0.3202000034818825,0.8488919788746893,-0.576386568750401,343.0,470.5
5,3,0,-1.932104242249877e-05,0.001375275574698187,0.000214716075991217,0.0013920701140139411,0.3954811096191406,655.5,48.484666424446374,1.3133068378751382,0.2099307608554649,0.15699490602365407,0.106366179457084,-0.32184468741496913,0.8430218071120855,-0.5767759697970076,343.0,472.25
5,6,0,-1.9321038719960493e-05,0.0013752755722305499,0.00021504047420040084,0.0013921201843431542,0.3954811096191406,655.5,48.484666424446374,1.3133068378751382,0.1510341098525589,0.16195417159075476,0.106366179457084,-0.32184468741496913,0.8430218071120855,-0.5767759697970076,343.0,472.25
5,9,0,-1.932103499902027e-05,0.0013752755697506447,0.00021504050496268245,0.0013921201865934561,0.3954811096191406,655.5,48.484666424446374,1.3133068378751382,0.09931904803364784,0.12579457400250116,0.106366179457084,-0.32184468741496913,0.8430218071120855,-0.5767759697970076,343.0,472.25
5,12,0,-1.9321031259580956e-05,0.001375275567258416,0.0002150405092241625,0.0013921201847377543,0.3954811096191406,655.5,48.484666424446374,1.3133068378751382,0.048077710588809115,0.06818646414780527,0.106366179457084,-0.32184468741496913,0.8430218071120855,-0.5767759697970076,343.0,472.25
6,0,0,-0.002218937796904845,0.0003688236858438998,-0.0037453031261927006,0.004368868430708485,0.07782620936632156,560.0,52.626642308434874,1.3782117888924446,0.30412367520998107,0.1642064277460208,0.027784291859692174,-0.3768346099421518,0.8487453031261928,0.6911259271874475,306.5,420.5
6,3,0,-0.0003985082465364116,0.001461486379160215,-0.001942177773349263,0.0024630886631057886,0.1221703439950943,539.5,53.94373962393316,1.3821277090467363,0.20435507313218945,0.16311541808634433,0.02596386231244669,-0.37792727263276593,0.845178700961426,0.6976003369921506,306.5,421.75
6,6,0,-0.0003985082431717281,0.0014614863820718305,-0.001941853375140079,0.0024628328801199937,0.1221703439950943,539.5,53.94373962393316,1.3821277090467363,0.1223478619831459,0.14695233947856856,0.02596386231244669,-0.37792727263276593,0.845178700961426,0.6976003369921506,306.5,421.75
6,9,0,-0.00039850823979029754,0.0014614863849976567,-0.0019418533443777974,0.002462832857054152,0.1221703439950943,539.5,53.94373962393316,1.3821277090467363,0.07138504216500142,0.09902234883495864,0.02596386231244669,-0.37792727263276593,0.845178700961426,0.6976003369921506,306.5,421.75
