ep,step,phase,res_x,res_y,res_z,res_norm,reproj,area_px,obliq_deg,cam_range,gripper_perp,gripper_dz,det_x,det_y,det_z,obj_yaw,cx,cy
0,0,0,-0.006165579537400961,-0.0007386534306612624,-0.0051357916338886644,0.00805830848437598,0.055676404386758804,793.5,45.387756132415284,1.2408465580851775,0.37458776130750987,0.15731660151048965,0.20820068651842943,-0.3209336915681766,0.8501357916338887,1.6628722706178598,324.75,536.5
0,3,0,-0.0004586872748332804,0.0013387032039101077,0.0009224973290203886,0.0016892369893839407,0.059202272444963455,796.5,44.2900983283615,1.2506982502233395,0.28393713238807994,0.17019805690289058,0.20249379425540365,-0.3230110481986438,0.8423140258590563,1.6889147949720074,325.25,537.5
0,6,0,-0.00045868727532702436,0.0013387032083321815,0.0009228217272295725,0.001689414169702852,0.059202272444963455,796.5,44.2900983283615,1.2506982502233395,0.21563168314803496,0.18392814481631647,0.20249379425540365,-0.3230110481986438,0.8423140258590563,1.6889147949720074,325.25,537.5
0,9,0,-0.00045868727582318303,0.0013387032127761822,0.0009228217579918541,0.0016894141901625372,0.059202272444963455,796.5,44.2900983283615,1.2506982502233395,0.16256235666916094,0.15395957548818073,0.20249379425540365,-0.3230110481986438,0.8423140258590563,1.6889147949720074,325.25,537.5
0,12,0,-0.00045868727632175643,0.0013387032172422764,0.0009228217622533341,0.0016894141961646474,0.059202272444963455,796.5,44.2900983283615,1.2506982502233395,0.10751853029782221,0.1119384073213252,0.20249379425540365,-0.3230110481986438,0.8423140258590563,1.6889147949720074,325.25,537.5
0,15,0,-0.0004586872768227168,0.0013387032217305195,0.0009228217665326888,0.0016894142021947206,0.059202272444963455,796.5,44.2900983283615,1.2506982502233395,0.053721172790157465,0.06977283381471744,0.20249379425540365,-0.3230110481986438,0.8423140258590563,1.6889147949720074,325.25,537.5
1,0,0,0.0017655679796569953,0.0019651120418864854,-6.591241729581032e-05,0.0026425820847631454,0.09279585629701614,559.0,51.253107119346076,1.3964634587131002,0.2943499334170073,0.17823955451780304,0.0020107343967766343,-0.3677253246549002,0.8450659124172959,3.0710212719448786,319.5,408.0
1,3,0,0.022531762281594942,0.009022582414176084,0.018037920202954028,0.030239938329683164,0.08915706723928452,549.0,50.15584387901965,1.4260373257611267,0.20768504374998575,0.1895163014675595,-0.01875545990928889,-0.37478279502705397,0.8251986029851227,3.0789539787393485,320.25,409.0
1,6,0,0.022531762277147878,0.0090225824143218,0.01803824460116321,0.03024013182888803,0.08915706723928452,549.0,50.15584387901965,1.4260373257611267,0.13237825270689135,0.18168253583827065,-0.01875545990928889,-0.37478279502705397,0.8251986029851227,3.0789539787393485,320.25,409.0
1,9,0,0.022531762272678675,0.009022582414467517,0.018038244631925493,0.030240131843951235,0.08915706723928452,549.0,50.15584387901965,1.4260373257611267,0.07675974573279329,0.12623588536492203,-0.01875545990928889,-0.37478279502705397,0.8251986029851227,3.0789539787393485,320.25,409.0
