episode,attempts,success,phase,steps,tag
0,1,1,DONE_OK,108,ts060
1,1,1,DONE_OK,117,ts060
2,1,1,DONE_OK,125,ts060
3,1,1,DONE_OK,94,ts060
4,1,1,DONE_OK,117,ts060
5,1,1,DONE_OK,97,ts060
6,1,1,DONE_OK,175,ts060
7,1,1,DONE_OK,137,ts060
8,1,1,DONE_OK,101,ts060
9,1,1,DONE_OK,110,ts060
10,1,0,DONE_FAIL,152,ts060
11,1,0,DONE_FAIL,300,ts060
12,1,1,DONE_OK,127,ts060
13,1,1,DONE_OK,114,ts060
14,1,1,DONE_OK,139,ts060
15,1,1,DONE_OK,130,ts060
16,1,1,DONE_OK,121,ts060
17,1,1,DONE_OK,125,ts060
18,1,1,DONE_OK,120,ts060
19,1,1,DONE_OK,87,ts060
20,1,1,DONE_OK,102,ts060
21,1,1,DONE_OK,91,ts060
22,1,1,DONE_OK,101,ts060
23,1,1,DONE_OK,126,ts060
24,1,1,DONE_OK,90,ts060
25,1,1,DONE_OK,96,ts060
26,1,0,DONE_FAIL,300,ts060
27,1,1,DONE_OK,139,ts060
28,1,0,DONE_FAIL,105,ts060
29,1,1,DONE_OK,103,ts060
30,1,1,DONE_OK,105,ts060
31,1,0,DONE_FAIL,300,ts060
32,1,1,DONE_OK,104,ts060
33,1,0,DONE_FAIL,125,ts060
34,1,1,DONE_OK,58,ts060
35,1,1,DONE_OK,108,ts060
36,1,0,DONE_FAIL,300,ts060
37,1,1,DONE_OK,86,ts060
38,1,1,DONE_OK,126,ts060
39,1,1,DONE_OK,95,ts060
40,1,1,DONE_OK,123,ts060
41,1,1,DONE_OK,132,ts060
42,1,1,DONE_OK,136,ts060
43,1,1,DONE_OK,169,ts060
44,1,1,DONE_OK,97,ts060
45,1,1,DONE_OK,115,ts060
46,1,1,DONE_OK,140,ts060
47,1,1,DONE_OK,94,ts060
48,1,1,DONE_OK,135,ts060
49,1,1,DONE_OK,84,ts060
50,1,1,DONE_OK,165,ts060
51,1,1,DONE_OK,100,ts060
52,1,1,DONE_OK,139,ts060
53,1,1,DONE_OK,130,ts060
54,1,1,DONE_OK,136,ts060
55,1,1,DONE_OK,114,ts060
56,1,0,DONE_FAIL,300,ts060
57,1,1,DONE_OK,82,ts060
58,1,0,DONE_FAIL,300,ts060
59,1,0,DONE_FAIL,300,ts060
60,1,1,DONE_OK,128,ts060
61,1,1,DONE_OK,99,ts060
62,1,0,DONE_FAIL,300,ts060
63,1,1,DONE_OK,119,ts060
64,1,1,DONE_OK,102,ts060
65,1,0,DONE_FAIL,300,ts060
66,1,1,DONE_OK,92,ts060
67,1,1,DONE_OK,99,ts060
68,1,1,DONE_OK,96,ts060
69,1,1,DONE_OK,116,ts060
70,1,1,DONE_OK,96,ts060
71,1,1,DONE_OK,49,ts060
72,1,1,DONE_OK,137,ts060
73,1,0,DONE_FAIL,300,ts060
74,1,1,DONE_OK,98,ts060
75,1,1,DONE_OK,98,ts060
76,2,1,DONE_OK,121,ts060
77,1,1,DONE_OK,129,ts060
78,1,1,DONE_OK,103,ts060
79,1,1,DONE_OK,127,ts060
80,1,0,DONE_FAIL,300,ts060
81,1,1,DONE_OK,113,ts060
82,1,1,DONE_OK,103,ts060
83,1,1,DONE_OK,111,ts060
84,1,1,DONE_OK,117,ts060
85,2,1,DONE_OK,123,ts060
86,1,1,DONE_OK,95,ts060
87,1,0,DONE_FAIL,300,ts060
88,1,1,DONE_OK,126,ts060
89,1,1,DONE_OK,96,ts060
90,1,1,DONE_OK,98,ts060
91,1,1,DONE_OK,130,ts060
92,1,1,DONE_OK,136,ts060
93,1,0,DONE_FAIL,300,ts060
94,1,1,DONE_OK,89,ts060
95,1,1,DONE_OK,168,ts060
96,1,1,DONE_OK,93,ts060
97,1,1,DONE_OK,92,ts060
98,1,0,DONE_FAIL,137,ts060
99,1,1,DONE_OK,93,ts060
