episode,success,reached_hold,lift_rise,spawn_x,spawn_y,spawn_yaw,steps
149,1,1,0.1268717774285325,0.03291660303266944,-0.4076884337853833,2.0437302824957047,24
150,1,1,0.16025774717215713,0.17542195816524106,-0.2536401445026435,0.7294806574265562,25
151,1,1,0.10510993648142186,0.11274958611533037,-0.39226313044256983,0.057675871055267516,28
152,0,1,0.005769612573604088,-0.0011543672526140442,-0.4166544440692267,-2.486639304276257,24
153,1,1,0.15663440091396175,0.18164690720663057,-0.43837779784679765,2.676955557410252,28
154,1,1,0.1679740053304618,0.04146941005299444,-0.34297238600446195,1.0696137220461974,23
155,1,1,0.12301166721459578,-0.03597736351206224,-0.3294787629770477,-0.4558098917701472,19
156,1,1,0.17127064588951713,0.07282357043732174,-0.1435623112861666,-2.92578400224216,20
157,0,1,0.038139124194864205,0.22900348600609222,-0.18050354997743728,-2.8894954720039268,29
158,0,1,0.014623927906977197,0.032376279950934186,-0.0888132664643142,1.4365061420419352,23
159,0,0,,-0.025826737121703885,-0.062035482396764596,-0.5737566513234714,200
160,1,1,0.12904502502966408,0.04114354604813558,-0.35718128144985273,2.904174963112563,24
161,1,1,0.1397786590083555,0.020114030385486842,-0.28454188069890335,-1.997057956813528,20
162,1,1,0.13409809651597693,0.0901656430191557,-0.4043721891998423,1.243822017999998,25
163,1,1,0.0722726228328312,0.0813360033351094,-0.3098469436877247,-1.7938070492309253,24
164,0,1,0.03232821680523523,0.178498864529435,-0.15844572333608764,1.1995714145693317,27
165,1,1,0.07503378286302764,0.06784545036880574,-0.3102890363770595,-0.3276602168351757,22
166,1,1,0.15926083205027475,0.0629476805417365,-0.2244799486568512,2.0924574635865105,20
167,1,1,0.09035321713247835,0.20382422061394445,-0.1774180584550506,-1.1448671858658808,27
168,0,1,0.018987722511246696,0.24496811871833968,-0.12616536934511913,1.6943791854331582,27
169,1,1,0.1179521182487675,0.059439276537220684,-0.10027298672232265,-1.0729959414519608,19
170,1,1,0.14223285510462225,0.18027464750670774,-0.3865837603111977,1.3163730087145313,29
171,0,1,0.05337730278386521,0.0022056681758179653,-0.154890215542773,0.3042147666447509,33
172,0,0,,0.08017103695631889,-0.07734318112359628,0.2764166105773787,200
173,0,1,0.004643086658126627,0.12556676653261753,-0.0692574505661464,-1.3962732958044202,29
174,1,1,0.15135658246678863,0.0785158756058813,-0.36871202472866116,1.2187057106248556,25
175,1,1,0.14948177723558198,0.009908736665871165,-0.12200753041124274,1.387455236286587,19
176,0,1,0.005072770274420324,0.22246509913689488,-0.05740054237019593,-1.23032942482591,83
177,1,1,0.05568763936633769,0.13647898786826468,-0.14904355333493635,-1.2665235711313072,25
178,0,1,0.004280290793674091,0.01531588544387455,-0.18528938321662208,-0.7242462472015635,19
179,1,1,0.2091682727859645,0.08642242423894372,-0.12438989278358337,1.570574444057092,22
180,1,1,0.17807160575002934,0.08730864506270916,-0.11796498848855314,1.3174071091726423,22
181,1,1,0.06661442395055073,0.23884397972677973,-0.3742307880871758,2.4834380172430004,28
182,0,1,0.0,0.04837488433815981,-0.40352054038010243,1.996686265965144,31
183,1,1,0.17785837733086984,0.18994638085258447,-0.4184038061096911,3.0361283442138904,38
184,1,1,0.19093078641930072,0.03213095833412673,-0.30147864517403944,-3.024356206710303,21
185,0,1,0.032343978913753846,0.24129125646081134,-0.15439244242450906,-2.1061136727097685,30
186,0,1,0.009757674765472846,0.10124908626742504,-0.2225316082433927,-1.1033186974558593,26
187,1,1,0.1419154896812208,0.08956829498118019,-0.31975243436078604,2.899183870373577,23
188,1,1,0.15368089532567009,0.15299958065278435,-0.18093590867300685,2.6131400247085197,24
189,1,1,0.04684936742137935,0.12004063266716758,-0.391445030649176,2.9431674661425835,26
190,0,1,0.012954541139972298,0.2361448943826785,-0.3352570604100281,2.15077782789851,29
191,1,1,0.16772480728498163,0.0023180775636502393,-0.1640924162496437,-3.041394233912501,19
192,1,1,0.13614849541785168,0.049850638274771264,-0.14741906480114636,-1.6739119369364615,20
193,0,1,0.007846645572732625,0.11768579650262198,-0.39266641909326533,-0.9385680218793467,26
194,0,0,,-0.03390688427098823,-0.10339992968531897,0.7326758391056473,200
195,1,1,0.11925554435267582,0.15533850559461077,-0.3885057658305841,-1.7407162369197986,26
196,1,1,0.1054454589536501,0.046825361203697805,-0.36296714685619935,-2.2457591861307677,27
197,0,1,0.0,0.08762080464120639,-0.3242632372206778,0.6973516862307005,26
198,1,1,0.10990355749444547,0.21341905096905472,-0.3843275170646946,-1.8320463849187851,28
199,1,1,0.032875992665368114,0.13562866352231004,-0.3895323254008107,-1.320392286753675,26
200,1,1,0.1515890329131846,0.11173447576304169,-0.27744500643002656,3.1026780993495198,23
201,1,1,0.12598778387334875,-0.024683352302662498,-0.1270551372475368,0.15689766012625428,19
202,0,1,0.016382127897234477,0.027312479190717595,-0.059219420144536405,1.633764781266396,22
203,1,1,0.12489760823307183,0.04707259283069841,-0.27619585833497273,1.9151977536857756,22
204,1,1,0.138906060933498,0.17636839102270196,-0.28600586521408505,2.3210347413985692,26
205,1,1,0.10747535716743473,-0.002205971994754835,-0.2904560492674,-2.336753508401977,20
206,1,1,0.14737750638687608,0.01906234369965347,-0.18245876909870068,1.2438109092514114,19
207,1,1,0.13671793329028448,0.01641838918342059,-0.33616579794316837,2.282326612819442,21
208,1,1,0.17399223890251136,0.15732164051391045,-0.38499875128040345,-1.7309145163710913,26
209,0,1,0.011014242362553106,0.03414978197142962,-0.06635393155250896,-2.9777623393967376,45
210,0,1,0.0,0.21896443831087764,-0.10874852687193559,1.0488863355710603,51
211,0,1,0.004695442078153866,0.21443928762134606,-0.2568715260690846,-0.29972676765100226,36
212,1,1,0.14411622305436045,0.09525406526233579,-0.33093519361938895,1.0308321955849968,26
213,0,1,0.0241373148084294,0.2145172994397842,-0.20293058576206152,-0.21978489765792486,28
214,1,1,0.11104622192079638,0.06781643852903159,-0.21594797178908492,0.37347608082570033,25
215,1,1,0.13939422534393164,0.07715113924866883,-0.130608536204111,-2.3459397236708135,21
216,1,1,0.1629469341414923,0.04989889252792856,-0.1802010421469254,3.1337523268304315,21
217,1,1,0.1378767991281422,0.06417945408330944,-0.21959114057246856,1.7550203884246365,21
218,0,1,0.0,0.19708376135546912,-0.07607651034196755,-0.4348989466945039,32
219,1,1,0.1362476332358219,0.012277118746585436,-0.33132548546474105,1.4108706430433204,20
220,0,1,0.020796341438952926,0.08971654236034302,-0.07620701410659891,1.0361021282293432,29
221,1,1,0.0894612861573496,0.16680947812912164,-0.16927525988467212,1.5993474401559016,25
222,1,1,0.0486088952599627,0.24333481538777735,-0.16823011394467763,1.6245376770224884,27
223,0,1,0.014686607648853878,0.23015776295051588,-0.2779665943776983,2.5301864675056116,31
224,1,1,0.16646442548673146,0.125710757276764,-0.3032291237298693,2.6623936598553177,24
225,1,1,0.1450508845220465,0.1361483143598444,-0.10886746798935393,0.27449167717795214,24
226,1,1,0.16538524770647756,0.21770748892161673,-0.2840594317955536,-0.37817407297616,28
227,1,1,0.16885685759847324,0.10331369279418251,-0.2747491101454566,-0.4955161121898588,26
228,1,1,0.16205988631032786,0.19800990167805974,-0.23656742353494317,0.9634721515377488,28
229,0,1,0.016888111142630002,0.20656097059967127,-0.09272039810080313,0.8692041315563497,32
230,0,1,0.0012547320855451627,0.03838702576676835,-0.15224052421622608,-2.536723440191113,21
231,0,1,0.014900471285000383,-0.042110963452788364,-0.44392714838235425,-1.8015817267663252,23
232,1,1,0.043212950439479925,0.1448063026984665,-0.2747023402037335,-2.1871315564146196,24
233,1,1,0.13768703987452247,-0.02570124133123672,-0.2677566868453519,-0.7852121858439853,19
234,0,1,0.021316464397405976,0.2271620113980739,-0.2645482100930979,-1.8628832835471982,39
235,0,1,0.009502150823415434,0.09398352813258667,-0.16492204517577513,-0.4794481056057587,48
236,0,1,0.011319791233857956,0.16005916867603145,-0.2968975680329424,-2.7077878460938356,28
237,1,1,0.15388742474991424,0.06791867360852219,-0.19275781016654747,-2.5180536854634363,22
238,1,1,0.16780322394697966,0.10499483538775253,-0.2150488297499219,1.5866245282059723,24
239,0,1,0.0026477311779724566,0.22642684859523365,-0.404343456875697,-1.1600824719918281,34
240,1,1,0.11972767670577933,-0.025569712027602304,-0.1961486182139387,-0.23692154228297047,18
241,0,1,0.04257918587273679,0.13333988726542204,-0.3723010945541546,-0.5077458727244502,28
242,1,1,0.15188828722672298,0.15869558404839135,-0.09481850677663745,-3.006535165983827,26
243,0,1,0.03188572265554557,-0.03903519648579715,-0.4361590945953595,-0.8141334618818646,24
244,0,1,0.0,0.24192479705953895,-0.2686919287563271,-0.12221665736408863,35
245,1,1,0.15673032828240352,0.1100085819786826,-0.19321894732700934,2.855274927961001,24
246,0,0,,0.08934358895963293,-0.4418735286585998,-1.6337008681060836,200
247,1,1,0.13766016361604894,-0.0020669582611090864,-0.24153863625045693,-2.4525089405514295,18
248,1,1,0.0991981961283992,0.21617106004371828,-0.40404637664589965,-2.9830355110798883,36
249,1,1,0.04607557932774842,0.16806954313411365,-0.3075957661647448,-3.0468682244929055,29
250,0,1,0.010661602857908292,-0.027452416581527028,-0.3394228165273324,0.561743092664322,31
251,1,1,0.091940052363225,0.21040997124896355,-0.4104358138573948,2.9801255663575255,46
252,1,1,0.13113496620720522,0.07692787121808668,-0.15659557853078881,-2.273636336828836,22
253,0,1,0.010969292736646041,-0.04151920082900512,-0.37322338761721685,2.9924331204760595,44
254,1,1,0.04576887118726769,0.19538165217654607,-0.35593823818157233,-1.4020572811458465,27
255,0,0,,0.06714614786644506,-0.42131518381091126,-0.05792054094733004,200
256,1,1,0.16775906005094798,-0.02369028889632102,-0.27201463662847536,-3.066725419093229,20
257,0,1,0.011187431166925554,-0.03720501747852503,-0.4095111992174915,0.19817640503657327,24
258,1,1,0.15577713483195688,0.07753269014941919,-0.41904413501986737,0.19189664391100128,29
259,1,1,0.1158953705404373,0.23433704073791684,-0.38025049781244524,-1.6808153761921727,27
260,1,1,0.14293395676903786,0.16938786428279531,-0.37829456605482514,2.3414240462181843,26
261,0,1,0.002747523184836176,0.17506577344142069,-0.21159758278847726,-0.27095137310051004,44
262,1,1,0.16595104122578141,0.009924865016493672,-0.27478828963630264,-0.4256277032733344,28
263,0,1,0.03780159008147299,0.18058512556808148,-0.110866322275881,0.07758377793660069,28
264,1,1,0.10717584962680293,0.11275275860496645,-0.32135049064654747,3.041905969436366,25
265,1,1,0.12115013355508053,0.01686117353477054,-0.3172918386291845,-0.8969977897111179,20
266,0,0,,0.047491310811323975,-0.24161611874696332,0.21883378525310235,200
267,1,1,0.08059946755124558,0.1670520110343969,-0.1655344346793809,-1.1516005176046482,24
268,0,1,0.0006514983730796509,0.00015695230339116129,-0.36383041445389236,2.2656011128479365,20
269,1,1,0.15996073870863403,-0.013823534180651811,-0.30521231447698516,2.4112135339501735,21
270,1,1,0.14124065474837777,0.06263796804930157,-0.2443392694003902,-2.5415356802120295,21
271,1,1,0.12710727302479596,-0.0046993842770644,-0.10476836393940608,0.3283188402310137,21
272,0,1,0.0006056408757479925,-0.011465043925826618,-0.31379801523485584,0.5821305920691121,69
273,1,1,0.09032136587847672,0.10814247492071083,-0.08604518734799027,-0.6674224206032292,22
274,1,1,0.1326164880845926,0.19789883054402035,-0.415368885162655,0.9451338852116234,27
275,1,1,0.07899608228775368,0.10215862714717114,-0.30708846185041694,1.5666764061487437,25
276,1,1,0.10371507529969104,0.19934145197331776,-0.4340994419658404,-2.211106863278839,29
277,1,1,0.12941401440209943,-0.02775930063134563,-0.444478732304054,1.7288102672462329,24
278,1,1,0.1549347745599694,-0.006858353360010033,-0.27647153338598185,-2.162319033449072,19
279,1,1,0.14119124984230425,0.11096649233450623,-0.23278065795764902,-2.3643935544981036,21
280,1,1,0.17164374131928684,0.0050729260592936865,-0.13004630876916196,3.0911613131376847,19
281,1,1,0.09473276410057019,0.06535303814162813,-0.44126687829869937,0.2271007607634687,26
282,1,1,0.17489528430859091,-0.017990454386721616,-0.315828064887816,-1.7397107905632965,23
283,1,1,0.14353435130638958,0.00609699489458379,-0.38429286323240003,2.6209616533185827,21
284,1,1,0.12011390985493975,0.19562410683324566,-0.2516407078468065,0.21441751110445975,31
285,1,1,0.18550062079617147,0.10531507543423796,-0.35508036279427435,-0.17005441220177733,26
286,0,1,0.007464240949192957,-0.012185334251945318,-0.09004227019241545,1.5577311709124255,21
287,0,1,0.0389380339509835,0.21859137116206412,-0.42503452196947467,0.4093604498624112,28
288,1,1,0.16676516684862697,0.05167241259599174,-0.35609475393091344,-3.026484093800758,22
289,0,1,0.007569836077908065,-0.039408109149488724,-0.1928201122896035,0.9865407387431089,22
290,1,1,0.14470939849393916,0.2124943056483667,-0.3389690659303937,2.02378896610928,25
291,1,1,0.058445345400720106,0.1857219130024338,-0.19684073616281333,-2.3447017522627047,26
292,1,1,0.03737284252534012,-0.015663399783599152,-0.3623207394206308,-1.8519512633224127,24
293,0,0,,0.10142448215300895,-0.14796782886341697,-1.053269504734412,200
294,0,1,0.00607831453358898,0.011567605348005619,-0.20641025959468515,-0.9123552944040247,28
295,1,1,0.17659426098187592,0.18426193639602062,-0.3271634015503815,0.30205045898177957,26
296,0,1,0.0944631661334615,0.026291811985397914,-0.4055735223247598,1.3092920627673261,26
297,1,1,0.12926042336255483,0.019029707158620637,-0.4193034241821485,-1.0392767361182795,25
298,1,1,0.17561116026414625,0.1262118140115073,-0.367153950824069,0.44792430642888803,25
299,1,1,0.17270004435708697,0.04047597812932256,-0.14383265422412733,3.0378167999419987,20
300,1,1,0.12315212794609409,-0.026733720871831956,-0.3733153741658198,-1.2268165463834007,20
301,0,1,0.005540191640797554,0.22713341873139498,-0.08311627084863965,0.14378085275466237,32
302,0,0,,0.1975186996549573,-0.09326362208859978,-0.7760091718341473,200
303,1,1,0.13711869634431317,0.008184028916437824,-0.21941626821596744,-2.296852101255754,18
304,0,1,0.008939289610184198,-0.043995328693542696,-0.36201479835602435,-1.79107068017641,66
305,1,1,0.1310810391002758,0.046021928691325306,-0.1685589535079252,-2.619482482115053,19
306,0,1,0.0033992635356436818,-0.013127999146084202,-0.4277201702118575,2.35680443538789,24
307,1,1,0.1377857144733351,-0.007764449808048274,-0.2267516131009115,3.0313937634729093,19
308,0,1,0.023748526605126163,-0.00038435228421405954,-0.21807420296961122,-0.8650815831411391,19
309,1,1,0.15219155240829818,0.08973260134164546,-0.24177751326503621,-0.39089261440926326,22
