episode,success,reached_hold,lift_rise,spawn_x,spawn_y,spawn_yaw,steps
161,1,1,0.13294466731456045,0.2081271576443608,-0.31878060818038373,0.36646788801562885,26
162,1,1,0.12360273835074387,0.046110948307740846,-0.3814728215969657,0.16940042544513947,24
163,1,1,0.17605342304934857,0.07911690673818736,-0.2034675503624211,3.1347576322112936,21
164,1,1,0.1472578598190154,0.02536681027143098,-0.34822616301690074,1.695634088865219,21
165,1,1,0.09244845046831718,0.1437101157450143,-0.11467105432513647,2.5708579145455324,24
166,0,1,0.02177718375988269,0.07589526672328821,-0.14471950198436934,-0.9770451321860103,22
167,0,1,0.0009921699867367906,0.016328291720065724,-0.41000562942417806,0.7925609196156246,26
168,1,1,0.12280654506840671,0.07336490724099774,-0.43388602902587825,1.4688791099182343,26
169,0,1,0.0012281473054789327,0.20856312460487708,-0.08905032285847558,0.532399066924099,57
170,1,1,0.11334442762808983,0.21466418348805438,-0.3805429541558075,2.926685004290428,27
171,0,1,0.02934491895716851,0.12043136575105956,-0.38152717928453106,-3.0899074749284208,25
172,0,1,0.01098779665807248,0.23110028886124562,-0.35742268347893513,-0.0984127061847764,29
173,1,1,0.16539217725544053,0.003141062681521256,-0.14953215000032405,2.754427152354255,20
174,0,1,0.00640827040805958,-0.042345699315266105,-0.21498288285398082,2.306947017032337,20
175,1,1,0.13464039807856343,0.13187525717000584,-0.17142179703270138,2.2616826233490053,23
176,0,0,,-0.01973142145747682,-0.13610704732950607,-2.4806861623996217,200
177,0,1,0.004976857739786511,0.2233837182804297,-0.39443382967556584,-0.8118690824886505,47
178,1,1,0.148544582689924,0.08454573104788432,-0.20688871936773098,3.0414755988313553,22
179,1,1,0.14403136334184496,0.09760525776056167,-0.24283288100921235,1.6051296205405545,21
180,0,0,,0.22151019065982486,-0.32065256753090543,-2.8607190759668004,200
181,1,1,0.1314214160725733,0.14940404407598795,-0.2569022548500278,-0.9784420389039881,25
182,0,1,0.004453916177552308,0.1098177811673488,-0.07701134350468819,-1.5379463490813345,30
183,1,1,0.15544399437777623,0.1787891894502325,-0.08996186669692141,-0.554362651290891,27
184,0,1,0.007687373059704017,0.2428961627556232,-0.36279136218982433,2.6012312010671175,29
185,1,1,0.14391166003761713,0.060555845344386336,-0.42299832498408874,1.8614050592295728,23
186,1,1,0.1768349395886989,0.02380550191953683,-0.1808791444328976,2.9644708956924437,20
187,1,1,0.12930349699454957,0.04698306432428395,-0.39824620842541036,-0.6357255397580615,26
188,0,1,0.09597094028085273,-0.010639748171596797,-0.1632387137912486,0.25977249220901105,30
189,1,1,0.12067649400414793,0.00961644849093675,-0.0933258337533529,-0.9681633563053043,19
190,1,1,0.12996393645055926,0.022756474772844842,-0.2597101203679879,1.0691341053283518,19
191,0,1,0.021621789862457663,0.23179533752634912,-0.3891852573559273,1.3077906181210226,28
192,0,1,0.01659084019994106,0.09412002149453366,-0.34384404369174093,0.5335304370326083,26
193,0,0,,-0.02383238685722358,-0.3690566415647164,1.08090507764486,200
194,0,1,0.00452443190411822,0.20551205652584198,-0.2788659038196952,-0.3456085978107997,46
195,1,1,0.11843415697145143,0.08981563196409911,-0.1794328007640873,1.7350275920550464,23
196,0,1,0.011281317060571894,0.24437936233814017,-0.24333714859344951,2.5618581783198797,29
197,1,1,0.1312655387287669,0.17042304811756662,-0.1822766751010138,-2.8354512999380947,26
198,1,1,0.07852994769684285,0.20856735843285523,-0.33667762774976717,-0.642479810564182,27
199,1,1,0.18955305596476257,0.17867074544752312,-0.3694127619217392,1.8702804828006911,25
200,0,0,,0.023869549871569043,-0.28407687241397694,-0.14478437821281556,200
201,1,1,0.1883076453144693,0.019185384654950288,-0.29031641886972664,-1.43194350363377,20
202,1,1,0.11733606171875433,0.0193663608341738,-0.09664920348144196,-2.826549071142199,20
203,1,1,0.1644906709617725,0.1517120896129408,-0.18640396278513377,1.843160896226901,25
204,1,1,0.15277679364796737,0.09239413487895415,-0.18943301862344059,1.6045507891415594,21
205,1,1,0.14757740769197036,-0.001555132042292795,-0.3322972850856367,-2.408667222308139,19
206,1,1,0.1556987492274533,0.1404196171305028,-0.22814933531952744,-0.4542441406658935,26
207,1,1,0.1363609940069641,0.05306238139955784,-0.13648743050871848,-1.9054370089213466,21
208,1,1,0.1592867629709961,0.16133907502515168,-0.18303514807050647,1.2129055374852937,25
209,1,1,0.1245567110547745,0.03786633697373078,-0.060627264407692394,-0.07155152310799665,21
210,1,1,0.05007562871643234,0.18605143772470426,-0.2645860682859369,-1.2187113105471392,27
211,0,1,0.013402481475784156,-0.03654718017912176,-0.3160578938542705,0.3577471581049777,26
212,1,1,0.14109313015187142,0.07442360586850431,-0.22483586316367685,-2.0921711961270364,21
213,1,1,0.15563919965338469,0.20977214098629526,-0.23826032146312592,1.940248098470685,26
214,1,1,0.1117545971622178,0.023507660618894186,-0.11292546819306915,-1.0207394264174463,19
215,1,1,0.1082551414748315,0.013271473428060468,-0.3495050969912907,1.4410177953008663,22
216,1,1,0.10153671539268383,0.2084315617023444,-0.4197276556718287,1.8930465587997394,31
217,1,1,0.15612405212560931,0.2231681806261534,-0.15189447248166765,1.2675479852586928,25
218,0,1,0.013804780551472273,0.10703444529521797,-0.09919639383900325,-0.019112790239291823,30
219,1,1,0.13234328254439698,0.13449379628550895,-0.3701909117067788,-1.4118998110237408,26
220,1,1,0.0987250297698603,0.10794586835444298,-0.27401973123044887,2.754911264654581,24
221,0,1,0.00016903031614268205,0.19882916030466763,-0.2079126099410982,-0.19506441118027085,29
222,1,1,0.06151827114120412,0.23675790719574208,-0.22072223045718845,-1.5166592565171124,29
223,1,1,0.11741708474125001,0.16788296813086617,-0.24383872118813754,-2.2321469659093442,25
224,0,1,0.04883676029161743,-0.030678030170237097,-0.3759826912576769,0.19675890335068832,25
225,1,1,0.13471774479141585,0.17230813148612514,-0.11989589812275714,-2.4572401647318785,25
226,1,1,0.10501373993496499,0.05542538164808397,-0.10355284201681009,-0.4191558465747012,20
227,0,1,0.0023730348449585437,0.13393606384452725,-0.3170415533848365,1.9561186866140479,33
228,1,1,0.15131349886702028,0.017230860221345845,-0.31379974426573076,-1.9676618924347722,21
229,0,1,0.0020300239892471206,-0.039645581965080195,-0.2927453122982009,-2.0809683782339485,90
230,1,1,0.10790410299348241,0.1099035433143504,-0.4046183013992649,1.4589238748128417,26
231,0,1,0.007315008212679941,0.21614436372667312,-0.41294237871236417,0.2923489622184533,28
232,1,1,0.16973217072992475,0.18682756792343957,-0.31075709452464567,0.9029053160814279,26
233,0,1,0.01975703502426107,0.11173741393204545,-0.0736402743770363,-1.5380088564681726,27
234,1,1,0.09888136850083151,-0.03207939001235213,-0.07432936688776781,-0.31021533128843287,33
235,1,1,0.18580266002993007,0.07172304272220684,-0.39107459563725744,-0.3099176927466163,25
236,0,1,0.008329933217454899,-0.02871236567267227,-0.16718294249372168,-0.7685679802266334,17
237,1,1,0.033626594451265146,-0.03809107339437798,-0.17541515711342354,-0.5416159732439676,17
238,1,1,0.12580999685124872,0.002707284711991692,-0.13475311844135157,1.4766812324664094,18
239,0,0,,0.03372483985801969,-0.12400866177304554,2.9866692370276,200
240,0,0,,-0.020483921072480052,-0.05898942059480228,2.943239343244415,200
241,0,0,,0.16654290707903407,-0.09011711809151701,0.908020116772718,200
242,0,1,0.023765067858911415,0.17996165299194145,-0.3180680464800737,-2.4308779117790458,28
243,1,1,0.12137412172126083,0.17708163928129542,-0.43170410847273066,-0.3608021126732493,29
244,1,1,0.14777464158819098,-0.02146572444769454,-0.3812505571611504,2.430099747908132,23
245,0,1,0.013714696189784825,0.12022883668366469,-0.34893122481200256,-1.2167203625466851,28
246,0,1,0.020087799926508,0.20662596891333967,-0.27041964993993184,0.5768056664070426,29
247,1,1,0.10069971959607071,0.2249499739641756,-0.23138300892562286,1.8925563307148898,26
248,1,1,0.14041191841999145,0.2351969454351273,-0.21721166403353792,0.46055730818370866,26
249,0,0,,0.21983016303183023,-0.05759824066446417,-3.1005586674773236,200
250,0,1,0.0369134924598008,0.04710777974334093,-0.09127618405503923,-1.3255385773119903,20
251,1,1,0.15591818240278799,0.06269836466676523,-0.22184349257850505,2.037259546984695,20
252,0,1,0.01711211993390005,-0.014472858260841243,-0.10512508464531739,-1.7416733505657203,27
253,0,1,0.06185285649071259,0.17982752620429288,-0.20434599284841914,1.3471061276672007,28
254,1,1,0.16449784108285337,0.06606597926945029,-0.1182129044496989,0.6245669063989396,25
255,0,1,0.017344915571760655,0.23506023319763325,-0.20063958600029647,-0.10123732721778847,29
256,0,0,,0.0758194946720885,-0.18464503646562408,-0.20414536359467597,200
257,0,1,0.00278068378247609,0.008209071640972232,-0.3189336448503983,-0.3336031151911299,20
258,1,1,0.10888262192133924,0.17108552986341274,-0.4197725606317822,0.3273559277196551,27
259,1,1,0.10374141327281738,0.18822631463265108,-0.12198864920742825,2.1582369464387865,25
260,1,1,0.04675598301233719,0.18659248297686362,-0.3003837112031487,-2.0834502989571297,25
261,1,1,0.06083127992318638,0.17280084938009135,-0.22443642307430295,-1.1635184566036039,26
262,1,1,0.11028101078159613,0.21167033715794092,-0.38655688050699777,-1.6075038683346918,28
263,1,1,0.1275717287692656,0.11117419572075468,-0.14834129423166215,-1.8452831235409308,22
264,0,0,,0.0069546272478345494,-0.06215103164733271,0.5272919652074,200
265,1,1,0.09337426971265184,0.2036580196892472,-0.07911919484370333,2.0224362333333015,35
266,1,1,0.12206093034085874,0.01270487380767299,-0.4397800022969978,2.3569100979097284,24
267,0,1,0.01636899152363902,0.17634325974591858,-0.3023140261637017,-2.1694308988479136,27
268,1,1,0.15328354078537765,0.20406876630530357,-0.3245179815570111,3.010381879203141,26
269,1,1,0.1734450277569407,0.010637499042689777,-0.3597110049114422,2.0114915926105486,21
270,1,1,0.03741385302843425,0.13221048889702716,-0.14303619032054055,-1.4592663298392774,25
271,0,1,0.005506473794158806,0.06807627060377654,-0.08280497314315538,-0.4425849239844999,21
272,0,1,0.042079123361742354,0.1690505013180731,-0.43082061088162316,-0.8875211533537258,29
273,1,1,0.1435942127084825,0.07429589486435648,-0.12976290792265632,-1.513038160797928,22
274,1,1,0.16249076476114777,0.04257681101215366,-0.20904911358844702,3.139658708939587,21
275,0,1,0.043452908363625586,0.20664397252313738,-0.33667354307567854,0.5140466727763806,25
276,1,1,0.14823062450812352,-0.011789766572183363,-0.30698432643455287,-2.2537933656440483,19
277,1,1,0.17426290626085594,0.07375881997124042,-0.17723055884807254,-0.4892659277250868,23
278,1,1,0.12528111638049677,0.16692144782189283,-0.173836987905731,-2.585244963766488,25
279,1,1,0.09114806211520288,0.21841174879738112,-0.17232060373042185,1.5310909229545833,28
280,0,0,,0.11710404729990412,-0.33678712513715325,0.2453911354941442,200
281,1,1,0.13252221752378313,0.009782353185264991,-0.21711723710257774,-0.4879970483985645,19
282,1,1,0.15862269016721464,0.055910846548435894,-0.12246472500558858,-1.5447237176283632,19
283,1,1,0.23555471364902225,0.10047606521549474,-0.3656025677893523,-0.4620196967683941,25
284,1,1,0.0962863554255412,0.24433718890889045,-0.3896871304094876,-2.663452130643902,39
285,1,1,0.13384215255736642,0.14690453486253108,-0.3764739369354907,2.0425711403264177,26
286,1,1,0.12454902668199963,0.06722962165437125,-0.12200452815666724,0.48856018680117974,20
287,0,1,0.01435627582803567,0.1330240601095831,-0.07311638875681642,1.7128430699517982,31
288,0,1,0.009127303768606154,0.12178100756540056,-0.23340583309316068,-1.0422276749308212,26
289,0,1,0.009962524259403693,0.2069738106114098,-0.21510078079893094,0.4698137225742382,27
290,1,1,0.08860325738536168,0.15659884455333864,-0.22119083153633368,-3.025860835097911,26
291,1,1,0.06079118919484461,-0.036093903605831285,-0.2372914542680594,-0.27141626339866165,19
292,1,1,0.11774707178441923,0.1944622173371077,-0.23290240871748516,0.3282598691275512,26
293,1,1,0.14668386570500425,0.0866874377333437,-0.2198931088963978,-3.00856461981806,22
294,1,1,0.16909956926480696,0.17275344086149882,-0.12987537236996022,1.2845603495017779,25
295,1,1,0.13765679610093784,-0.02858727932611191,-0.360941835457224,-0.9545599085206178,21
296,1,1,0.15423671239842118,-0.03582894683870563,-0.3835430202781962,0.20371295597174977,26
297,1,1,0.15200603622352737,0.19247114548871624,-0.4090305251579226,2.4825832039619553,28
298,0,1,0.027724770629718898,0.19599078732305586,-0.269638722632564,-0.2004194502174823,28
299,1,1,0.12721195423563691,0.10503032437747462,-0.18819785115064486,-0.3223127987849941,25
300,0,1,0.00046864218363928956,0.24461798149553227,-0.3883478486267876,-1.379465268837274,32
301,0,1,0.02024383431784882,0.1906042980569718,-0.3013849820298523,-0.24619691102115596,28
302,0,1,0.03412015435771476,0.017394826266377644,-0.16620644431296,-1.3747415291201834,19
303,1,1,0.16989289776980498,0.17094316002470375,-0.21084834752831202,0.37342723619154244,26
304,0,1,0.01011963420357087,0.004670365120854059,-0.16602918280095702,1.7055932837630816,23
305,0,1,0.040217833733826924,0.05187692982305661,-0.34680842858712985,-0.8536168143451922,22
306,0,1,0.03348759026176629,0.028288108923719565,-0.16609421965425236,0.11640340789547765,22
307,1,1,0.08609926773981103,0.17502993592544827,-0.13260135100129844,-1.4101460910741457,27
308,0,0,,0.24413795116993547,-0.4081146630926864,-0.7821125836655568,200
309,0,1,0.003112781156963562,-0.0449184088218707,-0.17643757232627216,0.8235923000148762,32
310,1,1,0.10855590184669806,0.13887387602370585,-0.32406974341851613,0.92945666024935,25
