episode,attempts,success,rested,rest_z,phase,steps,tag,regrasps,unjams,pose_rejects,stage_exit,stage_x,stage_y,stage_z
0,1,0,0,0.9189,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
1,1,0,0,1.5994,DONE_FAIL,353,,1,0,0,,0.0,0.0,0.0
2,1,0,0,0.9367,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
3,1,0,0,1.0946,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
4,1,0,0,1.1655,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
5,1,0,0,0.8643,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
6,1,0,0,1.7745,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
7,1,0,0,1.2494,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
8,1,0,0,0.837,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
9,1,0,0,1.2752,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
10,1,0,0,1.5279,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
11,1,0,0,0.8664,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
12,1,0,0,1.9912,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
13,1,0,0,0.8905,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
14,1,0,0,0.8998,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
15,1,0,0,1.4392,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
16,1,0,0,1.2222,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
17,1,0,0,0.9427,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
18,1,0,0,0.9502,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
19,1,0,0,0.8231,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
20,1,0,0,0.8658,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
21,1,0,0,0.8388,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
22,1,0,0,0.8132,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
23,1,0,0,0.7949,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
24,1,0,0,0.7726,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
25,1,0,0,1.6717,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
26,1,0,0,1.0708,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
27,1,0,0,1.2949,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
28,1,0,0,1.6295,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
29,1,0,0,1.7067,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
30,1,0,0,1.4024,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
31,1,0,0,1.7604,DONE_FAIL,612,,1,0,0,,0.0,0.0,0.0
32,1,0,0,0.8941,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
33,1,0,0,1.1102,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
34,1,0,0,0.889,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
35,1,0,0,0.9184,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
36,1,0,0,1.0104,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
37,1,0,0,0.8009,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
38,1,0,0,1.7526,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
39,1,0,0,0.8943,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
40,1,0,0,0.015,DONE_FAIL,278,,1,0,0,,0.0,0.0,0.0
41,1,0,0,0.927,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
42,1,0,0,1.4711,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
43,1,0,0,0.9524,DONE_FAIL,350,,1,0,0,,0.0,0.0,0.0
44,1,0,0,1.223,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
45,1,0,0,0.8077,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
46,1,0,0,0.9126,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
47,1,0,0,1.9728,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
48,1,0,0,1.6192,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
49,1,0,0,2.1302,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
