episode,attempts,success,rested,rest_z,phase,steps,tag,regrasps,unjams,pose_rejects,stage_exit,stage_x,stage_y,stage_z
0,1,0,0,0.8774,DONE_FAIL,346,,1,0,0,,0.0,0.0,0.0
1,1,1,1,0.8953,DONE_OK,261,,2,0,0,,0.0,0.0,0.0
2,1,1,1,0.8722,DONE_OK,238,,1,0,0,,0.0,0.0,0.0
3,1,0,0,0.015,DONE_FAIL,333,,1,0,0,,0.0,0.0,0.0
4,1,0,0,0.015,DONE_FAIL,321,,1,0,0,,0.0,0.0,0.0
5,1,0,0,0.015,DONE_FAIL,427,,1,0,0,,0.0,0.0,0.0
6,1,0,0,0.8351,DONE_FAIL,311,,1,0,0,,0.0,0.0,0.0
7,1,0,1,0.9023,DONE_FAIL,113,,0,0,0,,0.0,0.0,0.0
8,1,1,1,0.8959,DONE_OK,167,,1,0,0,,0.0,0.0,0.0
9,1,0,0,0.015,DONE_FAIL,474,,2,0,0,,0.0,0.0,0.0
10,1,1,1,0.8974,DONE_OK,171,,1,0,0,,0.0,0.0,0.0
11,1,0,0,0.015,DONE_FAIL,404,,2,0,0,,0.0,0.0,0.0
12,1,0,0,0.8351,DONE_FAIL,550,,2,0,0,,0.0,0.0,0.0
13,1,0,0,1.2594,DONE_FAIL,352,,1,0,0,,0.0,0.0,0.0
14,1,0,0,1.1864,DONE_FAIL,386,,1,0,0,,0.0,0.0,0.0
15,1,0,0,0.9701,DONE_FAIL,546,,2,0,0,,0.0,0.0,0.0
16,1,1,1,0.8721,DONE_OK,218,,1,0,0,,0.0,0.0,0.0
17,1,1,1,0.8972,DONE_OK,194,,1,0,0,,0.0,0.0,0.0
18,1,0,0,0.915,DONE_FAIL,398,,2,0,0,,0.0,0.0,0.0
19,1,0,0,0.8807,DONE_FAIL,365,,1,0,0,,0.0,0.0,0.0
20,1,0,0,0.9151,TRANSPORT,655,,2,0,0,,0.0,0.0,0.0
21,1,0,0,0.015,DONE_FAIL,320,,1,0,0,,0.0,0.0,0.0
22,1,0,0,0.8888,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
23,1,1,1,0.8718,DONE_OK,236,,1,0,0,,0.0,0.0,0.0
24,1,0,0,1.1122,DONE_FAIL,391,,1,0,0,,0.0,0.0,0.0
25,1,0,0,0.8351,DONE_FAIL,435,,1,0,0,,0.0,0.0,0.0
26,1,0,1,0.8863,DONE_FAIL,314,,1,0,0,,0.0,0.0,0.0
27,1,1,1,0.8721,DONE_OK,306,,2,0,0,,0.0,0.0,0.0
28,1,0,0,0.8349,DONE_FAIL,299,,1,0,0,,0.0,0.0,0.0
29,1,0,0,1.6535,DONE_FAIL,370,,1,0,0,,0.0,0.0,0.0
30,1,0,0,0.8775,DONE_FAIL,402,,1,0,0,,0.0,0.0,0.0
31,1,0,0,0.8897,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
32,1,0,0,0.015,DONE_FAIL,349,,1,0,0,,0.0,0.0,0.0
33,1,0,0,0.9061,DONE_FAIL,329,,1,0,0,,0.0,0.0,0.0
34,1,0,1,0.9144,DONE_FAIL,131,,1,0,0,,0.0,0.0,0.0
35,1,1,1,0.8975,DONE_OK,218,,1,0,0,,0.0,0.0,0.0
36,1,0,0,0.015,DONE_FAIL,626,,2,0,0,,0.0,0.0,0.0
37,1,1,1,0.8871,DONE_OK,140,,1,0,0,,0.0,0.0,0.0
38,1,0,0,0.8957,DONE_FAIL,289,,2,0,0,,0.0,0.0,0.0
39,1,0,0,0.8932,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
40,1,0,0,0.0387,DONE_FAIL,182,,1,0,0,,0.0,0.0,0.0
41,1,0,0,0.8959,DONE_FAIL,288,,1,0,0,,0.0,0.0,0.0
42,1,0,0,0.886,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
43,1,0,0,0.9038,DONE_FAIL,443,,2,0,0,,0.0,0.0,0.0
44,1,1,1,0.8775,DONE_OK,305,,2,0,0,,0.0,0.0,0.0
45,1,0,0,0.889,DONE_FAIL,193,,1,0,0,,0.0,0.0,0.0
46,1,0,0,0.87,DONE_FAIL,335,,1,0,0,,0.0,0.0,0.0
47,1,0,0,0.95,DONE_FAIL,323,,1,0,0,,0.0,0.0,0.0
48,1,0,0,0.8894,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
49,1,0,0,0.8351,DONE_FAIL,335,,1,0,0,,0.0,0.0,0.0
