drop_step,drop_x,drop_y,drop_z,end_grasped,episode,in_spawn_box,joint_end,margin_10_before,margin_20_before,margin_40_before,margin_5_before,margin_end,margin_min,n_transport_entries,pinned_run_0.02,pinned_run_0.05,regrabbed,regrasps,steps,steps_left,success,tag,tr_len,warn_steps_0.02,warn_steps_0.05
,,,,0,0,,6,0.19614859759917902,0.264133445124874,0.503635938836879,0.1634400556918636,-4.888812886516547e-05,0.12992879343510566,1,0,0,,0,122,,1,int8,53,0,0
12,0.136373370885849,0.01581164076924324,1.097500205039978,0,1,0,5,0.4616035295997132,nan,nan,0.6403808958265884,-0.0002957293622838364,0.2765881099471752,1,0,0,0,1,267,433,0,int8,17,0,0
50,0.29697340726852417,-0.028995677828788757,1.2237448692321777,0,2,0,5,0.5735898005929698,0.7632919068507387,0.5938152999362183,0.45450213337221435,0.27299782203197154,0.31275037602282296,1,0,0,0,1,305,395,0,int8,55,0,0
,,,,1,3,,5,-0.00040182409026190413,-0.0004018638315872458,-0.00040201001755724164,-0.00040193273938538,-0.0004020803968809439,-0.00040245560928520163,1,300,300,,0,300,,0,int8,300,-1,-1
,,,,0,4,,6,0.6291471248344771,0.7146964704652823,0.8670850484831317,0.6298029013423441,0.4441375986583247,0.6276916750601513,1,0,0,,0,113,,1,int8,52,0,0
,,,,0,5,,5,-0.00015097257830667954,-2.229808780418452e-05,-4.320110771444119e-05,-7.550512482275284e-05,-0.00035262973511773765,-0.0018915880694218151,1,99,99,,0,158,,0,int8,99,-1,-1
,,,,0,6,,6,0.76454497261519,0.9739494019698853,0.487189658275315,0.5755934159455951,0.5411900590613183,0.0003315519592770322,1,0,0,,0,129,,1,int8,66,0,0
,,,,0,7,,5,nan,nan,nan,0.007697390548250471,0.44004008493911595,-7.643643623467256e-05,1,0,0,,0,49,,1,int8,6,0,0
,,,,0,8,,6,0.6633289349604432,0.7466041203866927,0.8239777743077762,0.6454046814924861,0.3898272204145825,0.5143508269005839,1,0,0,,0,114,,1,int8,53,0,0
,,,,0,9,,5,0.06201255773667924,-0.00017348878543321788,-0.000339916190543299,0.5083541982043132,0.9499665428259658,-0.007209448931325024,1,0,0,,0,105,,1,int8,46,0,0
,,,,0,10,,6,1.0103623679068197,0.9744711743653149,0.40267044221753956,0.8680794033462722,0.43726611457303965,0.1482848493610418,1,0,0,,0,109,,1,int8,52,0,0
,,,,0,11,,5,0.23280694855945017,0.027948935602179592,nan,0.35820042037613975,0.48295225379189644,0.027948935602179592,1,0,0,,0,92,,1,int8,20,0,0
,,,,0,12,,6,-0.0003422664728605085,0.17879666270968775,0.5639916642484288,-0.0004095661796537087,0.06781211631499096,-0.002818111289269787,1,13,14,,0,124,,0,int8,75,13,14
,,,,0,13,,6,0.7494965185131983,0.835576159076159,1.0058744986949626,0.7491686204890571,0.4023019362736018,0.5378636173271572,1,0,0,,0,127,,1,int8,58,0,0
,,,,0,14,,3,0.27507972305754247,0.7349453551692362,0.8110005930988571,0.1061063433330775,0.027995235972593083,-0.003256340697655194,1,2,3,,0,115,,1,int8,66,2,3
,,,,0,15,,5,-0.00013104308266420617,0.034593147024630344,nan,0.0056245307641948905,0.22503474543159285,-0.005123760916212916,1,0,0,,0,82,,1,int8,37,0,0
,,,,0,16,,6,0.8792207904288274,0.9881840913564773,0.8851341676816493,0.7777456340251234,0.28023768583814235,0.48143195189338384,1,0,0,,0,134,,1,int8,71,0,0
,,,,0,17,,6,1.0975249675096417,1.0043226061055766,0.4240624008049809,0.9743969339734209,0.39054452726376443,0.00756045189003185,1,0,0,,0,115,,1,int8,55,0,0
,,,,0,18,,1,0.7558361124484652,0.4597489458334767,nan,0.9385928091998346,1.2323680249012656,0.2430959052960171,1,0,0,,0,90,,1,int8,30,0,0
,,,,0,19,,5,-8.795180729048724e-05,nan,nan,0.08433049524222413,0.3274743350805642,-8.795180729048724e-05,1,0,0,,0,88,,1,int8,10,0,0
34,0.24123738706111908,-0.1662980020046234,0.9777070879936218,0,20,1,1,0.19968506811654452,0.27770974647177793,nan,0.1599323067440861,0.25200314004114843,0.13483187560763632,1,0,0,0,1,289,411,0,int8,39,0,0
,,,,0,21,,6,0.8880712621576037,0.8791131982003582,0.5048739017078359,0.8922907223278496,0.7022748744344218,0.3555527811817054,1,0,0,,0,119,,1,int8,56,0,0
,,,,0,22,,5,nan,nan,nan,-0.00028301480201120555,-0.00030345554429045407,-0.0003038510929505023,1,7,7,,0,35,,1,int8,7,-1,-1
,,,,0,23,,6,0.8591910021330513,1.0192754575069058,0.4699617596728376,0.8848824570995697,0.5820465164514617,0.001509954827532134,1,0,0,,0,120,,1,int8,56,0,0
,,,,0,24,,6,1.0351609008208422,1.147464639853904,1.2229436268633402,0.9595604926393635,0.6523035595156448,0.887660703139765,1,0,0,,0,121,,1,int8,57,0,0
,,,,1,25,,5,-0.00038672041465837026,-0.00038682426737945974,-0.00038693819997437373,-0.0003869121899877648,-0.0003869134512268779,-0.0019307568691231403,1,298,299,,0,300,,0,int8,300,298,299
,,,,0,26,,3,1.0114359064663303,1.3148854235079415,1.0744999292148565,0.8814012701644851,0.4019948789687995,0.7760438864734315,1,0,0,,0,127,,1,int8,54,0,0
,,,,0,27,,6,0.6385448475199502,0.7726993557877035,0.9186550830220606,0.5934513734560642,0.1182896647085725,0.283074502090475,1,0,0,,0,119,,1,int8,83,0,0
17,0.226998969912529,-0.24812033772468567,1.1026636362075806,0,28,1,6,0.9213542588972543,0.7089945739448429,0.25927032552652074,0.9966722076277804,0.9417561750668979,0.0027784845483842524,2,0,0,1,1,201,499,1,int8,73,0,0
,,,,0,29,,6,0.9479663200013491,0.7804050429019687,nan,1.085690443262441,1.0218301074385534,0.5606044108850465,1,0,0,,0,95,,1,int8,30,0,0
,,,,0,30,,6,0.9150732990684265,0.6545246260784983,0.2358103563939702,0.8163157223530786,0.4627051214617013,0.019651938430385485,1,0,0,,0,96,,1,int8,52,0,0
,,,,0,31,,5,0.08497392086079225,nan,nan,0.23983105300518304,0.6048717108369428,0.047588374854588,1,0,0,,0,83,,1,int8,12,0,0
,,,,1,32,,3,0.43093647462780815,0.5415476874703935,0.5299429523088027,0.41930096998570654,0.4387587421666117,-0.005945205062311665,1,0,0,,0,300,,0,int8,300,0,0
,,,,0,33,,6,0.8351065064034104,0.8731469664499176,0.7276890119448882,0.7882706831176756,0.5100082121134482,0.01717752177633214,1,0,0,,0,125,,1,int8,62,0,0
,,,,0,34,,6,0.7661921948613837,0.7696133938188936,0.6826544281503095,0.716584975573197,0.01559660056818668,0.20522487263566047,1,0,0,,0,111,,1,int8,67,0,0
7,0.03851396217942238,0.040507491677999496,1.1177276372909546,0,35,0,6,0.04267603688252741,nan,nan,0.19789964145922045,-0.00037535180116687883,0.010105477464421142,1,0,0,0,1,262,438,0,int8,12,0,0
48,0.27317115664482117,0.0009010604699142277,1.0768154859542847,0,36,0,6,0.8507767993863204,0.9616446069074966,0.9676602910676291,0.7763966806793099,0.10425794751325013,0.7229991356756349,1,0,0,0,1,303,397,0,int8,53,0,0
,,,,0,37,,6,-0.0028985686097358077,nan,nan,-0.0003281622430986175,0.2037159762799039,-0.0028985686097358077,1,10,19,,0,59,,1,int8,19,10,-1
,,,,1,38,,5,-0.0003839885199643511,-0.00038363759992021684,-0.000383940237887348,-0.0003839868102919475,-0.0003839759023938072,-0.00038411030775709065,1,300,300,,0,300,,0,int8,300,-1,-1
,,,,1,39,,6,0.22636232801692646,0.22050239827540796,0.2535989983709559,0.22392809157709426,0.21621220794563012,-0.0032836356002679534,1,0,0,,0,300,,0,int8,300,0,0
,,,,0,40,,6,0.9573372736052745,0.6343690671846725,0.12502080628337264,0.8579043211601971,0.2987548277637213,0.0020010535043262223,1,0,0,,0,117,,0,int8,47,0,0
,,,,0,41,,6,0.2767475935814807,0.4600367357930786,0.7122207746912026,0.1977383485345019,0.001957108977896471,0.14730087891185217,1,0,0,,0,109,,1,int8,46,0,0
,,,,1,42,,5,-0.00036620045033997073,-0.00036513605178001285,-0.00036537899663402484,-0.00036588213587185336,-0.0003654053433947979,-0.00036625709681370466,1,300,300,,0,300,,0,int8,300,-1,-1
,,,,0,43,,3,0.4200379090911067,0.8648028727592952,0.6463345250164414,0.2867594537970891,0.022849798789945863,0.0028242788666079655,1,0,0,,0,112,,1,int8,65,0,0
,,,,0,44,,3,0.8797208878122748,1.1489428004185247,1.042053917625609,0.7503727182617876,0.4632317452882849,0.6739520080993404,1,0,0,,0,90,,1,int8,53,0,0
,,,,0,45,,5,0.2668017407423817,nan,nan,0.40209953660926345,0.5185994050003648,0.2668017407423817,1,0,0,,0,84,,1,int8,10,0,0
,,,,0,46,,5,nan,nan,nan,-0.0003212198601496574,-0.00011861914298094689,-0.0003212198601496574,1,5,5,,0,61,,1,int8,5,-1,-1
,,,,0,47,,5,0.13258899920294542,nan,nan,0.27339755947621436,0.6042046529479563,0.13258899920294542,1,0,0,,0,81,,1,int8,10,0,0
,,,,0,48,,6,0.9676450690340834,0.673704467614721,0.0723427208939813,1.080994858423125,0.7883456778896138,0.017913177117499846,1,0,0,,0,109,,1,int8,43,0,0
,,,,0,49,,1,1.0644166198041844,0.7667719225285414,nan,1.161034403746505,1.223704259850424,0.659831753631229,1,0,0,,0,49,,1,int8,26,0,0
,,,,1,50,,5,-0.0003798880126124615,-0.0003798965502554985,-0.0003798219649584489,-0.00037989506616842306,-0.0003791929272183303,-0.0003803949256235839,1,300,300,,0,300,,0,int8,300,-1,-1
,,,,0,51,,5,0.0016858288163690283,nan,nan,0.10140765290919873,0.4014220888156861,0.0016858288163690283,1,0,0,,0,85,,1,int8,10,0,0
,,,,1,52,,5,-0.00038253511681540786,-0.00038262568163371924,-0.0003825288897938428,-0.00038280457851325167,-0.0003829259591374701,-0.00038293121429866517,1,300,300,,0,300,,0,int8,300,-1,-1
,,,,1,53,,5,-0.00039102989340955574,-0.00039094820379137474,-0.00039136363469127744,-0.0003912051955619056,-0.0003910759746030834,-0.0005404318335111569,1,276,300,,0,300,,0,int8,300,276,-1
,,,,0,54,,6,0.2005761541173651,0.04268569755126915,0.407023334120463,0.38174890748540635,0.12425412695413662,-0.005883648550616183,1,0,0,,0,153,,1,int8,85,0,0
,,,,0,55,,6,0.45084203717894766,0.8448241404800703,0.30999333042052113,0.29333787285548407,0.011124642033792487,0.011730070481179133,1,0,0,,0,102,,1,int8,58,0,0
,,,,0,56,,6,0.5422410104349629,0.8291113447767356,0.38827090160343003,0.4076920671642945,0.016563274874391354,0.13588171241124547,1,0,0,,0,140,,1,int8,76,0,0
6,0.11375762522220612,-0.05745764449238777,1.0426186323165894,0,57,1,5,0.6316261989722318,0.36267587011473523,nan,0.7888234913094818,1.0339488241706962,0.23254400388917995,2,0,0,1,1,253,447,1,int8,32,0,0
,,,,0,58,,5,0.6545775013446362,0.3018131856626409,nan,0.8150282927030825,1.0604625586604008,0.2603256734433086,1,0,0,,0,85,,1,int8,22,0,0
,,,,0,59,,6,0.6813111547843644,0.811523022100511,0.8940869436483139,0.6624429167166128,0.3899710887130463,0.6612401754407613,1,0,0,,0,114,,1,int8,52,0,0
,,,,1,60,,5,0.4134890095598758,0.25667264305418724,0.3591552517936405,0.40698171928856075,0.3852802869788401,0.10397676331989558,1,0,0,,0,300,,0,int8,300,0,0
,,,,0,61,,5,nan,nan,nan,0.08746579791981057,0.37783677632556323,0.007817229416187121,1,0,0,,0,83,,1,int8,9,0,0
,,,,0,62,,5,0.1488526939508379,nan,nan,0.32104538292996887,0.4373491670122873,0.005738623984063995,1,0,0,,0,87,,1,int8,16,0,0
,,,,0,63,,6,0.6841712743415304,0.7542299136956192,0.49153635554585673,0.6837749257669011,0.7094471455751856,0.18954580383024489,1,0,0,,0,119,,1,int8,50,0,0
,,,,0,64,,5,0.557430361512568,0.09786334264631683,0.8439785877642195,0.6608860600481544,1.2009878539739076,-0.003737426991493681,1,0,0,,0,139,,1,int8,68,0,0
,,,,0,65,,5,0.2864780497215693,nan,nan,0.45696549499821026,0.739183520430148,0.17005018626325752,1,0,0,,0,85,,1,int8,15,0,0
,,,,0,66,,3,0.8255553389579783,0.8269637815033684,0.11445026590861662,0.6045650778043724,0.023824937644729052,0.07384830986921598,1,0,0,,0,89,,1,int8,42,0,0
,,,,0,67,,6,1.0766024350452295,1.0320226998220465,nan,0.969643309096928,1.2950436085135089,0.5219007135645182,1,0,0,,0,85,,1,int8,39,0,0
,,,,0,68,,6,-0.000328312668898878,nan,nan,-6.840793284323965e-05,0.0452394760984447,-0.000328312668898878,1,10,10,,0,75,,1,int8,10,-1,-1
,,,,0,69,,6,0.5362740612831409,0.5639507505457035,0.5008654214862474,0.4872556533581083,-0.0003857880363589139,-0.000656299102764546,1,0,0,,0,117,,1,int8,75,0,0
,,,,0,70,,3,-1.3760555732947322e-05,-6.824383524096922e-05,nan,0.00016294091036642144,0.0011740407793769392,-0.00020345954528663834,1,36,36,,0,82,,1,int8,36,-1,-1
,,,,0,71,,5,0.3080583081483481,nan,nan,0.4690533829678878,0.5316028189717703,0.06653883247863579,1,0,0,,0,91,,1,int8,19,0,0
,,,,0,72,,1,0.8990399027447968,0.9209638124246425,0.8101368674343304,0.8700853196084741,0.5375553216419935,0.5721218539058917,1,0,0,,0,144,,0,int8,64,0,0
,,,,1,73,,6,0.2335986282848883,0.23361160913990986,0.23363845484303125,0.23359223791067674,0.23358591048405053,0.23358717106504345,1,0,0,,0,300,,0,int8,300,0,0
,,,,0,74,,6,0.7961542322918205,0.9382570115488155,0.7116926440216145,0.7344479873413223,0.3251361546884768,0.5679483512423373,1,0,0,,0,116,,1,int8,52,0,0
,,,,0,75,,5,0.126980155865013,nan,nan,0.26282368925819233,0.47119711362448236,0.11302539567539904,1,0,0,,0,83,,1,int8,11,0,0
,,,,0,76,,5,0.9272631946714385,0.649051757863627,nan,1.0785338669992592,1.1149099447956328,0.575798526799177,1,0,0,,0,87,,1,int8,24,0,0
,,,,0,77,,3,0.6177990178521506,0.36082443193669445,nan,0.8259895474003112,1.287373322508441,0.3466362714717115,1,0,0,,0,54,,0,int8,32,0,0
,,,,0,78,,6,1.0717391234521336,1.1827540646349526,0.6159882014333649,0.9765261675191715,1.252095471266644,0.49525973494211284,1,0,0,,0,109,,1,int8,46,0,0
,,,,1,79,,5,-0.00037844081465054913,-0.00037863855168218663,-0.0003781835893637009,-0.0003786375250416363,-0.0003784470093832759,-0.0016703916002711594,1,266,267,,0,300,,0,int8,300,266,267
,,,,1,80,,5,-0.00038577726609112517,-0.00038577527830740976,-0.00038577147077134555,-0.00038577826817709493,-0.00038577927332328343,-0.0003858753842949092,1,300,300,,0,300,,0,int8,300,-1,-1
,,,,0,81,,3,0.3102480391202662,0.3634419683810788,0.5179310012596856,0.2986573753395656,0.39722070080372696,0.29032174090636476,1,0,0,,0,85,,0,int8,57,0,0
,,,,0,82,,5,nan,nan,nan,0.02596461738880862,0.4933018488950083,-9.382993041340271e-05,1,0,0,,0,59,,0,int8,7,0,0
