drop_step,drop_x,drop_y,drop_z,end_grasped,episode,in_spawn_box,joint_end,margin_10_before,margin_20_before,margin_40_before,margin_5_before,margin_end,margin_min,n_transport_entries,pinned_run_0.02,pinned_run_0.05,regrabbed,regrasps,steps,steps_left,success,tag,tr_len,warn_steps_0.02,warn_steps_0.05
,,,,0,0,,3,0.8230282360765531,0.8842038046091738,0.09289401167923028,0.5621072755013801,0.003921245860651679,-0.004379850120743711,1,0,0,,0,117,,1,fp32,71,0,0
,,,,0,1,,5,0.10449267438264442,nan,nan,0.297614364998946,0.5330418573203972,0.03148963719785014,1,0,0,,0,88,,1,fp32,13,0,0
,,,,0,2,,6,1.024522152760087,1.166970366175358,0.5631748248225854,0.8993546005287609,1.2854527954656174,0.3900519649536105,1,0,0,,0,114,,1,fp32,48,0,0
,,,,0,3,,6,0.5665537538203669,0.7490164795899004,0.7453510459055002,0.44399786631459204,0.35745261606935985,0.33869622230068286,1,0,0,,0,122,,1,fp32,54,0,0
,,,,0,4,,5,0.12199827964348442,0.3811461607053124,nan,0.009271990727885537,0.6164932310328735,-0.0003171909450303545,1,5,7,,0,104,,1,fp32,34,5,7
,,,,0,5,,6,0.7966535033912088,0.9383559386832208,0.899224108846435,0.695750133010816,0.4175923728399731,0.6193841946288203,1,0,0,,0,118,,1,fp32,53,0,0
,,,,0,6,,6,0.23454376014287437,0.3780234180015376,0.7715517695404768,0.20301762026697112,0.06100345842842536,0.18074280307513124,1,0,0,,0,121,,1,fp32,63,0,0
,,,,0,7,,3,0.6561442366820679,1.070192113129607,nan,0.5692435422952211,0.40834875719730557,0.514492935105891,1,0,0,,0,75,,1,fp32,35,0,0
,,,,0,8,,6,0.39845334561992996,0.6553263977926047,1.008159743909321,0.3240794512299727,0.020848194380708396,0.2883127846099445,1,0,0,,0,116,,1,fp32,57,0,0
25,0.36504730582237244,-0.18428747355937958,1.2699054479599,0,9,0,5,0.647662144388113,0.30521120632490994,nan,0.8147582155407345,-0.0005255895583773373,0.021504320000601762,1,0,0,0,1,280,420,0,fp32,30,0,0
,,,,0,10,,5,0.8218487448650289,0.524291987153279,nan,0.9835802988722202,1.1918261576269398,0.025913488225346448,1,0,0,,0,102,,1,fp32,36,0,0
,,,,0,11,,5,0.03771017760642725,-0.006435412737793689,0.3583524879333422,0.056766981988098486,-2.9859441615709414e-05,-0.008057800864973229,1,3,4,,0,106,,1,fp32,63,3,4
,,,,0,12,,3,1.1871429998742777,1.2562597411538627,0.6704053955748321,1.0089783076631884,0.6620685100665343,0.5718095456011607,1,0,0,,0,82,,1,fp32,45,0,0
,,,,0,13,,3,0.02629121611702924,0.6884709762263678,0.4370392039121169,-0.0002847639620858905,0.029664854183939313,-0.007520369740152001,1,9,10,,0,102,,1,fp32,54,9,10
,,,,0,14,,6,0.7033282089824247,nan,nan,0.8575247151202099,0.9841841812903969,0.5433924685802092,1,0,0,,0,81,,1,fp32,17,0,0
