drop_step,drop_x,drop_y,drop_z,end_grasped,episode,in_spawn_box,joint_end,margin_10_before,margin_20_before,margin_40_before,margin_5_before,margin_end,margin_min,n_transport_entries,pinned_run_0.02,pinned_run_0.05,regrabbed,regrasps,steps,steps_left,success,tag,tr_len,warn_steps_0.02,warn_steps_0.05
,,,,0,0,,6,1.1486822456133727,1.2773719152119212,0.6880078744988114,1.0871024680509995,0.9582705297335263,0.5791936158245394,1,0,0,,0,107,,1,fp32,46,0,0
,,,,0,1,,5,0.9606336516330947,0.6531970882848857,nan,0.9987409652537184,1.036306788624791,0.24950257872602855,1,0,0,,0,103,,1,fp32,33,0,0
,,,,0,2,,6,1.1275648564911558,0.821969043447039,0.7178793163983479,1.2820418143140953,1.2000744338331149,0.6615267896390153,1,0,0,,0,107,,1,fp32,42,0,0
,,,,0,3,,6,1.3580114075521235,1.2041995687108416,0.8098640944830109,1.3119824189024039,1.0119688962496833,0.33818319667541497,1,0,0,,0,127,,1,fp32,59,0,0
,,,,0,4,,6,0.6644945571320147,0.8882345692263169,0.7442966754397471,0.558127781429643,0.2298263728966412,0.4832758435112705,1,0,0,,0,115,,1,fp32,55,0,0
,,,,0,5,,6,1.119297766491385,1.1242140043219147,1.0150939423095862,0.9945673070709071,0.7207752733384947,0.8948918435747846,1,0,0,,0,109,,1,fp32,44,0,0
,,,,0,6,,6,1.0501699777047722,1.1286267322924983,0.5709285056287023,0.9349424352064173,0.4710855827737088,0.26247993410109993,1,0,0,,0,117,,1,fp32,53,0,0
,,,,1,7,,3,0.4019604141958383,0.4024989307931305,0.40761420700833484,0.40133249393109105,0.4005015270668443,-0.002144311574440144,1,0,0,,0,300,,0,fp32,300,0,0
,,,,0,8,,6,0.11806870891257581,nan,nan,0.31002520393993516,0.019489433235332587,0.03889592915456719,1,0,0,,0,88,,1,fp32,13,0,0
,,,,0,9,,6,0.8526208124180163,0.521396280938593,nan,1.0091791272617514,0.7287138184351054,0.1201862392317059,1,0,0,,0,97,,1,fp32,35,0,0
,,,,0,10,,6,1.0528657574276732,0.7558715315176623,nan,1.2041874060951594,1.2856539233719102,0.19162635670235462,1,0,0,,0,101,,1,fp32,37,0,0
,,,,0,11,,6,0.9661455176246465,0.9052732465562372,0.39246708115106,0.8230670404675959,0.23947044566741305,0.3695835396572784,1,0,0,,0,104,,1,fp32,43,0,0
,,,,1,12,,6,-0.00019385568095309225,-0.00022211977787245374,-0.0002742863066695911,-0.00017941623334039036,-0.00016485837074098342,-0.0036788001512206847,1,300,300,,0,300,,0,fp32,300,-1,-1
45,0.2663147747516632,-0.13589097559452057,1.2230852842330933,0,13,0,5,0.9770809699084868,0.545208554242584,0.17857280740575732,1.1076716315936577,-0.0007842331797568609,0.06197251378241875,1,0,0,0,1,300,400,0,fp32,50,0,0
,,,,0,14,,3,0.9580881654196004,1.2095626830704587,0.9941513812318097,0.8414639716516531,0.41202976050084517,0.7419228770637716,1,0,0,,0,119,,1,fp32,54,0,0
,,,,0,15,,3,0.9521776706794626,1.1664822978198934,1.2637611250273726,0.8565662494531208,0.5416192385573121,0.7810829089693433,1,0,0,,0,126,,1,fp32,58,0,0
,,,,0,16,,3,0.9483014657937101,0.9362597587850061,0.5993277654614615,0.9561729267621866,0.7111289047431827,0.3506511880751648,1,0,0,,0,121,,1,fp32,54,0,0
,,,,0,17,,3,-0.00021006150297762927,-0.0007108838971291442,0.3568837843663555,0.0005451799093356136,0.24805074940954078,-0.00789270127227936,1,23,23,,0,143,,0,fp32,73,23,23
61,0.11039619892835617,-0.001073865918442607,0.9174095988273621,0,18,0,3,0.2667227516777566,0.4139826188702562,0.8100664250896905,0.31026169564692996,-1.1498196227380242e-05,0.2667227516777566,1,0,0,0,0,89,611,0,fp32,66,0,0
,,,,0,19,,1,1.2154129154368631,0.9868571600840399,nan,1.1408892320840265,1.417562284994044,0.595172804219819,1,0,0,,0,102,,1,fp32,36,0,0
,,,,0,20,,5,0.3007718161077637,0.02176554451644508,nan,0.47716306341088455,0.5189052949184378,0.02176554451644508,1,0,0,,0,93,,1,fp32,20,0,0
,,,,0,21,,3,0.8364812086215668,1.1224226174401595,0.9987200016202347,0.6974455564071903,0.7798105337744682,0.5796265293685828,1,0,0,,0,124,,1,fp32,57,0,0
,,,,0,22,,6,0.4654481367964727,0.6760399734606914,nan,0.3677490680082456,0.31524886333925695,0.3362759765971055,1,0,0,,0,75,,0,fp32,33,0,0
,,,,0,23,,5,1.1107122595312684,0.8143998423342151,0.18521455273000242,1.2530045373225218,1.3893435974804502,0.17430881424064149,1,0,0,,0,110,,1,fp32,41,0,0
,,,,0,24,,5,0.764905647283586,nan,nan,0.9031301698152228,1.1363614953883392,0.6243680147400732,1,0,0,,0,79,,1,fp32,17,0,0
,,,,0,25,,3,0.03971280817853494,0.384900858656002,-0.0003260757835494843,0.00565101446215624,0.0971669210204674,-0.011153945554919095,1,9,10,,0,130,,1,fp32,89,9,10
,,,,0,26,,3,-0.005686443381202652,0.8195393216727924,0.1869657036702299,-0.0003143712643208785,0.030400580668634825,-0.005686443381202652,1,11,11,,0,97,,1,fp32,50,11,11
,,,,0,27,,5,nan,nan,nan,0.10114805907450197,0.4201237638699489,0.008275866343752103,1,0,0,,0,85,,1,fp32,9,0,0
,,,,0,28,,5,0.21394139098604015,nan,nan,0.38873377906424667,0.6402868075138417,0.03471315041905898,1,0,0,,0,90,,1,fp32,17,0,0
,,,,0,29,,6,0.7443914193303787,0.7528663646246025,0.15840376853426452,0.6170011785357543,0.011413839705614048,0.038330695971752426,1,0,0,,0,89,,1,fp32,48,0,0
,,,,0,30,,6,0.9786091156792425,1.0051960911804976,0.38122228101827194,0.9050522494185262,0.4727208731031607,0.028308207805856522,1,0,0,,0,124,,1,fp32,61,0,0
,,,,0,31,,6,0.4837671806743056,nan,nan,0.6070441260683106,0.6979784666403068,0.4671265919962888,1,0,0,,0,78,,1,fp32,11,0,0
,,,,0,32,,5,0.7209612827096361,nan,nan,0.8866585937190181,1.1142577216741558,0.49343532440329074,1,0,0,,0,82,,1,fp32,18,0,0
,,,,0,33,,5,0.6126427751674615,0.4014185159700019,nan,0.7876776307005562,1.1215552800845,0.08285807112257615,1,0,0,,0,103,,1,fp32,33,0,0
,,,,0,34,,3,1.1553874358599943,1.1171918463584585,1.2456199937967254,1.062201135158652,0.44080845143573455,0.946021951030927,1,0,0,,0,128,,1,fp32,56,0,0
,,,,0,35,,6,0.30832025024819876,0.7117642532900059,0.2907689859237852,0.09662835987037255,0.007600714463649183,-0.004836387739178605,1,3,4,,0,101,,1,fp32,54,3,4
,,,,0,36,,6,0.933000987778227,0.6877140951979515,nan,1.0735928361844422,0.971439717534321,0.5091296147057571,1,0,0,,0,91,,1,fp32,27,0,0
,,,,0,37,,3,1.2207786095534503,1.2173624697792222,0.603836942072137,0.9305528841634548,0.004653264035681115,0.467786588401613,1,0,0,,0,82,,1,fp32,45,0,0
,,,,0,38,,6,0.9249128583297254,0.7138116141651305,nan,0.8644837724454071,0.8175779258565372,0.6627783766500923,1,0,0,,0,52,,0,fp32,25,0,0
,,,,0,39,,3,1.2852468629021203,0.9464230863943275,0.3368402038157674,1.366756558367953,0.8025991116735136,0.3368402038157674,1,0,0,,0,80,,1,fp32,40,0,0
,,,,1,40,,4,-0.0007834354619258299,-0.0007834729790263673,-0.00078350099635216,-0.0007834150138821272,-0.0007833940835690889,-0.004167087194457242,1,300,300,,0,300,,0,fp32,300,-1,-1
,,,,0,41,,6,0.6948791592696137,0.8896791460724391,0.9414621444895026,0.5945320758497559,0.4636854565419375,0.5275469160883337,1,0,0,,0,117,,1,fp32,54,0,0
,,,,0,42,,5,0.15885191215784378,nan,nan,0.34393783635584496,0.5038775634916806,0.0751638494344129,1,0,0,,0,87,,1,fp32,13,0,0
,,,,0,43,,6,0.9980855906639758,1.0469961376015173,0.4615005039271485,0.9112080647082828,0.46423955828890273,0.1612901655873591,1,0,0,,0,120,,1,fp32,58,0,0
,,,,1,44,,5,-0.00033445989722835634,-0.00033538791075837793,-0.0003367303237382657,-0.0003338849674121569,-0.0003332198208605419,-0.007441926930542575,1,281,282,,0,300,,0,fp32,300,281,282
,,,,0,45,,6,0.7830718048285408,0.7909768018255505,0.6958530689728182,0.7198176957683393,0.4883252324344496,0.43000155260972717,1,0,0,,0,113,,1,fp32,50,0,0
,,,,0,46,,5,0.2806628348364546,nan,nan,0.37993672340604867,0.5311449288885552,0.09019279519489576,1,0,0,,0,89,,1,fp32,17,0,0
,,,,0,47,,5,0.8847339928556875,0.7796734532505054,nan,0.8140187558058197,0.8944055932809549,0.23390179019304647,1,0,0,,0,105,,1,fp32,38,0,0
,,,,0,48,,3,-0.0005594814948483712,0.4022582629988589,0.21578159706209155,-0.00019800027149727284,0.030574188794685334,-0.006567823646785723,1,16,16,,0,94,,1,fp32,48,16,16
,,,,0,49,,3,-0.003197665909816211,0.5065568815342184,0.6457904248031185,-0.0001662143785124831,0.04865478800750152,-0.0038773041955007526,1,10,11,,0,100,,1,fp32,51,10,11
,,,,0,50,,3,0.995062099424861,1.3169959955954624,0.8153409080724296,0.8695381574350628,0.6785396246733385,0.7229094320986529,1,0,0,,0,87,,1,fp32,51,0,0
,,,,0,51,,3,1.0560010850659232,1.1070294462342054,0.51332358561223,0.9442823423690595,1.3926195332027873,0.46271291234784906,1,0,0,,0,110,,1,fp32,43,0,0
,,,,0,52,,5,-4.3435793815493895e-05,0.16425017513663764,nan,0.0975404393649959,0.7434168590152166,-0.008260721657767256,1,0,0,,0,95,,1,fp32,26,0,0
,,,,0,53,,5,0.19422553040796764,nan,nan,0.2796154747861075,0.6273254615925614,0.061935754334670357,1,0,0,,0,89,,1,fp32,17,0,0
,,,,0,54,,3,0.9384789883590899,1.2273271689224359,0.742966534581996,0.6677183547851951,0.005278640148808064,0.47791820941957297,1,0,0,,0,89,,1,fp32,51,0,0
,,,,0,55,,5,nan,nan,nan,nan,-0.00026447415198394,-0.00030324361551059553,1,3,3,,0,32,,1,fp32,3,-1,-1
,,,,0,56,,5,nan,nan,nan,0.4704704145564538,0.7282205174510072,0.3734269717855687,1,0,0,,0,82,,1,fp32,9,0,0
,,,,0,57,,5,0.04817803056624159,nan,nan,0.160959774442611,0.38433219143758723,-0.00014384381846266336,1,0,0,,0,94,,1,fp32,14,0,0
,,,,0,58,,5,0.84331942280647,0.5528280287735159,nan,0.9624810296331252,0.9606843032263215,0.03829493224434488,1,0,0,,0,102,,1,fp32,37,0,0
,,,,0,59,,6,0.9201479331353252,0.649971322299308,nan,0.9213243664743959,0.5676367510770843,0.44745900534500116,1,0,0,,0,96,,1,fp32,30,0,0
,,,,0,60,,5,0.41608511935737136,nan,nan,0.5982130866463722,0.868716367718525,0.11281812790021739,1,0,0,,0,84,,1,fp32,19,0,0
,,,,1,61,,5,-0.00037045404821478556,-0.0003704970853206646,-0.0003702697601113414,-0.0003704764485146228,-0.00037049442664915944,-0.00255856827696066,1,278,279,,0,300,,0,fp32,300,278,279
,,,,0,62,,5,0.5837206228497109,nan,nan,0.7818914188762247,0.9937704697475978,0.35124420907437104,1,0,0,,0,86,,1,fp32,18,0,0
,,,,0,63,,5,0.20113554829037916,nan,nan,0.3731215724047736,0.46583103371708745,0.062092549031194544,1,0,0,,0,85,,1,fp32,16,0,0
,,,,0,64,,6,0.6244293473511444,0.8670799654684549,1.1104564029507393,0.5304423202765847,0.5753150505745932,0.5265382389893332,1,0,0,,0,122,,1,fp32,60,0,0
,,,,0,65,,6,1.0918988849859883,0.698356346237301,nan,1.28192039817429,1.3502097109178164,0.25114213889438375,1,0,0,,0,101,,1,fp32,36,0,0
,,,,0,66,,6,-0.0004095754301367549,-0.00042266151974557076,-0.00042241846533608296,-0.0004020265783006849,-6.614785596115169e-05,-0.00461093615205499,1,79,79,,0,124,,0,fp32,79,-1,-1
,,,,0,67,,6,0.8063529676087025,1.0173775058676813,0.6108844372230688,0.651432653736753,0.17521635640614974,-0.00274507265054158,1,0,0,,0,136,,1,fp32,71,0,0
,,,,0,68,,5,0.11022411916960095,nan,nan,0.25222237177221185,0.5002841627953147,0.00021031754164768657,1,0,0,,0,92,,1,fp32,16,0,0
,,,,0,69,,6,1.1457023823114763,0.7737216307978172,0.33397476376054325,1.1348661598697198,0.7970244924093226,0.0014498825038655738,1,0,0,,0,130,,1,fp32,64,0,0
,,,,0,70,,5,-0.000185929102975102,-0.00021672330417610297,-0.00027366086992275385,-0.0001704423340940231,0.5131022893951407,-0.0054677443925745806,1,93,93,,0,181,,1,fp32,108,93,93
,,,,0,71,,5,-0.0003946360410336247,0.1843967019979944,nan,0.019882679463143482,0.8203078937189927,-0.006487452306640051,1,0,0,,0,61,,1,fp32,21,0,0
,,,,0,72,,6,0.8248115550437531,0.5011818847684815,nan,0.9775867164013876,1.0648442072234574,0.02456018430933682,1,0,0,,0,98,,1,fp32,34,0,0
,,,,0,73,,5,1.1173149614300213,0.8800708855171377,nan,1.2525488132316194,1.2392415157931955,0.7889234321172314,1,0,0,,0,98,,1,fp32,34,0,0
,,,,0,74,,5,0.8546243373308293,0.5306117818780747,nan,0.9088799527137376,0.9444118375630186,0.08537210895023017,1,0,0,,0,107,,1,fp32,34,0,0
,,,,0,75,,5,0.4270790577352086,0.11971351938482222,nan,0.5736252113263736,0.7859937010815559,0.03776780114639067,1,0,0,,0,96,,1,fp32,24,0,0
48,0.3784163296222687,0.015288937836885452,1.4378963708877563,0,76,0,1,0.5644988649372725,0.6837157921715399,0.5467618833588936,0.5621114962904318,-0.0022299002369818854,0.18292991164979266,1,0,0,0,1,303,397,0,fp32,53,0,0
,,,,0,77,,3,0.9364330404316569,1.1126271492975681,0.5510697788478649,0.634183305696587,0.014016832216746114,0.3359478593453784,1,0,0,,0,94,,1,fp32,53,0,0
,,,,0,78,,6,-0.0004032434521605843,-0.0003667365055783911,0.05375575256104925,-0.00041087631404090885,0.01646620474120075,-0.001161626872740129,1,29,33,,0,126,,1,fp32,57,29,33
,,,,0,79,,5,0.025006244909790087,nan,nan,0.16904271902187196,0.4932685167005859,0.025006244909790087,1,0,0,,0,84,,1,fp32,10,0,0
,,,,0,80,,6,0.6056646754993106,1.059141382725985,0.8744877364771977,0.4657322121108508,0.7983657618181415,0.313640730137958,1,0,0,,0,127,,1,fp32,57,0,0
,,,,0,81,,5,0.7142770599169017,nan,nan,0.8627552046493303,0.9788025596070122,0.5293873196967476,1,0,0,,0,82,,1,fp32,18,0,0
,,,,0,82,,3,0.21880844988620293,0.7234480124693071,0.7374805829937587,-0.003350034206987887,0.014329795837392315,-0.009555919480193596,1,6,7,,0,100,,1,fp32,63,6,7
,,,,0,83,,3,1.0718773568177165,1.2663869086157802,1.0485193958342518,1.096225029351432,0.7752778729833792,0.8758194580457501,1,0,0,,0,122,,1,fp32,53,0,0
,,,,0,84,,3,0.6343426451428422,0.8991869109183458,1.0837881278292238,0.5011583771164839,0.8665984054993212,0.3942591619015561,1,0,0,,0,125,,1,fp32,59,0,0
,,,,0,85,,3,0.873794199123898,1.1067865318360925,0.8540049687450031,0.7708907735311978,0.5582304949979059,0.4215942953136804,1,0,0,,0,94,,1,fp32,57,0,0
,,,,0,86,,5,1.2727622521357556,1.2566460427897508,1.0801894828732665,1.2792585863105308,1.0816568608257575,0.7147894606785077,1,0,0,,0,135,,1,fp32,68,0,0
,,,,1,87,,4,-0.0007054866266402726,-0.0007058485531103997,-0.0007061960375733811,-0.0007059866465444209,-0.0007059827422803977,-0.004611393706134503,1,300,300,,0,300,,0,fp32,300,-1,-1
,,,,0,88,,3,1.0125661295629085,0.6283156632334768,0.36380728858670075,1.2172542109353828,1.0398104722433394,0.3355542821960116,1,0,0,,0,107,,1,fp32,44,0,0
,,,,0,89,,3,-0.00013317198861338697,0.2249294107887144,0.5939128123711619,-5.982560536454962e-05,0.0628295734386409,-0.00776838317359059,1,16,17,,0,93,,1,fp32,58,16,17
41,0.30706673860549927,-0.14929930865764618,1.2469860315322876,0,90,0,5,0.9379451391120093,1.0487599033652208,0.8743823125969392,0.8507108365364875,-0.0005760999482458118,0.7663078504985692,1,0,0,0,1,296,404,0,fp32,46,0,0
,,,,0,91,,5,-0.00020048122223492726,0.0005002589312508299,nan,-0.00011625720318786392,0.36869024108886306,-0.0038940789594987812,1,28,28,,0,102,,1,fp32,28,-1,-1
,,,,0,92,,3,1.182903781477283,0.8558301813829354,0.25986780089211203,0.9571260010198855,0.018394578922758392,0.06666619104915172,1,0,0,,0,91,,1,fp32,48,0,0
,,,,0,93,,6,0.6677929733057786,0.3755324314983892,nan,0.8332070476194406,0.638705971467683,0.24609132719800852,1,0,0,,0,89,,1,fp32,26,0,0
,,,,0,94,,5,0.966378765759015,0.8120764046581219,nan,1.0902507996489028,1.114061640907198,0.5950081715360982,1,0,0,,0,95,,1,fp32,29,0,0
,,,,0,95,,5,-0.00025905768844936006,-0.00028693658485190454,nan,-0.00022722396408569878,0.4714956015374292,-0.002026060854102063,1,25,26,,0,74,,1,fp32,26,25,-1
,,,,1,96,,5,-0.000350471216194137,-0.0003504588710696588,-0.0003504402738552237,-0.00035047310850933044,-0.0003504714804107856,-0.0051091938716312235,1,280,280,,0,300,,0,fp32,300,280,280
,,,,0,97,,6,0.92676634680826,1.0783111404582384,1.1026904493996823,0.9171432626984126,0.6033176095870996,0.6816493205594178,1,0,0,,0,119,,1,fp32,54,0,0
16,0.2713629901409149,-0.1691557765007019,1.0793753862380981,0,98,0,6,0.9892121477278047,1.0197593652525034,0.623243351060776,0.9579220079037837,0.7063020537891518,0.3976790036261879,2,0,0,1,1,194,506,1,fp32,79,0,0
,,,,0,99,,3,1.1643677636133258,1.2205751952198116,0.7095971870437099,0.9100055221426582,0.15535010560052556,0.5664158472375269,1,0,0,,0,86,,1,fp32,47,0,0
