drop_step,drop_x,drop_y,drop_z,end_grasped,episode,in_spawn_box,joint_end,margin_10_before,margin_20_before,margin_40_before,margin_5_before,margin_end,margin_min,n_transport_entries,pinned_run_0.02,pinned_run_0.05,regrabbed,regrasps,steps,steps_left,success,tag,tr_len,warn_steps_0.02,warn_steps_0.05
,,,,0,0,,5,1.184291544587321,0.9190849703675767,nan,1.305522206051248,1.40198015128929,0.7608362804430917,1,0,0,,0,105,,1,fp32,39,0,0
,,,,0,1,,5,-0.00021334298495467863,-0.00025091474305583006,-0.0003117213121663909,-0.00019404533530442691,0.49266301795353273,-0.004114791938541806,1,99,99,,0,167,,0,fp32,115,99,99
,,,,0,2,,6,0.9414475850268187,0.6398752741601488,nan,0.9490740904824445,0.2669859356090232,0.547133641959606,1,0,0,,0,88,,1,fp32,29,0,0
,,,,0,3,,5,0.1700766313449571,nan,nan,0.34923635283433185,0.5846880542869353,0.06890238105571322,1,0,0,,0,86,,1,fp32,14,0,0
,,,,1,4,,5,-0.00037826635703508416,-0.00037826528187601127,-0.000378259880379872,-0.0003782669431826591,-0.0003782675605981112,-0.002382633725221517,1,261,277,,0,300,,0,fp32,300,261,277
,,,,0,5,,5,0.056627111693412946,nan,nan,0.22805927707805473,0.4941916437649079,0.01789381602802509,1,0,0,,0,85,,1,fp32,12,0,0
,,,,0,6,,3,0.6807779876011184,0.892222391882089,0.9064389106794075,0.5531748083197728,1.0610908342631638,0.10758849378887092,1,0,0,,0,133,,1,fp32,70,0,0
,,,,0,7,,6,1.115133008048341,1.103870384402609,0.4800201555893455,0.9574626152980003,1.0445980588788497,0.3653935664895771,1,0,0,,0,109,,1,fp32,45,0,0
,,,,0,8,,3,0.8861006318698571,1.1046963939802303,0.4503024490077041,0.643146327684889,0.023078269875352622,0.12060574712892347,1,0,0,,0,95,,1,fp32,51,0,0
,,,,0,9,,6,0.9749395292500869,0.6580262404525059,0.07673442425656107,1.1362652274516987,0.7810344777761666,0.026127136284263663,1,0,0,,0,112,,1,fp32,43,0,0
,,,,0,10,,6,1.0726239361598373,1.1574540578573516,0.751512146849425,0.8934082124506446,0.3683561646153657,0.6288645012529805,1,0,0,,0,108,,1,fp32,47,0,0
,,,,0,11,,3,1.2514031440252298,1.0974598466044965,0.729091326758426,1.0603687682442506,0.8154462212784755,0.7004798611637555,1,0,0,,0,84,,1,fp32,45,0,0
,,,,0,12,,5,0.15414149627865115,nan,nan,0.3141358301411268,0.5855218311223003,0.09229902870093065,1,0,0,,0,86,,1,fp32,13,0,0
,,,,0,13,,6,0.11516864255420867,0.024365036870143353,nan,-0.00041265717151306447,0.03995307325678921,-0.004520381580923161,1,8,8,,0,91,,1,fp32,26,8,8
,,,,1,14,,5,-0.0003993288370982562,-0.000399297628983053,-0.0003992795170240093,-0.0003993559982364836,-0.000399309180952212,-0.0003993559982364836,1,300,300,,0,300,,0,fp32,300,-1,-1
