drop_step,drop_x,drop_y,drop_z,end_grasped,episode,in_spawn_box,joint_end,margin_10_before,margin_20_before,margin_40_before,margin_5_before,margin_end,margin_min,n_transport_entries,pinned_run_0.02,pinned_run_0.05,regrabbed,regrasps,steps,steps_left,success,tag,tr_len,warn_steps_0.02,warn_steps_0.05
,,,,1,34,,5,-0.0004051688709827417,-0.00040516450999383835,-0.00040508182846954455,-0.0004050377159083851,-0.0004051761282579669,-0.0004053551684091161,1,300,300,,0,300,,0,int8,300,-1,-1
104,0.043595071882009506,-0.21225646138191223,1.3920376300811768,0,35,1,1,-0.0003718449905920629,-0.0003714180732465877,-0.0003672636481386604,-0.00037201549856469285,0.296731081311137,-0.0034429806969389354,1,79,80,0,1,359,341,0,int8,109,79,80
,,,,0,36,,6,-0.0002858834176944214,-0.0003059589358676007,0.03798622436792254,-0.00028301312831535697,0.04383766238424469,-0.0012313430255841418,1,38,40,,0,116,,1,int8,61,38,40
,,,,0,37,,5,0.12177454993069414,nan,nan,0.2852795791083609,0.23207142038933037,-0.00014391831500271124,1,0,0,,0,96,,1,int8,16,0,0
,,,,0,38,,6,1.06669348865443,0.9123357749612859,0.47420580152536473,0.933574956758109,0.9402548351660078,0.3234082207371243,1,0,0,,0,117,,1,int8,50,0,0
,,,,0,39,,5,0.9681565895350301,0.8360223561429865,nan,0.9178033501257585,1.0175122857859233,0.5520201151154267,1,0,0,,0,101,,1,int8,31,0,0
,,,,0,40,,3,0.9091868227751487,0.8808279401583095,0.22041707831696167,0.751495431919407,0.6449373558134857,0.032636269337725565,1,0,0,,0,92,,1,int8,47,0,0
,,,,0,41,,5,0.009910601531411434,nan,nan,0.044975252207751115,-0.00015095062241554658,-0.00023692128760322007,1,0,0,,0,82,,1,int8,14,0,0
,,,,0,42,,6,1.013059141526943,1.038364737651512,0.4807767483565808,0.9125007794990593,0.8478719633478482,0.04103464104486232,1,0,0,,0,136,,1,int8,72,0,0
,,,,0,43,,5,0.023221011401008518,nan,nan,0.14148289869193675,0.3574462367838529,-5.045008071968837e-05,1,0,0,,0,90,,1,int8,12,0,0
,,,,0,44,,6,0.9854300584754726,0.8358275448624175,0.4397657268763928,0.8832193332593642,0.641503355989312,-0.00031040184772468393,1,0,0,,0,127,,1,int8,61,0,0
,,,,0,45,,5,nan,nan,nan,-0.00014794128450557054,0.052536975551197074,-0.0003222899763457576,1,6,6,,0,65,,1,int8,6,-1,-1
,,,,0,46,,5,nan,nan,nan,-0.00028933413492948645,-6.191062933025293e-05,-0.0003132960139078378,1,7,7,,0,50,,1,int8,7,-1,-1
182,0.07377279549837112,-0.21462665498256683,1.3903141021728516,0,47,1,2,-0.00037721209007646195,-0.0003755341238056431,-0.00037540099596000687,-0.0003762858388096646,-0.00048083908821006105,-0.0014756280000089994,1,156,158,0,1,437,263,0,int8,187,156,158
,,,,0,48,,6,0.5241820995987103,0.7244239895375899,0.7589259335604654,0.457976954719979,0.20150090842213508,0.4271793691761365,1,0,0,,0,113,,1,int8,51,0,0
,,,,0,49,,6,0.6233904911239629,0.6619799808093685,0.4941075198602487,0.5903125808806267,0.30462133776234035,0.08165930029027457,1,0,0,,0,121,,1,int8,58,0,0
,,,,0,50,,5,0.021671360152825336,nan,nan,0.1561514971239455,0.45710294474788915,0.021671360152825336,1,0,0,,0,81,,1,int8,10,0,0
,,,,0,51,,6,1.0317733508697096,0.9335709272222372,0.37498959152911215,0.9232200286343419,0.47261860756782736,0.3317882096772391,1,0,0,,0,107,,1,int8,45,0,0
,,,,0,52,,5,1.0716614853115571,0.8736334090449609,0.2098032024345997,0.9083482127535846,1.3198370285820529,0.2098032024345997,1,0,0,,0,106,,1,int8,40,0,0
,,,,0,53,,6,0.42983545935216083,0.6242518685244391,0.5886420374984795,0.5152367614090232,1.1502436637344626,0.019387605508622396,1,0,0,,0,126,,1,int8,58,0,0
2,0.17229990661144257,0.16132879257202148,1.1544342041015625,0,54,0,6,nan,nan,nan,-0.0002766526936901492,-0.0004077757116003333,-0.0003052854617640044,1,7,7,0,1,257,443,0,int8,7,-1,-1
,,,,0,55,,6,-0.00011458330984570608,0.0030230562660706894,-0.00010036271731417301,-0.00017036573072326533,0.017697307380791116,-0.0007404676292424028,1,48,51,,0,137,,1,int8,78,48,51
,,,,0,56,,6,0.7177260101206642,0.4598428969067032,nan,0.8809875095985467,0.5383288935633286,0.382693175803547,1,0,0,,0,88,,1,int8,24,0,0
,,,,0,57,,6,0.9894628822340199,0.8263946287133277,0.21492983610769523,0.9169374083323327,0.4219212241540249,0.030159967130503507,1,0,0,,0,116,,1,int8,52,0,0
,,,,0,58,,6,0.24509738137475834,0.37870647955022596,0.6429531935103454,0.18170282669636917,0.0004993622318272273,0.13328791766257853,1,0,0,,0,117,,1,int8,71,0,0
,,,,0,59,,6,1.1209960822122669,0.876322586840593,0.3623556177935132,1.1207574421118203,0.8519082774361046,0.22328397027464764,1,0,0,,0,112,,1,int8,46,0,0
,,,,0,60,,5,0.7443018228097822,0.6852079108717697,0.28331746964692295,0.7834192092267553,0.39854912819520516,5.335913061532693e-05,1,0,0,,0,129,,1,int8,50,0,0
,,,,0,61,,3,0.2884012128605852,0.9124006574261275,0.38657029634382667,0.06658752628683676,0.016107929031722895,-0.002114083358050342,1,3,4,,0,99,,1,int8,53,3,4
,,,,0,62,,6,0.37572307906130886,0.3794897898478715,0.7689068219731832,0.38831209484995277,0.0008280645718676816,0.3698737798270604,1,0,0,,0,137,,1,int8,67,0,0
,,,,0,63,,5,0.8142599690089121,nan,nan,0.9325213658973373,0.9779876808059043,0.6133680244460451,1,0,0,,0,81,,1,int8,19,0,0
,,,,0,64,,6,0.43812652650821304,-1.4804048614980303e-05,-0.00010402959427002756,0.6035369614022859,0.7306368833041597,-0.0006599249646983552,1,0,0,,0,176,,1,int8,117,0,0
,,,,0,65,,6,1.132929704629067,1.2752865933697404,0.7009372885246634,0.9465133147564458,1.0645374224859054,0.5051188052548072,1,0,0,,0,112,,1,int8,48,0,0
,,,,0,66,,5,1.0619349633499637,0.8244713728799384,nan,0.9989291672986994,1.1092335079928923,0.6157495534046746,1,0,0,,0,100,,1,int8,31,0,0
,,,,0,67,,3,1.4010521390387842,1.4169864485330395,0.9582395228392144,1.335408582104089,0.1655323448217348,0.9111152577933552,1,0,0,,0,118,,1,int8,47,0,0
,,,,0,68,,5,0.2928402912504646,0.06114472055607134,nan,0.394127121762478,0.3662473428028865,0.03778387504316294,1,0,0,,0,94,,1,int8,22,0,0
,,,,0,69,,5,0.049648446942781366,nan,nan,0.21491145316541171,0.5263800960918918,0.013137480087514586,1,0,0,,0,70,,1,int8,12,0,0
,,,,0,70,,6,0.9890712174028362,1.0435547737437294,0.5728247157825672,0.9498629548592453,0.6405330610950646,0.39811823388880363,1,0,0,,0,122,,1,int8,56,0,0
,,,,0,71,,6,0.7924080211241887,1.0199401859576536,0.8296348692687523,0.6512058150379215,0.8036426441423887,0.5490114587863003,1,0,0,,0,109,,1,int8,67,0,0
,,,,0,72,,5,0.34260353836697055,nan,nan,0.5160952636475806,0.7283070340608253,0.2772735018501784,1,0,0,,0,85,,1,int8,13,0,0
,,,,0,73,,1,0.8453553640465629,0.7222265887718293,0.4387815895694964,0.8677308399607985,0.6044865664767896,0.3362314009466738,1,0,0,,0,111,,1,int8,49,0,0
,,,,0,74,,6,0.3092642530440246,0.4530433940287666,0.7748196685675497,0.21533248976378738,-1.803445550718763e-05,0.14468019266032872,1,0,0,,0,98,,1,int8,57,0,0
10,0.10917259752750397,0.04482303187251091,1.116348147392273,0,75,0,5,0.13631284422597334,nan,nan,0.020953011871423843,-0.0006875442153870814,0.010077147948673204,1,0,0,0,1,265,435,0,int8,15,0,0
,,,,0,76,,3,0.28800835057437957,0.6753629970985615,0.4998976110855864,0.16676435185523258,0.008247048462617451,0.10312336445295625,1,0,0,,0,92,,1,int8,46,0,0
,,,,0,77,,6,0.4093080151713204,0.1935980489294229,nan,0.4922497649640034,0.6985122911957409,0.02184000134484254,1,0,0,,0,69,,1,int8,28,0,0
,,,,0,78,,6,0.932865452331169,0.6200138861947031,nan,0.9605993626557209,0.3080203002018975,0.164748382073717,1,0,0,,0,104,,1,int8,37,0,0
,,,,0,79,,5,nan,nan,nan,nan,0.03902975671441267,-0.00031947814423327614,1,3,3,,0,59,,1,int8,3,-1,-1
,,,,0,80,,5,0.001959228203754826,nan,nan,0.02798438295659267,0.054623505121687455,-0.00032384953836928076,1,0,0,,0,91,,0,int8,11,0,0
29,0.31802019476890564,-0.10013634711503983,1.2443194389343262,0,81,0,6,1.0041228322838638,0.698280954122187,nan,1.153548120904167,-0.0005796112143805487,0.2973012288090948,1,0,0,0,1,284,416,0,int8,34,0,0
,,,,0,82,,6,0.9434877215876531,1.0909485070301148,0.4144409914439784,0.8361728608104442,0.41029362187887797,0.02026741450589098,1,0,0,,0,123,,1,int8,59,0,0
46,0.2027408927679062,-0.12065735459327698,0.9784268736839294,0,83,1,5,0.2838259272095143,0.08293309215511036,0.020101952122884015,0.3496526154811681,-0.0003090694429959129,-0.0036383948530667176,2,0,0,1,2,405,295,0,int8,71,0,0
36,0.3049444556236267,-0.04114105552434921,1.3312315940856934,0,84,0,6,1.0458315221517918,0.7180025041667291,0.13459840516325228,1.1322252807683082,0.9891646181906519,0.006055003871681119,1,0,0,0,0,59,641,1,int8,46,0,0
,,,,0,85,,3,0.09507309864554661,0.048369976476413584,-0.00022509671738746295,0.15076696879564405,0.11754706731702327,-0.0017279459383474916,1,0,0,,0,140,,0,int8,88,0,0
,,,,0,86,,3,1.0761161672336645,0.8889176935869374,0.35105572360627546,0.9008819981988407,0.6515385967480112,0.13758273104677654,1,0,0,,0,88,,1,int8,49,0,0
,,,,0,87,,6,0.7891952868179959,nan,nan,0.8794957048265736,0.8588983816855631,0.7320667691193263,1,0,0,,0,78,,1,int8,15,0,0
,,,,0,88,,3,1.0134740549644559,1.0545654447391064,0.5079409123733676,0.9270708092716177,0.780548149861195,0.06796963181517146,1,0,0,,0,106,,1,int8,69,0,0
,,,,0,89,,3,0.4082324938759966,0.6060483626017072,0.891793048001027,0.32844219006322584,0.019183618117835116,0.01780809999592803,1,0,0,,0,140,,0,int8,88,0,0
,,,,0,90,,3,0.8550152489503401,1.2312122338023128,0.8250207529181637,0.6237766767640079,0.011485816634274393,0.4521023509583708,1,0,0,,0,89,,1,int8,52,0,0
,,,,0,91,,3,1.0692468451461141,1.0152995627894548,0.3515262385803042,0.8437771560669771,-2.7367175826201184e-05,0.33656020485808646,1,0,0,,0,80,,1,int8,41,0,0
14,0.2787919044494629,0.001010077423416078,1.321326494216919,0,92,0,1,0.7588496699134848,nan,nan,0.9241388804902795,-0.000430899986396005,0.5099564767643239,1,0,0,0,1,269,431,0,int8,19,0,0
,,,,0,93,,5,nan,nan,nan,0.17011142165607884,0.47911137751076716,0.0937852183002521,1,0,0,,0,19,,1,int8,8,0,0
,,,,0,94,,6,-0.003223734543182921,nan,nan,-0.0003198244515365545,-1.57355394341252e-05,-0.003223734543182921,1,15,15,,0,67,,0,int8,15,-1,-1
,,,,0,95,,5,0.13688228983535788,nan,nan,0.3260799783781674,0.6761914253550585,0.058414379153413076,1,0,0,,0,78,,1,int8,13,0,0
,,,,1,96,,5,-0.00034930134347987973,-0.00034856703230445873,-0.0003492799314721573,-0.0003492850057735808,-0.0003492860430047706,-0.00035126157497655797,1,300,300,,0,300,,0,int8,300,-1,-1
32,0.290930837392807,-0.169729083776474,1.1894701719284058,0,97,0,1,1.1512334918418534,0.9491800581886172,nan,1.149222895387481,-0.00039519776516327987,0.5420113917497553,1,0,0,0,1,287,413,0,int8,37,0,0
,,,,0,98,,5,0.0879292520346282,nan,nan,0.23203618324968955,0.3883013456332831,-6.202719574677218e-05,1,0,0,,0,92,,1,int8,15,0,0
28,0.308780699968338,-0.31352517008781433,1.255469799041748,0,99,0,1,0.4273513556694324,0.19287452529058147,nan,0.5830692120726826,-0.0002706475354534721,-7.519999225991114e-05,1,0,0,0,1,283,417,0,int8,33,0,0
