drop_step,drop_x,drop_y,drop_z,end_grasped,episode,in_spawn_box,joint_end,margin_10_before,margin_20_before,margin_40_before,margin_5_before,margin_end,margin_min,n_transport_entries,pinned_run_0.02,pinned_run_0.05,regrabbed,regrasps,steps,steps_left,success,tag,tr_len,warn_steps_0.02,warn_steps_0.05
,,,,0,0,,6,0.7694210594065769,0.8902902033765581,0.790861291005568,0.6852875704716315,0.005360255745873399,0.617958263232067,1,0,0,,0,121,,1,int8,69,0,0
,,,,0,1,,6,1.08432425716318,0.9035251595000693,0.36407050088096815,1.0642472844119792,0.8284239807944953,0.29405327911199075,1,0,0,,0,105,,1,int8,44,0,0
3,0.15105986595153809,-0.412032812833786,1.073681116104126,0,2,1,3,0.4310813954664453,0.5941436399550232,0.9698399749259211,0.49496010706265314,0.5444451776617231,0.39417455641188026,2,0,0,1,1,179,521,1,int8,64,0,0
,,,,0,3,,3,0.2979704548699842,0.57384633914995,0.5628943637948729,0.2305929501418257,0.01500365894444243,0.01136317793956687,1,0,0,,0,104,,1,int8,58,0,0
,,,,0,4,,3,0.5228690423406096,0.7935688996265982,0.6951959981755591,0.44016822366643393,1.0322767063982714,0.4004730706991406,1,0,0,,0,95,,1,int8,49,0,0
,,,,0,5,,1,1.1254485226319877,1.124554806301913,1.136383759933623,1.134876956554915,0.9181332694281833,1.0507439324593268,1,0,0,,0,109,,1,int8,45,0,0
,,,,0,6,,6,0.8690002449545524,0.8429323110126199,0.27406652612713067,0.8027063517395958,0.3902532175083988,0.001355615208702865,1,0,0,,0,115,,1,int8,56,0,0
,,,,0,7,,6,0.9048449461278731,0.6435574534605499,0.07354645998143372,0.9674468200828739,0.24613461681557602,0.06177924734752249,1,0,0,,0,107,,1,int8,41,0,0
,,,,0,8,,5,1.078612813605123,1.0865818936483835,0.5384054611142344,0.9518098450514233,1.3800382996234624,0.4686661317558314,1,0,0,,0,106,,1,int8,43,0,0
,,,,0,9,,5,0.022437601794900175,nan,nan,-0.0003340734922603339,0.35376985095038904,-0.005327637581006517,1,8,15,,0,82,,1,int8,15,8,-1
,,,,0,10,,6,1.0717518708379141,1.2007040362990278,1.0721433031502026,1.001436851311011,0.7368604752608281,0.765641648839972,1,0,0,,0,132,,1,int8,66,0,0
,,,,0,11,,1,0.3435033823529685,0.32527212366245317,0.35716546658926207,0.3484982266861416,0.20145796273979388,0.2506834880892428,1,0,0,,0,130,,1,int8,60,0,0
,,,,0,12,,6,0.0453985424277783,nan,nan,0.1310066134350607,-0.00010009026713708735,-5.171169746365223e-05,1,0,0,,0,81,,1,int8,14,0,0
,,,,0,13,,6,1.0566321122877302,1.1281812727352674,0.9131981638042737,0.968086570912948,0.5715880993279572,0.712394250104198,1,0,0,,0,111,,1,int8,49,0,0
,,,,0,14,,6,0.9437126074625408,0.531389100766543,0.281452623184149,0.9502662033347289,0.5341905722023275,0.14384289200887013,1,0,0,,0,115,,1,int8,50,0,0
,,,,0,15,,6,0.8687959207946607,1.0052047593111777,1.0708518874823079,0.8737175051862587,0.5961168659324216,0.34658753414177346,1,0,0,,0,133,,1,int8,70,0,0
