drop_step,drop_x,drop_y,drop_z,end_grasped,episode,in_spawn_box,joint_end,margin_10_before,margin_20_before,margin_40_before,margin_5_before,margin_end,margin_min,n_transport_entries,pinned_run_0.02,pinned_run_0.05,regrabbed,regrasps,steps,steps_left,success,tag,tr_len,warn_steps_0.02,warn_steps_0.05
,,,,0,0,,6,0.9971320338426506,1.0492432516371797,0.5870985033374336,0.9565544488985341,0.5715487345605519,0.034424995351614474,1,0,0,,0,129,,1,fp32,63,0,0
,,,,0,1,,3,1.1014056995493822,1.2800294283429317,0.7645031046496542,0.8891892758508421,0.5919923929278678,0.5954768526600267,1,0,0,,0,86,,1,fp32,48,0,0
,,,,0,2,,1,-0.02523242454189096,0.33700125722072505,0.523221816226267,-0.0001720054314436753,0.35609384675731914,-0.02523242454189096,1,10,10,,0,147,,0,fp32,67,10,10
,,,,0,3,,5,0.10069231719394844,nan,nan,0.27823699015116965,0.5416268175686456,0.0375148504106928,1,0,0,,0,84,,1,fp32,13,0,0
,,,,0,4,,5,0.3499541648958848,nan,nan,0.5531928944952935,0.8458456274151667,0.10588844869020075,1,0,0,,0,84,,1,fp32,17,0,0
,,,,0,5,,5,-0.00020453915471208006,-0.006736780384487773,nan,-0.0001602785591083844,0.6146659151937417,-0.006736780384487773,1,20,21,,0,98,,1,fp32,26,20,21
,,,,0,6,,3,1.005630448866432,0.732447631909682,nan,1.081102889507632,1.209967876593753,0.4449877974310623,1,0,0,,0,76,,1,fp32,29,0,0
,,,,0,7,,5,1.0605891396867229,0.8378465589549706,nan,1.1869806051694538,1.2807256112691552,0.7828582838350275,1,0,0,,0,94,,1,fp32,30,0,0
,,,,0,8,,5,0.29661327802366744,nan,nan,0.4725216549661755,0.8217834000553794,0.08924046774899841,1,0,0,,0,80,,1,fp32,17,0,0
,,,,0,9,,6,0.614738820019705,0.6686523383129148,0.4482909243317377,0.5353832688666089,0.18804239961788483,0.12237492366496139,1,0,0,,0,119,,1,fp32,59,0,0
,,,,0,10,,6,0.6552768145649122,0.3381763408485665,nan,0.8168724307940649,0.7279642370095649,0.2186917767514931,1,0,0,,0,93,,1,fp32,25,0,0
,,,,0,11,,6,0.6139712344528818,0.8445846679657483,1.0121869575740352,0.532218016916115,0.17055584610790397,0.4742041160421473,1,0,0,,0,117,,1,fp32,58,0,0
,,,,0,12,,3,0.7984136605483867,1.0798630602302577,0.4407284696164786,0.5182948515255933,0.01013633329079379,0.07879615656133465,1,0,0,,0,93,,1,fp32,52,0,0
,,,,0,13,,5,0.5732969850285032,0.36827653290991513,nan,0.759689205203038,1.0443699161940994,0.22081982057405547,1,0,0,,0,93,,1,fp32,28,0,0
,,,,0,14,,3,1.0710554943233472,1.2051164226786293,1.300873894689346,1.0315425966266913,0.8338214413139112,1.0031596649580223,1,0,0,,0,135,,1,fp32,60,0,0
,,,,1,15,,5,-0.0003672831815904054,-0.0003672780861716518,-0.00036726423633481886,-0.0003672853700389389,-0.0003672873480531358,-0.003478062756246736,1,277,278,,0,300,,0,fp32,300,277,278
,,,,0,16,,6,0.0013800065337492562,nan,nan,0.03857397484449576,-8.38170148935724e-05,-0.00031471350189304914,1,0,0,,0,83,,1,fp32,14,0,0
,,,,0,17,,6,0.7878431051749315,0.9377926997768908,0.877602750903864,0.6686116075530797,0.38378646381674875,0.5686372758052589,1,0,0,,0,113,,1,fp32,48,0,0
,,,,0,18,,6,1.2676284452303612,0.9574934399614108,nan,1.2080455992800831,1.1224718853562607,0.6018828513141088,1,0,0,,0,100,,1,fp32,34,0,0
,,,,0,19,,6,0.402901709864544,0.009649616031459196,0.003430525575076615,0.6527953428319568,0.8999984218729575,-0.0030562656528152488,1,0,0,,0,164,,1,fp32,103,0,0
,,,,0,20,,6,0.9226019907806594,0.6030647645778244,nan,0.9031992503479604,0.004165589334375497,0.27000010219496806,1,0,0,,0,96,,1,fp32,36,0,0
,,,,0,21,,6,0.9702996483435876,1.0859523454559792,0.7701650009788668,0.8931239884177716,1.0728099400390474,0.6366480951365192,1,0,0,,0,111,,1,fp32,48,0,0
,,,,0,22,,5,nan,nan,nan,-0.0001483052785942185,0.49559767430342694,-0.00041767260267899786,1,9,9,,0,49,,1,fp32,9,-1,-1
,,,,0,23,,3,0.8971260010711117,0.8718902673284981,0.7911115240505557,0.8753035805088287,0.39937374393840996,0.47311696082035004,1,0,0,,0,118,,1,fp32,53,0,0
,,,,0,24,,5,-0.00012345835445159992,nan,nan,-3.098257567391016e-05,-0.0001682690343973725,-0.00031399844701018864,1,13,13,,0,89,,1,fp32,13,-1,-1
,,,,0,25,,5,0.844396975477069,0.539688604465486,nan,0.9733470791235321,0.9686305480662369,0.18435347442160888,1,0,0,,0,97,,1,fp32,32,0,0
,,,,1,26,,5,-0.00037119991611112013,-0.00037115596756542857,-0.00037103172774966,-0.0003712159860360664,-0.0003712334774839121,-0.0014347709798139263,1,293,295,,0,300,,0,fp32,300,293,295
,,,,0,27,,6,-0.0002228722248243109,0.010785641710977512,0.16342156189021173,-0.00033586232595261833,0.004977096672613701,-0.0014099329037042807,1,29,32,,0,146,,1,fp32,80,29,32
,,,,0,28,,6,0.9778465163084432,1.1421887834930176,0.9741186095985293,0.9776807144970644,0.9420156378023701,0.7074169339484055,1,0,0,,0,113,,1,fp32,50,0,0
