drop_step,drop_x,drop_y,drop_z,end_grasped,episode,in_spawn_box,joint_end,margin_10_before,margin_20_before,margin_40_before,margin_5_before,margin_end,margin_min,n_transport_entries,pinned_run_0.02,pinned_run_0.05,regrabbed,regrasps,steps,steps_left,success,tag,tr_len,warn_steps_0.02,warn_steps_0.05
,,,,0,0,,6,0.9839852174053023,0.6018063109997143,0.11464838553974888,1.0479663302794193,0.48811186402748064,0.007619365885353169,1,0,0,,0,108,,1,fp32,46,0,0
,,,,0,1,,3,1.3115848064452449,1.4470904962348308,1.1371291227286544,1.2177445743387354,0.6341996124690864,1.0641905669900957,1,0,0,,0,114,,1,fp32,47,0,0
,,,,0,2,,5,0.30352122611957766,nan,nan,0.4371982510128163,0.584596824272293,0.1698363199439039,1,0,0,,0,89,,1,fp32,17,0,0
,,,,0,3,,6,0.9340639980981473,0.6358279260097937,0.03343021914287636,1.0960642951704305,0.8686291479257524,0.03343021914287636,1,0,0,,0,105,,1,fp32,40,0,0
,,,,0,4,,5,-0.00024355101985440442,nan,nan,-0.0002641415104749356,0.3932548707396153,-0.00033485402453425905,1,19,19,,0,58,,1,fp32,19,-1,-1
,,,,0,5,,5,1.0126066357992038,0.9407286342913932,0.9726240528482061,0.9884103027213124,0.9198649634629503,0.4206548926096203,1,0,0,,0,157,,1,fp32,89,0,0
,,,,0,6,,6,0.3438711324918491,0.5110765072347561,0.4821015764194936,0.25795926786960344,0.054611430173311604,0.06780036729034356,1,0,0,,0,126,,1,fp32,60,0,0
,,,,0,7,,3,0.9962839828799449,1.1013462823923783,0.7614490907480067,0.9304602566040062,1.2692638175494748,0.5830537918260279,1,0,0,,0,113,,1,fp32,50,0,0
,,,,0,8,,3,0.35001993535610554,0.6922346664776883,0.4726228192824875,0.11476831902069157,0.02620811243265489,-0.005743396730801917,1,3,3,,0,100,,1,fp32,53,3,3
,,,,0,9,,3,-0.0007278814329812894,0.13196535854672353,0.19828499884638484,-0.0007190172245542248,0.0081162307987597,-0.010179624960877175,1,18,19,,0,128,,0,fp32,76,18,19
,,,,1,10,,6,0.418972990363347,0.4188859850094224,0.41877560550375703,0.4189978507786507,0.4190319083639049,0.4108911681229168,1,0,0,,0,300,,0,fp32,300,0,0
,,,,0,11,,6,0.957133353115555,0.9478955832359737,0.3594125871258189,0.8801182791629434,0.33762889895709547,0.22228372370002347,1,0,0,,0,111,,1,fp32,50,0,0
,,,,0,12,,5,1.1466601479428427,0.9585184445981265,nan,1.1177027032317437,1.1675102606286285,0.6769173697564765,1,0,0,,0,103,,1,fp32,38,0,0
,,,,0,13,,3,1.0001192788541424,1.3858456630011138,0.9533201663057964,0.8108247877303948,0.41399288076633123,0.648472384215955,1,0,0,,0,128,,1,fp32,55,0,0
,,,,0,14,,3,1.140498870383226,1.1375890053299362,1.18622108100364,1.17452688416138,0.4963389712864772,0.9951220722975451,1,0,0,,0,121,,1,fp32,53,0,0
