drop_step,drop_x,drop_y,drop_z,end_grasped,episode,in_spawn_box,joint_end,margin_10_before,margin_20_before,margin_40_before,margin_5_before,margin_end,margin_min,n_transport_entries,pinned_run_0.02,pinned_run_0.05,regrabbed,regrasps,steps,steps_left,success,tag,tr_len,warn_steps_0.02,warn_steps_0.05
25,0.25137415528297424,-0.04808048531413078,1.2330151796340942,0,0,0,6,1.22833814446795,1.0066116213324188,nan,1.1905009001059228,-0.01308810637912039,0.8067804283273046,1,0,0,0,1,280,420,0,fp32,30,0,0
,,,,0,1,,6,0.021728574580014648,nan,nan,0.08746093785240738,0.022440551882591198,-0.00031010118052465785,1,0,0,,0,83,,1,fp32,15,0,0
,,,,0,2,,6,1.0559069190074624,0.7399658118368606,nan,1.1780356323500478,0.7888990841289889,0.5675944291702195,1,0,0,,0,95,,1,fp32,28,0,0
,,,,0,3,,6,-0.00018638074590748843,-0.00021512639340537376,-0.00026922810299589983,-0.00017147599051936524,0.5059709727690644,-0.004150271517002757,1,145,145,,0,218,,1,fp32,145,-1,-1
,,,,0,4,,5,1.0680320436629653,0.8086851362827061,nan,1.2172020258800589,1.3395314513453633,0.6622285670418098,1,0,0,,0,95,,1,fp32,30,0,0
,,,,1,5,,6,-0.0003665796516658659,-0.00045796393879138364,-0.00045846072813260363,-0.0002612592795991908,0.0005973474205220874,-0.004609043206520003,1,91,93,,0,300,,0,fp32,300,91,93
,,,,0,6,,3,0.7102612564705769,0.9089730736457896,1.097093586378406,0.6331289002840752,0.4141654241342997,0.48702697153918173,1,0,0,,0,97,,1,fp32,62,0,0
,,,,0,7,,1,-9.701185918320476e-05,-6.47115793510622e-05,0.023976632134821152,-0.00011774395515118385,0.7325608813651492,-0.005547887115891381,1,39,40,,0,141,,1,fp32,71,39,40
,,,,0,8,,6,0.7484101077482053,0.8147189670668116,0.8495308380033086,0.8296265599973673,0.20281849768846172,0.044668743827251056,1,0,0,,0,134,,1,fp32,69,0,0
,,,,0,9,,3,1.0945651731420987,0.7914092271202904,0.08736622595935595,0.941796820890839,0.01648022620007658,0.03152077581278734,1,0,0,,0,90,,1,fp32,43,0,0
,,,,0,10,,6,1.0239525032680687,0.9385965176340898,0.4544328739541288,0.9880161606683775,0.5845623867132512,0.11135408280343784,1,0,0,,0,121,,1,fp32,55,0,0
,,,,0,11,,6,0.9500552408831573,0.7440411347700175,nan,1.0998010032784498,1.1273401458706525,0.6542951656587142,1,0,0,,0,92,,1,fp32,28,0,0
,,,,0,12,,6,0.9745876008906085,0.9080655366624564,nan,1.1170204971355018,0.7858235947194534,0.892213536744948,1,0,0,,0,80,,1,fp32,27,0,0
,,,,0,13,,3,1.1124512015818364,1.240559771878992,0.9514775437506668,1.0526180100333387,1.131414769728746,0.6164243933878124,1,0,0,,0,117,,1,fp32,52,0,0
,,,,0,14,,3,0.7207695052989544,1.0346680276752565,0.7087282658449312,0.5726103898225088,0.012559102997616783,0.03787922010804623,1,0,0,,0,113,,1,fp32,66,0,0
,,,,0,15,,5,0.8933236084856153,0.5353974758569229,nan,1.0035200487018852,1.058787021609608,0.4000362850439294,1,0,0,,0,94,,1,fp32,25,0,0
,,,,0,16,,6,0.9366938616766373,0.990994953399444,0.3416090169028445,0.9037291314202993,1.0880772385488018,0.02688999349090837,1,0,0,,0,113,,1,fp32,51,0,0
,,,,0,17,,3,0.5045683564103104,0.9617354728907287,0.2949085444760917,0.2533241753211042,-4.2636627673953154e-05,0.00947501215625901,1,1,1,,0,76,,1,fp32,51,1,1
,,,,0,18,,3,0.7223649034792077,1.0044875705876408,0.3208053661394361,0.45676526805378104,0.012297285901632066,0.09570201477312779,1,0,0,,0,92,,1,fp32,48,0,0
,,,,0,19,,6,0.9105532319313691,1.266642151253449,0.6608218694356087,0.8334090268027069,1.0841999591768225,0.3433525778249851,1,0,0,,0,112,,1,fp32,50,0,0
,,,,0,20,,5,1.019973592455436,0.6365734210038898,nan,1.1560993988499049,1.3656506094280636,0.2739590520736934,1,0,0,,0,101,,1,fp32,36,0,0
,,,,0,21,,3,0.7268792761419243,0.7826855186022548,0.6744887284555183,0.6292775931644642,0.397304304954197,0.561567399337431,1,0,0,,0,116,,1,fp32,55,0,0
,,,,0,22,,3,1.0447912969750348,1.0295000365660467,0.4489705239006274,0.8715471104781439,0.7651436476546623,0.20804598143599895,1,0,0,,0,84,,1,fp32,51,0,0
,,,,0,23,,6,0.7508117440818843,1.259725179505543,0.8587662529971722,0.5730870086232318,1.0120565924816516,0.44536647200893653,1,0,0,,0,118,,1,fp32,56,0,0
,,,,0,24,,6,0.42955716073884886,0.2870671676235972,nan,0.5381427544623603,0.398378315569603,0.26060140024095313,1,0,0,,0,90,,1,fp32,22,0,0
,,,,0,25,,6,0.052581216628210914,0.07938924610607989,0.07228128680396351,-0.0018751582417078083,0.010392427406919147,-0.0018751582417078083,1,6,9,,0,78,,1,fp32,52,6,9
,,,,0,26,,5,0.23143755177048142,nan,nan,0.4281882424437069,0.664837672013658,0.05648281968444735,1,0,0,,0,87,,1,fp32,16,0,0
,,,,0,27,,5,0.36196595697458633,nan,nan,0.49657871047289337,0.7282923608404865,0.36196595697458633,1,0,0,,0,81,,1,fp32,10,0,0
,,,,0,28,,6,0.8419458241088043,0.53139338746147,nan,0.9319220642748692,0.06434266784574705,0.24588068337132007,1,0,0,,0,92,,1,fp32,33,0,0
