drop_step,drop_x,drop_y,drop_z,end_grasped,episode,in_spawn_box,joint_end,margin_10_before,margin_20_before,margin_40_before,margin_5_before,margin_end,margin_min,n_transport_entries,pinned_run_0.02,pinned_run_0.05,regrabbed,regrasps,steps,steps_left,success,tag,tr_len,warn_steps_0.02,warn_steps_0.05
,,,,0,0,,6,0.5080799179805264,0.8791121802132915,0.602954243692424,0.3931968543902673,0.35795229973028286,0.03628901482564517,1,0,0,,0,117,,1,int8,58,0,0
,,,,0,1,,5,0.17456806111638912,nan,nan,0.25606834202806095,0.5081245059941994,0.09331631302976806,1,0,0,,0,84,,1,int8,15,0,0
,,,,0,2,,3,-0.00019001383223235524,-0.00038247015702015663,0.07481223182852381,-0.00019298719742946724,0.12454989127248778,-0.0011710653677055732,1,32,36,,0,147,,0,int8,96,32,36
5,0.05029949173331261,-0.2340719848871231,1.0128036737442017,0,3,1,1,0.02912532408538082,nan,nan,0.12021416363435167,-0.0012522034549273808,0.02912532408538082,1,0,0,0,1,260,440,0,int8,10,0,0
,,,,0,4,,6,0.9027371009150755,0.9443441572138926,0.2965854843681601,0.8841278037007241,0.5488840302584004,8.211441839778288e-05,1,0,0,,0,122,,1,int8,57,0,0
,,,,0,5,,6,0.004507241634180925,nan,nan,0.019908318423557336,-2.7763634280475458e-05,-0.003979437544632258,1,3,16,,0,85,,1,int8,16,3,-1
,,,,0,6,,5,0.09665337642505412,nan,nan,0.07551924595612691,0.5628987633500393,-0.00323862152831067,1,3,4,,0,87,,1,int8,15,3,4
,,,,0,7,,5,0.3236438239813024,nan,nan,0.4369157015370737,0.740992043990321,0.29817209400806677,1,0,0,,0,83,,1,int8,12,0,0
,,,,0,8,,3,0.781418540209969,0.9621964801951752,0.3864270491056505,0.5615448255609689,0.0014772281725865394,0.0031871399938694367,1,0,0,,0,95,,1,int8,57,0,0
,,,,0,9,,3,0.31911062262329504,0.6116404900265273,0.6567321767540171,0.23206451942961873,0.028669504627309647,0.0008785166678557665,1,0,0,,0,110,,1,int8,62,0,0
129,0.012204388156533241,-0.23647907376289368,1.3491939306259155,0,10,1,2,-0.0003673167840374525,-0.0003661748925174457,-0.00036455421853753833,-0.0003677159269837027,-0.0007376986252580764,-0.0010567996756387643,1,113,115,0,1,384,316,0,int8,134,113,115
,,,,0,11,,6,0.8988020080070317,0.7886336352798304,1.0016487605402165,0.9667256698562098,1.0205027564952482,0.14023912446626996,1,0,0,,0,134,,1,int8,69,0,0
,,,,1,12,,5,-0.0003799456666304657,-0.0003799309935414996,-0.0003800527386799146,-0.00037967328085120045,-0.00038003856607149444,-0.001808821753808143,1,271,273,,0,300,,0,int8,300,271,273
,,,,1,13,,5,-0.00038390139701949266,-0.0003838899169892329,-0.00038394868603219834,-0.0003839055720167295,-0.000383909448420372,-0.0037334221979548055,1,280,281,,0,300,,0,int8,300,280,281
80,0.07557470351457596,-0.25697997212409973,1.5124870538711548,0,14,1,6,-0.0003841093663350392,-0.0003791636301637702,-0.0003655040939141152,-0.000385831332631259,-0.0006778941913148095,-0.00038639674139018254,1,85,85,0,1,335,365,0,int8,85,-1,-1
14,0.3233623802661896,-0.014352181926369667,1.2930259704589844,0,15,0,1,0.583960128106193,nan,nan,0.7396935719849433,-0.0006479330025055408,0.33788033311137156,1,0,0,0,1,269,431,0,int8,19,0,0
,,,,0,16,,5,nan,nan,nan,0.06385296475842583,0.38292178405097577,-5.425516546520015e-05,1,0,0,,0,87,,1,int8,9,0,0
,,,,0,17,,3,0.9519142784705176,1.0585866215017101,0.7112125308890671,0.8378359728913022,1.0181547431429676,0.5505980698314654,1,0,0,,0,85,,1,int8,49,0,0
,,,,1,18,,5,-0.0003838376776466035,-0.00038389666620286533,-0.0003836967307608852,-0.0003839119651107836,-0.00038389536475547104,-0.0025932302180762257,1,299,300,,0,300,,0,int8,300,299,-1
35,0.22548972070217133,-0.15004481375217438,1.180625081062317,0,19,1,5,0.665725415560475,1.1127788061863864,1.1790613184944347,0.8667493730369054,1.0306809695051382,0.3906808080968647,2,0,0,1,1,177,523,1,int8,58,0,0
23,0.346713125705719,-0.22755619883537292,1.1338902711868286,0,20,0,4,0.82695486977875,0.5965453951895663,nan,0.8706223490510326,-0.0011651012957529794,0.553280479356776,1,0,0,0,1,278,422,0,int8,28,0,0
,,,,0,21,,5,0.021227731291709073,nan,nan,0.09174151598427072,0.5578191359391966,-0.006074195459704335,1,2,3,,0,44,,1,int8,11,2,3
,,,,0,22,,5,0.30834255562344426,nan,nan,0.4415721590659616,0.6561767876123961,0.2937001719708361,1,0,0,,0,77,,1,int8,11,0,0
,,,,0,23,,3,0.20628577501225373,0.6326400467994667,0.7090716558418548,0.07618438411882425,0.012697424491722578,-9.63409360119627e-05,1,1,3,,0,122,,1,int8,75,1,3
,,,,1,24,,5,-0.0003734344608727902,-0.00037343290323743616,-0.0003734296847688334,-0.00037343522650434835,-0.0003734359904687956,-0.0016961596442079951,1,273,274,,0,300,,0,int8,300,273,274
,,,,0,25,,6,1.0904452824867898,1.0816310731612528,0.6476532760075218,1.0780119961928278,0.7214343920144675,0.6462591076659479,1,0,0,,0,92,,1,int8,51,0,0
,,,,0,26,,1,1.196053602640868,1.2670597653856335,nan,1.1723397991305382,1.0467603610595528,0.8646313713930431,1,0,0,,0,75,,1,int8,37,0,0
,,,,0,27,,3,0.8809933975636484,0.9911071449034332,0.31998945064159345,0.6989512794227964,0.9561677467320918,0.09932492657178171,1,0,0,,0,87,,1,int8,48,0,0
,,,,0,28,,5,nan,nan,nan,nan,0.20753579901158092,0.00010246123035573262,1,0,3,,0,32,,1,int8,3,0,-1
,,,,0,29,,6,0.9801798283493274,0.956664051531485,0.6758751167854902,0.9757372902276141,0.5019952875502116,0.6695684920072975,1,0,0,,0,102,,1,int8,41,0,0
32,-0.03424322232604027,0.0393974743783474,0.9863758087158203,0,30,0,6,-0.000230280141694017,-0.0003355125239381529,nan,-0.00016115140287764618,-0.0012659841836120123,-0.0003879171570400075,1,37,37,0,1,287,413,0,int8,37,-1,-1
,,,,0,31,,1,1.2456879955534736,0.932373137474765,nan,1.302113426255774,1.1526292980569353,0.7142358417446841,1,0,0,,0,64,,1,int8,29,0,0
,,,,0,32,,5,0.7849312213031823,0.5275338862498926,nan,0.9231376845767008,1.1323881431380443,0.488451192738943,1,0,0,,0,87,,1,int8,23,0,0
,,,,0,33,,6,nan,nan,nan,0.03392026438521789,0.017777287767753336,-0.00021050072166417522,1,0,0,,0,34,,1,int8,9,0,0
,,,,0,34,,3,1.3977010937694505,1.131081053182527,0.6280690534457034,1.114661526752778,0.05991657742887169,0.5453186265812131,1,0,0,,0,94,,1,int8,49,0,0
,,,,0,35,,6,0.3248353352563291,0.5009569637386808,0.6901823254907495,0.2653837585133272,-0.00013810324444829547,0.14440196285949636,1,0,0,,0,112,,1,int8,76,0,0
,,,,0,36,,6,0.9193693380827654,nan,nan,1.0833680053820598,0.8774222927578026,0.8600920219793262,1,0,0,,0,78,,1,int8,14,0,0
,,,,0,37,,5,nan,nan,nan,nan,-0.0002550205202558331,-0.00030891555269896287,1,3,3,,0,46,,1,int8,3,-1,-1
11,0.1934729665517807,-0.19158892333507538,1.1081124544143677,0,38,1,3,1.161642888817784,0.9199232393679693,1.0089395858914232,1.0358579523724936,1.1691270896858026,0.6159192061358452,2,0,0,1,1,184,516,1,int8,53,0,0
,,,,0,39,,5,0.1143818525505167,nan,nan,0.24705580573322594,0.3763693044266825,-0.00019490153718182412,1,0,0,,0,91,,1,int8,18,0,0
12,0.22378891706466675,-0.30577772855758667,1.1449458599090576,0,40,1,5,0.6204563508376877,nan,nan,0.7836833977866129,-0.0007413380612995013,0.42492246585818005,1,0,0,0,1,267,433,0,int8,17,0,0
,,,,0,41,,3,0.47285906555263035,0.974194997865144,0.4058643774156905,0.3158137133593476,0.012544251013570679,0.09413918036760771,1,0,0,,0,96,,1,int8,50,0,0
,,,,0,42,,6,0.6828714130789155,0.8106018178106669,0.9130988707755652,0.6317216182712699,0.3192019189976918,0.45508786330791207,1,0,0,,0,122,,1,int8,60,0,0
,,,,0,43,,5,nan,nan,nan,0.021997450085143644,0.3314125121271734,-0.0003051242414326971,1,0,0,,0,56,,1,int8,8,0,0
,,,,0,44,,3,1.0725822261254614,1.2144940020136765,1.002748989502451,1.053857909980126,0.5734617367314895,0.9623943205644871,1,0,0,,0,112,,1,int8,47,0,0
,,,,0,45,,6,0.9694560151370961,0.6543034802671492,nan,1.1237695227728917,0.7598974368924645,0.6276539867024473,1,0,0,,0,50,,1,int8,22,0,0
,,,,0,46,,6,0.15971017901446904,0.004857962146314954,nan,0.20511160547528728,0.011510295335627863,-4.687355782895253e-05,1,0,0,,0,89,,1,int8,21,0,0
33,0.01887991838157177,-0.2078913152217865,1.0119211673736572,0,47,1,3,0.8985603169512975,0.642715675850861,-0.0003324800972266395,1.0677604921342794,1.0630381058506981,-0.000335045673359069,2,0,0,1,1,158,542,0,int8,67,0,0
,,,,0,48,,6,0.93573296521603,0.9663188084879792,0.4447560046360328,0.8901211899760129,0.48021535934710213,0.027131050472368745,1,0,0,,0,126,,1,int8,62,0,0
,,,,1,49,,5,-0.00039076715501673576,-0.00039075874403504685,-0.00039076387370107213,-0.000390751224623731,-0.0003907944228904725,-0.0023499047309774035,1,299,300,,0,300,,0,int8,300,299,-1
,,,,1,50,,5,-0.0003740567382934934,-0.00037405417745839387,-0.0003736015597386455,-0.00037403285831150157,-0.0003737367252680812,-0.0021030507665429354,1,257,259,,0,300,,0,int8,300,257,259
,,,,0,51,,6,0.6727641647400612,0.8954726511610682,1.0705912675183606,0.60978407343529,0.8675776157010069,0.30942049814426964,1,0,0,,0,108,,1,int8,64,0,0
,,,,0,52,,6,0.041857814139210525,nan,nan,0.08949694437596012,0.02433268304730163,-0.0035138519665904866,1,2,3,,0,85,,1,int8,17,2,3
,,,,0,53,,5,0.3002930666035679,nan,nan,0.472788268151886,0.6531888440359133,0.24274960983974125,1,0,0,,0,85,,1,int8,13,0,0
,,,,0,54,,6,1.1687153241519233,1.2448706447219267,0.7676947830020122,1.1378029604527602,0.8344922159486159,0.7043717944886243,1,0,0,,0,108,,1,int8,44,0,0
,,,,0,55,,3,0.6580657026231254,0.888269683503525,0.7046707194926025,0.5869907967524531,0.42921344662977956,0.17843725752657802,1,0,0,,0,102,,1,int8,58,0,0
,,,,0,56,,6,1.0902174319755684,1.1769470499702315,0.47192234852617343,1.067433426041681,0.8304088111606136,0.3357257287376072,1,0,0,,0,118,,1,int8,54,0,0
7,0.17708933353424072,-0.003197395009920001,1.0969964265823364,0,57,0,1,0.4761038060753773,nan,nan,0.630938259122173,0.0027342920509350055,0.43879116784688454,1,0,0,0,1,262,438,0,int8,12,0,0
,,,,0,58,,6,0.6679564710742074,nan,nan,0.7942354697926635,0.38167410818483827,0.537339893323435,1,0,0,,0,77,,1,int8,17,0,0
,,,,0,59,,3,1.1007570775747806,1.2519289175689243,0.8458656479086755,0.9297271239786818,1.0223826905588749,0.7889073206449702,1,0,0,,0,107,,1,int8,44,0,0
43,0.2883267402648926,-0.009440752677619457,1.2881441116333008,0,60,0,6,0.9234438962529372,0.5240513232755317,0.14381543254384033,0.7436946155108801,0.4124761581735883,0.005507197411734666,1,0,0,0,0,64,636,1,int8,48,0,0
,,,,0,61,,5,nan,nan,nan,-0.0016831291824637162,0.4053969054991535,-0.0016831291824637162,1,9,9,,0,57,,1,int8,9,-1,-1
25,0.2608208954334259,-0.21416425704956055,1.1384974718093872,0,62,0,6,1.052522779232247,0.7628200138005865,nan,1.0634952403268831,-0.00044117212708583153,0.6714390629465385,1,0,0,0,1,280,420,0,int8,30,0,0
,,,,0,63,,6,0.0010841668798495796,nan,nan,0.014867492317046427,-0.00031708478875991375,-0.004044000443194751,1,2,11,,0,79,,1,int8,11,2,-1
,,,,0,64,,6,0.4078475378516222,0.50073440196247,0.3803384545023585,0.3586144425072608,0.3571631531602457,0.10563181268859712,1,0,0,,0,121,,1,int8,55,0,0
,,,,0,65,,3,0.07331055289958308,0.004857110893186828,0.5049219042296151,0.1593448001964854,0.04801241089711114,-0.0002695044042790723,1,0,0,,0,97,,1,int8,57,0,0
,,,,0,66,,6,1.005792806021071,1.0403100764461792,0.5499298953421623,0.9541891980706803,0.6231173617274144,0.44593239080474145,1,0,0,,0,110,,1,int8,48,0,0
,,,,0,67,,5,0.004076851448286067,nan,nan,0.12173882610468745,0.3636815819280068,0.004076851448286067,1,0,0,,0,53,,1,int8,10,0,0
,,,,0,68,,6,1.0902227921491652,0.9408232124939828,0.2838345836184808,1.0273523915268798,0.48842223403459606,5.355108481097659e-06,1,0,0,,0,120,,1,int8,55,0,0
,,,,0,69,,3,0.959204508136369,1.1424634416920525,1.0780608339510607,0.890736997759719,0.4335041355307686,0.8585305669457297,1,0,0,,0,119,,1,int8,53,0,0
,,,,0,70,,5,nan,nan,nan,0.0028891652179772187,0.26094636805241533,0.0028891652179772187,1,0,0,,0,75,,1,int8,5,0,0
,,,,0,71,,5,0.7009870862110081,nan,nan,0.8416663717893944,1.0041161007856267,0.48835498542378186,1,0,0,,0,80,,1,int8,18,0,0
,,,,0,72,,1,0.39931027072560954,0.3988899494784156,0.42678460881224456,0.3993167730897166,0.2994787445585074,0.3971962828592114,1,0,0,,0,121,,1,int8,59,0,0
,,,,0,73,,5,0.12685189676778963,nan,nan,0.2675033673184175,0.4941523774389154,0.010318513272916885,1,0,0,,0,89,,1,int8,16,0,0
,,,,0,74,,5,0.4135771642134447,0.17638274798717557,nan,0.526611260163083,0.7179840360093315,0.16761212255665958,1,0,0,,0,92,,1,int8,21,0,0
17,0.29259610176086426,-0.3362979292869568,1.235357642173767,0,75,0,4,0.6825802460817205,0.49058988650322766,nan,0.829092513834564,-0.0011652179750947234,0.47013610810222506,1,0,0,0,1,272,428,0,int8,22,0,0
,,,,0,76,,5,0.1269728609822578,nan,nan,0.3162775543067968,0.6267472125462672,0.03118600051863263,1,0,0,,0,82,,1,int8,14,0,0
18,0.18022258579730988,-0.3010212182998657,1.0735722780227661,0,77,1,1,0.055718928610346996,0.09905087209910901,nan,-0.00030702104476310055,0.19692262247641334,-0.0013499503913640964,1,8,9,0,1,277,423,0,int8,23,8,9
