

  Checkpoint at ep 33500: Avg=226.429, Buffer=4,000,000



Episode 33550 | Score:  237.735 | Avg:  230.499 | Best:  439.114 | Buf: 4,000,000

Episode 33600 | Score:  185.232 | Avg:  220.108 | Best:  439.114 | Buf: 4,000,000

Episode 33650 | Score:  202.032 | Avg:  216.655 | Best:  439.114 | Buf: 4,000,000

Episode 33700 | Score:  120.854 | Avg:  219.228 | Best:  439.114 | Buf: 4,000,000

Episode 33750 | Score:  178.200 | Avg:  208.058 | Best:  439.114 | Buf: 4,000,000

Episode 33800 | Score:  238.668 | Avg:  210.269 | Best:  439.114 | Buf: 4,000,000

Episode 33850 | Score:  233.781 | Avg:  215.180 | Best:  439.114 | Buf: 4,000,000

