episode,grasp_step,diag_deg,off_xy,obj_z,lift_ok,rise
0,22,8.917673883079203,0.017034637705787004,0.8637254629834823,1,0.14387828125110125
1,-1,,,,0,
2,19,35.45350655841449,0.007207405578222399,0.8437281278812621,1,0.13778422390147704
3,-1,,,,0,
4,-1,,,,0,
5,-1,,,,0,
6,16,1.0935611815658461,0.01546312954488,0.8587494980618865,1,0.13563402378329825
7,-1,,,,0,
8,31,14.567548415645632,0.003788846947176987,0.8480274090805701,1,0.12983937324044004
9,-1,,,,0,
10,-1,,,,0,
11,-1,,,,0,
12,-1,,,,0,
13,17,37.437875107778325,0.0021923860964418035,0.8592778239680949,1,0.1374229559418656
14,18,26.96595167400521,0.001623763923947466,0.8548353413974343,1,0.13923822478008707
15,-1,,,,0,
16,19,12.457698054474236,0.011315363752790259,0.8556451011351838,1,0.13281992474872928
17,-1,,,,0,
18,28,4.538617306164667,0.008966305720059464,0.8613180462401118,1,0.1318054639679176
19,18,3.441828728562399,0.015456490259708472,0.8581912132118097,1,0.138638821619105
20,63,22.697648674511242,0.0017063579923417005,0.8755468616950183,1,0.1379055280185596
21,-1,,,,0,
22,-1,,,,0,
23,-1,,,,0,
24,35,1.767588621137179,0.01531392022071079,0.8564049604203906,1,0.1277079837830718
25,22,1.8788822467705302,0.006358404621769813,0.8592153696237226,1,0.14087671525485046
26,-1,,,,0,
27,-1,,,,0,
28,-1,,,,0,
29,23,28.162350829736965,0.010601609972582316,0.8540481882057924,1,0.1423246948364444
30,18,41.00852890237408,0.0034645748236641744,0.8497750541163157,1,0.13846882298436525
31,19,30.97250281998175,0.012130529730949082,0.8531650689481604,1,0.13800362110076014
32,-1,,,,0,
33,15,30.50544542438493,0.005002290806667585,0.8552478808155394,1,0.13807341556671304
34,-1,,,,0,
35,21,1.0274151577660788,0.018836033431205493,0.8602801570787524,1,0.13956632440290329
36,36,11.286715678270753,0.0033476388349433363,0.8490820393350542,1,0.12848440292874996
37,19,30.002669013307013,0.004896684170936059,0.8306269816355113,1,0.13813690427936653
38,20,5.787537808235761,0.02287752175308204,0.8549141704744022,1,0.12910809784515287
39,18,19.1529861292922,0.008049456702628958,0.8493879294014335,1,0.13928224157160218
40,21,29.943701621705998,0.0105293847401618,0.8657153086260111,1,0.13662762178921273
41,-1,,,,0,
42,22,8.09808027539443,0.012186449000563088,0.8689499293984513,1,0.12554051701668734
43,17,4.5081919087983096,0.018159973162320302,0.8396491664979939,1,0.13403797522530947
44,18,20.94151806589241,0.007932467113441382,0.8404191126320356,0,0.0031796029830096773
45,20,18.28663947556577,0.008475595282708493,0.851662630180154,1,0.13658920259902763
46,19,37.23164258066963,0.005601772313428578,0.8422214180194674,1,0.1365416996503156
47,20,42.914666308668956,0.005412584408460673,0.8673308464271323,1,0.1407894540522019
48,22,10.677320089814842,0.004643384112378084,0.857850045530239,1,0.13868018586781528
49,-1,,,,0,
50,18,14.154723464660393,0.0007613982081368727,0.8601280744462555,1,0.13474727059653524
51,19,4.154021667503542,0.0144430875028958,0.8848954856935028,1,0.1464077541691392
52,23,13.67012049111299,0.013317680961156217,0.8768959316899939,1,0.1314072380992498
53,21,4.14391500723125,0.01757573634877653,0.856908932985839,1,0.13735062059072234
54,21,7.1171631954143635,0.013961457070871678,0.8477849873458436,1,0.14000004064126492
55,21,2.151533852084313,0.027046048935884467,0.8743312241487928,1,0.13753553589373957
56,16,25.173712238264798,0.0035568398252753142,0.8519921562950693,1,0.1405609812615164
57,-1,,,,0,
58,30,8.61410500611575,0.00534013522898864,0.8613933329114858,1,0.11521633847091162
59,18,16.122036630194017,0.002093510813709962,0.8664114585513497,1,0.13628440858107138
60,17,6.5204158747796015,0.01335953450358432,0.8547894091465629,1,0.14204470632418764
61,20,6.517198651326176,0.02643903307902188,0.8858149650660222,1,0.14796220732714238
62,21,2.1826229785630886,0.022384112271662544,0.8488534905028691,1,0.13467071897049177
63,-1,,,,0,
64,-1,,,,0,
65,20,14.32870629726483,0.002098679617762368,0.8447770275746802,1,0.1363595838174151
66,30,9.676621061546193,0.021827701315238066,0.8630818391820796,1,0.13787134325578965
67,26,3.2940360861841924,0.01919025500766616,0.8582909336761434,1,0.134465744806745
68,22,7.413483575820123,0.003285993598183409,0.8936922025036406,1,0.13098237011583624
69,-1,,,,0,
70,-1,,,,0,
71,-1,,,,0,
72,15,4.3151511253614885,0.01436478875599089,0.8567135438192756,1,0.1405782431793493
73,-1,,,,0,
74,19,0.017084902357623832,0.007978738681358694,0.8682111330600134,1,0.14304896580149207
75,22,5.522794336781445,0.030436828139505927,0.8633466252944215,0,0.014266474003667873
76,-1,,,,0,
77,-1,,,,0,
78,19,26.037643505976146,0.006631880947142328,0.8562745047036772,1,0.14607455595546737
79,-1,,,,0,
80,19,2.180776621048352,0.0032866912273912282,0.872139556061405,1,0.1357475638369271
81,-1,,,,0,
82,20,29.864821212558457,0.007700065033215386,0.8515830391658684,1,0.13843358426239327
83,17,4.494469760426185,0.005335901106421081,0.8577561053589168,1,0.14140825134373458
84,-1,,,,0,
