episode,grasp_step,diag_deg,off_xy,obj_z,lift_ok,rise
0,-1,,,,0,
1,-1,,,,0,
2,19,33.76097024429598,0.0021354025482206215,0.8495321926567565,1,0.12585487761453062
3,151,42.370277104737056,0.019755707178848676,0.8402955937625664,1,0.11167081970295434
4,-1,,,,0,
5,-1,,,,0,
6,-1,,,,0,
7,-1,,,,0,
8,26,2.279171210627169,0.03004230671659772,0.8327269924745018,1,0.12322189015710172
9,-1,,,,0,
10,33,42.50317293417157,0.026620624949995286,0.8461187333948306,1,0.12654397919596805
11,-1,,,,0,
12,290,30.249961043824378,0.03191881457241753,0.8330100992688063,0,0.003866256043198013
13,25,18.360690265620676,0.014416539843192609,0.8420228883021469,1,0.11394800031442587
14,20,11.479859754926338,0.004971997930467565,0.8540290524233556,1,0.16915425229451309
15,-1,,,,0,
16,24,38.31544602605129,0.0018905477245606183,0.8253282771434752,1,0.12391918029133797
17,22,43.37605303010588,0.012664950754911192,0.8470544190840885,0,0.05762501490914207
18,21,1.6924651034792078,0.004642186404781747,0.8390408200999243,1,0.12458237485796164
19,22,25.770262041171804,0.005004332231257961,0.8339335597168895,1,0.12026993382387141
20,21,15.424285521665112,0.01805449974260728,0.8340238485251059,1,0.13222950628649366
21,32,9.181836849909601,0.01779463994899439,0.845372582321581,1,0.13763611317882096
22,113,30.05744498442857,0.009201301181695494,0.8403890002360394,1,0.11956652455051175
23,-1,,,,0,
24,29,37.135099875701684,0.01690886505698874,0.8375727513215089,1,0.10998126646999751
25,29,42.68160061490276,0.012726149673312615,0.8351771245328795,1,0.10864580663821144
26,-1,,,,0,
27,31,13.485464057722623,0.01551129515575601,0.8363567802806856,1,0.11161315668612382
28,39,20.900079495760565,0.02498966093398747,0.8295795483960647,0,0.015391588229698772
29,26,21.788863891121807,0.017471060032650105,0.837132245895188,1,0.11974937536046637
30,24,6.147912553292457,0.0031071951730571304,0.8447959554996132,1,0.11141297782686277
31,24,40.73347387654655,0.033232534567594695,0.8437146662368993,1,0.21925453992437594
32,-1,,,,0,
33,96,41.79078806756081,0.024002533357841388,0.8436401737657668,1,0.16098180384651428
34,35,39.84928443099159,0.02878696050211686,0.8264191458219899,0,0.020497347946227595
35,80,14.176299537125388,0.005062520414920177,0.8422026251382958,1,0.1342923888134614
36,88,15.138008805295726,0.0327682950276799,0.8396057013623432,0,0.004509361711071858
37,26,3.977410354706052,0.012092994700386394,0.8361273736853618,1,0.1247808638519412
