episode,grasp_step,diag_deg,off_xy,obj_z,lift_ok,rise
87,22,5.513601833164344,0.0017518608275852797,0.8638376959226582,1,0.12573846405411326
88,22,28.47190361341346,0.011245152885869403,0.863401130885466,1,0.13155120419224853
89,20,41.02324854046367,0.008145003526805578,0.865219415555729,1,0.13653706841994284
90,17,36.16750435869477,0.0025756768108508446,0.844801947832429,1,0.1297377651210565
91,27,23.438609995492452,0.005941124651744732,0.8701035516510458,1,0.12082223010770288
92,16,27.922081936091487,0.003776951042093422,0.8426039683001906,1,0.1355131467994639
93,21,34.500000931258484,0.0015474512166461427,0.8477666742727682,1,0.13833068765310808
94,24,6.422543787203637,0.005153021564331147,0.8356636050653262,1,0.16256461986638282
95,20,6.6522515516224985,0.005103256499159798,0.8523460530171563,1,0.14804110305450457
96,17,8.042133954698102,0.003495286513097273,0.8732902921359273,1,0.1279225066881664
97,18,29.462885793318655,0.003570683564257435,0.8581460531887829,1,0.13364398900023122
98,20,32.298001516612686,0.006918911895256284,0.8618740745902659,1,0.1561366710209403
99,16,32.570830340637535,0.004795869924512752,0.8714327766533331,1,0.13428708929283972
100,18,20.538971316535314,0.0041860418298033135,0.879436342554479,1,0.13275670148236862
101,20,9.634088312756944,0.0021741449658156816,0.8702442987610306,1,0.13410372007424187
102,25,26.55667843396678,0.0012116337783586195,0.8642487323281635,1,0.13122785878811316
103,15,6.51302207957616,0.0011222621301716583,0.8508961903752671,1,0.12776703901136854
104,25,26.860724266414522,0.0034731531908068092,0.866833050574022,1,0.12126488688305292
105,26,27.661298865236834,0.0072217273436813376,0.813257851679229,0,0.03293035800658317
106,17,42.47560084392026,0.002539218360183701,0.8536966067590996,0,0.07911253812634589
107,22,0.9901158637712228,0.002545574903541683,0.8584623851260562,1,0.1463044336849233
108,24,17.67928742967868,0.0024263164920301622,0.8748504968642312,1,0.13934794017000063
109,-1,,,,0,
110,15,25.048087360621622,0.002923135997661802,0.8414586817129063,1,0.12910239435172322
111,18,11.621609134474042,0.0016621390377740649,0.8664877304489175,1,0.13303029809151323
112,26,35.11652826240393,0.003130503168981593,0.8540867714871667,1,0.1240985577601853
113,14,42.9398989720346,0.006017092290059589,0.8106963980502131,1,0.13073606599917154
114,21,23.418622229583633,0.007611908972119067,0.8635228755749211,1,0.1421024736240113
115,22,8.344931592284695,0.0008257424392156033,0.8617163371016275,1,0.14606280373150693
116,24,14.443147686897163,0.012164556000171547,0.8677126089592965,1,0.1328005095218402
117,27,39.71608917671415,0.007236057505104143,0.8520973073436093,1,0.11902841194695435
118,25,5.5363670058066745,0.007840929006903691,0.8502737410789991,1,0.12847466586617862
119,22,26.325334568801054,0.001388319356422541,0.8516394965388719,1,0.15106552914535898
120,17,28.741446603199137,0.00830155817971317,0.8571993402393954,1,0.1420981618219671
121,29,16.026037992672755,0.006388511330339809,0.8628600507289422,1,0.12977668584308677
122,15,35.07194394456684,0.010647603770862012,0.8573579546144533,1,0.12530849381853704
123,25,10.448224260152017,0.007337496807669368,0.8819235719472946,1,0.13801138917269973
124,18,0.15193682008582243,0.0038840288188416133,0.8720697943305697,1,0.12691586846276504
125,22,20.49157503290921,0.003682219328825183,0.8709150701188706,1,0.13338599295319997
126,18,44.99184093332407,0.008466243096777138,0.8601677725473253,1,0.140674830441329
127,21,41.096567801319,0.005315909010325548,0.8612833555869946,1,0.1529471270604955
128,18,6.368093145266869,0.004653942722767678,0.8628977129296447,1,0.1436841789200034
129,31,3.7567055376427447,0.004849856377951689,0.8623159685573881,1,0.1279027155521414
130,19,18.823972051613964,0.0022430412116452377,0.8674275336958707,1,0.14788921989358583
131,23,25.796800022675058,0.009855641566100819,0.8617731608867212,1,0.14057395344740775
132,18,32.37830798683507,0.006402410744625632,0.8549320838288617,1,0.14261293412356946
133,19,9.487489824197382,0.004015427304158783,0.8756253805175725,1,0.14426763658370023
134,19,24.57523685000848,0.009126251573211378,0.8775220255108035,1,0.13478820826095583
135,18,0.554145825592073,0.0005317486998638915,0.8640491649654953,1,0.13579231297507866
136,23,35.69258504095137,0.004434133733314978,0.861216290452396,1,0.13954860212050646
137,22,26.277029849745546,0.001135170045681867,0.8567995143527569,1,0.13456687388082267
138,23,21.937103633919023,0.00634976381697047,0.8749822727104533,1,0.14513850291261732
139,30,44.04348503338228,0.01653780218329349,0.8691780361374173,1,0.12941780394761782
140,20,36.70361856904151,0.012572091561584434,0.8690334693017965,1,0.12091173276535128
141,19,39.850677954437515,0.021797680072387075,0.8483245452021512,0,0.007044632993176814
142,22,0.3905923424513844,0.006822356794176649,0.8886830644839727,1,0.14190886800858915
143,24,5.315711510478849,0.0036195169215454855,0.8651360340807728,1,0.14528257405477185
144,26,38.90014763653036,0.0084822930317997,0.8442405093097376,1,0.1357368726049074
145,17,26.240562466733508,0.0005412147264842413,0.8354797312377615,1,0.13838117516671156
146,18,11.282306632747833,0.006753410517917581,0.8639131087815212,1,0.14824072411070766
147,16,12.939010843930276,0.0088897246217979,0.8604701194042558,1,0.1416135482313884
148,24,4.551064240633451,0.004449476088476368,0.8682837503853085,1,0.14345088472002
149,28,16.810428409978087,0.0017550178951464064,0.8538766946976037,1,0.12689957910780547
