episode,grasp_step,diag_deg,off_xy,obj_z,lift_ok,rise
0,26,6.654122755936761,0.012704200988608031,0.8453135150081299,1,0.12433514411889568
1,-1,,,,0,
2,24,32.84352907469041,0.00129853547361522,0.9126860040983892,1,0.12834897596716643
3,33,3.2383111242264704,0.004156501640659583,0.9333859084873308,1,0.12734386211606252
4,19,43.24702753321654,0.007464311474605101,0.873315063991118,1,0.13038887088887852
5,24,35.03544192451092,0.01575561713842924,0.9243245575400763,1,0.14645082005007692
6,31,9.142979365338931,0.015955350526608684,0.9072680216985181,1,0.13225079006429108
7,51,41.37278163300701,0.019171752112762293,0.9533248131462269,1,0.1359126835188178
8,28,1.5958410185522212,0.009993544659911539,0.9348792840387395,1,0.13082172472334708
9,21,26.713848275313794,0.010635093277522163,0.9002653095211101,1,0.12481618432805008
10,30,32.100618878297894,0.008726799546929507,0.9273572181730229,1,0.12418171451967541
11,28,1.9696421990172155,0.01224931020811304,0.9268353720203394,1,0.1281726879812558
12,32,8.68881778101401,0.005002199862479125,0.9209896402144235,1,0.12806052562090708
13,24,44.87773962286934,0.013532429497482462,0.9288393545234578,1,0.1354627176164166
14,24,3.587092285496297,0.007618375036917545,0.9347418661696847,1,0.14182805200459137
15,27,1.4464882128985153,0.008324664252679774,0.9303303907413865,1,0.12953967524987475
16,23,23.465438787522118,0.014027335960387032,0.9146593469528409,1,0.13498218596784783
17,71,21.519185776950483,0.006380077346889986,0.8947921956236825,1,0.1333115436800375
18,27,22.519644019173995,0.006805487146703627,0.9246359770015402,1,0.13519197790529014
19,25,14.159268394672054,0.005971295484216256,0.9334698640558339,1,0.13562457326273303
20,26,9.06277847086622,0.008207531460180908,0.9180488550572301,1,0.14429554676707546
21,31,29.356502342059855,0.003104743999605845,0.9141012836363193,1,0.13409336998617427
22,31,40.76110367283559,0.008740296943594976,0.9298461049756359,1,0.12795671397187602
23,33,18.155432230889915,0.014294612988083306,0.9528644487929299,1,0.12166621994186433
24,27,29.50925395823802,0.010071865383702831,0.9234534618453998,1,0.13827821146138541
25,31,1.641390730159202,0.004320998804074812,0.9094652088650821,1,0.1285933231540659
26,28,30.915092362891897,0.009910315963887023,0.9836348711265271,1,0.14423806565422714
27,37,13.475389949619796,0.012077692382062667,0.9173304564515414,1,0.13962094701592442
28,35,3.654305635979142,0.00674338400198742,0.9271290946418265,1,0.12496965095932522
29,27,32.829284865249704,0.010317598004653764,0.9217147992047909,1,0.1345335080750043
30,24,35.30316673500221,0.012040323054775584,0.9362595788912109,1,0.13790916551766697
31,25,30.94352250324519,0.008312829300881395,0.9323699692152282,1,0.13386526849181413
