episode,grasp_step,diag_deg,off_xy,obj_z,lift_ok,rise
0,26,6.001885085216159,0.004609012465480904,0.9246094976836596,1,0.11696351622861934
1,35,23.582399370207938,0.004490821278219289,0.9238308692408632,1,0.1310309541932415
2,23,41.4887715017293,0.0011047335468325273,0.9156718846409544,1,0.13130068641974368
3,32,1.7076315885009024,0.006528734563597349,0.9434358732021745,1,0.13412890226439667
4,22,40.88085205267495,0.001481761291698952,0.8934895232901046,1,0.14009737829126467
5,25,34.41116105137996,0.005132179148517399,0.8883087069471494,1,0.13628096131359868
6,24,0.00015882919652909777,0.0028512489612259545,0.954161192429056,1,0.11588736551844991
7,24,28.12300779728983,0.004333836177013642,0.9005000738750326,1,0.14110603010046918
8,26,17.888069685020724,0.00620612009599728,0.9394648267656645,1,0.1389677670977505
9,26,35.13970375019514,0.011492261101381141,0.8962673576794827,1,0.14179335461461717
10,28,18.11039390656029,0.009092778550399595,0.9272628909634472,1,0.14052997641166665
11,27,27.5999922001468,0.0009176956043127857,0.9327689055926691,1,0.13610667447153335
12,31,5.84540606815672,0.0029762417641796034,0.9364102220300251,1,0.13032293879181
13,22,44.91202995268256,0.00965688595361883,0.9146839867789377,1,0.13661780824769199
14,26,2.9721293477535653,0.005811090414075064,0.9398253054980762,1,0.13729049697286488
15,25,5.37629558822465,0.007680430132057589,0.9063234152643386,1,0.14294789479296688
16,22,18.9385567215308,0.00773242461911699,0.9249810173803455,1,0.13583532042731827
17,24,43.97830263159964,0.003931380358565366,0.9295905691599227,1,0.13363580788249285
18,25,10.264506757386272,0.005355453487580828,0.9301127171355674,1,0.13663753602136097
19,23,0.3319188678939895,0.0005597183420991015,0.9553168605505787,1,0.12318511359301232
20,28,10.6784163486398,0.006000819628275309,0.9326731186371282,1,0.1378099823180443
21,30,8.318726785793984,0.001701156816538262,0.945617348923279,1,0.12906136309204574
22,27,34.22415594141356,0.014833872165273706,0.8693134690641556,1,0.13270616941774904
23,26,43.80741484783363,0.007897479340104723,0.8787474951667029,1,0.14247976333013845
24,25,17.147187469823393,0.00829643558442786,0.9338460697625338,1,0.1425861293233962
25,31,2.0738875921250894,0.002197085465474803,0.9506100509851513,1,0.1296856057543584
26,26,2.826574040490236,0.017923163776198986,0.9424716486754645,1,0.13433960821083635
27,30,26.92592496223898,0.009403224064943747,0.9276725260145235,1,0.13054996488273884
28,33,11.37065992427307,0.006759287236863003,0.9522524069927989,1,0.13053026466694417
29,26,40.16731990746618,0.00835946440982337,0.9195698672579852,1,0.13224306101253414
30,21,27.69076535143796,0.009216663551391792,0.9156146415089692,1,0.14191176413876772
31,61,37.54908061184915,0.005010038583636527,0.9185815947439357,1,0.13521854248904597
32,27,16.783864958112616,0.002115631279570439,0.9504979127447286,1,0.12170899356531595
33,21,8.707303371210173,0.003841304976955333,0.9191361298537853,1,0.1471067323494447
34,31,1.6508474900367105,0.005226004117509102,0.9443534007834526,1,0.13308761432179583
