reach,grip_close,idle,drop,away,grasp_hold,success_bonus,partial_credit,align_shape,n_drops,n_grasped_steps,_align,_rise,_certified,_steps,_total,_disc,outcome
17.490261223538095,2.450018210327693,-26.40000000000001,0.0,0.0,80.0,296.6790141531571,0.0,0.0,0,8,0.9557201887087609,0.15640310144716374,1,24,370.21929358702283,294.89502490309513,CERTIFIED
17.546656098899646,3.090953486966085,-31.900000000000016,0.0,0.0,80.0,262.89881409577777,0.0,0.0,0,8,0.648575794473314,0.0899719208762606,1,29,331.63642368164346,250.24900302278422,CERTIFIED
18.248075688160384,2.3542296244420617,-29.700000000000014,0.0,0.0,80.0,295.13529036130916,0.0,0.0,0,8,0.9351372048174552,0.16422710490072912,1,27,366.03759567391165,282.3654099727981,CERTIFIED
19.454202374780735,3.5513786338632745,-30.800000000000015,0.0,0.0,80.0,254.13287487439118,0.0,0.0,0,8,0.3884383316585488,0.12397349224855603,1,28,326.3384558830352,249.297595976782,CERTIFIED
16.996236307736055,2.4913867162775256,-27.50000000000001,0.0,0.0,80.0,264.0053538518943,0.0,0.0,0,8,0.8963807557629093,0.07365834402503102,1,25,335.99297687590786,264.7543248615104,CERTIFIED
18.20627015456946,3.0271905594533806,-24.200000000000006,0.0,0.0,80.0,251.70011622769505,0.0,0.0,0,8,0.356001549702601,0.13195399373067818,1,22,328.7335769417179,267.92268582705225,CERTIFIED
18.164555095070522,2.8151121443157674,-25.300000000000008,0.0,0.0,80.0,293.9150550846004,0.0,0.0,0,8,0.9188674011280057,0.24175068530117227,1,23,369.5947223239867,297.7404406275324,CERTIFIED
18.07019700880626,2.866152397547745,-31.900000000000016,0.0,-0.7,80.0,285.0045992886979,0.0,0.0,0,8,0.8000613238493051,0.11682346225815798,1,29,353.34094869505185,266.56623623924196,CERTIFIED
18.569885776200202,1.7160636883603892,-29.700000000000014,0.0,0.0,80.0,274.5353914619249,0.0,0.0,0,8,0.660471886158999,0.16721534077800626,1,27,345.1213409264855,266.26820600717457,CERTIFIED
22.82272722814873,4.956081339510199,-31.900000000000016,-5.0,0.0,120.0,267.4265770571518,0.0,0.0,1,12,0.5656876940953575,0.20900444978132016,1,29,378.3053856248107,289.93364718980257,CERTIFIED
36.007695808419946,7.463182743778238,-47.30000000000003,0.0,-0.7,80.0,235.21389113567562,0.0,0.0,0,8,0.1361852151423414,0.11305851304126446,1,43,310.6847696878738,203.86939627856123,CERTIFIED
16.597367793710312,1.6755450379608012,-25.300000000000008,0.0,0.0,80.0,237.6451559960842,0.0,0.0,0,8,0.16860207994778942,0.1850488561622391,1,23,310.6180688277553,250.17650135319877,CERTIFIED
33.81814636504434,4.535718321690513,-50.60000000000004,-15.0,0.0,120.0,270.1024455990361,0.0,0.0,3,16,0.9216654481193327,0.07757903452408044,1,46,362.856310285771,234.98946115671149,CERTIFIED
16.680776638871848,1.4334014985616907,-30.800000000000015,0.0,0.0,80.0,243.8365125575367,0.0,0.0,0,8,0.25115350076715626,0.13601324990737185,1,28,311.15069069497025,237.15727925596312,CERTIFIED
19.38611355676222,2.745061577930705,-30.800000000000015,0.0,0.0,80.0,296.5328678624711,0.0,0.0,0,8,0.953771571499615,0.13661313966894006,1,28,367.864042997164,280.9327480815361,CERTIFIED
17.263578017793087,2.2639820803197965,-25.300000000000008,0.0,0.0,80.0,280.18538233215617,0.0,0.0,0,8,0.735805097762082,0.10437473933783614,1,23,354.412942430269,285.4167758805059,CERTIFIED
20.403737728471626,4.418036439687285,-27.50000000000001,0.0,-0.7,80.0,239.66642957079088,0.0,0.0,0,8,0.19555239427721172,0.19617947669385227,1,25,316.2882037389498,249.97599313040524,CERTIFIED
17.362979335858064,2.734507126006991,-23.100000000000005,0.0,0.0,80.0,295.4390578832387,0.0,0.0,0,8,0.9391874384431825,0.1095975057003985,1,21,372.43654434510375,306.4032369503709,CERTIFIED
17.757254741951897,2.302912255041282,-25.300000000000008,0.0,0.0,80.0,274.0262052083199,0.0,0.0,0,8,0.6536827361109323,0.26541962826977916,1,23,348.78637220531306,280.96081350544284,CERTIFIED
17.103646191044735,1.792700887144858,-28.600000000000012,0.0,0.0,80.0,279.49264412832156,0.0,0.0,0,8,0.726568588377621,0.10577673284063971,1,26,349.7889912065111,272.56677806944845,CERTIFIED
22.484003806552987,5.8310878656320835,-36.30000000000002,0.0,0.0,80.0,246.0416359617979,0.0,0.0,0,8,0.28055514615730537,0.18550963293919054,1,33,318.056727633983,230.5397890512792,CERTIFIED
16.935621584439332,2.250851412909809,-30.800000000000015,0.0,0.0,80.0,282.8359010260368,0.0,0.0,0,8,0.7711453470138243,0.10132875865247926,1,28,351.22237402338595,267.77313858777114,CERTIFIED
19.947349341609232,2.578976465973868,-28.600000000000012,0.0,0.0,80.0,270.9124148617541,0.0,0.0,0,8,0.6121655314900547,0.1403999897069821,1,26,344.8387406693372,269.2578542729746,CERTIFIED
19.344641839835187,1.993198018340542,-31.900000000000016,0.0,0.0,80.0,239.5517972847589,0.0,0.0,0,8,0.1940239637967851,0.13837866185225034,1,29,308.98963714293455,233.3401878298808,CERTIFIED
23.454064263166305,4.418686887808938,-38.50000000000002,0.0,0.0,80.0,242.1460671228272,0.0,0.0,0,8,0.22861422830436218,0.24460863490791418,1,35,311.5188182738024,220.7729514081551,CERTIFIED
17.633694207891043,2.089517343303192,-24.200000000000006,0.0,0.0,80.0,254.2668612042823,0.0,0.0,0,8,0.39022481605709725,0.279508477029203,1,22,329.79007275547656,268.63132292278465,CERTIFIED
17.164646256961973,1.566033207918488,-28.600000000000012,0.0,0.0,80.0,243.6240291652714,0.0,0.0,0,8,0.2483203888702854,0.14140128252656203,1,26,313.75470863015187,244.54940750083887,CERTIFIED
18.397621915172465,2.819312988297788,-25.300000000000008,0.0,0.0,80.0,297.39776079650517,0.0,0.0,0,8,0.965303477286736,0.19388800660127292,1,23,373.3146956999754,300.7302851078247,CERTIFIED
18.806617355748628,2.05562795764159,-30.800000000000015,0.0,0.0,80.0,294.4773278654449,0.0,0.0,0,8,0.9263643715392655,0.11166116057955078,1,28,364.53957317883516,278.2452692880317,CERTIFIED
15.715708217147268,1.8582173648292601,-24.200000000000006,0.0,0.0,80.0,220.94011512691637,0.0,0.0,0,8,0.23966051341741879,0.07943453817923596,1,22,294.3140407088929,239.57152732894633,CERTIFIED
19.2146294668382,2.3635589099601106,-30.800000000000015,-5.0,-1.4,90.0,294.79856628825326,0.0,0.0,1,9,0.9306475505100436,0.17065075348746817,1,28,369.1767546650516,282.1424298812319,CERTIFIED
15.622909990059696,1.5507591056961545,-27.50000000000001,0.0,0.0,80.0,231.79234633845587,0.0,0.0,0,8,0.22511703249181436,0.09058133097479848,1,25,301.4660154342117,237.38112107257518,CERTIFIED
19.019764916075758,2.7652248340205428,-35.20000000000002,-5.0,0.0,90.0,228.26326903216787,0.0,0.0,1,9,0.04351025376223816,0.1283813961530843,1,32,299.8482587822641,219.3156156614135,CERTIFIED
17.50126989492271,2.0748855846660708,-28.600000000000012,0.0,0.0,80.0,295.935612559101,0.0,0.0,0,8,0.9458081674546801,0.15667818753793927,1,26,366.91176803868973,286.0075267674447,CERTIFIED
19.506349574412223,2.8306568621308665,-27.50000000000001,0.0,0.0,80.0,291.0805891569023,0.0,0.0,0,8,0.8810745220920311,0.26039359596785394,1,25,365.9175955934454,288.70283687031133,CERTIFIED
20.05208821956993,1.908192941189324,-27.50000000000001,-5.0,0.0,120.0,238.69544042160115,0.0,0.0,1,12,0.18260587228801528,0.16107500967074284,1,25,348.1557215823604,277.99692357386715,CERTIFIED
17.22571441694057,1.0742642737354045,-30.800000000000015,0.0,0.0,80.0,224.64051400121542,0.0,0.0,0,8,0.1665322617283307,0.0880072214134846,1,28,292.1404926918914,222.71904013316396,CERTIFIED
17.038214110357863,2.269703166187302,-26.40000000000001,0.0,0.0,80.0,243.91752593486495,0.0,0.0,0,8,0.25223367913153283,0.15196984956010795,1,24,316.8254432114101,252.53647376399306,CERTIFIED
18.400864975283834,2.854970147690104,-25.300000000000008,0.0,0.0,80.0,286.95559025647196,0.0,0.0,0,8,0.8260745367529593,0.12471921369250094,1,23,362.9114253794459,292.4282223892772,CERTIFIED
19.1189550937634,2.9148912058767817,-31.900000000000016,0.0,0.0,80.0,260.7152130768038,0.0,0.0,0,8,0.4762028410240513,0.10692924760283085,1,29,330.84905937644396,249.80431386679325,CERTIFIED
19.554398528775405,2.247071432626688,-30.800000000000015,0.0,0.0,80.0,253.25454316177007,0.0,0.0,0,8,0.3767272421569342,0.13762278546643614,1,28,324.2560131231722,247.67100258347674,CERTIFIED
18.841905975047403,2.8633830816766412,-25.300000000000008,0.0,0.0,80.0,280.76604071196664,0.0,0.0,0,8,0.7435472094928883,0.23990210596367656,1,23,357.17132976869067,287.89298059506905,CERTIFIED
14.502995490965013,1.4471432774199653,-26.40000000000001,0.0,0.0,80.0,234.28647839275675,0.0,0.0,0,8,0.12381971190342322,0.13810686258922977,1,24,303.8366171611417,241.7854638741475,CERTIFIED
18.915303605437334,2.7289402410035812,-25.300000000000008,0.0,-0.7,80.0,281.5927664426668,0.0,0.0,0,8,0.7545702192355571,0.14635739254197044,1,23,357.23701028910773,287.95686679750145,CERTIFIED
19.265334969165163,3.6814765948416674,-26.40000000000001,0.0,-0.7,80.0,227.43067727709428,0.0,0.0,0,8,0.03240903036125675,0.18479399252308537,1,24,303.2774888411011,242.1554757879543,CERTIFIED
17.246212423175606,2.171475197562544,-26.40000000000001,0.0,0.0,80.0,242.55758899014026,0.0,0.0,0,8,0.2341011865352035,0.19840976116187303,1,24,315.57527661087835,251.5107372185072,CERTIFIED
17.518792718751357,2.361152929312938,-26.40000000000001,0.0,0.0,80.0,288.06278217002847,0.0,0.0,0,8,0.8408370956003794,0.1932118992426899,1,24,361.5427278180927,288.05153044446814,CERTIFIED
17.876896363302592,2.424578738464225,-25.300000000000008,0.0,0.0,80.0,275.7560150445563,0.0,0.0,0,8,0.6767468672607511,0.2170259022733264,1,23,350.7574901463231,282.5610756568924,CERTIFIED
19.02321692392916,3.0137647827564074,-30.800000000000015,0.0,0.0,80.0,246.23979719970663,0.0,0.0,0,8,0.28319729599608834,0.1297701614892185,1,28,317.4767789063922,242.45138707790272,CERTIFIED
20.046139463828826,3.3150858909342364,-33.000000000000014,0.0,0.0,80.0,245.45905591116798,0.0,0.0,0,8,0.2727874121489061,0.1459975256395064,1,30,315.82028126593104,236.09469895120944,CERTIFIED
20.216384911490117,2.150217752165304,-33.000000000000014,0.0,-0.7,80.0,267.06730073094536,0.0,0.0,0,8,0.5608973430792712,0.27766115778915024,1,30,335.73390339460076,250.78358066709086,CERTIFIED
18.089655814684555,2.1284864511933215,-27.50000000000001,0.0,0.0,80.0,277.25641888609414,0.0,0.0,0,8,0.6967522518145886,0.12556705318414796,1,25,349.974561151972,275.940748825956,CERTIFIED
17.761648889091813,2.49308946391062,-23.100000000000005,0.0,0.0,80.0,298.060853344404,0.0,0.0,0,8,0.9741447112587205,0.16329996033354144,1,21,375.2155916974064,308.686774689417,CERTIFIED
18.71467617853192,2.7598932082238745,-26.40000000000001,0.0,0.0,80.0,296.58031246760794,0.0,0.0,0,8,0.9544041662347731,0.17541797097631107,1,24,371.65488185436374,296.26018999635255,CERTIFIED
20.065654997522465,4.4824248869461,-27.50000000000001,0.0,0.0,80.0,226.96275263048614,0.0,0.0,0,8,0.026170035073148412,0.16198496568548537,1,25,304.0108325149547,240.382493776223,CERTIFIED
17.210339766357805,2.481534995386066,-26.40000000000001,0.0,0.0,80.0,259.738390487294,0.0,0.0,0,8,0.8229015890624933,0.07481938655376652,1,24,333.0302652490378,265.361546628631,CERTIFIED
18.90852852085459,2.4196120848488394,-27.50000000000001,0.0,0.0,80.0,279.7727884542815,0.0,0.0,0,8,0.7303038460570868,0.14404772029028567,1,25,353.60092905998494,278.8963338558398,CERTIFIED
17.376911614704238,2.310341178205616,-26.40000000000001,0.0,0.0,80.0,279.23722776975086,0.0,0.0,0,8,0.7231630369300117,0.13650337018466874,1,24,352.5244805626607,280.84215420460345,CERTIFIED
15.609402986181745,1.8462502539003889,-22.000000000000004,0.0,-0.7,80.0,266.8775439291409,0.0,0.0,0,8,0.5583672523885456,0.1421792241618829,1,20,341.6331971692231,283.8599076485607,CERTIFIED
20.392316115372846,2.9521418416427245,-30.800000000000015,-5.0,-0.7,90.0,250.2513857156627,0.0,0.0,1,9,0.33668514287550255,0.15048156431291337,1,28,327.09584367267826,250.40176237708556,CERTIFIED
19.67498598201296,2.302488474598028,-30.800000000000015,0.0,0.0,80.0,266.79700498963246,0.0,0.0,0,8,0.5572933998617664,0.18252783578923304,1,28,337.97447944624344,258.1877054067994,CERTIFIED
16.09052421176349,1.8353093704261245,-25.300000000000008,0.0,0.0,80.0,286.3563695706682,0.0,0.0,0,8,0.8180849276089096,0.20003745292459651,1,23,358.98220315285783,288.8480142826028,CERTIFIED
15.578140567585658,1.5524637511438528,-22.000000000000004,0.0,0.0,80.0,267.8734931577046,0.0,0.0,0,8,0.5716465754360613,0.12282452818071787,1,20,343.00409747643414,285.06194953529746,CERTIFIED
17.26197453495845,2.633111669951433,-27.50000000000001,0.0,0.0,80.0,290.202223684321,0.0,0.0,0,8,0.8693629824576129,0.18121908636885908,1,25,362.59730988923087,285.75072847341943,CERTIFIED
20.10056839279368,1.2248916570128212,-33.000000000000014,0.0,0.0,80.0,235.98320862647586,0.0,0.0,0,8,0.14644278168634506,0.266851126754461,1,30,304.30866867628237,227.36526422649118,CERTIFIED
18.33394428144408,1.6171364319577406,-28.600000000000012,0.0,0.0,80.0,293.152467307968,0.0,0.0,0,8,0.9086995641062395,0.17081674947611136,1,26,364.5035480213698,284.2074378564412,CERTIFIED
17.559368529120285,1.6610058622130177,-23.100000000000005,0.0,0.0,80.0,252.24360048259388,0.0,0.0,0,8,0.3632480064345849,0.10805218700242047,1,21,328.3639748739272,270.3326700741705,CERTIFIED
18.246518527439513,1.1172880068170896,-30.800000000000015,0.0,0.0,80.0,236.18467593838238,0.0,0.0,0,8,0.14912901251176502,0.18350472476702617,1,28,304.74848247263895,232.49753581165874,CERTIFIED
17.008507415320775,1.5100676782389106,-29.700000000000014,0.0,0.0,80.0,251.83067019329138,0.0,0.0,0,8,0.3577422692438852,0.1309026822626781,1,27,320.6492452868511,247.16730590339597,CERTIFIED
19.867378394884465,3.0327701701862724,-29.700000000000014,0.0,0.0,80.0,269.84398754546316,0.0,0.0,0,8,0.5979198339395089,0.11861242882390544,1,27,343.0441361105339,264.9380389452058,CERTIFIED
16.183490383357583,1.3957310200624446,-23.100000000000005,0.0,0.0,80.0,269.73749609313404,0.0,0.0,0,8,0.5964999479084535,0.2023460829463345,1,21,344.21671749655405,283.11209343554526,CERTIFIED
22.334647052214486,5.477670336134419,-33.000000000000014,0.0,0.0,80.0,256.970597043935,0.0,0.0,0,8,0.42627462725246734,0.1479627643463366,1,30,331.7829144322839,248.58547615356414,CERTIFIED
16.939024834530088,1.6387438165559742,-29.700000000000014,0.0,0.0,80.0,233.99740479795508,0.0,0.0,0,8,0.11996539730606759,0.1600156628928079,1,27,302.87517344904114,233.45793933048387,CERTIFIED
18.414819868590758,2.0208905131410617,-26.40000000000001,0.0,0.0,80.0,280.86530709330657,0.0,0.0,0,8,0.7448707612440879,0.26250169186842853,1,24,354.9010174750384,282.9056110889991,CERTIFIED
20.057413746102725,2.175648084380524,-37.40000000000002,-5.0,0.0,90.0,294.20418139317366,0.0,0.0,1,9,0.9620854488389985,0.09724458788156554,1,34,364.03724322365684,260.6139346492947,CERTIFIED
17.71991273562018,2.20788402508084,-28.600000000000012,0.0,-0.7,80.0,270.2906277863297,0.0,0.0,0,8,0.9887682308904946,0.07305747643823979,1,26,340.9184245470307,265.7538004632882,CERTIFIED
16.710472920923227,2.0533381564284614,-29.700000000000014,0.0,-0.7,80.0,266.83279186801525,0.0,0.0,0,8,0.5577705582402034,0.14565768561997983,1,27,335.196602945367,258.3228063514292,CERTIFIED
17.01298154568805,1.8332383446359093,-27.50000000000001,0.0,0.0,80.0,263.6212470306545,0.0,0.0,0,8,0.8986495416461846,0.07314102931337796,1,25,334.9674669209785,263.9299990478827,CERTIFIED
16.8920438450291,1.1773295028223085,-28.600000000000012,0.0,0.0,80.0,248.01959998117508,0.0,0.0,0,8,0.30692799974900076,0.12239637004545678,1,26,317.48897332902646,247.40493608499565,CERTIFIED
18.424366240501556,2.5426864721228837,-29.700000000000014,0.0,0.0,80.0,289.5968858840014,0.0,0.0,0,8,0.8612918117866855,0.12660761228860096,1,27,360.8639385966258,278.42692599904717,CERTIFIED
16.14603277866123,2.3483246962876483,-23.100000000000005,0.0,0.0,80.0,295.3602461235919,0.0,0.0,0,8,0.938136614981225,0.13977175624216143,1,21,370.7546035985407,304.8716469456647,CERTIFIED
18.37686562444984,2.7160259309608312,-33.000000000000014,0.0,0.0,80.0,220.59349710132727,0.0,0.0,0,8,0.2379439460319389,0.07923118773900306,1,30,288.68638865673796,215.44315554638092,CERTIFIED
17.67412559126517,2.7532843105749745,-31.900000000000016,0.0,-0.7,80.0,266.0423134239852,0.0,0.0,0,8,0.5472308456531361,0.12054103734192967,1,29,333.86972332582536,251.8195006765954,CERTIFIED
