reach,grip_close,idle,drop,away,grasp_hold,success_bonus,partial_credit,align_shape,n_drops,n_grasped_steps,_align,_rise,_certified,_steps,_total,_disc,outcome
20.065654997522465,4.4824248869461,-10.000000000000004,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.026170035073148412,0.16198496568548537,1,25,244.54807988446856,195.46704622015648,CERTIFIED
17.210339766357805,2.481534995386066,-9.600000000000003,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.8229015890624933,0.07481938655376652,1,24,240.09187476174387,193.27412261734412,CERTIFIED
18.90852852085459,2.4196120848488394,-10.000000000000004,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.7303038460570868,0.14404772029028567,1,25,241.32814060570342,192.48919553777114,CERTIFIED
17.376911614704238,2.310341178205616,-9.600000000000003,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.7231630369300117,0.13650337018466874,1,24,240.08725279290985,193.28017441151536,CERTIFIED
15.609402986181745,1.8462502539003889,-8.000000000000002,0.0,-0.7,80.0,150.0,0.0,0.0,0,8,0.5583672523885456,0.1421792241618829,1,20,238.75565324008215,200.04586239153286,CERTIFIED
20.392316115372846,2.9521418416427245,-11.200000000000005,-5.0,-0.7,90.0,150.0,0.0,0.0,1,9,0.33668514287550255,0.15048156431291337,1,28,246.4444579570156,191.14549876929448,CERTIFIED
19.67498598201296,2.302488474598028,-11.200000000000005,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.5572933998617664,0.18252783578923304,1,28,240.77747445661097,186.3180094911365,CERTIFIED
16.09052421176349,1.8353093704261245,-9.200000000000003,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.8180849276089096,0.20003745292459651,1,23,238.72583358218964,193.98757750120808,CERTIFIED
15.578140567585658,1.5524637511438528,-8.000000000000002,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.5716465754360613,0.12282452818071787,1,20,239.13060431872952,200.42508227469702,CERTIFIED
17.26197453495845,2.633111669951433,-10.000000000000004,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.8693629824576129,0.18121908636885908,1,25,239.8950862049099,191.14941087414405,CERTIFIED
20.10056839279368,1.2248916570128212,-12.000000000000005,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.14644278168634506,0.266851126754461,1,30,239.3254600498065,181.34198402251704,CERTIFIED
18.33394428144408,1.6171364319577406,-10.400000000000004,0.0,0.0,80.0,150.0,0.0,0.0,0,8,0.9086995641062395,0.17081674947611136,1,26,239.55108071340183,188.95737092725477,CERTIFIED
